scenario_id,experiment,eta,opf_success,zone,zone_name,bus_count,pd_mw,qd_mvar,original_gen_q_mvar,boundary_gen_q_mvar,total_gen_q_mvar,incident_charging_scale_mvar,branch_terminal_q_out_mvar,min_voltage,max_voltage,above_original_vmax_count,below_original_vmin_count
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.5,0,D,NORTH,4,567.497531273362,48.189328211208,240.372816156554,-63.9130129702034,176.45980318635,69.3116786017912,128.270461008439,1.04422201881343,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.5,0,C,CENTRL,12,1459.80647195813,158.372254707247,1868.77138891179,-99.5016536481964,1769.2697352636,342.994044251153,1610.89728281248,1.02625876881359,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.5,0,B,GENESE,2,880.112944674453,206.228704328899,-319.824021616281,0,-319.824021616281,103.968617686591,-526.052597117095,1.00906099042657,1.08216941645426,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.5,0,A,WEST,9,1775.96681833456,280.500082995665,886.458196440934,-422.91899487567,463.539201565264,117.591785314563,183.03905141754,1.07714632943734,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.5,0,H,MILLWD,2,185.018476405521,0,0,0,0,143.478906441469,4.88483919980354e-10,1.00275906739015,1.00407517327551,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.5,0,I,DUNWOD,1,1381.20436268045,358.468992044919,999,0,999,60.0775942396758,640.531147155352,1.02664155448619,1.02664155448619,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.5,0,J,N.Y.C.,3,1729.77749637812,433.523105467353,1192.7560446078,-56.9381965045628,1135.81784810324,0,702.294617285902,0.985051337781476,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.5,0,K,LONGIL,1,1140.56128051563,35.2397640058792,382.204167992208,0,382.204167992208,30.25,346.964381097009,1.1,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.5,1,F,CAPITL,5,1013.741428,142,259.762220813596,238.610293273668,498.372514087264,221.155591674218,356.372510399502,1.06464170034132,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.5,1,G,HUD VL,4,0,0,0,118.898840034451,118.898840034451,216.578241764555,118.89869309964,1.06616188315915,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.5,1,E,MHK VL,3,295.9154,17,0,0,0,211.010610256545,-16.9999890856392,1.05214759206412,1.0609044925225,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.5,1,D,NORTH,4,877.3429232,74.5,179.037264062482,-25.2483460051879,153.788918057294,69.9652993014234,79.2889049279977,1.0031664314036,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.5,1,C,CENTRL,12,1788.207512,194,901.828646493364,108.901092085921,1010.72973857928,341.954721120174,816.729736223487,1.02166206995958,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.5,1,B,GENESE,2,1066.91373,250,-160.255887934979,0,-160.255887934979,94.9081864353366,-410.255878975407,0.972795580648547,1.03030446081221,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.5,1,A,WEST,9,2621.2122825,414,1097.33564199205,-210.996677544118,886.338964447931,109.510290091315,472.338929395697,1.02431648988975,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.5,1,H,MILLWD,2,117.903792,0,0,0,0,171.487850349258,0.000148903004159706,1.09486436266124,1.09907103259802,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.5,1,I,DUNWOD,1,2311.83906,600,999,0,999,68.823531271278,399.000171051346,1.09883136703514,1.09883136703514,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.5,1,J,N.Y.C.,3,0,0,61.4136320772128,7.52322473460706,68.9368568118198,0,68.9366939766714,1.1,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.5,1,K,LONGIL,1,809.143671,25,200.658648396521,0,200.658648396521,29.725224254246,175.658648396521,1.09041687907416,1.09041687907416,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.6,0,F,CAPITL,5,928.121567202088,130.006783685175,571.145322954612,-22.7784134526646,548.366909501947,172.907403522461,418.359991318534,0.921490162834423,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.6,0,G,HUD VL,4,457.880259760424,114.755610221065,0,-187.309089713853,-187.309089713853,163.480556632846,-302.064575121187,0.9,0.992197419674217,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.6,0,E,MHK VL,3,490.796107213215,28.195672893755,0,0,0,186.509054648915,-28.1955811594226,0.990664938659592,0.995131454380695,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.6,0,D,NORTH,4,505.528452888035,42.9271938534496,248.544611146268,-63.9129829825444,184.631628163724,69.1593316095339,141.704420101348,1.05043069849327,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.6,0,C,CENTRL,12,1394.12626394976,151.246705648697,1876.82878648579,-99.5016536481964,1777.32713283759,343.320882774291,1626.08022999101,1.02637385919868,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.6,0,B,GENESE,2,842.752787609344,197.474445194679,-388.354632351986,0,-388.354632351986,102.87099740066,-585.828948852834,0.995363178653463,1.07989209142782,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.6,0,A,WEST,9,1606.91772550147,253.800099594798,848.520724012472,-422.918961874771,425.601762137701,117.827864444023,171.801596366497,1.07978825791509,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.6,0,H,MILLWD,2,198.441413286625,0,0,0,0,143.395329925941,4.87418105876714e-10,1.00266311582843,1.00359352437368,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.6,0,I,DUNWOD,1,1195.07742321654,310.162790453902,999,0,999,59.9985454271823,688.837348448613,1.02596591567459,1.02596591567459,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.6,0,J,N.Y.C.,3,2075.73299565375,520.227726560824,1300.05308724729,-56.9381965045628,1243.11489074273,0,722.887038539186,0.980006244260562,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.6,0,K,LONGIL,1,1206.84480241876,37.287716807055,429.843592887659,0,429.843592887659,30.25,392.555852735157,1.1,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,1,F,CAPITL,5,1013.741428,142,263.194949641967,290.888234618934,554.083184260901,222.028006633557,412.083181029956,1.06418276571076,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,1,G,HUD VL,4,0,0,0,154.132478699569,154.132478699569,217.949671660019,154.132332125134,1.07066296361718,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,1,E,MHK VL,3,295.9154,17,0,0,0,207.791400088018,-16.9999891415793,1.04272822688273,1.05414109458489,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,1,D,NORTH,4,877.3429232,74.5,180.591024099804,-16.0575858845045,164.533438215299,69.9325052336921,90.0334249794791,1.00282235393987,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,1,C,CENTRL,12,1788.207512,194,796.018805140441,111.0068399311,907.025645071541,337.362046566586,713.02564270578,1.02089950887789,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,1,B,GENESE,2,1066.91373,250,-126.563150096718,0,-126.563150096718,93.0703425598371,-376.563141156928,0.972229799167473,1.01651415126143,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,1,A,WEST,9,2621.2122825,414,1091.52239490052,-168.789984668779,922.732410231744,108.209501597202,508.732378907584,1.01023624442594,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,1,H,MILLWD,2,117.903792,0,0,0,0,171.904714106742,0.000680170115117562,1.09672308480362,1.09989722011907,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,1,I,DUNWOD,1,2311.83906,600,999,0,999,68.97,398.999454825016,1.1,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,1,J,N.Y.C.,3,0,0,48.7855558030525,1.06283858722254,49.8483943902751,0,49.8483934094095,1.1,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.6,1,K,LONGIL,1,809.143671,25,208.394011951674,0,208.394011951674,29.4003092790502,183.394028998001,1.08444104088789,1.08444104088789,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,0,F,CAPITL,5,913.851590402436,128.007914299371,571.607256193948,-22.7793554703517,548.827900723596,171.740133349133,450.71436196202,0.918334848866009,1.09994529360726,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,0,G,HUD VL,4,534.193636387161,133.881545257909,0,-187.310982836237,-187.310982836237,169.760154276023,-275.010456912216,0.900000086870314,1.02825835921479,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,0,E,MHK VL,3,523.276225082085,30.0616183760475,0,0,0,185.360164301799,4.96977459383791,0.985676793674338,0.99181748858205,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,0,D,NORTH,4,443.559374502707,37.6650594956913,249.949150680978,-63.9130035915896,186.036147089388,69.088640126025,150.291879598615,1.05137241814764,1.09987004206689,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,0,C,CENTRL,12,1328.44605594138,144.121156590146,1768.05370202667,-99.5035370589907,1668.55016496768,343.221406923964,1537.43352416212,1.02912424177163,1.09997434455886,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,0,B,GENESE,2,805.392630544234,188.720186060459,-212.058653472975,0,-212.058653472975,105.974837552437,-398.089964635397,1.03307890175596,1.08655242525325,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,0,A,WEST,9,1437.86863266838,227.100116193931,655.698305249287,-422.919066298985,232.779238950302,115.627522575191,20.2566482440051,1.05805565162175,1.09837255588418,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,0,H,MILLWD,2,211.864350167729,0,0,0,0,152.250090204154,365.869717075812,1.03119050822365,1.03600905139579,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,0,I,DUNWOD,1,1008.95048375264,261.856588862886,998.91199621869,0,998.91199621869,62.9451175633815,822.041490591553,1.05085693989691,1.05085693989691,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,0,J,N.Y.C.,3,2421.68849492937,606.932347654295,1132.25295405222,-56.9391476752021,1075.31380637702,0,476.485796435559,1.0046700302899,1.09996485330278,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.7,0,K,LONGIL,1,1273.12832432188,39.3356696082309,398.182767055697,0,398.182767055697,30.2432214248355,365.826750761882,1.09987674627361,1.09987674627361,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,1,F,CAPITL,5,1013.741428,142,250.588853830392,343.166175964201,593.755029794593,224.697647349607,451.755027349857,1.06710454067829,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,1,G,HUD VL,4,0,0,0,188.133308278385,188.133308278385,219.854843427353,188.133460465498,1.07883924783661,1.09916646487276,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,1,E,MHK VL,3,295.9154,17,0,0,0,207.833811752798,-16.9999891260608,1.04253999272818,1.0545745103252,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,1,D,NORTH,4,877.3429232,74.5,173.576916424379,-7.18642054388963,166.390495880489,69.9427523645509,91.8904826370774,1.00282909585169,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,1,C,CENTRL,12,1788.207512,194,714.298788312154,95.6013054536994,809.900093765853,336.425050150238,615.90009173403,1.02806672835988,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,1,B,GENESE,2,1066.91373,250,-90.7674988525353,0,-90.7674988525353,93.4483218580062,-340.767489835915,0.981400449924819,1.01549431335569,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,1,A,WEST,9,2621.2122825,414,1041.31407179731,-126.499577798226,914.814493999079,108.124056867485,500.814465110956,1.0090911304742,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,1,H,MILLWD,2,117.903792,0,0,0,0,172.107385337549,0.000383285765565233,1.0979356300254,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,1,I,DUNWOD,1,2311.83906,600,954.946013299864,0,954.946013299864,68.97,354.945414522416,1.1,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,1,J,N.Y.C.,3,0,0,48.7855555733384,-0.127142856212447,48.6584127171259,0,48.6584561968562,1.09999689903216,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.7,1,K,LONGIL,1,809.143671,25,224.094920222843,0,224.094920222843,29.0995752402332,199.094936919146,1.07888044268553,1.07888044268553,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,0,F,CAPITL,5,899.581613602785,126.009044913567,563.809991826257,-22.7784134526646,541.031578373592,173.179404643416,415.022398964122,0.92211021021162,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,0,G,HUD VL,4,610.507013013899,153.007480294753,0,-187.309089713853,-187.309089713853,162.484082189643,-340.316445330098,0.9,0.985772394674741,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,0,E,MHK VL,3,555.756342950954,31.92756385834,0,0,0,185.836218522022,-31.9274723428168,0.985324081140511,0.992507281262407,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,0,D,NORTH,4,381.590296117379,32.4029251379328,235.722981436341,-63.9130191166891,171.809962319652,69.1136131725862,139.407023104348,1.05064751736826,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,0,C,CENTRL,12,1262.76584793301,136.995607531596,1870.58706595984,-99.5016536481964,1771.08541231164,343.761231453763,1634.08960763413,1.02664358302463,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,0,B,GENESE,2,768.032473479125,179.965926926239,-451.776468913947,0,-451.776468913947,102.048909126774,-631.74226744708,0.984942178902626,1.07819831560139,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,0,A,WEST,9,1268.81953983529,200.400132793064,782.889296672344,-422.918581584843,359.970715087501,118.211463094539,159.570517358683,1.08437115168591,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,0,H,MILLWD,2,225.287287048833,0,0,0,0,142.359835775041,5.32409671905043e-10,0.999456123854404,0.999558231588171,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,0,I,DUNWOD,1,822.823544288726,213.55038727187,999,0,999,59.4502374885088,785.449750176263,1.02126716514603,1.02126716514603,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,0,J,N.Y.C.,3,2767.64399420499,693.636968747766,1581.39819941763,-56.9381965045628,1524.46000291306,0,830.822907269535,0.965719949081898,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.8,0,K,LONGIL,1,1339.41184622501,41.3836224094067,546.541850493866,0,546.541850493866,30.25,505.158203612334,1.1,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,1,F,CAPITL,5,1013.741428,142,247.129281531796,395.444117309467,642.573398841263,226.3932632565,500.573397046299,1.0682362312534,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,1,G,HUD VL,4,0,0,0,213.684041107011,213.684041107011,221.239090725319,213.68406432893,1.08455469626428,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,1,E,MHK VL,3,295.9154,17,0,0,0,206.42048010275,-16.9999891446284,1.0382272977789,1.05174110088213,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,1,D,NORTH,4,877.3429232,74.5,170.267230395329,2.19569855639539,172.462928951724,69.9330039090528,97.9629156546477,1.00267088599577,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,1,C,CENTRL,12,1788.207512,194,605.812499703662,84.380510268361,690.193009972023,334.311827408418,496.193007676522,1.03104577079221,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,1,B,GENESE,2,1066.91373,250,-29.6773013737299,0,-29.6773013737299,93.987045362036,-279.677292234273,0.996093326859867,1.01326584278044,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,1,A,WEST,9,2621.2122825,414,989.168069555428,-84.2788151068916,904.889254448536,107.987272351851,490.889225295149,1.00727861567838,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,1,H,MILLWD,2,117.903792,0,0,0,0,172.247297126512,0.000502257381974403,1.09884547936532,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,1,I,DUNWOD,1,2311.83906,600,910.176131135782,0,910.176131135782,68.97,310.175565029901,1.1,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,1,J,N.Y.C.,3,0,0,48.7855555732389,-0.67071156058223,48.1148440126567,0,48.1148548975655,1.1,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.8,1,K,LONGIL,1,809.143671,25,252.938095425831,0,252.938095425831,29.257641351483,227.938111934837,1.08180666205164,1.08180666205164,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,0,F,CAPITL,5,885.311636803133,124.010175527763,557.014775056105,-22.7784134526646,534.23636160344,173.516031778662,410.226051653054,0.922972906261453,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,0,G,HUD VL,4,686.820389640636,172.133415331598,0,-187.309089713853,-187.309089713853,161.446282424908,-359.442380440102,0.9,0.979574493238493,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,0,E,MHK VL,3,588.236460819823,33.7935093406325,0,0,0,185.835848624178,-33.793417811865,0.983864762455838,0.992335701023019,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,0,D,NORTH,4,319.621217732052,27.1407907801744,222.617780947677,-63.9129929883247,158.704787959352,69.1440741519644,131.563983294425,1.05034381859228,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,0,C,CENTRL,12,1197.08563992463,129.870058473045,1872.36624558488,-99.5016536481964,1772.86459193668,344.007705222463,1642.994336961,1.02677861414451,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,0,B,GENESE,2,730.672316414016,171.211667792019,-493.182955326471,0,-493.182955326471,101.353948224891,-664.394495149152,0.976689216695744,1.07650458794608,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,0,A,WEST,9,1099.7704470022,173.700149392197,772.561658281025,-422.918697302462,349.642960978562,118.377798704908,175.942747170699,1.08640372139303,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,0,H,MILLWD,2,238.710223929937,0,0,0,0,141.029059358411,9.22067755482203e-10,0.99464681807413,0.99501035986925,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,0,I,DUNWOD,1,636.696604824816,165.244185680854,999,0,999,58.8085824934894,833.755877715789,1.01574087120172,1.01574087120172,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,0,J,N.Y.C.,3,3113.59949348062,780.341589841236,1750.38338607932,-56.9381965045628,1693.44518957476,0,913.103567444167,0.954706559009349,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,0.9,0,K,LONGIL,1,1405.69536812813,43.4315752105826,621.112181405136,0,621.112181405136,30.25,577.680580994385,1.1,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,1,F,CAPITL,5,1013.741428,142,231.855716560514,447.722058654734,679.577775215248,227.775287368538,537.577779689589,1.06773735309137,1.0956471942086,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,1,G,HUD VL,4,0,0,0,158.721908202807,158.721908202807,221.667431639044,158.721932507915,1.08749718946282,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,1,E,MHK VL,3,295.9154,17,0,0,0,206.635503015303,-16.999989131411,1.03894170784631,1.05212050584508,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,1,D,NORTH,4,877.3429232,74.5,163.526429991131,11.1571431065052,174.683573097636,69.9394987547476,100.183559790402,1.00264870356237,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,1,C,CENTRL,12,1788.207512,194,573.669174034419,77.9685950085489,651.637769042968,334.105915085924,457.637766906488,1.03127567060162,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,1,B,GENESE,2,1066.91373,250,-20.8039825604387,0,-20.8039825604387,94.046075385913,-270.803973404426,0.998138382661449,1.01282470722407,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,1,A,WEST,9,2621.2122825,414,946.517948472614,-42.1018158353497,904.416132637264,107.963605854434,490.416103440665,1.0069783534591,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,1,H,MILLWD,2,117.903792,0,0,0,0,172.270349535143,0.000502511567681552,1.09899531738989,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,1,I,DUNWOD,1,2311.83906,600,900.18969741761,0,900.18969741761,68.97,300.189099198476,1.1,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,1,J,N.Y.C.,3,0,0,48.7855555715724,-0.605653591312657,48.1799019802598,0,48.1799453645886,1.09999991664297,1.1,0,0
S2_2025_WINTER_PEAK_PUBLIC,EXTERNAL_ONLY_S1_LOAD,0.9,1,K,LONGIL,1,809.143671,25,267.537112072825,0,267.537112072825,29.3438500150426,242.537128491239,1.08339928032176,1.08339928032176,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,1,0,F,CAPITL,5,871.041660003481,122.011306141959,502.208645244047,-22.7791294055256,479.429515838521,176.809803606669,361.288418764554,0.933009940391817,1.09963726757851,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,1,0,G,HUD VL,4,763.133766267374,191.259350368442,0,-187.310506708733,-187.310506708733,161.487611277613,-372.307907124274,0.906851407556593,0.973548546399337,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,1,0,E,MHK VL,3,620.716578688692,35.659454822925,0,0,0,193.279581766408,106.614413253065,1.00574126577225,1.01730463112739,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,1,0,D,NORTH,4,257.652139346724,21.878656422416,-40.2103817841771,-63.9130039467219,-104.123385730899,69.9983788035525,84.8190569231703,1.08101553976877,1.09862083669266,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,1,0,C,CENTRL,12,1131.40543191626,122.744509414495,1540.83332262977,-99.503098858207,1441.33022377156,343.835284061031,1371.73710805201,1.03548988625827,1.09999948728105,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,1,0,B,GENESE,2,693.312159348906,162.457408657799,-267.56358720427,0,-267.56358720427,102.126778171557,-398.977482079206,1.00299041447654,1.07133145608411,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,1,0,A,WEST,9,930.721354169113,147.00016599133,405.561825861038,-422.919109419865,-17.3572835588273,108.469712979655,-94.7139516163796,1.02542173440359,1.0738529409003,0,0
S2_2025_WINTER_PEAK_PUBLIC,LOAD_ONLY_S1_BOUNDARY,1,0,H,MILLWD,2,252.133160811041,0,0,0,0,139.641500085544,26.846332061694,0.989649994112249,0.990198281364335,0,0
