case_id,case_group,scenario_id,load_mode,zone_j_total_pmax_mw,zone_j_cost_c1,rho_j_cost_c2,x_spine_multiplier,x_gl_multiplier,zone_j_q_abs_ratio,status,note,scaled_branch_count,opf_success,opf_raw_info,objective,interface_objective,max_abs_interface_residual_mw,mean_abs_interface_residual_mw,bus_count,branch_count,gen_count,total_pd_mw,total_qd_mvar,total_pg_mw,total_qg_mvar,boundary_target_p_mw,boundary_target_q_mvar,zone_j_equiv_count,zone_j_equiv_pg_mw,zone_j_equiv_pmax_mw,zone_j_fraction_pmax_used,min_voltage,max_voltage,voltage_bound_count_high,voltage_bound_count_low,branch_overload_count,max_branch_overload_mva,central_east_residual_mw,total_east_residual_mw,upny_coned_residual_mw,dunwoodie_south_residual_mw,moses_south_residual_mw,total_east_proxy_flow_mw,upny_coned_flow_mw,dunwoodie_south_flow_mw
RHO_SWEEP_3GW_RHO_0,rho_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0,1,1,0,ok,,12,1,1,760580.961108872,2.13647451019162,1598.29463411798,596.510594731357,49,81,32,10902.2197987,1848.12780101926,11695.4769128959,7350.94319033952,420.059642000211,105.276869922714,3,2075.93390329708,3000,0.691977967765692,0.905422156758533,1.1,20,0,0,0,1598.29463411798,1272.26814571579,-43.5613639837068,4.52309943772207,-63.9057304015887,3187.48800126387,1957.71209598414,1054.97426167072
RHO_SWEEP_3GW_RHO_0,rho_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0,1,1,0,ok,,12,1,1,481297.595803711,833.867966525098,3749.7260976888,1923.73727454813,49,81,32,10902.2197987,1869.01737679448,11631.3216376591,7183.28039251656,-389.215064635112,-97.546490151821,3,923.047318003945,3000,0.307682439334648,0.917769379547259,1.1,21,0,0,0,2632.88303138117,3749.7260976888,1469.46513659788,1171.71306864073,594.899038432073,3424.15956825696,2720.04394697079,1946.0997729124
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,1,1,0,ok,,12,1,1,695868.721851905,8.55026869087445,2232.21967609332,915.899733026738,49,81,32,10902.2197987,1845.27221376401,11692.2612282569,7365.30612519082,92.7889737289091,23.2551088959784,3,1796.01792579405,3000,0.59867264193135,0.905841083977486,1.1,21,0,0,0,1862.12687894367,2232.21967609332,290.152149824467,186.695565616918,8.30439465530935,3297.08717028311,2177.17790751978,1200.42986758964
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,1,1,0,ok,,12,1,1,408064.290639476,40.0491093431631,1652.10385213983,914.928866490455,49,81,32,10902.2197987,1832.47457485567,11671.8434556486,7301.84145573007,1461.85190208034,366.374621967386,3,639.290520192186,3000,0.213096840064062,0.903916769423431,1.1,20,0,0,0,1652.10385213983,1394.81071790829,394.842265902781,528.036340375685,604.851156125692,3280.50845416906,2580.87151294124,1815.84280400762
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,1,1,0,ok,,12,1,1,556178.871037294,0.499831523421384,1048.67015772651,636.732763279479,49,81,32,10902.2197987,1949.00701812996,11654.4185080002,7508.51734496576,82.3046423956917,20.6274877783239,3,1225.35541033282,3000,0.408451803444272,0.912826243418552,1.1,20,0,0,1.96873770619277e-08,903.218003534625,262.138653732591,-1048.67015772651,-957.648143973303,-11.9888574303659,3423.55360816342,2896.94540081915,2216.11743523858
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,1,1,0,ok,,12,1,1,747958.387681879,9.07441059167068,2243.96525415475,895.582160186725,49,81,32,10902.2197987,1854.49425179317,11691.5577823813,7384.88416995337,-47.771236693892,-11.9726004800706,3,2003.8115871977,3000,0.667937195732567,0.906107602723229,1.1,21,0,0,0,1903.84953713942,2243.96525415475,196.142986533468,66.5123273878517,-67.4406957181292,3305.45668674742,2128.96930220471,1128.68482360863
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,1,1,0,ok,,12,1,1,767803.27307336,2.13652287870696,1597.52131478782,599.4528044161,49,81,32,10902.2197987,1848.12780101926,11694.5236933813,7344.43055399831,420.059642000211,105.276869922714,3,2075.46852344486,3000,0.691822841148286,0.905075542756638,1.1,20,0,0,0,1597.52131478782,1273.15136841924,-42.829286244789,-15.6676978953881,-68.0943547332637,3188.37122396732,1958.44417372306,1034.78346433761
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.005,1,1,0,ok,,12,1,1,482751.342925414,833.558490558245,3750.01823743892,1920.52604531569,49,81,32,10902.2197987,1869.01737679448,11631.3206294624,7180.70665614013,-389.215064635112,-97.546490151821,3,923.028636488165,3000,0.307676212162722,0.917604702702069,1.1,21,0,0,0,2632.37360865971,3750.01823743892,1469.69062112482,1155.64872336866,594.899035986344,3424.45170800708,2720.26943149773,1930.03542764033
RHO_SWEEP_3GW_RHO_0p02,rho_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,1,1,0,ok,,12,1,1,711994.893855392,8.54793685608669,2234.29002165129,914.641342866742,49,81,32,10902.2197987,1845.27221376401,11689.3458704219,7360.50999410658,92.7889737289091,23.2551088959784,3,1794.61035652399,3000,0.598203452174664,0.905025676619216,1.1,21,0,0,0,1859.89446957802,2234.29002165129,291.853726027904,184.414843372638,-2.75365370385703,3299.15751584108,2178.87948372321,1198.14914534536
RHO_SWEEP_3GW_RHO_0p02,rho_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,1,1,0,ok,,12,1,1,410108.946202348,40.0487015052697,1651.84073272741,915.044194907932,49,81,32,10902.2197987,1832.47457485567,11672.1550176523,7306.02762163094,1461.85190208034,366.374621967386,3,639.202546871801,3000,0.213067515623934,0.903634072677678,1.1,20,0,0,0,1651.84073272741,1395.07641153946,395.0019885104,528.451029378725,604.850812383669,3280.77414780023,2581.03123554886,1816.25749301067
RHO_SWEEP_3GW_RHO_0p02,rho_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,1,1,0,ok,,12,1,1,563696.840721045,0.498173066999187,1048.22810598148,635.763554555556,49,81,32,10902.2197987,1949.00701812996,11655.165933526,7519.56636365839,82.3046423956917,20.6274877783239,3,1225.13889531371,3000,0.408379631771238,0.912171317715954,1.1,20,0,0,1.9658273231471e-08,901.914731843267,262.83687033597,-1048.22810598148,-953.849577038387,-11.9884875786778,3424.2518247668,2897.38745256418,2219.91600217349
RHO_SWEEP_3GW_RHO_0p02,rho_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,1,1,0,ok,,12,1,1,768030.284422812,9.07603045408463,2246.23751591344,898.133722633087,49,81,32,10902.2197987,1854.49425179317,11688.513655329,7380.26837803783,-47.771236693892,-11.9726004800706,3,2002.26301687424,3000,0.667421005624747,0.905240419484545,1.1,21,0,0,0,1901.65292959683,2246.23751591344,198.008901565141,64.2437974808679,-80.5254686091655,3307.72894850611,2130.83521723638,1126.41629370165
RHO_SWEEP_3GW_RHO_0p02,rho_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,1,1,0,ok,,12,1,1,789330.691111294,2.13578692488919,1595.17144393484,601.599954992963,49,81,32,10902.2197987,1848.12780101926,11691.4683989424,7340.65038613946,420.059642000211,105.276869922714,3,2073.93817227252,3000,0.691312724090841,0.904102558238476,1.1,20,0,0,0,1595.17144393484,1275.34316815737,-41.0360357199113,-16.8688807534072,-79.5802463992782,3190.56302370545,1960.23742424794,1033.58228147959
RHO_SWEEP_3GW_RHO_0p02,rho_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,1,1,0,ok,,12,1,1,487014.018016042,832.893614671204,3750.77423594134,1920.17102819232,49,81,32,10902.2197987,1869.01737679448,11631.1441853511,7185.60778342446,-389.215064635112,-97.546490151821,3,922.701876362472,3000,0.307567292120824,0.916997537464493,1.1,21,0,0,1.99515852727927e-08,2631.01931071517,3750.77423594134,1470.20923866693,1153.9533383689,594.89901726927,3425.2077065095,2720.78804903984,1928.34004264056
RHO_SWEEP_3GW_RHO_0p08,rho_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.08,1,1,0,ok,,12,1,1,776253.95031611,8.53982497198547,2239.96455394259,922.442641084974,49,81,32,10902.2197987,1845.27221376401,11680.54642515,7347.78552366317,92.7889737289091,23.2551088959784,3,1790.61285647199,3000,0.596870952157328,0.902603669879785,1.1,21,0,0,0,1851.93744606257,2239.96455394259,296.503785079665,187.261647350926,-36.5457729891111,3304.83204813238,2183.52954277498,1200.99594932365
RHO_SWEEP_3GW_RHO_0p08,rho_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.08,1,1,0,ok,,12,1,1,418274.431094315,40.0422954917558,1649.45781668074,915.062190128863,49,81,32,10902.2197987,1832.47457485567,11673.0582449185,7320.05960936913,1461.85190208034,366.374621967386,3,638.706167440609,3000,0.212902055813536,0.902503351631644,1.1,20,0,0,0,1649.45781668074,1396.20126054504,395.739268904453,529.061545657498,604.851058856587,3281.89899680581,2581.76851594291,1816.86800928944
RHO_SWEEP_3GW_RHO_0p08,rho_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.08,1,1,0,ok,,12,1,1,593697.062135488,0.494761287637005,1046.78321786854,634.687826128151,49,81,32,10902.2197987,1949.00701812996,11657.7075946539,7551.24016844155,82.3046423956917,20.6274877783239,3,1224.26939244041,3000,0.408089797480138,0.910065434497105,1.1,20,0,0,1.58711372932885e-08,897.676195928339,265.106080998864,-1046.78321786854,-951.886326921523,-11.9873089234837,3426.52103542969,2898.83234067712,2221.87925229036
RHO_SWEEP_3GW_RHO_0p08,rho_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.08,1,1,0,ok,,12,1,1,848030.401191155,9.07843609032044,2252.17824520212,907.339750653845,49,81,32,10902.2197987,1854.49425179317,11679.7579177525,7369.23587277958,-47.771236693892,-11.9726004800706,3,1998.09692807735,3000,0.666032309359118,0.902765839683882,1.1,21,0,0,0,1894.2933646045,2252.17824520212,202.858522982302,67.2209745852333,-120.147645895066,3313.66967779479,2135.68483865354,1129.39347080601
RHO_SWEEP_3GW_RHO_0p08,rho_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.08,1,1,0,ok,,12,1,1,875140.156868524,2.13307249625438,1586.93585787252,605.807454954983,49,81,32,10902.2197987,1848.12780101926,11678.8223317802,7303.69233602952,420.059642000211,105.276869922714,3,2068.69205020987,3000,0.689564016736625,0.901283411906357,1.1,20,0,0,0,1586.93585787252,1282.41157308863,-35.1205684936413,-12.5367347483248,-112.032540571793,3197.63142863671,1966.15289147421,1037.91442748468
RHO_SWEEP_3GW_RHO_0p08,rho_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.08,1,1,0,ok,,12,1,1,504020.527042401,830.632034285243,3753.36099640512,1920.22441021712,49,81,32,10902.2197987,1869.01737679448,11630.832014428,7205.76475947217,-389.215064635112,-97.546490151821,3,921.541451131923,3000,0.307180483710641,0.914820099084349,1.1,21,0,0,1.19784999697004e-08,2626.35861012644,3753.36099640512,1471.94775827116,1154.55574234494,594.898943937966,3427.79446697328,2722.52656864407,1928.94244661661
RHO_SWEEP_3GW_RHO_0p2,rho_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.2,1,1,0,ok,,12,1,1,903680.587561538,8.56836376003542,2257.29619541986,934.958591997483,49,81,32,10902.2197987,1845.27221376401,11653.3001387625,7195.9785998595,92.7889737289091,23.2551088959784,3,1776.10973326367,3000,0.592036577754556,0.9,1.1,21,1,0,0,1839.63685034631,2257.29619541986,312.144706391164,201.030242290249,-64.6849655398289,3322.16368960965,2199.17046408647,1214.76454426297
RHO_SWEEP_3GW_RHO_0p2,rho_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.2,1,1,0,ok,,12,1,1,434572.262851683,40.030807365067,1645.30990466029,914.947898785618,49,81,32,10902.2197987,1832.47457485567,11674.6694398225,7342.61425268323,1461.85190208034,366.374621967386,3,637.965382538723,3000,0.212655127512908,0.900743019587184,1.1,20,0,0,0,1645.30990466029,1397.88942999303,396.842085523758,529.846152760242,604.851920990764,3283.5871662538,2582.87133256222,1817.65261639218
RHO_SWEEP_3GW_RHO_0p2,rho_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.2,1,1,0,ok,,12,1,1,653611.871628876,0.491742824760902,1045.45973312988,633.859164024472,49,81,32,10902.2197987,1949.00701812996,11656.5479508224,7568.70743252244,82.3046423956917,20.6274877783239,3,1223.51690203515,3000,0.407838967345051,0.907947056804138,1.1,20,0,0,5.2878021961078e-09,893.704640119535,267.272467784307,-1045.45973312988,-950.8719783379,-11.9870007507432,3428.68742221514,2900.15582541578,2222.89360087398
RHO_SWEEP_3GW_RHO_0p2,rho_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.2,1,1,0,ok,,12,1,1,1006213.43284819,9.08470916171228,2273.89641223918,918.927532612505,49,81,32,10902.2197987,1854.49425179317,11642.1364660834,7158.19412899879,-47.771236693892,-11.9726004800706,3,1979.49058735446,3000,0.659830195784821,0.9,1.1,21,1,0,0,1874.69286155681,2273.89641223918,222.738712748929,84.9050236590147,-138.404652858585,3335.38784483185,2155.56502842017,1147.07751987979
RHO_SWEEP_3GW_RHO_0p2,rho_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.2,1,1,0,ok,,12,1,1,1044818.7578962,2.12961477547711,1574.56835989465,606.286729859858,49,81,32,10902.2197987,1848.12780101926,11644.8735464491,7095.20320031055,420.059642000211,105.276869922714,3,2050.19044656452,3000,0.683396815521508,0.9,1.1,20,1,0,0,1574.56835989465,1303.08288075989,-15.7488380858324,5.04740710361875,-132.986163455297,3218.30273630797,1985.52462188202,1055.49856933662
RHO_SWEEP_3GW_RHO_0p2,rho_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.2,1,1,0,ok,,12,1,1,537938.814028168,828.551730442459,3755.72476579796,1920.32975367981,49,81,32,10902.2197987,1869.01737679448,11630.9863979586,7227.87312592849,-389.215064635112,-97.546490151821,3,920.543736003718,3000,0.306847912001239,0.912712385750593,1.1,21,0,0,1.98765519598965e-08,2622.06362742056,3755.72476579796,1473.4932892531,1155.46829260947,594.898793317943,3430.15823636613,2724.07209962601,1929.85499688114
RHO_SWEEP_3GW_RHO_0p5,rho_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.5,1,1,0,ok,,12,1,1,1215002.15399433,8.60118452642354,2279.19138822569,948.349978943917,49,81,32,10902.2197987,1845.27221376401,11613.3384090026,6926.08184426336,92.7889737289091,23.2551088959784,3,1755.84698668,3000,0.585282328893334,0.9,1.1,20,1,0,0,1822.79741987352,2279.19138822569,333.169632911497,220.322796152906,-86.2686575559737,3344.05888241548,2220.19539060681,1234.05709812563
RHO_SWEEP_3GW_RHO_0p5,rho_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.5,1,1,0,ok,,12,1,1,475151.999538354,40.0143413656413,1638.47308560171,915.070233636575,49,81,32,10902.2197987,1832.47457485567,11669.4381415597,7323.48808024322,1461.85190208034,366.374621967386,3,635.650971146044,3000,0.211883657048681,0.9,1.1,20,1,0,0,1638.47308560171,1400.59280043158,399.333243429357,532.084375498217,604.867663222012,3286.29053669235,2585.36249046782,1819.89083913016
RHO_SWEEP_3GW_RHO_0p5,rho_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.5,1,1,0,ok,,12,1,1,802240.832550887,0.472294806500718,1034.66695263276,626.923391776722,49,81,32,10902.2197987,1949.00701812996,11619.3675967421,7357.32220785932,82.3046423956917,20.6274877783239,3,1212.91726322902,3000,0.404305754409674,0.908290486738793,1.1,21,0,0,1.98979250853881e-08,869.382280404528,277.927345953485,-1034.66695263276,-940.658194802659,-11.982185090181,3439.34230038431,2910.9486059129,2233.10738440922
RHO_SWEEP_3GW_RHO_0p5,rho_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.5,1,1,0,ok,,12,1,1,1393373.08584925,9.09706575751385,2295.30038615692,931.49146476382,49,81,32,10902.2197987,1854.49425179317,11605.0038409484,6904.64606334582,-47.771236693892,-11.9726004800706,3,1959.54251793417,3000,0.653180839311389,0.9,1.1,20,1,0,0,1855.50211500725,2295.30038615692,243.380042039573,103.881091693931,-159.39368892143,3356.79181874959,2176.20635771081,1166.05358791471
RHO_SWEEP_3GW_RHO_0p5,rho_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.5,1,1,0,ok,,12,1,1,1460315.5437615,2.13543901891672,1565.09461542242,614.499276219641,49,81,32,10902.2197987,1848.12780101926,11607.3430544141,6855.24822270266,420.059642000211,105.276869922714,3,2030.34867525382,3000,0.676782891751274,0.9,1.1,20,1,0,0,1565.09461542242,1324.6261594752,4.80515049220344,23.9663599070302,-154.004095801351,3239.84601502328,2006.07861046005,1074.41752214003
RHO_SWEEP_3GW_RHO_0p5,rho_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.5,1,1,0,ok,,12,1,1,622520.417599378,824.924953486522,3759.85119849671,1920.47539845928,49,81,32,10902.2197987,1869.01737679448,11630.7283753526,7269.77318805433,-389.215064635112,-97.546490151821,3,919.029602920205,3000,0.306343200973402,0.908672573349446,1.1,21,0,0,1.99215719476342e-08,2614.55852012662,3759.85119849671,1476.04834394073,1157.02270590582,594.896223826531,3434.28466906487,2726.62715431364,1931.40941017749
SPINE_X_SWEEP_3GW_X_1,spine_x_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,1,1,0,ok,,12,1,1,711994.893855392,8.54793685608669,2234.29002165129,914.641342866742,49,81,32,10902.2197987,1845.27221376401,11689.3458704219,7360.50999410658,92.7889737289091,23.2551088959784,3,1794.61035652399,3000,0.598203452174664,0.905025676619216,1.1,21,0,0,0,1859.89446957802,2234.29002165129,291.853726027904,184.414843372638,-2.75365370385703,3299.15751584108,2178.87948372321,1198.14914534536
SPINE_X_SWEEP_3GW_X_1,spine_x_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,250,0.02,1,1,0,ok,,12,1,1,410108.946202348,40.0487015052697,1651.84073272741,915.044194907932,49,81,32,10902.2197987,1832.47457485567,11672.1550176523,7306.02762163094,1461.85190208034,366.374621967386,3,639.202546871801,3000,0.213067515623934,0.903634072677678,1.1,20,0,0,0,1651.84073272741,1395.07641153946,395.0019885104,528.451029378725,604.850812383669,3280.77414780023,2581.03123554886,1816.25749301067
