candidate_id,scenario_id,is_train,pf_success,interface_objective,max_abs_interface_residual_mw,min_voltage_pu,max_voltage_pu,voltage_violation_count,branch_overload_count,max_branch_overload_mva,generator_p_violation_count,max_generator_p_violation_mw,generator_q_violation_count,max_generator_q_violation_mvar,max_external_schedule_error_mw,diagnostic
PERF_GL1p1_PV0p4_WM0p8_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0817897883476121,410.714353577147,0.922557665155938,1.1,0,3,167.491061194759,0,0,3,230.832312440785,5.6843418860808e-14,
PERF_GL1p1_PV0p4_WM0p8_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0319467739736349,269.532011408814,0.952721175,1.10071775073273,1,1,34.429070389114,0,0,0,0,0,
PERF_GL1p1_PV0p4_WM0p8_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0428857760294283,281.401932719351,0.952721175,1.10041359649127,1,1,64.7200552571849,1,44.9824288905587,0,0,1.77635683940025e-15,
PERF_GL1p1_PV0p4_WM0p8_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0134422298263152,187.358037708922,0.952721175,1.10189458454814,2,1,69.6160218441885,0,0,0,0,0,
PERF_GL1p1_PV0p4_WM1_B0p75,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0266306037813606,246.710738058349,0.952721175,1.10154862137507,1,1,13.0922858016856,0,0,0,0,1.4210854715202e-14,
PERF_GL1p1_PV0p4_WM1_B0p75,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0254626032113429,208.897672194131,0.952721175,1.11287272452821,3,1,111.572890289791,0,0,0,0,1.13686837721616e-13,
PERF_GL1p1_PV0p4_WM1_B0p75,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0831858160776286,410.777182772105,0.918525229995632,1.1,0,1,167.526484159606,0,0,3,294.446964287996,5.6843418860808e-14,
PERF_GL1p1_PV0p4_WM1_B0p75,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0320202510949181,269.561600350697,0.952721175,1.10070896152471,1,1,34.4312213517642,0,0,0,0,0,
PERF_GL1p1_PV0p4_WM1_B0p75,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0430284559467681,281.547810525116,0.952721175,1.10038228430966,1,1,64.7249077371106,1,45.8634163223052,0,0,1.77635683940025e-15,
PERF_GL1p1_PV0p4_WM1_B0p75,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0134448907760679,187.320193636611,0.952721175,1.10191232113692,2,1,69.6119564019443,0,0,0,0,0,
PERF_GL1p1_PV0p4_WM1_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0266118000374014,246.631319179824,0.952721175,1.10157318944674,1,1,13.0870559284866,0,0,0,0,1.4210854715202e-14,
PERF_GL1p1_PV0p4_WM1_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0254464321568529,208.799856636937,0.952721175,1.11297827362884,3,1,111.574058467857,0,0,0,0,1.13686837721616e-13,
PERF_GL1p1_PV0p4_WM1_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0830099564139817,410.762875789744,0.919442579226776,1.1,0,1,167.518417853943,0,0,3,270.943032088933,5.6843418860808e-14,
PERF_GL1p1_PV0p4_WM1_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0319972709934145,269.478624952009,0.952721175,1.10073364776902,1,1,34.4251802344484,0,0,0,0,0,
PERF_GL1p1_PV0p4_WM1_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0429893583347742,281.426739209186,0.952721175,1.10040826174723,1,1,64.7208819570823,1,45.7125622030443,0,0,1.77635683940025e-15,
PERF_GL1p1_PV0p4_WM1_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0134414064738233,187.26832810195,0.952721175,1.1019367734245,2,1,69.6063520081453,0,0,0,0,0,
PERF_GL1p1_PV0p55_WM0p6_B0p75,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0266192892274117,246.747073411306,0.952721175,1.10153742140395,1,1,13.0946701997044,0,0,0,0,1.4210854715202e-14,
PERF_GL1p1_PV0p55_WM0p6_B0p75,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0254373463748918,208.928491043938,0.952721175,1.11283955768486,3,1,111.572522924935,0,0,0,0,1.13686837721616e-13,
PERF_GL1p1_PV0p55_WM0p6_B0p75,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0827881550801359,410.76325375955,0.919418337451544,1.1,0,1,167.51863095363,0,0,3,280.714519356938,5.6843418860808e-14,
PERF_GL1p1_PV0p55_WM0p6_B0p75,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0320075709887459,269.598043611425,0.952721175,1.10069815593797,1,1,34.4338659358702,0,0,0,0,0,
PERF_GL1p1_PV0p55_WM0p6_B0p75,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0430005527682386,281.565385326344,0.952721175,1.10037852155689,1,1,64.7254908836038,1,45.6400533563829,0,0,1.77635683940025e-15,
PERF_GL1p1_PV0p55_WM0p6_B0p75,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0134461480445509,187.362443851171,0.952721175,1.10189252532542,2,1,69.6164938576788,0,0,0,0,0,
PERF_GL1p1_PV0p55_WM0p6_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.026602380208902,246.675305083597,0.952721175,1.10155956740159,1,1,13.0899556060818,0,0,0,0,1.4210854715202e-14,
PERF_GL1p1_PV0p55_WM0p6_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0254228149664164,208.840170685708,0.952721175,1.11293470281669,3,1,111.573576410485,0,0,0,0,1.13686837721616e-13,
PERF_GL1p1_PV0p55_WM0p6_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0826301251511829,410.750380222381,0.92024421048072,1.1,0,1,167.511372856752,0,0,3,257.335058430817,5.6843418860808e-14,
PERF_GL1p1_PV0p55_WM0p6_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0319868914952421,269.523072256976,0.952721175,1.10072040918453,1,1,34.4284198159115,0,0,0,0,0,
PERF_GL1p1_PV0p55_WM0p6_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0429653164424661,281.456126205657,0.952721175,1.1004019472855,1,1,64.7218604951042,1,45.5041288333256,0,0,1.77635683940025e-15,
PERF_GL1p1_PV0p55_WM0p6_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0134430813459322,187.315437881899,0.952721175,1.10191455617381,2,1,69.6114441202,0,0,0,0,0,
PERF_GL1p1_PV0p55_WM0p8_B0p75,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.026663314527886,246.698387566768,0.952721175,1.10155243401633,1,1,13.0914741495164,0,0,0,0,1.4210854715202e-14,
PERF_GL1p1_PV0p55_WM0p8_B0p75,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0255180148607102,208.907039284827,0.952721175,1.11286264471443,3,1,111.572778657561,0,0,0,0,1.13686837721616e-13,
PERF_GL1p1_PV0p55_WM0p8_B0p75,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0840066906109969,410.811576276192,0.91632210036064,1.1,0,1,167.545875433429,0,0,3,319.572256020787,5.6843418860808e-14,
PERF_GL1p1_PV0p55_WM0p8_B0p75,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.03205805222182,269.551349806165,0.952721175,1.10071200491683,1,1,34.430476537643,0,0,0,0,0,
PERF_GL1p1_PV0p55_WM0p8_B0p75,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0431031149970823,281.595197673812,0.952721175,1.10037214350891,1,1,64.7264793599583,1,46.3553779676488,0,0,1.77635683940025e-15,
PERF_GL1p1_PV0p55_WM0p8_B0p75,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0134458482621933,187.279873320755,0.952721175,1.10193131585308,2,1,69.6076028307471,0,0,0,0,0,
PERF_GL1p1_PV0p55_WM0p8_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0266452011672862,246.622325997414,0.952721175,1.1015759791695,1,1,13.0864621166183,0,0,0,0,1.4210854715202e-14,
PERF_GL1p1_PV0p55_WM0p8_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0255023120193816,208.813181434184,0.952721175,1.11296386937324,3,1,111.573899128646,0,0,0,0,1.13686837721616e-13,
PERF_GL1p1_PV0p55_WM0p8_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0838321564732347,410.797696709131,0.917210812168354,1.1,0,1,167.538050021224,0,0,3,296.027261612228,5.6843418860808e-14,
PERF_GL1p1_PV0p55_WM0p8_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0320359143411954,269.47186385789,0.952721175,1.10073566454427,1,1,34.4246867384503,0,0,0,0,0,
PERF_GL1p1_PV0p55_WM0p8_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0430653208384926,281.478852588623,0.952721175,1.10039706802686,1,1,64.7226166352981,1,46.2090270397258,0,0,1.77635683940025e-15,
PERF_GL1p1_PV0p55_WM0p8_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0134425646173194,187.230475147381,0.952721175,1.10195472671874,2,1,69.6022374368584,0,0,0,0,0,
PERF_GL1p1_PV0p55_WM1_B0p75,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0267057121316471,246.654091642458,0.952721175,1.10156613246726,1,1,13.0885580971476,0,0,0,0,1.4210854715202e-14,
PERF_GL1p1_PV0p55_WM1_B0p75,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0255952198733343,208.888251995172,0.952721175,1.11288288326641,3,1,111.573002783247,0,0,0,0,1.13686837721616e-13,
PERF_GL1p1_PV0p55_WM1_B0p75,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0851985545985286,410.858300109123,0.913334011607057,1.1,0,1,167.572218960589,0,0,3,356.41645652554,5.6843418860808e-14,
PERF_GL1p1_PV0p55_WM1_B0p75,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0321066540823838,269.508909018464,0.952721175,1.10072462463631,1,1,34.4273882354796,0,0,0,0,0,
PERF_GL1p1_PV0p55_WM1_B0p75,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0432009342493834,281.623706782554,0.952721175,1.1003660498113,1,1,64.7274237842075,1,47.0357140696917,0,0,1.77635683940025e-15,
PERF_GL1p1_PV0p55_WM1_B0p75,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0134460358259641,187.204780052976,0.952721175,1.10196696612912,2,1,69.5994325167696,0,0,0,0,0,
PERF_GL1p1_PV0p55_WM1_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0266864827400985,246.57409230626,0.952721175,1.10159096840267,1,1,13.0832717038808,0,0,0,0,1.4210854715202e-14,
PERF_GL1p1_PV0p55_WM1_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0255784159022818,208.789285478102,0.952721175,1.11298972386333,3,1,111.574185111366,0,0,0,0,1.13686837721616e-13,
PERF_GL1p1_PV0p55_WM1_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0850075826402625,410.843458278635,0.914282567299,1.1,0,1,167.563850893959,0,0,3,332.702105943241,5.6843418860808e-14,
PERF_GL1p1_PV0p55_WM1_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0320831642595323,269.425279016014,0.952721175,1.10074958175722,1,1,34.4212814140329,0,0,0,0,0,
PERF_GL1p1_PV0p55_WM1_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0431607475186473,281.500802201119,0.952721175,1.10039235883755,1,1,64.7233464298156,1,46.8795899574028,0,0,1.77635683940025e-15,
PERF_GL1p1_PV0p55_WM1_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0134425616202975,187.153232860942,0.952721175,1.10199164911425,2,1,69.5937762137853,0,0,0,0,0,
PERF_GL1p1_PV0p7_WM0p6_B0p75,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0266951789398913,246.686828828378,0.952721175,1.1015560049024,1,1,13.0907139777148,0,0,0,0,1.4210854715202e-14,
PERF_GL1p1_PV0p7_WM0p6_B0p75,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0255719230636854,208.916321713084,0.952721175,1.11285266017738,3,1,111.572668068038,0,0,0,0,1.13686837721616e-13,
PERF_GL1p1_PV0p7_WM0p6_B0p75,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0848174891998064,410.845206228319,0.914170824550517,1.1,0,1,167.564836414502,0,0,3,343.894239219445,5.6843418860808e-14,
PERF_GL1p1_PV0p7_WM0p6_B0p75,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0320948639826854,269.541797118166,0.952721175,1.10071484276537,1,1,34.4297820375034,0,0,0,0,0,
PERF_GL1p1_PV0p7_WM0p6_B0p75,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0431755141811301,281.640657774444,0.952721175,1.1003624291663,1,1,64.7279849330928,1,46.8321195070571,0,0,1.77635683940025e-15,
PERF_GL1p1_PV0p7_WM0p6_B0p75,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0134469341828597,187.241859087914,0.952721175,1.10194931792053,2,1,69.6034770116281,0,0,0,0,0,
PERF_GL1p1_PV0p7_WM0p6_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0266777334855388,246.613933017575,0.952721175,1.10157858413678,1,1,13.0859076386398,0,0,0,0,1.4210854715202e-14,
PERF_GL1p1_PV0p7_WM0p6_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0255566930406999,208.826211973091,0.952721175,1.11294979177397,3,1,111.573743377958,0,0,0,0,1.13686837721616e-13,
PERF_GL1p1_PV0p7_WM0p6_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.084644608189411,410.83174230449,0.915031748651852,1.1,0,1,167.557245264218,0,0,3,320.320186192461,5.6843418860808e-14,
PERF_GL1p1_PV0p7_WM0p6_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0320735403287741,269.46560335983,0.952721175,1.10073753274046,1,1,34.4242296030858,0,0,0,0,0,
PERF_GL1p1_PV0p7_WM0p6_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0431389946114387,281.528810923818,0.952721175,1.10038635438257,1,1,64.724276968942,1,46.690293632259,0,0,1.77635683940025e-15,
PERF_GL1p1_PV0p7_WM0p6_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0134438359124331,187.194760817053,0.952721175,1.10197175005851,2,1,69.5983362071471,0,0,0,0,0,
PERF_GL1p1_PV0p7_WM0p8_B0p75,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0267363632204158,246.644369636419,0.952721175,1.1015691440534,1,1,13.0879170354708,0,0,0,0,1.4210854715202e-14,
PERF_GL1p1_PV0p7_WM0p8_B0p75,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0256468321664314,208.898214404814,0.952721175,1.11287215754773,3,1,111.572884010898,0,0,0,0,1.13686837721616e-13,
PERF_GL1p1_PV0p7_WM0p8_B0p75,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0859918740663303,410.890845617687,0.911255995505005,1.1,0,1,167.590568790261,0,0,3,379.533170760439,5.6843418860808e-14,
PERF_GL1p1_PV0p7_WM0p8_B0p75,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0321420582180896,269.501085113071,0.952721175,1.10072695446743,1,1,34.4268181038065,0,0,0,0,0,
PERF_GL1p1_PV0p7_WM0p8_B0p75,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0432700899057576,281.667355693456,0.952721175,1.10035673049679,1,1,64.7288681583443,1,47.4896872610148,0,0,1.77635683940025e-15,
PERF_GL1p1_PV0p7_WM0p8_B0p75,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0134473257015151,187.170561964007,0.952721175,1.1019833318025,2,1,69.5956821434695,0,0,0,0,0,
PERF_GL1p1_PV0p7_WM0p8_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0267177949601022,246.567510850647,0.952721175,1.10159301720898,1,1,13.0828356414304,0,0,0,0,1.4210854715202e-14,
PERF_GL1p1_PV0p7_WM0p8_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0256304942950805,208.802974207745,0.952721175,1.11297491845808,3,1,111.574021355402,0,0,0,0,1.13686837721616e-13,
PERF_GL1p1_PV0p7_WM0p8_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0858023892999186,410.87641365901,0.912177130282402,1.1,0,1,167.582431730149,0,0,3,355.786571291364,5.6843418860808e-14,
PERF_GL1p1_PV0p7_WM0p8_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0321193748592328,269.420722278055,0.952721175,1.10075094515123,1,1,34.4209478278967,0,0,0,0,0,
PERF_GL1p1_PV0p7_WM0p8_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0432311697435172,281.548931398099,0.952721175,1.10038204424667,1,1,64.7249449412618,1,47.3380430109352,0,0,1.77635683940025e-15,
PERF_GL1p1_PV0p7_WM0p8_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0134440332940074,187.121279056151,0.952721175,1.10200703825821,2,1,69.5902498891617,0,0,0,0,0,
PERF_GL1p1_PV0p7_WM1_B0p75,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0267759812001331,246.605480951318,0.952721175,1.10158120894393,1,1,13.0853489457265,0,0,0,0,1.4210854715202e-14,
PERF_GL1p1_PV0p7_WM1_B0p75,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0257185434686528,208.882213463155,0.952721175,1.11288940070213,3,1,111.573074947741,0,0,0,0,1.13686837721616e-13,
PERF_GL1p1_PV0p7_WM1_B0p75,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.087140524824986,413.823694491095,0.908438778746943,1.1,0,1,167.615485384078,0,0,3,413.45098532467,5.6843418860808e-14,
PERF_GL1p1_PV0p7_WM1_B0p75,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0321874478781349,269.463830597624,0.952721175,1.10073806247376,1,1,34.4240999819569,0,0,0,0,0,
PERF_GL1p1_PV0p7_WM1_B0p75,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0433603663227202,281.692910436893,0.952721175,1.10035128025426,1,1,64.7297128938052,1,48.1157471736603,0,0,1.77635683940025e-15,
PERF_GL1p1_PV0p7_WM1_B0p75,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0134480538801656,187.105286594568,0.952721175,1.10201476614235,2,1,69.5884791574732,0,0,0,0,0,
PERF_GL1p1_PV0p7_WM1_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0267563676869386,246.524965770267,0.952721175,1.1016062820583,1,1,13.0800125038464,0,0,0,0,1.4210854715202e-14,
PERF_GL1p1_PV0p7_WM1_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0257011613106522,208.782215205326,0.952721175,1.11299738805717,3,1,111.57426987087,0,0,0,0,1.13686837721616e-13,
PERF_GL1p1_PV0p7_WM1_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0869345044871664,413.121249750362,0.909417505782096,1.1,0,1,167.606823976502,0,0,3,389.52889822181,5.6843418860808e-14,
PERF_GL1p1_PV0p7_WM1_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.032163498322032,269.379618541574,0.952721175,1.10076325944381,1,1,34.4179349769965,0,0,0,0,0,
PERF_GL1p1_PV0p7_WM1_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0433191929617968,281.568368361877,0.952721175,1.1003778831005,1,1,64.725589831392,1,47.9548737682019,0,0,1.77635683940025e-15,
PERF_GL1p1_PV0p7_WM1_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0134445892853616,187.054024770628,0.952721175,1.10203965365041,2,1,69.5827768391902,0,0,0,0,0,
PERF_GL1p1_PV0p85_WM0p6_B0p75,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0267662125561394,246.635234878114,0.952721175,1.10157197540403,1,1,13.0873143492132,0,0,0,0,1.4210854715202e-14,
PERF_GL1p1_PV0p85_WM0p6_B0p75,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0256970540794551,208.908010354371,0.952721175,1.11286161571112,3,1,111.572767260814,0,0,0,0,1.13686837721616e-13,
PERF_GL1p1_PV0p85_WM0p6_B0p75,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0867754200276801,412.353457689522,0.909224543083203,1.1,0,1,167.608531196499,0,0,3,401.963603709458,5.6843418860808e-14,
PERF_GL1p1_PV0p85_WM0p6_B0p75,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0321765273438928,269.493768348411,0.952721175,1.10072913423786,1,1,34.4262847008634,0,0,0,0,0,
