candidate_id,mode,gilboa_leeds_scale,pleasant_wood_scale,wood_millwood_scale,lower_hudson_b_fraction,train_interface_objective,holdout_interface_objective,all_interface_objective,regularization_term,selection_objective,train_pf_success_count,holdout_pf_success_count,all_pf_success_count,max_abs_interface_residual_mw,min_voltage_pu,max_voltage_pu,max_voltage_violation_count,max_branch_overload_count,max_branch_overload_mva,max_generator_p_violation_count,max_generator_q_violation_count,max_external_schedule_error_mw
PERF_GL1p25_PV1p5_WM1_B0p5,perform_scaled,1.25,1.5,1,0.5,0.129072620470739,0.110691810247722,0.239764430718461,0.00157097499193141,0.130643595462671,4,2,6,453.603308731738,0.882385237669962,1.1130480215575,3,1,167.321581379052,1,3,1.13686837721616e-13
PERF_GL1p25_PV1p5_WM0p75_B0p5,perform_scaled,1.25,1.5,0.75,0.5,0.128852914487128,0.109435524116638,0.238288438603766,0.00198477986598217,0.13083769435311,4,2,6,449.078531776077,0.885228917985995,1.11304247454856,3,1,167.29681212891,1,3,1.13686837721616e-13
PERF_GL1p25_PV0p75_WM2_B1,perform_scaled,1.25,0.75,2,1,0.128168919121309,0.106631259786357,0.234800178907665,0.00306503516610735,0.131233954287416,4,2,6,439.167359333824,0.893050727191329,1.11334611749676,3,1,167.228931689081,1,3,1.13686837721616e-13
PERF_GL1p25_PV1_WM2_B1,perform_scaled,1.25,1,2,1,0.128694497536358,0.10944464871068,0.238139146247038,0.00265123029205659,0.131345727828415,4,2,6,449.445106920557,0.886461443682345,1.1133370829328,3,1,167.286091676775,1,3,1.13686837721616e-13
PERF_GL1_PV1p5_WM1_B1,perform_scaled,1,1.5,1,1,0.130525146725538,0.109300151435267,0.239825298160805,0.000822009769465827,0.131347156495004,4,2,6,445.278985862958,0.889407043886658,1.11280762475052,3,1,168.177169848215,1,3,1.13686837721616e-13
PERF_GL1_PV1p5_WM0p75_B1,perform_scaled,1,1.5,0.75,1,0.130318971050722,0.108152735394018,0.23847170644474,0.00123581464351659,0.131554785694238,4,2,6,441.051843331063,0.89196822492277,1.1127903151585,3,1,168.15365902646,1,3,1.13686837721616e-13
PERF_GL1_PV0p75_WM1_B0,perform_scaled,1,0.75,1,0,0.12924091858694,0.101728113199255,0.230969031786195,0.00241380487405076,0.131654723460991,4,2,6,416.207320593313,0.905486900947178,1.11235794750334,3,1,168.030250652776,1,3,1.13686837721616e-13
PERF_GL1_PV0p75_WM0p75_B0,perform_scaled,1,0.75,0.75,0,0.128918324507191,0.100267286804404,0.229185611311595,0.00282760974810152,0.131745934255292,4,2,6,411.658180445284,0.909097572071059,1.11235490968483,3,1,167.997480367717,1,3,1.13686837721616e-13
PERF_GL1_PV1_WM1_B0,perform_scaled,1,1,1,0,0.12988963933024,0.104800637231629,0.234690276561869,0.002,0.13188963933024,4,2,6,428.036598388918,0.898055526315739,1.1123600949853,3,1,168.097948124623,1,3,1.13686837721616e-13
PERF_GL1p25_PV0p75_WM2_B0p5,perform_scaled,1.25,0.75,2,0.5,0.128422493291231,0.10724564827398,0.23566814156521,0.00356503516610735,0.131987528457338,4,2,6,441.150528728262,0.890534094587602,1.11309107979386,3,1,167.250732457037,1,3,1.13686837721616e-13
PERF_GL0p75_PV0p75_WM1_B1,perform_scaled,0.75,0.75,1,1,0.131169460022268,0.100701472668112,0.231870932690379,0.000827609748101517,0.131997069770369,4,2,6,413.75995730789,0.913984603977998,1.11218492198129,3,1,169.106626489116,1,3,1.13686837721616e-13
PERF_GL1_PV1_WM0p75_B0,perform_scaled,1,1,0.75,0,0.129603331753471,0.103423042949307,0.233026374702778,0.00241380487405076,0.132017136627522,4,2,6,422.773695263226,0.90135414946295,1.11235961433697,3,1,168.067856618059,1,3,1.13686837721616e-13
PERF_GL1_PV1p5_WM1_B0p5,perform_scaled,1,1.5,1,0.5,0.130750839429692,0.109868341037126,0.240619180466818,0.00132200976946583,0.132072849199158,4,2,6,447.095240848052,0.887171413611554,1.11258070696431,3,1,168.197727105377,1,3,1.13686837721616e-13
PERF_GL1p25_PV1_WM2_B0p5,perform_scaled,1.25,1,2,0.5,0.128951498524159,0.110113831637726,0.239065330161885,0.00315123029205659,0.132102728816216,4,2,6,451.574183530116,0.883862655648102,1.11308245966128,3,1,167.308706527473,1,3,1.13686837721616e-13
PERF_GL0p75_PV0p75_WM0p75_B1,perform_scaled,0.75,0.75,0.75,1,0.130880716764635,0.0993915765881153,0.230272293352751,0.00124141462215228,0.132122131386788,4,2,6,413.7060655531,0.917111373393206,1.11215074240144,3,1,169.076326305088,1,3,1.13686837721616e-13
PERF_GL0p75_PV1_WM1_B1,perform_scaled,0.75,1,1,1,0.131794135614089,0.103521352820194,0.235315488434283,0.000413804874050759,0.13220794048814,4,2,6,418.126138020243,0.907176314108569,1.11220205650987,3,1,169.172827619158,1,3,1.13686837721616e-13
PERF_GL1_PV1p5_WM0p75_B0p5,perform_scaled,1,1.5,0.75,0.5,0.130533827679265,0.1086791410655,0.239212968744765,0.00173581464351659,0.132269642322782,4,2,6,442.745553577064,0.889855100587861,1.11257306296232,3,1,168.173053763172,1,3,1.13686837721616e-13
PERF_GL0p75_PV1_WM0p75_B1,perform_scaled,0.75,1,0.75,1,0.131538378260914,0.10229626377614,0.233834642037054,0.000827609748101517,0.132365988009015,4,2,6,413.828540478456,0.910015079721888,1.11217401691783,3,1,169.145186767782,1,3,1.13686837721616e-13
PERF_GL1p25_PV1p5_WM1_B0,perform_scaled,1.25,1.5,1,0,0.12930449385043,0.111303006677586,0.240607500528017,0.00307097499193141,0.132375468842362,4,2,6,455.537945062365,0.880091455830922,1.11282678519882,3,1,167.341596848386,1,3,1.13686837721616e-13
PERF_GL1p25_PV1p5_WM0p75_B0,perform_scaled,1.25,1.5,0.75,0,0.129073507017927,0.110000198182721,0.239073705200649,0.00348477986598217,0.13255828688391,4,2,6,450.87884451955,0.883064242588044,1.11283063812931,3,1,167.315662588612,1,3,1.13686837721616e-13
PERF_GL1_PV0p75_WM2_B1,perform_scaled,1,0.75,2,1,0.129853670120717,0.106015590949414,0.235869261070131,0.00281606994364177,0.132669740064359,4,2,6,433.215449034052,0.897358979932721,1.11288033665326,3,1,168.104311021889,1,3,1.13686837721616e-13
PERF_GL0p75_PV0p75_WM1_B0p5,perform_scaled,0.75,0.75,1,0.5,0.131378572397551,0.101104779488835,0.232483351886385,0.00132760974810152,0.132706182145652,4,2,6,413.793223569735,0.912057835172198,1.11195973052992,3,1,169.125330152894,1,3,1.13686837721616e-13
PERF_GL1_PV1_WM2_B1,perform_scaled,1,1,2,1,0.130373149769983,0.108686809566648,0.239059959336631,0.00240226506959101,0.132775414839574,4,2,6,443.118042905304,0.891117873477115,1.11287569656344,3,1,168.161460274988,1,3,1.13686837721616e-13
PERF_GL0p75_PV0p75_WM0p75_B0p5,perform_scaled,0.75,0.75,0.75,0.5,0.1310758135867,0.0997564751758135,0.230832288762514,0.00174141462215228,0.132817228208852,4,2,6,413.736906627772,0.915321178790477,1.11193890825759,3,1,169.093666441861,1,3,1.13686837721616e-13
PERF_GL0p75_PV1_WM1_B0p5,perform_scaled,0.75,1,1,0.5,0.132009996344869,0.103968785421639,0.235978781766508,0.000913804874050759,0.13292380121892,4,2,6,419.601807028314,0.905163386715243,1.11197361830079,3,1,169.192460494506,1,3,1.13686837721616e-13
PERF_GL1p25_PV1p5_WM2_B1,perform_scaled,1.25,1.5,2,1,0.129591074595355,0.114667141069988,0.244258215665343,0.00347324006152242,0.133064314656877,4,2,6,467.897073397844,0.874612382531799,1.11331755349373,3,1,167.389539339885,1,3,1.13686837721616e-13
PERF_GL0p75_PV1_WM0p75_B0p5,perform_scaled,0.75,1,0.75,0.5,0.13174147002815,0.102705352772872,0.234446822801022,0.00132760974810152,0.133069079776252,4,2,6,414.662331606092,0.908130602679981,1.111957562723,3,1,169.16352970125,1,3,1.13686837721616e-13
PERF_GL1_PV0p75_WM2_B0p5,perform_scaled,1,0.75,2,0.5,0.130107866145469,0.106600783311474,0.236708649456943,0.00331606994364177,0.133423936089111,4,2,6,435.112754395127,0.894892358960666,1.11261937035862,3,1,168.126868007558,1,3,1.13686837721616e-13
PERF_GL1_PV1_WM2_B0p5,perform_scaled,1,1,2,0.5,0.130630662847994,0.109321540447578,0.239952203295572,0.00290226506959101,0.133532927917585,4,2,6,445.148699324384,0.888577797256989,1.11261518815866,3,1,168.184791194195,1,3,1.13686837721616e-13
PERF_GL1p25_PV0p75_WM2_B0,perform_scaled,1.25,0.75,2,0,0.128684054311535,0.10787259256441,0.236556646875945,0.00506503516610735,0.133749089477643,4,2,6,443.165815163668,0.888014777406687,1.11283685795626,3,1,167.272593821817,1,3,1.13686837721616e-13
PERF_GL1_PV1p5_WM1_B0,perform_scaled,1,1.5,1,0,0.130983087514808,0.110447221389219,0.241430308904027,0.00282200976946583,0.133805097284274,4,2,6,448.938805431408,0.884932204209989,1.11235437179715,3,1,168.218350211521,1,3,1.13686837721616e-13
PERF_GL1p25_PV1p5_WM2_B0p5,perform_scaled,1.25,1.5,2,0.5,0.1298537258511,0.115447065015214,0.245300790866314,0.00397324006152242,0.133826965912622,4,2,6,470.311854524809,0.871845781665111,1.11306353827473,3,1,167.413819457358,1,3,1.13686837721616e-13
PERF_GL1p25_PV1_WM2_B0,perform_scaled,1.25,1,2,0,0.129216531800007,0.110797196083875,0.240013727883882,0.00465123029205659,0.133867762092064,4,2,6,453.738817301301,0.881259011262115,1.11282864486446,3,1,167.33140475498,1,3,1.13686837721616e-13
PERF_GL1_PV1p5_WM0p75_B0,perform_scaled,1,1.5,0.75,0,0.13075481246817,0.10921502115224,0.23996983362041,0.00323581464351659,0.133990627111687,4,2,6,444.46375794889,0.887739154296098,1.11235633417901,3,1,168.192503468286,1,3,1.13686837721616e-13
PERF_GL0p75_PV1p5_WM1_B1,perform_scaled,0.75,1.5,1,1,0.132848689247939,0.108655885559506,0.241504574807445,0.00123581464351659,0.134084503891456,4,2,6,437.64127109127,0.895238148463585,1.11221939854184,3,1,169.289675441045,1,3,1.13686837721616e-13
PERF_GL0p75_PV1p5_WM0p75_B1,perform_scaled,0.75,1.5,0.75,1,0.132645962618722,0.107579223344174,0.240225185962896,0.00164961951756734,0.13429558213629,4,2,6,433.602429422982,0.897619491998927,1.11219899734921,3,1,169.266287853133,1,3,1.13686837721616e-13
PERF_GL0p75_PV0p75_WM1_B0,perform_scaled,0.75,0.75,1,0,0.131593931180963,0.101514983034206,0.233108914215169,0.00282760974810152,0.134421540929064,4,2,6,413.826520998767,0.910131810360117,1.11173512168054,3,1,169.144051333622,1,3,1.13686837721616e-13
PERF_GL1_PV1p5_WM2_B1,perform_scaled,1,1.5,2,1,0.131259600288512,0.113613618667912,0.244873218956425,0.00322427483905683,0.134483875127569,4,2,6,460.802285111294,0.879954343921366,1.1128631069838,3,1,168.264316051543,1,3,1.13686837721616e-13
PERF_GL0p75_PV0p75_WM0p75_B0,perform_scaled,0.75,0.75,0.75,0,0.131276682790703,0.100127404453134,0.231404087243837,0.00324141462215228,0.134518097412855,4,2,6,413.767770307944,0.913531849821737,1.11172758188185,3,1,169.111019280498,1,3,1.13686837721616e-13
PERF_GL0p75_PV1_WM1_B0,perform_scaled,0.75,1,1,0,0.132232205319663,0.104423989265306,0.236656194584968,0.00241380487405076,0.134646010193713,4,2,6,421.098622559007,0.90315028888988,1.11174577027939,3,1,169.21212279268,1,3,1.13686837721616e-13
PERF_GL0p75_PV1_WM0p75_B0,perform_scaled,0.75,1,0.75,0,0.131950455257966,0.103121285854922,0.235071741112888,0.00282760974810152,0.134778065006068,4,2,6,416.040109546146,0.906246219596995,1.11174162918054,3,1,169.181895762482,1,3,1.13686837721616e-13
PERF_GL0p75_PV1p5_WM1_B0p5,perform_scaled,0.75,1.5,1,0.5,0.133075501639953,0.109189542308816,0.242265043948769,0.00173581464351659,0.134811316283469,4,2,6,439.355281704599,0.893064328940963,1.11198586740407,3,1,169.311060194967,1,3,1.13686837721616e-13
PERF_GL1p25_PV2p5_WM1_B1,perform_scaled,1.25,2.5,1,1,0.130437910129922,0.120018136350397,0.250456046480319,0.00444690874905796,0.13488481887898,4,2,6,485.975825516327,0.862699492153318,1.11324633263338,3,1,167.494442810338,1,3,1.13686837721616e-13
PERF_GL0p75_PV1p5_WM0p75_B0p5,perform_scaled,0.75,1.5,0.75,0.5,0.132861932371232,0.108074688158601,0.240936620529833,0.00214961951756734,0.1350115518888,4,2,6,435.203341495103,0.895561969003937,1.11197540009653,3,1,169.286492776621,1,3,1.13686837721616e-13
PERF_GL1p25_PV2p5_WM0p75_B1,perform_scaled,1.25,2.5,0.75,1,0.130300284140831,0.11901851006306,0.249318794203891,0.00486071362310872,0.13516099776394,4,2,6,482.627198599418,0.86479467616262,1.11323634191726,3,1,167.475925237633,1,3,1.13686837721616e-13
PERF_GL1_PV0p75_WM2_B0,perform_scaled,1,0.75,2,0,0.130370007285327,0.107197647193258,0.237567654478585,0.00481606994364177,0.135186077228968,4,2,6,437.040282509318,0.892424089045466,1.1123592419503,3,1,168.149478779802,1,3,1.13686837721616e-13
PERF_GL1_PV1p5_WM2_B0p5,perform_scaled,1,1.5,2,0.5,0.13152258467718,0.114346861476678,0.245869446153858,0.00372427483905683,0.135246859516237,4,2,6,463.089686587429,0.877266571390032,1.11260327396333,3,1,168.289204820269,1,3,1.13686837721616e-13
PERF_GL1_PV1_WM2_B0,perform_scaled,1,1,2,0,0.130896165365759,0.109969317206805,0.240865482572564,0.00440226506959101,0.13529843043535,4,2,6,447.212456702215,0.886034258773718,1.11235551006721,3,1,168.208196154942,1,3,1.13686837721616e-13
PERF_GL0p75_PV0p75_WM2_B1,perform_scaled,0.75,0.75,2,1,0.132185841120485,0.105567782971021,0.237753624091506,0.00322987481769252,0.135415715938177,4,2,6,426.10901339092,0.902693459782271,1.11228717612496,3,1,169.216588614736,1,3,1.13686837721616e-13
PERF_GL0p75_PV1_WM2_B1,perform_scaled,0.75,1,2,1,0.13269758288491,0.108080436795891,0.2407780196808,0.00281606994364177,0.135513652828551,4,2,6,435.584758326373,0.896860222283549,1.11228848097875,3,1,169.273740405576,1,3,1.13686837721616e-13
PERF_GL1p25_PV1p5_WM2_B0,perform_scaled,1.25,1.5,2,0,0.130124485255699,0.116244963868777,0.246369449124476,0.00547324006152242,0.135597725317221,4,2,6,472.770312041814,0.869069103750543,1.11281031928004,3,1,167.43823750733,1,3,1.13686837721616e-13
PERF_GL1p25_PV2p5_WM1_B0p5,perform_scaled,1.25,2.5,1,0.5,0.130679039750469,0.120836714353677,0.251515754104146,0.00494690874905796,0.135625948499527,4,2,6,488.441879583526,0.860030115558201,1.11301792396822,3,1,167.518078041836,1,3,1.13686837721616e-13
PERF_GL1p25_PV2p5_WM0p75_B0p5,perform_scaled,1.25,2.5,0.75,0.5,0.130533070223373,0.119789151130418,0.250322221353791,0.00536071362310872,0.135893783846482,4,2,6,484.961061252541,0.862243339054171,1.11301497631896,3,1,167.498478271155,1,3,1.13686837721616e-13
PERF_GL0p75_PV0p75_WM2_B0p5,perform_scaled,0.75,0.75,2,0.5,0.132441516594582,0.106120576239632,0.238562092834213,0.00372987481769252,0.136171391412274,4,2,6,427.906485488098,0.900285557156932,1.11201854076181,3,1,169.240151459673,1,3,1.13686837721616e-13
PERF_GL0p75_PV1_WM2_B0p5,perform_scaled,0.75,1,2,0.5,0.132956434564924,0.108677200273706,0.24163363483863,0.00331606994364177,0.136272504508565,4,2,6,437.502147497789,0.894388263294016,1.11202036177996,3,1,169.298032081442,1,3,1.13686837721616e-13
PERF_GL1_PV2p5_WM1_B1,perform_scaled,1,2.5,1,1,0.132097761216778,0.118611446373492,0.25070920759027,0.00419794352659237,0.136295704743371,4,2,6,477.980274066342,0.868806596811681,1.11279638102481,3,1,168.367871360109,1,3,1.13686837721616e-13
PERF_GL0p75_PV1p5_WM1_B0,perform_scaled,0.75,1.5,1,0,0.133308827960412,0.109732911087265,0.243041739047678,0.00323581464351659,0.136544642603929,4,2,6,441.094480641646,0.890888130335843,1.11175293904438,3,1,169.332502409872,1,3,1.13686837721616e-13
PERF_GL1_PV2p5_WM0p75_B1,perform_scaled,1,2.5,0.75,1,0.131961816691796,0.117682253773649,0.249644070465445,0.00461174840064313,0.136573565092439,4,2,6,474.809264694798,0.870750124098489,1.11278501352245,3,1,168.349754562327,1,3,1.13686837721616e-13
PERF_GL0p75_PV1p5_WM0p75_B0,perform_scaled,0.75,1.5,0.75,0,0.133083992168312,0.108578810512341,0.241662802680653,0.00364961951756734,0.136733611685879,4,2,6,436.82698352049,0.893502607233797,1.1117523444447,3,1,169.306745945054,1,3,1.13686837721616e-13
PERF_GL1_PV1p5_WM2_B0,perform_scaled,1,1.5,2,0,0.131793632561828,0.115096263637588,0.246889896199416,0.00522427483905683,0.137017907400885,4,2,6,465.416785635766,0.874571108169296,1.112344258699,3,1,168.314214694628,1,3,1.13686837721616e-13
PERF_GL1_PV2p5_WM1_B0p5,perform_scaled,1,2.5,1,0.5,0.132339047294032,0.119372684438581,0.251711731732613,0.00469794352659238,0.137036990820624,4,2,6,480.295726453888,0.866233188579836,1.11256278167285,3,1,168.391901287693,1,3,1.13686837721616e-13
PERF_GL0p75_PV1p5_WM2_B1,perform_scaled,0.75,1.5,2,1,0.133571215003089,0.112682403738239,0.246253618741329,0.00363807971310759,0.137209294716197,4,2,6,452.409411590163,0.886486120125902,1.11228527957734,3,1,169.375981135039,1,3,1.13686837721616e-13
PERF_GL1_PV2p5_WM0p75_B0p5,perform_scaled,1,2.5,0.75,0.5,0.132194777469024,0.118400536837182,0.250595314306206,0.00511174840064313,0.137306525869668,4,2,6,477.004686375001,0.868286510451459,1.1125586103091,3,1,168.372723974314,1,3,1.13686837721616e-13
PERF_GL1p25_PV2p5_WM1_B0,perform_scaled,1.25,2.5,1,0,0.1309269995532,0.121674514128714,0.252601513681913,0.00644690874905796,0.137373908302257,4,2,6,490.953727558035,0.857345790510436,1.11279009918942,3,1,167.541894670981,1,3,1.13686837721616e-13
PERF_GL1p25_PV2p5_WM0p75_B0,perform_scaled,1.25,2.5,0.75,0,0.130772299541563,0.120577010307064,0.251349309848627,0.00686071362310872,0.137633013164672,4,2,6,487.336181589561,0.859679110854357,1.1127941473152,3,1,167.521189515884,1,3,1.13686837721616e-13
PERF_GL1p25_PV2p5_WM2_B1,perform_scaled,1.25,2.5,2,1,0.130936802945057,0.123841242840056,0.254778045785113,0.00684917381864897,0.137785976763706,4,2,6,498.554910662237,0.854782731568575,1.11328033594124,3,1,167.564681895032,1,3,1.13686837721616e-13
PERF_GL0p75_PV0p75_WM2_B0,perform_scaled,0.75,0.75,2,0,0.132705086940073,0.106684095419711,0.239389182359784,0.00522987481769252,0.137934961757765,4,2,6,429.732153285599,0.897877101248837,1.11175077180164,3,1,169.263760235248,1,3,1.13686837721616e-13
PERF_GL0p75_PV1p5_WM2_B0p5,perform_scaled,0.75,1.5,2,0.5,0.133835308889759,0.113365081481907,0.247200390371666,0.00413807971310759,0.137973388602867,4,2,6,454.553448927188,0.883887530966045,1.11201792602247,3,1,169.401714552063,1,3,1.13686837721616e-13
PERF_GL0p75_PV1_WM2_B0,perform_scaled,0.75,1,2,0,0.133223224046543,0.109285816901726,0.242509040948268,0.00481606994364177,0.138039293990184,4,2,6,439.450057553316,0.891914290396796,1.11175310116995,3,1,169.322387328257,1,3,1.13686837721616e-13
PERF_GL1p25_PV2p5_WM2_B0p5,perform_scaled,1.25,2.5,2,0.5,0.131207485878544,0.124853246741191,0.256060732619735,0.00734917381864897,0.138556659697193,4,2,6,501.543017421775,0.851658435144054,1.11302704560991,3,1,167.592521251141,1,3,1.13686837721616e-13
PERF_GL1_PV2p5_WM1_B0,perform_scaled,1,2.5,1,0,0.132587125340425,0.120150728334854,0.252737853675279,0.00619794352659237,0.138785068867017,4,2,6,482.651627161284,0.863648173771744,1.11232978226193,3,1,168.416087894454,1,3,1.13686837721616e-13
PERF_GL0p75_PV2p5_WM1_B1,perform_scaled,0.75,2.5,1,1,0.134398558775277,0.117301373418686,0.251699932193963,0.00461174840064313,0.13901030717592,4,2,6,468.603115649812,0.876196557719056,1.11222470338896,3,1,169.47817518406,1,3,1.13686837721616e-13
PERF_GL1_PV2p5_WM0p75_B0,perform_scaled,1,2.5,0.75,0,0.132434145683284,0.119133972388806,0.251568118072091,0.00661174840064313,0.139045894083928,4,2,6,479.236800885727,0.865812837364922,1.11233275850304,3,1,168.395830978415,1,3,1.13686837721616e-13
PERF_GL1_PV2p5_WM2_B1,perform_scaled,1,2.5,2,1,0.132590650801654,0.122144327923355,0.254734978725008,0.00660020859618338,0.139190859397837,4,2,6,489.832972363346,0.861500400691003,1.11283521019749,3,1,168.436220718973,1,3,1.13686837721616e-13
PERF_GL0p75_PV2p5_WM0p75_B1,perform_scaled,0.75,2.5,0.75,1,0.134264774144735,0.116446932679952,0.250711706824687,0.00502555327469389,0.139290327419429,4,2,6,465.623756086534,0.877971934446048,1.11221149304362,3,1,169.460485030253,1,3,1.13686837721616e-13
PERF_GL0p75_PV1p5_WM2_B0,perform_scaled,0.75,1.5,2,0,0.134107412380093,0.114062084923263,0.248169497303357,0.00563807971310759,0.139745492093201,4,2,6,456.733167812213,0.881283634158831,1.11175141809302,3,1,169.427551191509,1,3,1.13686837721616e-13
