case_id,case_group,scenario_id,zone_j_cost_c1,s4_e_cost_c1,s4_f_cost_c1,s4_g_cost_c1,s4_k_cost_c1,abc_cap_factor,x_spine_multiplier,interface_name,lite_flow_mw,target_flow_mw,target_limit_mw,residual_mw,classic_scale_mw,classic_objective_term,classic_objective_total,balanced_scale_mw,balanced_objective_term,balanced_objective_total
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,120,180,180,180,180,1,1,Moses_South,-30.2981770567002,-18.0281665798467,1577.09494410906,-12.2700104768535,100,0.0150553157102096,0.830567042428847,1577.09494410906,6.05304898033306e-05,0.381916603410922
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,120,180,180,180,180,1,1,Central_East,1663.28744823647,1604.47725507616,2577.56454927825,58.8101931603128,1604.47725507616,0.00134350127138251,0.830567042428847,2577.56454927825,0.00052057836088263,0.381916603410922
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,120,180,180,180,180,1,1,Total_East_proxy,2418.1912529356,3161.41495443083,7441.91676751464,-743.223701495233,3161.41495443083,0.0552682985888005,0.830567042428847,7441.91676751464,0.00997400278018691,0.381916603410922
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,120,180,180,180,180,1,1,UPNY_ConEd,2004.25477883252,3945.61555854566,5647.97126859058,-1941.36077971314,3945.61555854566,0.242093410273989,0.830567042428847,5647.97126859058,0.118148318626533,0.381916603410922
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,120,180,180,180,180,1,1,Dunwoodie_South,892.169108830093,3173.76557921188,4534.14796431356,-2281.59647038179,3173.76557921188,0.516806516584466,0.830567042428847,4534.14796431356,0.253213173153517,0.381916603410922
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,120,180,180,180,180,1,1,Moses_South,1245.98628705126,777.591851487167,1129.13180450036,468.394435564089,777.591851487167,0.36284408891575,5.61457847824432,1129.13180450036,0.172081496138018,2.08030906438059
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,120,180,180,180,180,1,1,Central_East,2229.33592813733,889.243271952491,1209.78407625038,1340.09265618483,889.243271952491,2.27105932192533,5.61457847824432,1209.78407625038,1.22702645639225,2.08030906438059
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,120,180,180,180,180,1,1,Total_East_proxy,2614.85742004083,1061.49143259267,2706.33178538974,1553.36598744816,1061.49143259267,2.14148282988178,5.61457847824432,2706.33178538974,0.329446961681629,2.08030906438059
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,120,180,180,180,180,1,1,UPNY_ConEd,1538.08639382663,1932.82631567124,2735.00814867864,-394.739921844612,1932.82631567124,0.0417096400244555,5.61457847824432,2735.00814867864,0.0208307473908786,2.08030906438059
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,120,180,180,180,180,1,1,Dunwoodie_South,113.632476154198,1062.17249622078,1648.89088911163,-948.540020066582,1062.17249622078,0.797482597497,5.61457847824432,1648.89088911163,0.330923402777813,2.08030906438059
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,120,180,180,180,180,1,1,Moses_South,1154.00546131988,792.394241270214,1212.07679271269,361.61122004967,792.394241270214,0.208257750608508,2.25629031136997,1212.07679271269,0.0890068686823235,1.36437068200925
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,120,180,180,180,180,1,1,Central_East,2597.39213212647,1230.11557367852,1392.92634591109,1367.27655844795,1230.11557367852,1.23543784909845,2.25629031136997,1392.92634591109,0.963510452828325,1.36437068200925
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,120,180,180,180,180,1,1,Total_East_proxy,2927.49279356105,1915.21985554808,2905.13643967645,1012.27293801297,1915.21985554808,0.279355986264883,2.25629031136997,2905.13643967645,0.121412160005576,1.36437068200925
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,120,180,180,180,180,1,1,UPNY_ConEd,1741.4429688497,2001.27345996785,2807.01593740924,-259.83049111815,2001.27345996785,0.016856498119075,2.25629031136997,2807.01593740924,0.00856821728716936,1.36437068200925
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,120,180,180,180,180,1,1,Dunwoodie_South,295.599685307403,1050.451162233,1770.01690364393,-754.851476925597,1050.451162233,0.516382227279057,2.25629031136997,1770.01690364393,0.181872983205855,1.36437068200925
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,120,180,180,180,180,1,1,Moses_South,308.921257172867,-285.666833937602,731.014689004659,594.588091110469,285.666833937602,4.33224261537505,199.717101766678,731.014689004659,0.661576706333339,23.2896377607468
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,120,180,180,180,180,1,1,Central_East,1199.70568238152,-48.9231580616368,NaN,1248.62884044316,100,155.907398118642,199.717101766678,500,6.23629592474567,23.2896377607468
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,120,180,180,180,180,1,1,Total_East_proxy,1688.67468504704,-325.566529431838,NaN,2014.24121447888,325.566529431838,38.2774904005005,199.717101766678,500,16.2286706804215,23.2896377607468
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,120,180,180,180,180,1,1,UPNY_ConEd,1124.65497485276,1250.57881037291,3191.33600168597,-125.923835520155,1250.57881037291,0.0101389680675935,199.717101766678,3191.33600168597,0.00155693622607993,23.2896377607468
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,120,180,180,180,180,1,1,Dunwoodie_South,-70.3097067719216,774.386704271667,2101.6672308884,-844.696411043589,774.386704271667,1.18983166409317,199.717101766678,2101.6672308884,0.161537513020205,23.2896377607468
