scenario_id,voltage_reference_set,sweep_direction,start_mode,perturbation_id,boundary_q_mode,reference_weight,external_interface_name,gen_index,bus_id,pg_mw,qg_mvar,target_q_mvar,q_deviation_mvar,qmin_mvar,qmax_mvar
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.9,NE_NY_NORTHFIELD,37,37,95.3028611667673,23.8853019823799,23.8853956683908,-9.3686010870897e-05,23.8852956683908,23.8854956683908
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.9,NE_NY_PV,38,73,142.956765234455,35.8280935025836,35.8280935025862,-2.64321897702757e-12,35.8279935025862,35.8281935025862
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.9,OH_NY_NIAGARA,39,54,406.012236517478,101.756408871492,101.756508871492,-0.00010000000000332,101.756408871492,101.756608871492
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.9,PJM_NY_WATERCURE,40,66,-27.6430101593817,-6.92814201780835,-6.92824201780835,9.99999999997669e-05,-6.92834201780835,-6.92814201780835
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.9,PJM_NY_WRHL,41,67,-11.8464329254493,-2.96914657906072,-2.96924657906072,0.000100000000000211,-2.96934657906072,-2.96914657906072
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.9,PJM_NY_RAMAPO,42,75,-19.7447281225185,-4.94874429374497,-4.94874429843453,4.68955541066407e-09,-4.94884429843453,-4.94864429843453
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.9,PJM_NY_GOETHALS,43,81,-19.7447279880084,-4.94874429843184,-4.94874429843453,2.69473332537018e-12,-4.94884429843453,-4.94864429843453
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.925,HQ_NY_MOSES,36,48,-482.984326633401,-121.047433070407,-121.047533070407,0.00010000000000332,-121.047633070407,-121.047433070407
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.925,NE_NY_NORTHFIELD,37,37,95.3028545174619,23.8853039964154,23.8853956683908,-9.16719753512041e-05,23.8852956683908,23.8854956683908
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.925,NE_NY_PV,38,73,142.956762201298,35.8280935026892,35.8280935025862,1.03050012967287e-10,35.8279935025862,35.8281935025862
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.925,OH_NY_NIAGARA,39,54,406.012236517478,101.756408871492,101.756508871492,-0.00010000000000332,101.756408871492,101.756608871492
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.925,PJM_NY_WATERCURE,40,66,-27.6430101593817,-6.92814201780835,-6.92824201780835,9.99999999997669e-05,-6.92834201780835,-6.92814201780835
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.925,PJM_NY_WRHL,41,67,-11.8464329254493,-2.96914657906072,-2.96924657906072,0.000100000000000211,-2.96934657906072,-2.96914657906072
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.925,PJM_NY_RAMAPO,42,75,-19.7447311727408,-4.94874429613656,-4.94874429843453,2.297968926257e-09,-4.94884429843453,-4.94864429843453
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.925,PJM_NY_GOETHALS,43,81,-19.7447309601202,-4.94874429842564,-4.94874429843453,8.89066598119825e-12,-4.94884429843453,-4.94864429843453
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.95,HQ_NY_MOSES,36,48,-482.984326633401,-121.047433070407,-121.047533070407,0.00010000000000332,-121.047633070407,-121.047433070407
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.95,NE_NY_NORTHFIELD,37,37,95.3028534745514,23.8852982773762,23.8853956683908,-9.73910145738444e-05,23.8852956683908,23.8854956683908
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.95,NE_NY_PV,38,73,142.956759002958,35.8280935025917,35.8280935025862,5.54223333892878e-12,35.8279935025862,35.8281935025862
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.95,OH_NY_NIAGARA,39,54,406.012236517478,101.756408871492,101.756508871492,-0.00010000000000332,101.756408871492,101.756608871492
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.95,PJM_NY_WATERCURE,40,66,-27.6430101593817,-6.92814201780835,-6.92824201780835,9.99999999997669e-05,-6.92834201780835,-6.92814201780835
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.95,PJM_NY_WRHL,41,67,-11.8464329254493,-2.96914657906072,-2.96924657906072,0.000100000000000211,-2.96934657906072,-2.96914657906072
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.95,PJM_NY_RAMAPO,42,75,-19.7447343951191,-4.94874429748343,-4.94874429843453,9.51098755308522e-10,-4.94884429843453,-4.94864429843453
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.95,PJM_NY_GOETHALS,43,81,-19.7447340696519,-4.94874429839961,-4.94874429843453,3.49249518194483e-11,-4.94884429843453,-4.94864429843453
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.975,HQ_NY_MOSES,36,48,-482.984326633401,-121.047433070407,-121.047533070407,0.00010000000000332,-121.047633070407,-121.047433070407
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.975,NE_NY_NORTHFIELD,37,37,95.3028499235481,23.8852972635612,23.8853956683908,-9.8404829628862e-05,23.8852956683908,23.8854956683908
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.975,NE_NY_PV,38,73,142.956757800202,35.8280935031601,35.8280935025862,5.73933789382863e-10,35.8279935025862,35.8281935025862
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.975,OH_NY_NIAGARA,39,54,406.012236517478,101.756408871492,101.756508871492,-0.00010000000000332,101.756408871492,101.756608871492
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.975,PJM_NY_WATERCURE,40,66,-27.6430101593817,-6.92814201780835,-6.92824201780835,9.99999999997669e-05,-6.92834201780835,-6.92814201780835
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.975,PJM_NY_WRHL,41,67,-11.8464329254493,-2.96914657906072,-2.96924657906072,0.000100000000000211,-2.96934657906072,-2.96914657906072
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.975,PJM_NY_RAMAPO,42,75,-19.7447356739255,-4.94874429731326,-4.94874429843453,1.12127374052307e-09,-4.94884429843453,-4.94864429843453
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.975,PJM_NY_GOETHALS,43,81,-19.7447351744101,-4.94874391895319,-4.94874429843453,3.79481340573307e-07,-4.94884429843453,-4.94864429843453
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,1,HQ_NY_MOSES,36,48,-482.984326633401,-121.047433070407,-121.047533070407,0.00010000000000332,-121.047633070407,-121.047433070407
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,1,NE_NY_NORTHFIELD,37,37,95.3028651992741,23.8853053137132,23.8853956683908,-9.03546776385156e-05,23.8852956683908,23.8854956683908
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,1,NE_NY_PV,38,73,142.956712358792,35.8280935026043,35.8280935025862,1.80691017703793e-11,35.8279935025862,35.8281935025862
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,1,OH_NY_NIAGARA,39,54,406.012236517478,101.756408871492,101.756508871492,-0.00010000000000332,101.756408871492,101.756608871492
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,1,PJM_NY_WATERCURE,40,66,-27.6430101593817,-6.92814201780835,-6.92824201780835,9.99999999997669e-05,-6.92834201780835,-6.92814201780835
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,1,PJM_NY_WRHL,41,67,-11.8464329254493,-2.96914657906072,-2.96924657906072,0.000100000000000211,-2.96934657906072,-2.96914657906072
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,1,PJM_NY_RAMAPO,42,75,-19.7447813735266,-4.94874429802175,-4.94874429843453,4.12780920555633e-10,-4.94884429843453,-4.94864429843453
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,1,PJM_NY_GOETHALS,43,81,-19.7447803587758,-4.94874384403035,-4.94874429843453,4.5440417650866e-07,-4.94884429843453,-4.94864429843453
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8,HQ_NY_MOSES,36,48,-482.986326633401,-1.87695586215408e-06,-121.047533070407,121.047531193451,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8,NE_NY_NORTHFIELD,37,37,95.3028474725107,-1.8851984276224e-05,23.8853956683908,-23.8854145203751,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8,NE_NY_PV,38,73,142.954771208766,4.18916340471669e-05,35.8280935025862,-35.8280516109522,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8,OH_NY_NIAGARA,39,54,406.012236517478,-9.24338060341002e-06,101.756508871492,-101.756518114873,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8,PJM_NY_WATERCURE,40,66,-27.6450101593817,6.0141106010092e-05,-6.92824201780835,6.92830215891436,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8,PJM_NY_WRHL,41,67,-11.8484329254493,6.24978618657551e-05,-2.96924657906072,2.96930907692259,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8,PJM_NY_RAMAPO,42,75,-19.7467215424155,9.88195543915233e-05,-4.94874429843453,4.94884311798892,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8,PJM_NY_GOETHALS,43,81,-19.7467215424155,4.70352657113353e-05,-4.94874429843453,4.94879133370024,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.825,HQ_NY_MOSES,36,48,-482.986103905838,4.33816624176466e-10,-121.047533070407,121.047533070841,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.825,NE_NY_NORTHFIELD,37,37,95.3030722536743,2.07482394304791e-08,23.8853956683908,-23.8853956476426,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.825,NE_NY_PV,38,73,142.954981990481,5.07445641751412e-07,35.8280935025862,-35.8280929951406,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.825,OH_NY_NIAGARA,39,54,406.012424076637,-3.90928312271865e-05,101.756508871492,-101.756547964323,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.825,PJM_NY_WATERCURE,40,66,-27.6447612059607,-3.40109605556238e-07,-6.92824201780835,6.92824167769874,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.825,PJM_NY_WRHL,41,67,-11.8481759195022,-4.12921327569616e-07,-2.96924657906072,2.96924616613939,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.825,PJM_NY_RAMAPO,42,75,-19.7465124338232,1.39765969903431e-06,-4.94874429843453,4.94874569609423,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.825,PJM_NY_GOETHALS,43,81,-19.7465154097386,5.71684399032353e-07,-4.94874429843453,4.94874487011893,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.85,HQ_NY_MOSES,36,48,-482.986226036803,-9.62253782983873e-08,-121.047533070407,121.047532974182,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.85,NE_NY_NORTHFIELD,37,37,95.3047438245546,1.92014386833193e-06,23.8853956683908,-23.8853937482469,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.85,NE_NY_PV,38,73,142.956700402948,8.41155523069742e-08,35.8280935025862,-35.8280934184706,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.85,OH_NY_NIAGARA,39,54,406.012236517478,-0.0001,101.756508871492,-101.756608871492,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.85,PJM_NY_WATERCURE,40,66,-27.6430159811062,-4.76052733896551e-05,-6.92824201780835,6.92819441253496,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.85,PJM_NY_WRHL,41,67,-11.8464370673865,-5.77468790763944e-05,-2.96924657906072,2.96918883218164,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.85,PJM_NY_RAMAPO,42,75,-19.7447920902867,-2.26284507426079e-12,-4.94874429843453,4.94874429843227,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.85,PJM_NY_GOETHALS,43,81,-19.7447904357022,3.46419998284673e-12,-4.94874429843453,4.94874429843799,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.875,HQ_NY_MOSES,36,48,-482.984328671093,0.0001,-121.047533070407,121.047633070407,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.875,NE_NY_NORTHFIELD,37,37,95.3028836251851,-8.26133225089765e-05,23.8853956683908,-23.8854782817133,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.875,NE_NY_PV,38,73,142.956766392287,8.84459041263607e-13,35.8280935025862,-35.8280935025853,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.875,OH_NY_NIAGARA,39,54,406.012236517478,-0.0001,101.756508871492,-101.756608871492,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.875,PJM_NY_WATERCURE,40,66,-27.6430101593817,0.0001,-6.92824201780835,6.92834201780835,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.875,PJM_NY_WRHL,41,67,-11.8464329254493,0.0001,-2.96924657906072,2.96934657906072,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.875,PJM_NY_RAMAPO,42,75,-19.744726950898,3.35247869219499e-11,-4.94874429843453,4.94874429846806,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.875,PJM_NY_GOETHALS,43,81,-19.7447268437087,2.78975535135841e-12,-4.94874429843453,4.94874429843732,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.9,HQ_NY_MOSES,36,48,-482.984330843739,0.0001,-121.047533070407,121.047633070407,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.9,NE_NY_NORTHFIELD,37,37,95.3028669623213,-5.98767616757014e-05,23.8853956683908,-23.8854555451525,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.9,NE_NY_PV,38,73,142.956765841681,9.52787024730032e-13,35.8280935025862,-35.8280935025852,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.9,OH_NY_NIAGARA,39,54,406.012236517478,-0.0001,101.756508871492,-101.756608871492,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.9,PJM_NY_WATERCURE,40,66,-27.6430101593817,0.0001,-6.92824201780835,6.92834201780835,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.9,PJM_NY_WRHL,41,67,-11.8464329254493,0.0001,-2.96924657906072,2.96934657906072,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.9,PJM_NY_RAMAPO,42,75,-19.7447275200447,1.07722878206459e-12,-4.94874429843453,4.94874429843561,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.9,PJM_NY_GOETHALS,43,81,-19.7447273976522,3.06558096997053e-12,-4.94874429843453,4.9487442984376,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.925,HQ_NY_MOSES,36,48,-482.984329146909,0.0001,-121.047533070407,121.047633070407,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.925,NE_NY_NORTHFIELD,37,37,95.3028637814918,-8.52978243839917e-05,23.8853956683908,-23.8854809662152,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.925,NE_NY_PV,38,73,142.956765971917,-5.53271181721711e-14,35.8280935025862,-35.8280935025863,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.925,OH_NY_NIAGARA,39,54,406.012236517478,-0.0001,101.756508871492,-101.756608871492,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.925,PJM_NY_WATERCURE,40,66,-27.6430101593817,0.0001,-6.92824201780835,6.92834201780835,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.925,PJM_NY_WRHL,41,67,-11.8464329254493,0.0001,-2.96924657906072,2.96934657906072,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.925,PJM_NY_RAMAPO,42,75,-19.7447273751177,3.00531124364349e-11,-4.94874429843453,4.94874429846458,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.925,PJM_NY_GOETHALS,43,81,-19.7447272589035,2.52390626848978e-12,-4.94874429843453,4.94874429843705,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.95,HQ_NY_MOSES,36,48,-482.984327748311,0.0001,-121.047533070407,121.047633070407,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.95,NE_NY_NORTHFIELD,37,37,95.3028567619864,-8.70404583502497e-05,23.8853956683908,-23.8854827088491,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.95,NE_NY_PV,38,73,142.956765823476,3.06476130403212e-12,35.8280935025862,-35.8280935025831,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.95,OH_NY_NIAGARA,39,54,406.012236517478,-0.0001,101.756508871492,-101.756608871492,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.95,PJM_NY_WATERCURE,40,66,-27.6430101593817,0.0001,-6.92824201780835,6.92834201780835,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.95,PJM_NY_WRHL,41,67,-11.8464329254493,0.0001,-2.96924657906072,2.96934657906072,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.95,PJM_NY_RAMAPO,42,75,-19.744727524143,2.94901081813678e-11,-4.94874429843453,4.94874429846402,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.95,PJM_NY_GOETHALS,43,81,-19.7447274054876,9.63156856735253e-12,-4.94874429843453,4.94874429844416,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.975,HQ_NY_MOSES,36,48,-482.986244427607,1.44817088744344e-09,-121.047533070407,121.047533071855,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.975,NE_NY_NORTHFIELD,37,37,95.304813445696,9.0356687778149e-12,23.8853956683908,-23.8853956683818,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.975,NE_NY_PV,38,73,142.956761883123,-7.64427389943257e-13,35.8280935025862,-35.828093502587,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.975,OH_NY_NIAGARA,39,54,406.012236517478,-0.0001,101.756508871492,-101.756608871492,-0.0001,0.0001
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.975,PJM_NY_WATERCURE,40,66,-27.6430101593817,0.0001,-6.92824201780835,6.92834201780835,-0.0001,0.0001
