case_id,case_group,scenario_id,zone_j_cost_c1,s4_e_cost_c1,s4_f_cost_c1,s4_g_cost_c1,s4_k_cost_c1,abc_cap_factor,x_spine_multiplier,interface_name,lite_flow_mw,target_flow_mw,target_limit_mw,residual_mw,classic_scale_mw,classic_objective_term,classic_objective_total,balanced_scale_mw,balanced_objective_term,balanced_objective_total
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,120,160,160,160,160,0.8,1,Dunwoodie_South,-9.29396366064802,1062.17249622078,1648.89088911163,-1071.46645988143,1062.17249622078,1.01757647573256,2.63243655022975,1648.89088911163,0.422253565147344,1.0988125237776
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,120,160,160,160,160,0.8,1,Moses_South,1263.77085085329,792.394241270214,1212.07679271269,471.376609583079,792.394241270214,0.353877895175001,1.79801059244695,1212.07679271269,0.15124317464001,0.848418527706656
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,120,160,160,160,160,0.8,1,Central_East,1986.62961435003,1230.11557367852,1392.92634591109,756.514040671514,1230.11557367852,0.378217963553115,1.79801059244695,1392.92634591109,0.294969885856095,0.848418527706656
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,120,160,160,160,160,0.8,1,Total_East_proxy,2098.37919477394,1915.21985554808,2905.13643967645,183.159339225865,1915.21985554808,0.00914578241783017,1.79801059244695,2905.13643967645,0.00397488957776228,0.848418527706656
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,120,160,160,160,160,0.8,1,UPNY_ConEd,1184.03957292353,2001.27345996785,2807.01593740924,-817.233887044321,2001.27345996785,0.166755382622386,1.79801059244695,2807.01593740924,0.0847623475540767,0.848418527706656
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,120,160,160,160,160,0.8,1,Dunwoodie_South,59.4499635974558,1050.451162233,1770.01690364393,-991.001198635544,1050.451162233,0.890013568678619,1.79801059244695,1770.01690364393,0.313468230078712,0.848418527706656
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,120,160,160,160,160,0.8,1,Moses_South,308.768333110282,-285.666833937602,731.014689004659,594.435167047884,285.666833937602,4.33001445455264,53.4505484223192,731.014689004659,0.661236443926788,8.19554090902943
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,120,160,160,160,160,0.8,1,Central_East,528.743254214086,-48.9231580616368,NaN,577.666412275723,100,33.3698483871505,53.4505484223192,500,1.33479393548602,8.19554090902943
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,120,160,160,160,160,0.8,1,Total_East_proxy,896.048933501269,-325.566529431838,NaN,1221.61546293311,325.566529431838,14.079574906857,53.4505484223192,500,5.96937735710908,8.19554090902943
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,120,160,160,160,160,0.8,1,UPNY_ConEd,715.732030393663,1250.57881037291,3191.33600168597,-534.846779979247,1250.57881037291,0.182909658723887,53.4505484223192,3191.33600168597,0.028087540257411,8.19554090902943
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,120,160,160,160,160,0.8,1,Dunwoodie_South,-170.301920652216,774.386704271667,2101.6672308884,-944.688624923883,774.386704271667,1.48820101503513,53.4505484223192,2101.6672308884,0.202045632250123,8.19554090902943
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,120,160,160,160,160,0.8,0.75,Moses_South,1281.81581682933,713.559374921485,1120.63977933465,568.256441907844,713.559374921485,0.634203307516412,2.73010803727339,1120.63977933465,0.25713231881916,1.0920709611065
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,120,160,160,160,160,0.8,0.75,Central_East,1514.45932489539,919.824688464481,1200.68547785855,594.634636430906,919.824688464481,0.417917234060862,2.73010803727339,1200.68547785855,0.24526856443596,1.0920709611065
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,120,160,160,160,160,0.8,0.75,Total_East_proxy,1676.69823179805,1064.86749418979,2685.97788380209,611.830737608262,1064.86749418979,0.330119700944852,2.73010803727339,2685.97788380209,0.0518868992867772,1.0920709611065
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,120,160,160,160,160,0.8,0.75,UPNY_ConEd,1029.23354329383,1887.02575769531,2714.43857661059,-857.792214401478,1887.02575769531,0.206637216803862,2.73010803727339,2714.43857661059,0.0998628974900176,1.0920709611065
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,120,160,160,160,160,0.8,0.75,Dunwoodie_South,-69.2217729566597,1013.73430197272,1636.48983648869,-1082.95607492938,1013.73430197272,1.1412305779474,2.73010803727339,1636.48983648869,0.437920281074585,1.0920709611065
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,120,160,160,160,160,0.8,0.75,Moses_South,549.18268737294,-55.8104160947309,741.605063961212,604.993103467671,100,36.6016655243444,37.7133800250174,741.605063961212,0.665511362387958,1.10329140372811
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,120,160,160,160,160,0.8,0.75,Central_East,1581.29580360887,1002.33486432337,1522.60789694536,578.960939285499,1002.33486432337,0.333635960966899,37.7133800250174,1522.60789694536,0.144584711442346,1.10329140372811
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,120,160,160,160,160,0.8,0.75,Total_East_proxy,1998.39729198331,1885.69773626077,3499.44889556697,112.699555722537,1885.69773626077,0.00357190786960542,37.7133800250174,3499.44889556697,0.00103715841822611,1.10329140372811
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,120,160,160,160,160,0.8,0.75,UPNY_ConEd,1417.47147120616,2186.02924703846,3286.23743967812,-768.5577758323,2186.02924703846,0.123606442011751,37.7133800250174,3286.23743967812,0.0546959491751655,1.10329140372811
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S2_2025_WINTER_PEAK_PUBLIC,120,160,160,160,160,0.8,0.75,Dunwoodie_South,248.824999502302,1287.80646363194,2132.11455888848,-1038.98146412964,1287.80646363194,0.650900189824774,37.7133800250174,2132.11455888848,0.237462222304415,1.10329140372811
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,120,160,160,160,160,0.8,0.75,Moses_South,-30.4509391435503,-18.0281665798467,1577.09494410906,-12.4227725637036,100,0.0154325278169507,1.6326380258859,1577.09494410906,6.20470859359048e-05,0.687138148491401
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,120,160,160,160,160,0.8,0.75,Central_East,976.250153533202,1604.47725507616,2577.56454927825,-628.227101542958,1604.47725507616,0.153308489856863,1.6326380258859,2577.56454927825,0.0594038011418854,0.687138148491401
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,120,160,160,160,160,0.8,0.75,Total_East_proxy,1468.86332102224,3161.41495443083,7441.91676751464,-1692.55163340859,3161.41495443083,0.28662947348055,1.6326380258859,7441.91676751464,0.0517266360350349,0.687138148491401
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,120,160,160,160,160,0.8,0.75,UPNY_ConEd,1303.45601564273,3945.61555854566,5647.97126859058,-2642.15954290293,3945.61555854566,0.44842368340409,1.6326380258859,5647.97126859058,0.218843231488826,0.687138148491401
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,120,160,160,160,160,0.8,0.75,Dunwoodie_South,464.247252204772,3173.76557921188,4534.14796431356,-2709.51832700711,3173.76557921188,0.728843851327445,1.6326380258859,4534.14796431356,0.357102432739719,0.687138148491401
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,120,160,160,160,160,0.8,0.75,Moses_South,1284.15496064784,777.591851487167,1129.13180450036,506.563109160671,777.591851487167,0.424388606330028,2.57542162851457,1129.13180450036,0.20126943927742,1.07170445836122
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,120,160,160,160,160,0.8,0.75,Central_East,1569.29201773682,889.243271952491,1209.78407625038,680.048745784327,889.243271952491,0.584842482620815,2.57542162851457,1209.78407625038,0.315983467305244,1.07170445836122
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,120,160,160,160,160,0.8,0.75,Total_East_proxy,1752.40474475634,1061.49143259267,2706.33178538974,690.913312163666,1061.49143259267,0.423656754106261,2.57542162851457,2706.33178538974,0.0651756009848156,1.07170445836122
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,120,160,160,160,160,0.8,0.75,UPNY_ConEd,1113.69371757672,1932.82631567124,2735.00814867864,-819.132598094524,1932.82631567124,0.179606793240844,2.57542162851457,2735.00814867864,0.0896997369790801,1.07170445836122
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,120,160,160,160,160,0.8,0.75,Dunwoodie_South,19.8749099467794,1062.17249622078,1648.89088911163,-1042.297586274,1062.17249622078,0.962926992216623,2.57542162851457,1648.89088911163,0.399576213814657,1.07170445836122
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,120,160,160,160,160,0.8,0.75,Moses_South,1263.95442242236,792.394241270214,1212.07679271269,471.560181152142,792.394241270214,0.354153575250958,1.74752026633116,1212.07679271269,0.151360997003151,0.829719827433129
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,120,160,160,160,160,0.8,0.75,Central_East,1986.76414148517,1230.11557367852,1392.92634591109,756.648567806653,1230.11557367852,0.378352488757617,1.74752026633116,1392.92634591109,0.295074801243624,0.829719827433129
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,120,160,160,160,160,0.8,0.75,Total_East_proxy,2098.56364210877,1915.21985554808,2905.13643967645,183.343786560693,1915.21985554808,0.00916421188572299,1.74752026633116,2905.13643967645,0.0039828992915849,0.829719827433129
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,120,160,160,160,160,0.8,0.75,UPNY_ConEd,1199.81879283106,2001.27345996785,2807.01593740924,-801.454667136794,2001.27345996785,0.160378095762862,1.74752026633116,2807.01593740924,0.0815207502110805,0.829719827433129
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,120,160,160,160,160,0.8,0.75,Dunwoodie_South,84.5660911990136,1050.451162233,1770.01690364393,-965.885071033986,1050.451162233,0.845471894673998,1.74752026633116,1770.01690364393,0.297780379683688,0.829719827433129
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,120,160,160,160,160,0.8,0.75,Moses_South,308.767750260695,-285.666833937602,731.014689004659,594.434584198297,285.666833937602,4.33000596331242,54.2272484421245,731.014689004659,0.661235147229619,8.35653938298604
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,120,160,160,160,160,0.8,0.75,Central_East,533.086910887862,-48.9231580616368,NaN,582.010068949499,100,33.8735720358601,54.2272484421245,500,1.3549428814344,8.35653938298604
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,120,160,160,160,160,0.8,0.75,Total_East_proxy,911.610179753538,-325.566529431838,NaN,1237.17670918538,325.566529431838,14.4405578631557,54.2272484421245,500,6.12242483900302,8.35653938298604
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,120,160,160,160,160,0.8,0.75,UPNY_ConEd,736.648362134726,1250.57881037291,3191.33600168597,-513.930448238184,1250.57881037291,0.168883245191342,54.2272484421245,3191.33600168597,0.0259336493283532,8.35653938298604
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p8_X0p75,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,120,160,160,160,160,0.8,0.75,Dunwoodie_South,-146.524609470506,774.386704271667,2101.6672308884,-920.911313742173,774.386704271667,1.41422933460496,54.2272484421245,2101.6672308884,0.192002865990644,8.35653938298604
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p9_X1,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,120,160,160,160,160,0.9,1,Moses_South,1270.83924565585,713.559374921485,1120.63977933465,557.279870734363,713.559374921485,0.609939107574129,3.67333973644934,1120.63977933465,0.247294606020272,1.42792956964232
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p9_X1,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,120,160,160,160,160,0.9,1,Central_East,1853.9991409698,919.824688464481,1200.68547785855,934.174452505322,919.824688464481,1.03144446169642,3.67333973644934,1200.68547785855,0.605337329493476,1.42792956964232
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p9_X1,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,120,160,160,160,160,0.9,1,Total_East_proxy,2105.50725284759,1064.86749418979,2685.97788380209,1040.6397586578,1064.86749418979,0.955013891552369,3.67333973644934,2685.97788380209,0.150105278378187,1.42792956964232
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p9_X1,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,120,160,160,160,160,0.9,1,UPNY_ConEd,1233.47258379442,1887.02575769531,2714.43857661059,-653.553173900885,1887.02575769531,0.119951642634522,3.67333973644934,2714.43857661059,0.0579698022333535,1.42792956964232
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p9_X1,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,120,160,160,160,160,0.9,1,Dunwoodie_South,22.0396171943656,1013.73430197272,1636.48983648869,-991.694684778354,1013.73430197272,0.956990632991899,3.67333973644934,1636.48983648869,0.367222553517027,1.42792956964232
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p9_X1,main_grid,S2_2025_WINTER_PEAK_PUBLIC,120,160,160,160,160,0.9,1,Moses_South,549.242551089812,-55.8104160947309,741.605063961212,605.052967184543,100,36.608909309882,37.7306137159207,741.605063961212,0.665643072830992,1.1191227109313
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p9_X1,main_grid,S2_2025_WINTER_PEAK_PUBLIC,120,160,160,160,160,0.9,1,Central_East,1807.28419712122,1002.33486432337,1522.60789694536,804.949332797849,1002.33486432337,0.644928272457286,37.7306137159207,1522.60789694536,0.279486563450811,1.1191227109313
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p9_X1,main_grid,S2_2025_WINTER_PEAK_PUBLIC,120,160,160,160,160,0.9,1,Total_East_proxy,2304.19008281624,1885.69773626077,3499.44889556697,418.492346555472,1885.69773626077,0.0492527949565709,37.7306137159207,3499.44889556697,0.0143013069696042,1.1191227109313
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p9_X1,main_grid,S2_2025_WINTER_PEAK_PUBLIC,120,160,160,160,160,0.9,1,UPNY_ConEd,1707.50867565733,2186.02924703846,3286.23743967812,-478.520571381127,2186.02924703846,0.0479169635066753,37.7306137159207,3286.23743967812,0.0212032945689045,1.1191227109313
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p9_X1,main_grid,S2_2025_WINTER_PEAK_PUBLIC,120,160,160,160,160,0.9,1,Dunwoodie_South,494.360510876306,1287.80646363194,2132.11455888848,-793.445952755634,1287.80646363194,0.379606375118173,37.7306137159207,2132.11455888848,0.138488473110988,1.1191227109313
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p9_X1,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,120,160,160,160,160,0.9,1,Moses_South,-30.3736438791307,-18.0281665798467,1577.09494410906,-12.345477299284,100,0.0152410809747138,1.19551012783688,1577.09494410906,6.1277366366089e-05,0.528944037270746
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p9_X1,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,120,160,160,160,160,0.9,1,Central_East,1321.0618940247,1604.47725507616,2577.56454927825,-283.415361051461,1604.47725507616,0.0312017994090496,1.19551012783688,2577.56454927825,0.012090038125708,0.528944037270746
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p9_X1,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,120,160,160,160,160,0.9,1,Total_East_proxy,1948.94273955045,3161.41495443083,7441.91676751464,-1212.47221488038,3161.41495443083,0.14708913145398,1.19551012783688,7441.91676751464,0.026544464792961,0.528944037270746
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p9_X1,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,120,160,160,160,160,0.9,1,UPNY_ConEd,1606.21944070665,3945.61555854566,5647.97126859058,-2339.39611783901,3945.61555854566,0.35154262785442,1.19551012783688,5647.97126859058,0.171562581400073,0.528944037270746
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p9_X1,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,120,160,160,160,160,0.9,1,Dunwoodie_South,614.136944350796,3173.76557921188,4534.14796431356,-2559.62863486108,3173.76557921188,0.650435488144716,1.19551012783688,4534.14796431356,0.318685675585637,0.528944037270746
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p9_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,120,160,160,160,160,0.9,1,Moses_South,1271.91118512528,777.591851487167,1129.13180450036,494.319333638109,777.591851487167,0.404121346844389,3.74278078824587,1129.13180450036,0.191657541381197,1.4647602320629
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p9_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,120,160,160,160,160,0.9,1,Central_East,1907.7866891107,889.243271952491,1209.78407625038,1018.54341715821,889.243271952491,1.31195191137797,3.74278078824587,1209.78407625038,0.70883208079761,1.4647602320629
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p9_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,120,160,160,160,160,0.9,1,Total_East_proxy,2172.04866560365,1061.49143259267,2706.33178538974,1110.55723301098,1061.49143259267,1.09458351572427,3.74278078824587,2706.33178538974,0.168391363465689,1.4647602320629
S4_COST_main_grid_J120_E160_F160_G160_K160_CAP0p9_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,120,160,160,160,160,0.9,1,UPNY_ConEd,1298.9224617726,1932.82631567124,2735.00814867864,-633.903853898641,1932.82631567124,0.107562558617793,3.74278078824587,2735.00814867864,0.0537191998293458,1.4647602320629
