scenario_id,role,q_multiplier,is_central_q,operating_gate_pass,structural_2019_pass,included_in_diagnostic_benchmark_set,branch_index,from_bus,to_bus,from_bus_name,to_bus_name,branch_status,pf_mw,qf_mvar,pt_mw,qt_mvar,from_terminal_kv,to_terminal_kv,from_terminal_current_kA,to_terminal_current_kA,series_current_kA,rate_a_mva,maximum_terminal_loading_mva,loading_to_rate_a_ratio,trusted_static_limit,rate_a_semantics,static_rate_assessment,branch_classification,physical_circuit_id,corridor_name,source_circuit_id,source_branch_index,current_interpretation_eligible,current_interpretation,benchmark_source_series_current_kA,benchmark_reduced_series_current_kA,benchmark_absolute_percent_error,benchmark_assessment
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,11,43,44,EDIC,PORTER,1,-34.6454786599873,420.247530445623,34.6454786599873,-401.779444665229,355.04263341714,226.365169940956,0.685701147955659,1.02855172193349,1.02855172193349,2500,421.673210006546,0.168669284002618,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,12,43,50,EDIC,CLAY,1,-738.921251927252,-1164.19839686229,743.237307530057,1195.95356706558,355.04263341714,377.77650532426,2.24228768292934,2.15195733778998,2.19884080968006,2500,1408.08615854336,0.563234463417345,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,13,43,50,EDIC,CLAY,1,-738.921251927252,-1164.19839686229,743.237307530057,1195.95356706558,355.04263341714,377.77650532426,2.24228768292934,2.15195733778998,2.19884080968006,2500,1408.08615854336,0.563234463417345,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,14,44,45,PORTER,PORTER,1,1087.27732022068,46.0248310544418,-1087.27732022068,7.87430031422205,226.365169940956,113.084282949595,2.77561257549519,5.55122515099038,5.55122515099037,2500,1088.2510078745,0.435300403149799,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,15,44,48,PORTER,MOSES E,1,-726.06749595054,497.281258630444,852.117080231453,307.020243698921,226.365169940956,230.825956385667,2.24455375008323,2.26546979932008,2.30110595293515,2500,905.740000476472,0.362296000190589,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,16,45,46,PORTER,COLTON,1,-136.486281715755,111.957357520729,178.576243347808,-6.25980425603029,113.084282949595,111.243840530638,0.901273164985965,0.927371497413553,0.92682410062051,2500,178.685925124335,0.0714743700497341,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,17,45,51,PORTER,CLAY,1,-42.0787699403881,-50.2859470224323,44.5346963560014,49.2748054506208,113.084282949595,126.498537194944,0.334761855572688,0.303137323929297,0.319868534161639,2500,66.4179616648823,0.0265671846659529,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,18,45,71,PORTER,BINGHAMTON,1,4.89369028188105,-23.8398018764872,-4.2611334483918,13.0723358872167,113.084282949595,124.033923113178,0.124251676050693,0.0639999227375067,0.0954219385234584,2500,24.3368929423034,0.00973475717692137,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,19,46,47,COLTON,MOSES W,1,-177.499034781598,2.99357781082332,198.797321088946,32.4188592051347,111.243840530638,252.999562447694,0.921342597616091,0.459652229684482,0.460813642399862,2500,201.423328600001,0.0805693314400003,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,20,46,49,COLTON,PLATTSBURGH,1,-15.573363150028,3.26622645485943,16.0630738484174,-7.12970027063394,111.243840530638,110.746422903762,0.0825835270370488,0.0916192981395775,0.0867539792431712,2500,17.574270039145,0.00702970801565799,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,21,47,48,MOSES W,MOSES E,1,-461.185368609969,353.298238320148,461.185368609969,-261.249304634935,252.999562447694,230.825956385667,1.32575705728341,1.32575705728341,1.32575705728341,2500,580.957476430102,0.232382990572041,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,22,50,51,CLAY,CLAY,1,899.712935293861,-107.610998120621,-899.712935293861,138.093364159623,377.77650532426,126.498537194944,1.3848183161818,4.15445494854541,4.15445494854541,2500,910.248945706623,0.364099578282649,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,23,50,52,CLAY,ROCHESTER,1,658.388553283144,-96.18482919968,-651.151836776154,22.320059959266,377.77650532426,377.757373627764,1.01688639348805,0.995780651952947,1.00664434842652,2500,665.37734291336,0.266150937165344,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,24,51,53,CLAY,ROCHESTER,1,78.3166732900247,-36.6484590358946,-73.6583835281898,21.9741265155572,126.498537194944,126.413716211905,0.394644684791844,0.351059591249579,0.372978294554421,2500,86.467397699492,0.0345869590797968,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,25,51,72,CLAY,LAPEER,1,450.381330880384,-13.3457613020713,-441.830565014221,16.5248154340195,126.498537194944,124.458719102482,2.05648163053424,2.05103626557867,2.05569628810109,2500,450.57901920786,0.180231607683144,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,26,52,53,ROCHESTER,ROCHESTER,1,989.972840915747,-38.994654235425,-988.826641481526,107.30668011748,377.757373627764,126.413716211905,1.51421085288628,4.54263255865883,4.54263255865883,2500,994.632017633391,0.397852807053356,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,27,53,55,ROCHESTER,NIAGARA E,1,-90.8790798300037,10.9977639567972,93.1401360592381,-39.2064994968309,126.413716211905,252.985507326063,0.4180864515514,0.230623798227436,0.217924767162224,789.941803,101.055601269442,0.127927906695984,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,28,53,65,ROCHESTER,GESONIDGE,1,90.211863718402,-7.46459987370739,-87.8489103820183,6.95111269297032,126.413716211905,123.723082018261,0.413419083505096,0.411225765752983,0.412510571457541,2500,90.5201668514928,0.0362080667405971,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,29,54,56,NIAGARA W,HUNTLEY,1,308.831499420074,-53.4702335884426,-300.748402348897,51.6510673312206,252.994241380687,247.437877605092,0.715260077672638,0.712014259466514,0.713674917972421,789.941803,313.426165011879,0.39677121000758,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,30,54,62,NIAGARA W,STOLLE RD,1,147.686447969583,16.0361517020131,-146.206543586129,-18.6912931824968,252.994241380687,247.958525674973,0.339011635158617,0.343200091160123,0.341415608129395,789.941803,148.554518865238,0.188057548418207,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,31,55,57,NIAGARA E,HUNTLEY,1,107.202228596332,8.18004597932141,-106.493919247556,-6.74927559238243,252.985507326063,125.348281172899,0.245362507209012,0.491491780079104,0.491176024191518,789.941803,107.513864074565,0.136103525179012,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,32,55,59,NIAGARA E,GARDENVILLE,1,127.007368437118,14.6221408340622,-124.835708503809,-8.25438470730803,252.985507326063,123.365567285554,0.291764146903952,0.585506292208454,0.584894382576467,789.941803,127.84630866745,0.161842692945129,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,33,56,58,HUNTLEY,GARDENVILLE,1,481.901367692342,-37.3862068523018,-477.871734892802,54.9067094779377,247.437877605092,246.864687380565,1.12780596634694,1.12496675687647,1.12675443252264,2500,483.349414654195,0.193339765861678,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,34,57,59,HUNTLEY,GARDENVILLE,1,89.227539516959,9.67906232311076,-88.2738834582383,-8.55528947337247,125.348281172899,123.365567285554,0.413390202366752,0.415057047867966,0.414355779258554,2500,89.7509780208836,0.0359003912083535,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,35,58,60,GARDENVILLE,DUNKIRK,1,-140.846405603199,-46.7686838288307,141.478705523777,21.4263909973619,246.864687380565,250.427862675518,0.347087165722063,0.329892175325386,0.337395338543356,2500,148.408287364358,0.0593633149457433,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,36,58,62,GARDENVILLE,STOLLE RD,1,-27.2467102883032,-27.0127218002896,27.2706975671078,23.7571818559252,246.864687380565,247.958525674973,0.0897314500415739,0.0842131494261746,0.0869334730402789,2500,38.3675691254289,0.0153470276501716,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,37,59,61,GARDENVILLE,DUNKIRK,1,-52.771511101638,11.3343944065199,54.5462783291924,-14.6149116628585,123.365567285554,125.281559154464,0.252602754818456,0.26023885343042,0.256482522437186,2500,56.4702764512348,0.0225881105804939,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,38,62,63,STOLLE RD,MEYER,1,118.935846015763,-5.06588867296397,-117.364318878014,-2.3718420065467,247.958525674973,244.900504590223,0.277183060369034,0.27674159712196,0.277062420460879,2500,119.043683980008,0.0476174735920033,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,39,63,64,MEYER,MEYER,1,158.75101113846,12.4490694439581,-158.75101113846,-2.16109999815547,244.900504590223,122.086786022629,0.37540275342456,0.75080550684912,0.75080550684912,2500,159.238383775721,0.0636953535102885,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,40,63,67,MEYER,WRHL,1,-41.3866922700307,-10.0772274379241,41.5679861160692,-9.02477605039822,244.900504590223,246.088424651005,0.100419317570384,0.0997949960044502,0.097569132756171,2500,42.5958778509127,0.0170383511403651,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,41,64,65,MEYER,GESONIDGE,1,-48.5115559299212,0.397267312573915,49.2455963204977,-4.43072428690911,122.086786022629,123.723082018261,0.229419578568713,0.230731433813558,0.229915096725588,2500,49.4445151120731,0.0197778060448292,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,42,64,68,MEYER,HILLSIDE,1,-29.3964711358497,1.76383268197011,30.2264395966475,-14.6139908506996,122.086786022629,123.240189897855,0.139266376622752,0.157285516476807,0.145510339714551,2500,33.5738943120114,0.0134295577248046,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,43,66,67,WATERCURE,WRHL,1,90.9843149776995,-23.1599619330169,-90.9843149776995,24.9560249916725,367.33631109221,246.088424651005,0.147562185165276,0.221343277747914,0.221343277747914,2500,94.3448395798425,0.037737935831937,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,44,66,69,WATERCURE,BINGHAMTON,1,-166.507266154313,23.1599619321725,166.97095668358,-46.5334374408989,367.33631109221,365.200957574745,0.264222432232906,0.274025589295492,0.268595132348844,2500,173.333958519086,0.0693335834076342,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,45,67,68,WRHL,HILLSIDE,1,72.1042744342103,-2.60998651540831,-72.1042744342103,4.8382167569831,246.088424651005,123.240189897855,0.169275275268151,0.338550550536302,0.338550550536302,2500,72.2664149731496,0.0289065659892598,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,46,67,70,WRHL,BINGHAMTON,1,-55.0548964639512,-13.3212624256786,55.242779763108,1.14475519101757,246.088424651005,247.880867869165,0.132892064950091,0.128696019313031,0.130048876731317,2500,56.6436020859389,0.0226574408343755,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,47,68,71,HILLSIDE,BINGHAMTON,1,-35.623943568734,15.2501052382728,37.3422568146048,-20.4158667585913,123.240189897855,124.033923113178,0.181538455372578,0.198101745624183,0.189740433108361,2500,42.5588035488834,0.0170235214195534,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,48,69,71,BINGHAMTON,BINGHAMTON,1,21.6145777156455,-56.3861021866323,-21.6145777156455,57.6064726416191,365.200957574745,124.033923113178,0.095466386886325,0.286399160658975,0.286399160658976,2500,61.5280071189965,0.0246112028475986,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,49,70,71,BINGHAMTON,BINGHAMTON,1,-55.2427797640848,-1.1447551906077,55.2427797640848,2.43271773914367,247.880867869165,124.033923113178,0.128696019315286,0.257392038630572,0.257392038630571,2500,55.2963184277355,0.0221185273710942,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,50,71,72,BINGHAMTON,LAPEER,1,-632.999137579321,-25.4612095498363,634.825976801274,17.9588200355729,124.033923113178,124.458719102482,2.94885249601678,2.94606582356498,2.94749964269905,2500,635.079947753637,0.254031979101455,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,51,73,74,PLEASANT VLY,MILLWOOD,1,1916.30707217495,282.677632165801,-1906.65081154102,-140.752540717512,319.52697053661,314.593059883364,3.50002652380666,3.50866226000026,3.50601223108238,2500,1937.04399500749,0.774817598002996,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,52,73,74,PLEASANT VLY,MILLWOOD,1,1916.30707217495,282.677632165801,-1906.65081154102,-140.752540717512,319.52697053661,314.593059883364,3.50002652380666,3.50866226000026,3.50601223108238,2500,1937.04399500749,0.774817598002996,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,53,74,77,MILLWOOD,BUCHANAN,1,252.215150354211,59.6317867471715,-251.971338567156,-62.7620112844988,314.593059883364,313.308476688075,0.475633943420519,0.47850819623978,0.477075373595241,2500,259.67022455376,0.103868089821504,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,54,74,78,MILLWOOD,CE UG,1,1548.55648193242,119.520459402313,-1534.0304352753,-15.0501613322992,314.593059883364,310.502255352379,2.85040782964692,2.85252520006602,2.85239057512579,2500,1553.16203853644,0.621264815414576,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,55,74,78,MILLWOOD,CE UG,1,1548.55648193242,119.520459402313,-1534.0304352753,-15.0501613322992,314.593059883364,310.502255352379,2.85040782964692,2.85252520006602,2.85239057512579,2500,1553.16203853644,0.621264815414576,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
S1_2025_SUMMER_PEAK_PUBLIC,summer_peak,1,1,1,1,1,56,76,77,RAMAPO,BUCHANAN,1,41.4303622178331,-144.54444448563,-41.0775264459452,33.0182871846951,311.471235176823,313.308476688075,0.278719652486056,0.0971180090241092,0.181487180960532,2500,150.364794234423,0.0601459176937691,0,legacy_equivalent_diagnostic_not_gate,legacy_diagnostic_within,aggregate_equivalent,,,,NaN,0,equivalent_current_diagnostic_only,NaN,NaN,NaN,not_applicable
