candidate_id,scenario_id,is_train,pf_success,interface_objective,max_abs_interface_residual_mw,min_voltage_pu,max_voltage_pu,voltage_violation_count,branch_overload_count,max_branch_overload_mva,generator_p_violation_count,max_generator_p_violation_mw,generator_q_violation_count,max_generator_q_violation_mvar,max_external_schedule_error_mw,diagnostic
PERF_GL0p75_PV0p75_WM1_B0,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0881824800958526,413.826520998767,0.910131810360117,1.1,0,1,169.144051333622,0,0,3,435.050300805082,5.6843418860808e-14,
PERF_GL0p75_PV0p75_WM1_B0,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0329560375439277,269.399889471212,0.952721175,1.1004727453039,1,1,34.8593735250766,0,0,0,0,0,
PERF_GL0p75_PV0p75_WM1_B0,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0446004195188067,280.411651116814,0.952721175,1.10007848078269,1,1,65.5692229940111,1,47.2406130535095,0,0,1.77635683940025e-15,
PERF_GL0p75_PV0p75_WM1_B0,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0133325029383533,187.176166269131,0.952721175,1.10175305106431,2,1,69.5169845849312,0,0,0,0,0,
PERF_GL0p75_PV0p75_WM1_B0p5,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0274340995090364,246.318656231384,0.952721175,1.10136727187215,1,1,13.5030559295665,0,0,0,0,1.4210854715202e-14,
PERF_GL0p75_PV0p75_WM1_B0p5,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0265252434587313,206.988943769022,0.952721175,1.11195973052992,3,1,112.474987459138,0,0,1,0.168002316638649,1.13686837721616e-13,
PERF_GL0p75_PV0p75_WM1_B0p5,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0877804938985858,413.793223569735,0.912057835172198,1.1,0,1,169.125330152894,0,0,3,387.677180410525,5.6843418860808e-14,
PERF_GL0p75_PV0p75_WM1_B0p5,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0329045266625057,269.230083818462,0.952721175,1.1005252734321,1,1,34.8463552505245,0,0,0,0,0,
PERF_GL0p75_PV0p75_WM1_B0p5,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0445147027672772,280.164581374332,0.952721175,1.10013375719053,1,1,65.5602425427971,1,46.9118534978572,0,0,1.77635683940025e-15,
PERF_GL0p75_PV0p75_WM1_B0p5,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0133242855902491,187.071935758248,0.952721175,1.10180496511264,2,1,69.5051298479868,0,0,0,0,0,
PERF_GL0p75_PV0p75_WM1_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0273931169178006,246.157594061995,0.952721175,1.10141969005016,1,1,13.4917511606748,0,0,0,0,1.4210854715202e-14,
PERF_GL0p75_PV0p75_WM1_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.026490934856273,206.792555963671,0.952721175,1.11218492198129,3,1,112.477038248589,0,0,1,0.150988055357516,1.13686837721616e-13,
PERF_GL0p75_PV0p75_WM1_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0873845093794534,413.75995730789,0.913984603977998,1.1,0,1,169.106626489116,0,0,3,340.223672196841,5.6843418860808e-14,
PERF_GL0p75_PV0p75_WM1_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0328545379931676,269.061461872978,0.952721175,1.10057794821763,1,1,34.8333052035031,0,0,0,0,0,
PERF_GL0p75_PV0p75_WM1_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0444308702550264,279.918812452922,0.952721175,1.10018917352156,1,1,65.5512416851826,1,46.5953436227592,0,0,1.77635683940025e-15,
PERF_GL0p75_PV0p75_WM1_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0133169632886584,186.968899408865,0.952721175,1.10185702799899,2,1,69.4932433000338,0,0,0,0,0,
PERF_GL0p75_PV0p75_WM2_B0,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0276584843648092,246.36956571949,0.952721175,1.10135081417864,1,1,13.5066060192258,0,0,0,0,1.4210854715202e-14,
PERF_GL0p75_PV0p75_WM2_B0,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0268766557568734,207.172856377651,0.952721175,1.11175077180164,3,1,112.473079814294,0,0,1,0.183784631360595,1.13686837721616e-13,
PERF_GL0p75_PV0p75_WM2_B0,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0933433610212294,429.732153285599,0.897877101248837,1.1,1,1,169.263760235248,0,0,3,575.946823547151,5.6843418860808e-14,
PERF_GL0p75_PV0p75_WM2_B0,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0331653489002224,269.297095034787,0.952721175,1.1005044838623,1,1,34.8515070759739,0,0,0,0,0,
PERF_GL0p75_PV0p75_WM2_B0,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0450045979181679,280.569486047277,0.952721175,1.10004339152012,1,1,65.5749249509815,1,49.9741542037498,0,0,1.77635683940025e-15,
PERF_GL0p75_PV0p75_WM2_B0,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0133407343984818,186.947985629585,0.952721175,1.10186768916725,2,1,69.4908095032375,0,0,0,0,0,
PERF_GL0p75_PV0p75_WM2_B0p5,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0276070192742485,246.178082619704,0.952721175,1.10141299230989,1,1,13.4931954295015,0,0,0,0,1.4210854715202e-14,
PERF_GL0p75_PV0p75_WM2_B0p5,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.026831957670315,206.937512383117,0.952721175,1.11201854076181,3,1,112.475523541021,0,0,1,0.163559521486263,1.13686837721616e-13,
PERF_GL0p75_PV0p75_WM2_B0p5,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0927895907409638,427.906485488098,0.900285557156932,1.1,0,1,169.240151459673,0,0,3,526.993229876792,5.6843418860808e-14,
PERF_GL0p75_PV0p75_WM2_B0p5,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0331028629219841,269.096469148114,0.952721175,1.10056697083921,1,1,34.8360244443693,0,0,0,0,0,
PERF_GL0p75_PV0p75_WM2_B0p5,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0448996767280339,280.273664748509,0.952721175,1.10010929922827,1,1,65.564215806882,1,49.5677627084742,0,0,1.77635683940025e-15,
PERF_GL0p75_PV0p75_WM2_B0p5,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0133309854986679,186.828261966448,0.952721175,1.10192934444835,2,1,69.476736251704,0,0,0,0,0,
PERF_GL0p75_PV0p75_WM2_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0275572986936921,245.988264371008,0.952721175,1.10147538745395,1,1,13.4797431109409,0,0,0,0,1.4210854715202e-14,
PERF_GL0p75_PV0p75_WM2_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0267891130254528,206.70403350343,0.952721175,1.11228717612496,3,1,112.477967738859,0,0,1,0.143260258203782,1.13686837721616e-13,
PERF_GL0p75_PV0p75_WM2_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0922454224034322,426.10901339092,0.902693459782271,1.1,0,1,169.216588614736,0,0,3,477.965604532287,5.6843418860808e-14,
PERF_GL0p75_PV0p75_WM2_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0330422887717995,268.897492794345,0.952721175,1.10062967537827,1,1,34.8204943873639,0,0,0,0,0,
PERF_GL0p75_PV0p75_WM2_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0447971406295403,279.979651097949,0.952721175,1.10017541497568,1,1,65.5534761646101,1,49.1765010352948,0,0,1.77635683940025e-15,
PERF_GL0p75_PV0p75_WM2_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.013322360567589,186.710218818224,0.952721175,1.10199122029956,2,1,69.4626157292903,0,0,0,0,0,
PERF_GL0p75_PV0p75_WM4_B0,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0279320659710416,246.23438199063,0.952721175,1.10139463274222,1,1,13.4971546997599,0,0,0,0,1.4210854715202e-14,
PERF_GL0p75_PV0p75_WM4_B0,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0273468300391412,207.173349101892,0.952721175,1.1117502518537,3,1,112.473075061912,0,0,1,0.183823895593719,1.13686837721616e-13,
PERF_GL0p75_PV0p75_WM4_B0,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.102132411200578,461.780994297989,0.878193401490641,1.1,4,1,169.458279995897,0,0,3,788.545521138512,5.6843418860808e-14,
PERF_GL0p75_PV0p75_WM4_B0,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0334795943500454,269.173529879118,0.952721175,1.10054288445571,1,1,34.8419916519912,0,0,0,0,0,
PERF_GL0p75_PV0p75_WM4_B0,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0455986690456332,280.795271369308,0.952721175,1.1,0,1,65.5830351503502,1,53.9487784361366,0,0,1.77635683940025e-15,
PERF_GL0p75_PV0p75_WM4_B0,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0133595923920516,186.666020312314,0.952721175,1.10201467838991,2,1,69.4572632270364,0,0,0,0,0,
PERF_GL0p75_PV0p75_WM4_B0p5,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0278684282881055,246.005471261412,0.952721175,1.10146969985297,1,1,13.4809691391408,0,0,0,0,1.4210854715202e-14,
PERF_GL0p75_PV0p75_WM4_B0p5,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0272894765130136,206.888715050954,0.952721175,1.112074483911,3,1,112.476033156882,0,0,1,0.159332930804226,1.13686837721616e-13,
PERF_GL0p75_PV0p75_WM4_B0p5,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.101286629488643,459.131976930981,0.881373094020686,1.1,3,1,169.42666269671,0,0,3,736.277245151551,5.6843418860808e-14,
PERF_GL0p75_PV0p75_WM4_B0p5,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.03340241263575,268.933321739081,0.952721175,1.10061833082584,1,1,34.8233036137494,0,0,0,0,0,
PERF_GL0p75_PV0p75_WM4_B0p5,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.045467222673381,280.434882194374,0.952721175,1.10007330533107,1,1,65.5700639396246,1,53.4347297447659,0,0,1.77635683940025e-15,
PERF_GL0p75_PV0p75_WM4_B0p5,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0133481472938843,186.528047972467,0.952721175,1.10208896815521,2,1,69.4403152342664,0,0,0,0,0,
PERF_GL0p75_PV0p75_WM4_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0278070540520915,245.778953579616,0.952721175,1.10154509878498,1,1,13.4647194485281,0,0,0,0,1.4210854715202e-14,
PERF_GL0p75_PV0p75_WM4_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0272345734392727,206.606770927756,0.952721175,1.11240004400505,3,1,112.478992459487,0,0,1,0.134728871271136,1.13686837721616e-13,
PERF_GL0p75_PV0p75_WM4_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.100459697412647,456.532375504776,0.884545299987145,1.1,3,1,169.395196017618,0,0,3,683.999646278336,5.6843418860808e-14,
PERF_GL0p75_PV0p75_WM4_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0333277077435732,268.695481523217,0.952721175,1.10069410986781,1,1,34.8045426352809,0,0,0,0,0,
PERF_GL0p75_PV0p75_WM4_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0453388965538343,280.07708018694,0.952721175,1.10015343732984,1,1,65.5570457791495,1,52.9398588444612,0,0,1.77635683940025e-15,
PERF_GL0p75_PV0p75_WM4_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0133381592257197,186.39251752795,0.952721175,1.10216359471026,2,1,69.4232948847854,0,0,0,0,0,
PERF_GL0p75_PV0p75_WM7_B0,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0282015841085677,246.127777348548,0.952721175,1.10142945400577,1,1,13.4896458125388,0,0,0,0,1.4210854715202e-14,
PERF_GL0p75_PV0p75_WM7_B0,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0278076571859516,209.229197296572,0.952721175,1.11173013554607,3,1,112.472891174837,0,0,1,0.185342967183487,1.13686837721616e-13,
PERF_GL0p75_PV0p75_WM7_B0,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.112615977227553,497.182230401545,0.856166642661472,1.1,4,1,169.679493013327,0,0,3,1011.70203814968,5.6843418860808e-14,
PERF_GL0p75_PV0p75_WM7_B0,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0337888386160004,269.077330789036,0.952721175,1.10057297200782,1,1,34.8345378496256,0,0,0,0,0,
PERF_GL0p75_PV0p75_WM7_B0,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.046173364925025,281.007605124597,0.952721175,1.1,0,1,65.5906130684599,1,57.7456341708685,0,0,1.77635683940025e-15,
PERF_GL0p75_PV0p75_WM7_B0,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0133832868636907,186.438400764272,0.952721175,1.10213814041116,2,1,69.4290998349487,0,0,0,0,0,
PERF_GL0p75_PV0p75_WM7_B0p5,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0281271824869947,245.867421118687,0.952721175,1.10151551621335,1,1,13.4710940856526,0,0,0,0,1.4210854715202e-14,
PERF_GL0p75_PV0p75_WM7_B0p5,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0277384106518307,208.778597803414,0.952721175,1.11210283863234,3,1,112.476291331883,0,0,1,0.157190543761544,1.13686837721616e-13,
PERF_GL0p75_PV0p75_WM7_B0p5,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.111346197982744,493.422363930686,0.860273642926535,1.1,4,1,169.63794706789,0,0,3,954.250567263165,5.6843418860808e-14,
PERF_GL0p75_PV0p75_WM7_B0p5,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0336986607613631,268.803761303542,0.952721175,1.10065947570878,1,1,34.8131160022259,0,0,0,0,0,
PERF_GL0p75_PV0p75_WM7_B0p5,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0460177035512107,280.590970316087,0.952721175,1.10003862853553,1,1,65.5756990017694,1,57.1331498168496,0,0,1.77635683940025e-15,
PERF_GL0p75_PV0p75_WM7_B0p5,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0133706471173712,186.286535898142,0.952721175,1.10222316663645,2,1,69.4097113207088,0,0,0,0,0,
PERF_GL0p75_PV0p75_WM7_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0280555382627291,245.61018482001,0.952721175,1.10160202793608,1,1,13.45245522071,0,0,0,0,1.4210854715202e-14,
PERF_GL0p75_PV0p75_WM7_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0276721971738201,208.351413682878,0.952721175,1.11247734341582,3,1,112.479693501287,0,0,1,0.128885127166768,1.13686837721616e-13,
PERF_GL0p75_PV0p75_WM7_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.110115203155171,489.756128968333,0.864350833710136,1.1,4,1,169.596841435184,0,0,3,897.001418913788,5.6843418860808e-14,
PERF_GL0p75_PV0p75_WM7_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0336114963058134,268.533276429007,0.952721175,1.10074643011019,1,1,34.7915949989518,0,0,0,0,0,
PERF_GL0p75_PV0p75_WM7_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.045865870661758,280.177701272379,0.952721175,1.10013081117321,1,1,65.56072110834,1,56.5435607367983,0,0,1.77635683940025e-15,
PERF_GL0p75_PV0p75_WM7_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0133597811184509,186.13788156576,0.952721175,1.10230864857696,2,1,69.3902247654923,0,0,0,0,0,
PERF_GL0p75_PV1_WM0p75_B0,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0275346161202825,246.443040517494,0.952721175,1.10132715342292,1,1,13.5117105003663,0,0,0,0,1.4210854715202e-14,
PERF_GL0p75_PV1_WM0p75_B0,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0266622339385928,207.180920171908,0.952721175,1.11174162918054,3,1,112.472996245482,0,0,1,0.184475037866491,1.13686837721616e-13,
PERF_GL0p75_PV1_WM0p75_B0,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0897866791407435,416.040109546146,0.906246219596995,1.1,0,1,169.181895762482,0,0,3,480.520422453123,5.6843418860808e-14,
PERF_GL0p75_PV1_WM0p75_B0,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0330229361739064,269.3648577575,0.952721175,1.1004835407291,1,1,34.8566976757572,0,0,0,0,0,
PERF_GL0p75_PV1_WM0p75_B0,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0447306690251844,280.463311470357,0.952721175,1.10006697690352,1,1,65.5710922560111,1,48.1236713894409,0,0,1.77635683940025e-15,
PERF_GL0p75_PV1_WM0p75_B0,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0133346067141783,187.098654923891,0.952721175,1.10179158646438,2,1,69.5081846973145,0,0,0,0,0,
PERF_GL0p75_PV1_WM0p75_B0p5,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0274936546914908,246.287538435291,0.952721175,1.10137735760467,1,1,13.5008805106245,0,0,0,0,1.4210854715202e-14,
PERF_GL0p75_PV1_WM0p75_B0p5,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0266272716182916,206.990851067297,0.952721175,1.111957562723,3,1,112.474967691773,0,0,1,0.168166074738906,1.13686837721616e-13,
PERF_GL0p75_PV1_WM0p75_B0p5,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0893784902889378,414.662331606092,0.908130602679981,1.1,0,1,169.16352970125,0,0,3,432.938560408651,5.6843418860808e-14,
PERF_GL0p75_PV1_WM0p75_B0p5,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0329731354315122,269.20205360413,0.952721175,1.10053399408841,1,1,34.8441944129117,0,0,0,0,0,
PERF_GL0p75_PV1_WM0p75_B0p5,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0446474082868554,280.225261372597,0.952721175,1.10012014152026,1,1,65.5624543903032,1,47.8030054226487,0,0,1.77635683940025e-15,
PERF_GL0p75_PV1_WM0p75_B0p5,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.013326862483934,186.999694461298,0.952721175,1.10184138844551,2,1,69.4968137585374,0,0,0,0,0,
PERF_GL0p75_PV1_WM0p75_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0274540005493603,246.133149200598,0.952721175,1.10142769300134,1,1,13.4900255194326,0,0,0,0,1.4210854715202e-14,
PERF_GL0p75_PV1_WM0p75_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0265936804709982,206.802029823398,0.952721175,1.11217401691783,3,1,112.476939058036,0,0,1,0.151812124740559,1.13686837721616e-13,
PERF_GL0p75_PV1_WM0p75_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0889763060647953,413.828540478456,0.910015079721888,1.1,0,1,169.145186767782,0,0,3,385.286324347006,5.6843418860808e-14,
PERF_GL0p75_PV1_WM0p75_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.032924769285176,269.040353997204,0.952721175,1.10058457897257,1,1,34.8316627748071,0,0,0,0,0,
PERF_GL0p75_PV1_WM0p75_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0445659279553791,279.988433603837,0.952721175,1.1001734310261,1,1,65.5537983829294,1,47.4938686775124,0,0,1.77635683940025e-15,
PERF_GL0p75_PV1_WM0p75_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0133199577113448,186.901842129648,0.952721175,1.10189132409722,2,1,69.4854143027228,0,0,0,0,0,
PERF_GL0p75_PV1_WM1_B0,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0275807521258011,246.41460519914,0.952721175,1.10133629748377,1,1,13.5097377087926,0,0,0,0,1.4210854715202e-14,
PERF_GL0p75_PV1_WM1_B0,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.026742266129528,207.177266151004,0.952721175,1.11174577027939,3,1,112.473034098578,0,0,1,0.184162323378359,1.13686837721616e-13,
PERF_GL0p75_PV1_WM1_B0,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0910873341268949,421.098622559007,0.90315028888988,1.1,0,1,169.21212279268,0,0,3,516.21102433319,5.6843418860808e-14,
PERF_GL0p75_PV1_WM1_B0,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0330759930759765,269.338596728727,0.952721175,1.10049164748988,1,1,34.8546883892604,0,0,0,0,0,
