scenario_id,voltage_reference_set,sweep_direction,start_mode,perturbation_id,boundary_q_mode,reference_weight,interface_name,lite_flow_mw,target_flow_mw,target_limit_mw,residual_mw,scale_mw,scale_source,objective_term
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.85,Central_East,1391.14319217547,1604.47725507616,2577.56454927825,-213.334062900689,1392.92634591109,fixed_interface_scale,0.0234565482303346
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.85,Total_East_proxy,2800.44353155184,3161.41495443083,7441.91676751464,-360.971422878993,2905.13643967645,fixed_interface_scale,0.0154387656529248
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.85,UPNY_ConEd,3636.51768746312,3945.61555854566,5647.97126859058,-309.097871082542,2999.1759695476,fixed_interface_scale,0.0106215557341896
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.85,Dunwoodie_South,2877.47056541939,3173.76557921188,4534.14796431356,-296.295013792486,1935.84206726617,fixed_interface_scale,0.0234265772088294
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.875,Dysinger_East,15.5425047805201,345.442933820289,3154.18988821813,-329.900429039769,1231.31610688274,fixed_interface_scale,0.0717838322161884
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.875,West_Central,-277.217103410366,444.780201612359,9855.85771634158,-721.997305022725,4634.5681465926,fixed_interface_scale,0.0242690405991273
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.875,Moses_South,-848.988061255543,-18.0281665798467,1577.09494410906,-830.959894675696,1124.88579191751,fixed_interface_scale,0.545686568714477
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.875,Central_East,-1698.40015688135,1604.47725507616,2577.56454927825,-3302.87741195751,1392.92634591109,fixed_interface_scale,5.62248886946974
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.875,Total_East_proxy,-2262.82662082759,3161.41495443083,7441.91676751464,-5424.24157525842,2905.13643967645,fixed_interface_scale,3.48614124108928
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.875,UPNY_ConEd,-475.635215424528,3945.61555854566,5647.97126859058,-4421.25077397019,2999.1759695476,fixed_interface_scale,2.1731334777438
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.875,Dunwoodie_South,405.459737066196,3173.76557921188,4534.14796431356,-2768.30584214568,1935.84206726617,fixed_interface_scale,2.0449763611939
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.9,Dysinger_East,13.8811699150474,345.442933820289,3154.18988821813,-331.561763905242,1231.31610688274,fixed_interface_scale,0.0725086403940498
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.9,West_Central,-281.972316787819,444.780201612359,9855.85771634158,-726.752518400178,4634.5681465926,fixed_interface_scale,0.0245897744958793
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.9,Moses_South,-842.133057367418,-18.0281665798467,1577.09494410906,-824.104890787572,1124.88579191751,fixed_interface_scale,0.53672042199886
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.9,Central_East,-1698.29139582045,1604.47725507616,2577.56454927825,-3302.76865089661,1392.92634591109,fixed_interface_scale,5.62211858761556
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.9,Total_East_proxy,-2266.50164240443,3161.41495443083,7441.91676751464,-5427.91659683526,2905.13643967645,fixed_interface_scale,3.49086668856917
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.9,UPNY_ConEd,-480.481333844535,3945.61555854566,5647.97126859058,-4426.0968923902,2999.1759695476,fixed_interface_scale,2.17790001751059
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.9,Dunwoodie_South,399.397709075547,3173.76557921188,4534.14796431356,-2774.36787013633,1935.84206726617,fixed_interface_scale,2.05394233372898
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.925,Dysinger_East,12.0926788606819,345.442933820289,3154.18988821813,-333.350254959607,1231.31610688274,fixed_interface_scale,0.0732929938861639
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.925,West_Central,-286.073190628789,444.780201612359,9855.85771634158,-730.853392241148,4634.5681465926,fixed_interface_scale,0.0248680647419467
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.925,Moses_South,-834.364127199008,-18.0281665798467,1577.09494410906,-816.335960619162,1124.88579191751,fixed_interface_scale,0.526648672145704
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.925,Central_East,-1696.61932377087,1604.47725507616,2577.56454927825,-3301.09657884703,1392.92634591109,fixed_interface_scale,5.6164274788793
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.925,Total_East_proxy,-2268.20821113427,3161.41495443083,7441.91676751464,-5429.6231655651,2905.13643967645,fixed_interface_scale,3.49306213145992
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.925,UPNY_ConEd,-483.474459419864,3945.61555854566,5647.97126859058,-4429.09001796552,2999.1759695476,fixed_interface_scale,2.18084660116201
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.925,Dunwoodie_South,394.857125789034,3173.76557921188,4534.14796431356,-2778.90845342285,1935.84206726617,fixed_interface_scale,2.06067087752867
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.95,Dysinger_East,10.0237512375884,345.442933820289,3154.18988821813,-335.419182582701,1231.31610688274,fixed_interface_scale,0.0742055983629135
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.95,West_Central,-306.396562400042,444.780201612359,9855.85771634158,-751.176764012401,4634.5681465926,fixed_interface_scale,0.0262703431845452
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.95,Moses_South,-859.129769959441,-18.0281665798467,1577.09494410906,-841.101603379595,1124.88579191751,fixed_interface_scale,0.559087855966191
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.95,Central_East,-1748.1675036355,1604.47725507616,2577.56454927825,-3352.64475871166,1392.92634591109,fixed_interface_scale,5.79320333268373
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.95,Total_East_proxy,-2307.01127985584,3161.41495443083,7441.91676751464,-5468.42623428667,2905.13643967645,fixed_interface_scale,3.54316721348477
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.95,UPNY_ConEd,-512.815224926603,3945.61555854566,5647.97126859058,-4458.43078347226,2999.1759695476,fixed_interface_scale,2.20983659848756
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.95,Dunwoodie_South,366.128009023451,3173.76557921188,4534.14796431356,-2807.63757018843,1935.84206726617,fixed_interface_scale,2.10349868178674
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.975,Dysinger_East,9.24708079849029,345.442933820289,3154.18988821813,-336.195853021799,1231.31610688274,fixed_interface_scale,0.0745496455923874
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.975,West_Central,-344.39436519585,444.780201612359,9855.85771634158,-789.174566808209,4634.5681465926,fixed_interface_scale,0.0289953006509998
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.975,Moses_South,-911.199282617737,-18.0281665798467,1577.09494410906,-893.17111603789,1124.88579191751,fixed_interface_scale,0.630452654282073
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.975,Central_East,-1857.42614838807,1604.47725507616,2577.56454927825,-3461.90340346423,1392.92634591109,fixed_interface_scale,6.17694288893469
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.975,Total_East_proxy,-2413.49899384474,3161.41495443083,7441.91676751464,-5574.91394827557,2905.13643967645,fixed_interface_scale,3.68250435180066
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.975,UPNY_ConEd,-617.886274559747,3945.61555854566,5647.97126859058,-4563.50183310541,2999.1759695476,fixed_interface_scale,2.31522158746812
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.975,Dunwoodie_South,248.398193372352,3173.76557921188,4534.14796431356,-2925.36738583953,1935.84206726617,fixed_interface_scale,2.28360499440991
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,1,Dysinger_East,-8.23014842741796,345.442933820289,3154.18988821813,-353.673082247707,1231.31610688274,fixed_interface_scale,0.0825020791712854
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,1,West_Central,-253.293960774011,444.780201612359,9855.85771634158,-698.07416238637,4634.5681465926,fixed_interface_scale,0.022687392417538
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,1,Moses_South,-708.106433699995,-18.0281665798467,1577.09494410906,-690.078267120148,1124.88579191751,fixed_interface_scale,0.376339529583293
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,1,Central_East,-1598.08573327384,1604.47725507616,2577.56454927825,-3202.56298835,1392.92634591109,fixed_interface_scale,5.28614479644998
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,1,Total_East_proxy,-2085.6715227691,3161.41495443083,7441.91676751464,-5247.08647719993,2905.13643967645,fixed_interface_scale,3.26214586259606
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,1,UPNY_ConEd,-282.085486236656,3945.61555854566,5647.97126859058,-4227.70104478232,2999.1759695476,fixed_interface_scale,1.98703100212679
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,1,Dunwoodie_South,555.712062713833,3173.76557921188,4534.14796431356,-2618.05351649805,1935.84206726617,fixed_interface_scale,1.82901468920282
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.8,Dysinger_East,233.474161310004,345.442933820289,3154.18988821813,-111.968772510285,1231.31610688274,fixed_interface_scale,0.00826903277429306
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.8,West_Central,4.19960819824442,444.780201612359,9855.85771634158,-440.580593414115,4634.5681465926,fixed_interface_scale,0.00903716438835409
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.8,Moses_South,-53.553186638859,-18.0281665798467,1577.09494410906,-35.5250200590123,1124.88579191751,fixed_interface_scale,0.000997359665689176
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.8,Central_East,1513.41338388193,1604.47725507616,2577.56454927825,-91.0638711942254,1392.92634591109,fixed_interface_scale,0.00427401371669839
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.8,Total_East_proxy,2998.04019181529,3161.41495443083,7441.91676751464,-163.374762615544,2905.13643967645,fixed_interface_scale,0.00316254614775521
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.8,UPNY_ConEd,3802.55650379178,3945.61555854566,5647.97126859058,-143.059054753876,2999.1759695476,fixed_interface_scale,0.00227523786598384
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.8,Dunwoodie_South,3027.3928324725,3173.76557921188,4534.14796431356,-146.37274673938,1935.84206726617,fixed_interface_scale,0.00571716332230442
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.825,Dysinger_East,-220.461764298504,345.442933820289,3154.18988821813,-565.904698118793,1231.31610688274,fixed_interface_scale,0.21122605008718
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.825,West_Central,-529.733382303623,444.780201612359,9855.85771634158,-974.513583915982,4634.5681465926,fixed_interface_scale,0.0442137396512274
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.825,Moses_South,-31.6962215987952,-18.0281665798467,1577.09494410906,-13.6680550189485,1124.88579191751,fixed_interface_scale,0.000147637463076591
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.825,Central_East,1138.80231888439,1604.47725507616,2577.56454927825,-465.67493619177,1392.92634591109,fixed_interface_scale,0.111765926335386
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.825,Total_East_proxy,2556.35664387143,3161.41495443083,7441.91676751464,-605.058310559396,2905.13643967645,fixed_interface_scale,0.0433771878437191
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.825,UPNY_ConEd,3467.87420978782,3945.61555854566,5647.97126859058,-477.741348757843,2999.1759695476,fixed_interface_scale,0.0253735811894618
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.825,Dunwoodie_South,2781.6552314568,3173.76557921188,4534.14796431356,-392.110347755077,1935.84206726617,fixed_interface_scale,0.0410276612034169
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.85,Dysinger_East,-207.859619394172,345.442933820289,3154.18988821813,-553.302553214461,1231.31610688274,fixed_interface_scale,0.201923203411428
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.85,West_Central,-715.978841777008,444.780201612359,9855.85771634158,-1160.75904338937,4634.5681465926,fixed_interface_scale,0.0627286017502705
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.85,Moses_South,-101.451287182561,-18.0281665798467,1577.09494410906,-83.4231206027146,1124.88579191751,fixed_interface_scale,0.0054999152850242
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.85,Central_East,-1341.01068303191,1604.47725507616,2577.56454927825,-2945.48793810807,1392.92634591109,fixed_interface_scale,4.47155103424974
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.85,Total_East_proxy,-1837.05842204282,3161.41495443083,7441.91676751464,-4998.47337647365,2905.13643967645,fixed_interface_scale,2.96034071887858
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.85,UPNY_ConEd,-19.1323156533608,3945.61555854566,5647.97126859058,-3964.74787419902,2999.1759695476,fixed_interface_scale,1.74754051988567
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.85,Dunwoodie_South,741.032055315121,3173.76557921188,4534.14796431356,-2432.73352389676,1935.84206726617,fixed_interface_scale,1.57924399245692
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.875,Dysinger_East,-207.614199194945,345.442933820289,3154.18988821813,-553.057133015234,1231.31610688274,fixed_interface_scale,0.201744114982845
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.875,West_Central,-715.687048873057,444.780201612359,9855.85771634158,-1160.46725048542,4634.5681465926,fixed_interface_scale,0.0626970681423959
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.875,Moses_South,-31.0347915223018,-18.0281665798467,1577.09494410906,-13.0066249424551,1124.88579191751,fixed_interface_scale,0.00013369413988378
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.875,Central_East,-1270.71374608827,1604.47725507616,2577.56454927825,-2875.19100116443,1392.92634591109,fixed_interface_scale,4.26066212468041
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.875,Total_East_proxy,-1760.80871900538,3161.41495443083,7441.91676751464,-4922.22367343621,2905.13643967645,fixed_interface_scale,2.87071198187279
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.875,UPNY_ConEd,59.6417713416908,3945.61555854566,5647.97126859058,-3885.97378720397,2999.1759695476,fixed_interface_scale,1.67878792990662
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.875,Dunwoodie_South,789.186766338383,3173.76557921188,4534.14796431356,-2384.5788128735,1935.84206726617,fixed_interface_scale,1.51734212657749
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.9,Dysinger_East,-209.105838718868,345.442933820289,3154.18988821813,-554.548772539157,1231.31610688274,fixed_interface_scale,0.202833822693506
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.9,West_Central,-692.969519189701,444.780201612359,9855.85771634158,-1137.74972080206,4634.5681465926,fixed_interface_scale,0.0602663556848434
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.9,Moses_South,-30.9725363718048,-18.0281665798467,1577.09494410906,-12.9443697919581,1124.88579191751,fixed_interface_scale,0.000132417370575986
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.9,Central_East,-1252.29047926372,1604.47725507616,2577.56454927825,-2856.76773433988,1392.92634591109,fixed_interface_scale,4.20623525062875
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.9,Total_East_proxy,-1694.72142081323,3161.41495443083,7441.91676751464,-4856.13637524406,2905.13643967645,fixed_interface_scale,2.79414333823607
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.9,UPNY_ConEd,127.941493989775,3945.61555854566,5647.97126859058,-3817.67406455589,2999.1759695476,fixed_interface_scale,1.62029391023377
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.9,Dunwoodie_South,830.677557676002,3173.76557921188,4534.14796431356,-2343.08802153588,1935.84206726617,fixed_interface_scale,1.46499911151008
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,fixed_scenario_q,0.925,Dysinger_East,-216.138323013644,345.442933820289,3154.18988821813,-561.581256833933,1231.31610688274,fixed_interface_scale,0.208010897529175
