source_bus,source_generator_id,source_bus_name,source_zone,source_plant_name,source_fuel,device_class,source_regulated_bus,source_regulated_bus_name,regulated_zone,source_VS,source_QMIN,source_QMAX,source_PG,source_QG,source_PMIN,source_PMAX,retained_device_bus,retained_pilot_bus,reduced_device_type,q_participation_factor,status,converted_status,snapshot_effective_status,raw_converted_status_mismatch,remote_regulation,converted_gen_index,reduced_control_group_id,mapping_method,device_mapping_method,pilot_mapping_method,mapping_confidence,classification_confidence
512,QS,UNKNOWN12~20,G,"",,reactive_only_QS,512,UNKNOWN12~20,G,1.02,0,100,0,48.654,0,0,39,39,controllable_q_device,0.4,1,NaN,1,0,0,NaN,BUS_39__PILOT_39__CONTROLLABLE_Q_DEVICE,Ward effective-impedance match to source control anchors; local source regulation aggregated at device proxy,Ward effective-impedance match to source control anchors,local source regulation aggregated at device proxy,medium,high
526,1,UNKNOWN129~9,E,"Grahamsville",hydro,native_generator,526,UNKNOWN129~9,E,1.02,-9.9,12.6,17.644,1.882,1,18,43,43,aggregate_pv_generator,0.0207048863531794,1,1,1,0,0,172,BUS_43__PILOT_43__AGGREGATE_PV_GENERATOR,Zone-E Edic/Porter proxies; local source regulation aggregated at device proxy,Zone-E Edic/Porter proxies,local source regulation aggregated at device proxy,low,medium
535,1,SHOEMAKER,G,"Shoemaker",dfo,native_generator,535,SHOEMAKER,G,1.02,-23,29.3,41.634,-23,5,41.9,76,76,aggregate_pv_generator,0.0578028293545535,1,1,1,0,0,173,BUS_76__PILOT_76__AGGREGATE_PV_GENERATOR,residual Zone-G Ramapo proxy; local source regulation aggregated at device proxy,residual Zone-G Ramapo proxy,local source regulation aggregated at device proxy,medium,medium
535,C1,SHOEMAKER,G,"CPV Valley Energy Center",ng,native_generator,535,SHOEMAKER,G,1.02,-539,577.5,770,-83.711,386,770,73,73,aggregate_pv_generator,0.42825361512792,1,1,1,0,0,174,BUS_73__PILOT_73__AGGREGATE_PV_GENERATOR,Pleasant-Valley plant cluster; local source regulation aggregated at device proxy,Pleasant-Valley plant cluster,local source regulation aggregated at device proxy,medium,medium
539,QS,UNKNOWN12~21,G,"",,reactive_only_QS,539,UNKNOWN12~21,G,1.03,0,30,0,21.245,0,0,73,73,controllable_q_device,1,1,NaN,1,0,0,NaN,BUS_73__PILOT_73__CONTROLLABLE_Q_DEVICE,Ward effective-impedance match to source control anchors; local source regulation aggregated at device proxy,Ward effective-impedance match to source control anchors,local source regulation aggregated at device proxy,medium,high
546,1,UNKNOWN12~28,G,"Hillburn",dfo,native_generator,546,UNKNOWN12~28,G,1.02,-25.6,32.6,46.205,32.6,5,46.5,76,76,aggregate_pv_generator,0.0643236074270557,1,1,1,0,0,175,BUS_76__PILOT_76__AGGREGATE_PV_GENERATOR,residual Zone-G Ramapo proxy; local source regulation aggregated at device proxy,residual Zone-G Ramapo proxy,local source regulation aggregated at device proxy,medium,medium
547,1,UNKNOWN12~29,I,"Regeneron Pharmaceuticals Inc.",dfo,offline,547,UNKNOWN12~29,I,1.02,-0.1,0.1,0,0,0.1,0.2,78,78,offline_preserved_record,0,0,0,0,0,0,176,BUS_78__PILOT_78__OFFLINE_PRESERVED_RECORD,Zone-I CE UG interface/control proxy; local source regulation aggregated at device proxy,Zone-I CE UG interface/control proxy,local source regulation aggregated at device proxy,low,high
547,10,UNKNOWN12~29,I,"Regeneron Pharmaceuticals Inc.",dfo,offline,547,UNKNOWN12~29,I,1.02,-1.1,1.4,0,0,0.3,2,78,78,offline_preserved_record,0,0,0,0,0,0,185,BUS_78__PILOT_78__OFFLINE_PRESERVED_RECORD,Zone-I CE UG interface/control proxy; local source regulation aggregated at device proxy,Zone-I CE UG interface/control proxy,local source regulation aggregated at device proxy,low,high
547,11,UNKNOWN12~29,I,"Regeneron Pharmaceuticals Inc.",dfo,offline,547,UNKNOWN12~29,I,1.02,-1.1,1.4,0,0,0.3,2,78,78,offline_preserved_record,0,0,0,0,0,0,186,BUS_78__PILOT_78__OFFLINE_PRESERVED_RECORD,Zone-I CE UG interface/control proxy; local source regulation aggregated at device proxy,Zone-I CE UG interface/control proxy,local source regulation aggregated at device proxy,low,high
547,12,UNKNOWN12~29,I,"Regeneron Pharmaceuticals Inc.",dfo,offline,547,UNKNOWN12~29,I,1.02,-1.4,1.8,0,0,0.3,2.5,78,78,offline_preserved_record,0,0,0,0,0,0,187,BUS_78__PILOT_78__OFFLINE_PRESERVED_RECORD,Zone-I CE UG interface/control proxy; local source regulation aggregated at device proxy,Zone-I CE UG interface/control proxy,local source regulation aggregated at device proxy,low,high
547,2,UNKNOWN12~29,I,"Regeneron Pharmaceuticals Inc.",dfo,offline,547,UNKNOWN12~29,I,1.02,-0.2,0.3,0,0,0.3,0.4,78,78,offline_preserved_record,0,0,0,0,0,0,177,BUS_78__PILOT_78__OFFLINE_PRESERVED_RECORD,Zone-I CE UG interface/control proxy; local source regulation aggregated at device proxy,Zone-I CE UG interface/control proxy,local source regulation aggregated at device proxy,low,high
547,3,UNKNOWN12~29,I,"Regeneron Pharmaceuticals Inc.",dfo,offline,547,UNKNOWN12~29,I,1.02,-0.4,0.6,0,0,0.2,0.8,78,78,offline_preserved_record,0,0,0,0,0,0,178,BUS_78__PILOT_78__OFFLINE_PRESERVED_RECORD,Zone-I CE UG interface/control proxy; local source regulation aggregated at device proxy,Zone-I CE UG interface/control proxy,local source regulation aggregated at device proxy,low,high
547,4,UNKNOWN12~29,I,"Regeneron Pharmaceuticals Inc.",dfo,offline,547,UNKNOWN12~29,I,1.02,-0.6,0.7,0,0,0.1,1,78,78,offline_preserved_record,0,0,0,0,0,0,179,BUS_78__PILOT_78__OFFLINE_PRESERVED_RECORD,Zone-I CE UG interface/control proxy; local source regulation aggregated at device proxy,Zone-I CE UG interface/control proxy,local source regulation aggregated at device proxy,low,high
547,5,UNKNOWN12~29,I,"Regeneron Pharmaceuticals Inc.",dfo,offline,547,UNKNOWN12~29,I,1.02,-0.6,0.7,0,0,0.3,1,78,78,offline_preserved_record,0,0,0,0,0,0,180,BUS_78__PILOT_78__OFFLINE_PRESERVED_RECORD,Zone-I CE UG interface/control proxy; local source regulation aggregated at device proxy,Zone-I CE UG interface/control proxy,local source regulation aggregated at device proxy,low,high
547,6,UNKNOWN12~29,I,"Regeneron Pharmaceuticals Inc.",dfo,offline,547,UNKNOWN12~29,I,1.02,-0.6,0.7,0,0,0.2,1,78,78,offline_preserved_record,0,0,0,0,0,0,181,BUS_78__PILOT_78__OFFLINE_PRESERVED_RECORD,Zone-I CE UG interface/control proxy; local source regulation aggregated at device proxy,Zone-I CE UG interface/control proxy,local source regulation aggregated at device proxy,low,high
547,7,UNKNOWN12~29,I,"Regeneron Pharmaceuticals Inc.",dfo,offline,547,UNKNOWN12~29,I,1.02,-0.8,1.1,0,0,0.1,1.5,78,78,offline_preserved_record,0,0,0,0,0,0,182,BUS_78__PILOT_78__OFFLINE_PRESERVED_RECORD,Zone-I CE UG interface/control proxy; local source regulation aggregated at device proxy,Zone-I CE UG interface/control proxy,local source regulation aggregated at device proxy,low,high
547,8,UNKNOWN12~29,I,"Regeneron Pharmaceuticals Inc.",dfo,offline,547,UNKNOWN12~29,I,1.02,-0.8,1.1,0,0,0.1,1.5,78,78,offline_preserved_record,0,0,0,0,0,0,183,BUS_78__PILOT_78__OFFLINE_PRESERVED_RECORD,Zone-I CE UG interface/control proxy; local source regulation aggregated at device proxy,Zone-I CE UG interface/control proxy,local source regulation aggregated at device proxy,low,high
547,9,UNKNOWN12~29,I,"Regeneron Pharmaceuticals Inc.",dfo,offline,547,UNKNOWN12~29,I,1.02,-0.8,1.1,0,0,0.3,1.5,78,78,offline_preserved_record,0,0,0,0,0,0,184,BUS_78__PILOT_78__OFFLINE_PRESERVED_RECORD,Zone-I CE UG interface/control proxy; local source regulation aggregated at device proxy,Zone-I CE UG interface/control proxy,local source regulation aggregated at device proxy,low,high
552,1,UNKNOWN12~34,K,"Port Jefferson",dfo,native_generator,552,UNKNOWN12~34,K,1.01,-8.8,11.2,15.899,-8.8,10.6,16,9003,9003,aggregate_pv_generator,0.00476102623920586,1,1,1,0,0,188,BUS_9003__PILOT_9003__AGGREGATE_PV_GENERATOR,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,medium
552,2,UNKNOWN12~34,K,"Port Jefferson",ng,offline,552,UNKNOWN12~34,K,1.01,-29.2,37.1,0,0,37,53,9003,9003,offline_preserved_record,0,0,0,0,0,0,189,BUS_9003__PILOT_9003__OFFLINE_PRESERVED_RECORD,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,high
552,3,UNKNOWN12~34,K,"Port Jefferson",ng,offline,552,UNKNOWN12~34,K,1.01,-29.2,37.1,0,0,37,53,9003,9003,offline_preserved_record,0,0,0,0,0,0,190,BUS_9003__PILOT_9003__OFFLINE_PRESERVED_RECORD,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,high
552,4,UNKNOWN12~34,K,"Port Jefferson",ng,native_generator,552,UNKNOWN12~34,K,1.01,-103.4,131.6,186.809,-103.4,15,188,9003,9003,aggregate_pv_generator,0.0559420583106689,1,1,1,0,0,191,BUS_9003__PILOT_9003__AGGREGATE_PV_GENERATOR,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,medium
552,5,UNKNOWN12~34,K,"Port Jefferson",ng,native_generator,552,UNKNOWN12~34,K,1.01,-103.4,131.6,186.809,-103.4,15,188,9003,9003,aggregate_pv_generator,0.0559420583106689,1,1,1,0,0,192,BUS_9003__PILOT_9003__AGGREGATE_PV_GENERATOR,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,medium
554,C1,UNKNOWN12~36,K,"Caithness Long Island Energy Center",ng,native_generator,554,UNKNOWN12~36,K,1.01,-244.23,261.675,230,-244.23,230,348.9,9003,9003,aggregate_pv_generator,0.120431348977272,1,1,1,0,0,193,BUS_9003__PILOT_9003__AGGREGATE_PV_GENERATOR,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,medium
556,C1,WEST ASTORIA,J,"500MW CC",ng,native_generator,556,WEST ASTORIA,J,1.02,-369.6,396,528,376.982,203,528,79,79,aggregate_pv_generator,0.0994715250416576,1,1,1,0,0,194,BUS_79__PILOT_79__AGGREGATE_PV_GENERATOR,Queens/Ravenswood-Astoria cluster; local source regulation aggregated at device proxy,Queens/Ravenswood-Astoria cluster,local source regulation aggregated at device proxy,high,medium
557,1,EAST ASTORIA,J,"Astoria Gas Turbines",ng,native_generator,557,EAST ASTORIA,J,1.02,-23,29.3,41.634,6.249,18.6,41.9,79,79,aggregate_pv_generator,0.00679514205809651,1,1,1,0,0,195,BUS_79__PILOT_79__AGGREGATE_PV_GENERATOR,Queens/Ravenswood-Astoria cluster; local source regulation aggregated at device proxy,Queens/Ravenswood-Astoria cluster,local source regulation aggregated at device proxy,high,medium
557,10,EAST ASTORIA,J,"Astoria Gas Turbines",ng,native_generator,557,EAST ASTORIA,J,1.02,-23,29.3,41.634,6.249,18.6,41.9,79,79,aggregate_pv_generator,0.00679514205809651,1,1,1,0,0,204,BUS_79__PILOT_79__AGGREGATE_PV_GENERATOR,Queens/Ravenswood-Astoria cluster; local source regulation aggregated at device proxy,Queens/Ravenswood-Astoria cluster,local source regulation aggregated at device proxy,high,medium
557,11,EAST ASTORIA,J,"Astoria Gas Turbines",ng,native_generator,557,EAST ASTORIA,J,1.02,-23,29.3,41.634,6.249,18.6,41.9,79,79,aggregate_pv_generator,0.00679514205809651,1,1,1,0,0,205,BUS_79__PILOT_79__AGGREGATE_PV_GENERATOR,Queens/Ravenswood-Astoria cluster; local source regulation aggregated at device proxy,Queens/Ravenswood-Astoria cluster,local source regulation aggregated at device proxy,high,medium
557,12,EAST ASTORIA,J,"Astoria Gas Turbines",ng,native_generator,557,EAST ASTORIA,J,1.02,-23,29.3,41.634,6.249,18.6,41.9,79,79,aggregate_pv_generator,0.00679514205809651,1,1,1,0,0,206,BUS_79__PILOT_79__AGGREGATE_PV_GENERATOR,Queens/Ravenswood-Astoria cluster; local source regulation aggregated at device proxy,Queens/Ravenswood-Astoria cluster,local source regulation aggregated at device proxy,high,medium
557,2,EAST ASTORIA,J,"Astoria Gas Turbines",ng,native_generator,557,EAST ASTORIA,J,1.02,-23,29.3,41.634,6.249,18.6,41.9,79,79,aggregate_pv_generator,0.00679514205809651,1,1,1,0,0,196,BUS_79__PILOT_79__AGGREGATE_PV_GENERATOR,Queens/Ravenswood-Astoria cluster; local source regulation aggregated at device proxy,Queens/Ravenswood-Astoria cluster,local source regulation aggregated at device proxy,high,medium
557,3,EAST ASTORIA,J,"Astoria Gas Turbines",ng,native_generator,557,EAST ASTORIA,J,1.02,-23,29.3,41.634,6.249,18.6,41.9,79,79,aggregate_pv_generator,0.00679514205809651,1,1,1,0,0,197,BUS_79__PILOT_79__AGGREGATE_PV_GENERATOR,Queens/Ravenswood-Astoria cluster; local source regulation aggregated at device proxy,Queens/Ravenswood-Astoria cluster,local source regulation aggregated at device proxy,high,medium
557,4,EAST ASTORIA,J,"Astoria Gas Turbines",ng,native_generator,557,EAST ASTORIA,J,1.02,-23,29.3,41.634,6.249,18.6,41.9,79,79,aggregate_pv_generator,0.00679514205809651,1,1,1,0,0,198,BUS_79__PILOT_79__AGGREGATE_PV_GENERATOR,Queens/Ravenswood-Astoria cluster; local source regulation aggregated at device proxy,Queens/Ravenswood-Astoria cluster,local source regulation aggregated at device proxy,high,medium
557,5,EAST ASTORIA,J,"Astoria Gas Turbines",ng,native_generator,557,EAST ASTORIA,J,1.02,-23,29.3,41.634,6.249,18.6,41.9,79,79,aggregate_pv_generator,0.00679514205809651,1,1,1,0,0,199,BUS_79__PILOT_79__AGGREGATE_PV_GENERATOR,Queens/Ravenswood-Astoria cluster; local source regulation aggregated at device proxy,Queens/Ravenswood-Astoria cluster,local source regulation aggregated at device proxy,high,medium
557,6,EAST ASTORIA,J,"Astoria Gas Turbines",ng,native_generator,557,EAST ASTORIA,J,1.02,-23,29.3,41.634,6.249,18.6,41.9,79,79,aggregate_pv_generator,0.00679514205809651,1,1,1,0,0,200,BUS_79__PILOT_79__AGGREGATE_PV_GENERATOR,Queens/Ravenswood-Astoria cluster; local source regulation aggregated at device proxy,Queens/Ravenswood-Astoria cluster,local source regulation aggregated at device proxy,high,medium
557,7,EAST ASTORIA,J,"Astoria Gas Turbines",ng,native_generator,557,EAST ASTORIA,J,1.02,-23,29.3,41.634,6.249,18.6,41.9,79,79,aggregate_pv_generator,0.00679514205809651,1,1,1,0,0,201,BUS_79__PILOT_79__AGGREGATE_PV_GENERATOR,Queens/Ravenswood-Astoria cluster; local source regulation aggregated at device proxy,Queens/Ravenswood-Astoria cluster,local source regulation aggregated at device proxy,high,medium
557,8,EAST ASTORIA,J,"Astoria Gas Turbines",ng,native_generator,557,EAST ASTORIA,J,1.02,-23,29.3,41.634,6.249,18.6,41.9,79,79,aggregate_pv_generator,0.00679514205809651,1,1,1,0,0,202,BUS_79__PILOT_79__AGGREGATE_PV_GENERATOR,Queens/Ravenswood-Astoria cluster; local source regulation aggregated at device proxy,Queens/Ravenswood-Astoria cluster,local source regulation aggregated at device proxy,high,medium
557,9,EAST ASTORIA,J,"Astoria Gas Turbines",ng,native_generator,557,EAST ASTORIA,J,1.02,-23,29.3,41.634,6.249,18.6,41.9,79,79,aggregate_pv_generator,0.00679514205809651,1,1,1,0,0,203,BUS_79__PILOT_79__AGGREGATE_PV_GENERATOR,Queens/Ravenswood-Astoria cluster; local source regulation aggregated at device proxy,Queens/Ravenswood-Astoria cluster,local source regulation aggregated at device proxy,high,medium
562,1,UNKNOWN12~41,D,"Marble River Wind Farm",wind,native_generator,562,UNKNOWN12~41,D,1.02,-118.3,150.5,213.638,-28.042,1.5,215,47,47,aggregate_pv_generator,0.413030116779348,1,1,1,0,0,207,BUS_47__PILOT_47__AGGREGATE_PV_GENERATOR,Zone-D Moses proxies; local source regulation aggregated at device proxy,Zone-D Moses proxies,local source regulation aggregated at device proxy,low,medium
563,C1,UNKNOWN12~42,F,"Castleton Energy Center",ng,native_generator,563,UNKNOWN12~42,F,1.02,-50.4,54,71.544,27.83,50,72,37,37,aggregate_pv_generator,0.110446971700608,1,1,1,0,0,208,BUS_37__PILOT_37__AGGREGATE_PV_GENERATOR,residual Zone-F New Scotland proxy; local source regulation aggregated at device proxy,residual Zone-F New Scotland proxy,local source regulation aggregated at device proxy,medium,medium
564,1,UNKNOWN12~43,K,"Shoreham",dfo,native_generator,564,UNKNOWN12~43,K,1.01,-10.2,13,18.482,-5.389,12,18.6,9003,9003,aggregate_pv_generator,0.0055227904374788,1,1,1,0,0,209,BUS_9003__PILOT_9003__AGGREGATE_PV_GENERATOR,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,medium
564,2,UNKNOWN12~43,K,"Shoreham",dfo,native_generator,564,UNKNOWN12~43,K,1.01,-29.1,37,52.565,-5.389,39.4,52.9,9003,9003,aggregate_pv_generator,0.0157351917205754,1,1,1,0,0,210,BUS_9003__PILOT_9003__AGGREGATE_PV_GENERATOR,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,medium
565,1,UNKNOWN12~44,H,"Wheelabrator Westchester",other,native_generator,565,UNKNOWN12~44,H,1.02,-32.8,41.8,59.322,41.8,7,59.7,75,75,aggregate_pv_generator,1,1,1,1,0,0,211,BUS_75__PILOT_75__AGGREGATE_PV_GENERATOR,Zone-H Millwood control proxy; local source regulation aggregated at device proxy,Zone-H Millwood control proxy,local source regulation aggregated at device proxy,low,medium
569,1,UNKNOWN12~48,K,"Bethpage Power Plant",dfo,offline,569,UNKNOWN12~48,K,1.01,-0.2,0.3,0,0,0.4,0.4,9003,9003,offline_preserved_record,0,0,0,0,0,0,212,BUS_9003__PILOT_9003__OFFLINE_PRESERVED_RECORD,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,high
569,6,UNKNOWN12~48,K,"Bethpage Power Plant",ng,offline,569,UNKNOWN12~48,K,1.01,-33,42,0,0,35,60,9003,9003,offline_preserved_record,0,0,0,0,0,0,213,BUS_9003__PILOT_9003__OFFLINE_PRESERVED_RECORD,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,high
569,C1,UNKNOWN12~48,K,"Bethpage Power Plant",ng,native_generator,569,UNKNOWN12~48,K,1.01,-58.52,62.7,83.07,-25.744,35,83.6,9003,9003,aggregate_pv_generator,0.0288565800358267,1,1,1,0,0,214,BUS_9003__PILOT_9003__AGGREGATE_PV_GENERATOR,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,medium
569,C2,UNKNOWN12~48,K,"Bethpage Power Plant",ng,native_generator,569,UNKNOWN12~48,K,1.01,-67.2,72,96,-25.744,40,96,9003,9003,aggregate_pv_generator,0.0331367426248728,1,1,1,0,0,215,BUS_9003__PILOT_9003__AGGREGATE_PV_GENERATOR,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,medium
570,C1,UNKNOWN12~49,J,"Kennedy International Airport Cogen",ng,native_generator,570,UNKNOWN12~49,J,1.01,-84.84,90.9,120.432,18.761,66,121.2,81,81,aggregate_pv_generator,0.0878353050545035,1,1,1,0,0,216,BUS_81__PILOT_81__AGGREGATE_PV_GENERATOR,residual Zone-J Goethals/Gowanus proxy; local source regulation aggregated at device proxy,residual Zone-J Goethals/Gowanus proxy,local source regulation aggregated at device proxy,medium,medium
570,QS,UNKNOWN12~49,J,"",,reactive_only_QS,570,UNKNOWN12~49,J,1.01,0,300,0,18.761,0,0,81,81,controllable_q_device,0.545454545454545,1,NaN,1,0,0,NaN,BUS_81__PILOT_81__CONTROLLABLE_Q_DEVICE,Ward effective-impedance match to source control anchors; local source regulation aggregated at device proxy,Ward effective-impedance match to source control anchors,local source regulation aggregated at device proxy,medium,high
571,1,UNKNOWN12~50,J,"Arthur Kill Generating Station",ng,native_generator,571,UNKNOWN12~50,J,1.02,-9.9,12.6,1,12.6,1,18,82,82,aggregate_pv_generator,0.0144286263947672,1,1,1,0,0,217,BUS_82__PILOT_82__AGGREGATE_PV_GENERATOR,Arthur-Kill/Narrows cluster; local source regulation aggregated at device proxy,Arthur-Kill/Narrows cluster,local source regulation aggregated at device proxy,high,medium
571,2,UNKNOWN12~50,J,"Arthur Kill Generating Station",ng,native_generator,571,UNKNOWN12~50,J,1.02,-188.1,239.4,170.95,39.452,90,342,82,82,aggregate_pv_generator,0.274143901500577,1,1,1,0,0,218,BUS_82__PILOT_82__AGGREGATE_PV_GENERATOR,Arthur-Kill/Narrows cluster; local source regulation aggregated at device proxy,Arthur-Kill/Narrows cluster,local source regulation aggregated at device proxy,high,medium
571,3,UNKNOWN12~50,J,"Arthur Kill Generating Station",ng,native_generator,571,UNKNOWN12~50,J,1.02,-294.5,374.9,535.5,39.452,150,535.5,82,82,aggregate_pv_generator,0.42926766705143,1,1,1,0,0,219,BUS_82__PILOT_82__AGGREGATE_PV_GENERATOR,Arthur-Kill/Narrows cluster; local source regulation aggregated at device proxy,Arthur-Kill/Narrows cluster,local source regulation aggregated at device proxy,high,medium
571,x,UNKNOWN12~50,J,,import,fixed_import_or_boundary_equivalent,571,UNKNOWN12~50,J,1.02,-9900,9900,130,39.452,130,130,81,81,boundary_import_equivalent,0.25,1,1,1,0,0,220,BUS_81__PILOT_81__BOUNDARY_IMPORT_EQUIVALENT,boundary/import record kept separate at same-zone proxy; local source regulation aggregated at device proxy,boundary/import record kept separate at same-zone proxy,local source regulation aggregated at device proxy,medium,high
573,1,UNKNOWN130~1,E,"Glen Park Hydroelectric Project",hydro,native_generator,573,UNKNOWN130~1,E,1.02,-2,2.5,3.529,-1.529,0.5,3.6,43,43,aggregate_pv_generator,0.00414097727063587,1,1,1,0,0,221,BUS_43__PILOT_43__AGGREGATE_PV_GENERATOR,Zone-E Edic/Porter proxies; local source regulation aggregated at device proxy,Zone-E Edic/Porter proxies,local source regulation aggregated at device proxy,low,medium
573,2,UNKNOWN130~1,E,"Glen Park Hydroelectric Project",hydro,native_generator,573,UNKNOWN130~1,E,1.02,-8,10.2,14.213,-1.529,2.2,14.5,43,43,aggregate_pv_generator,0.016747952516794,1,1,1,0,0,222,BUS_43__PILOT_43__AGGREGATE_PV_GENERATOR,Zone-E Edic/Porter proxies; local source regulation aggregated at device proxy,Zone-E Edic/Porter proxies,local source regulation aggregated at device proxy,low,medium
573,3,UNKNOWN130~1,E,"Glen Park Hydroelectric Project",hydro,native_generator,573,UNKNOWN130~1,E,1.02,-8,10.2,14.213,-1.529,2.2,14.5,43,43,aggregate_pv_generator,0.016747952516794,1,1,1,0,0,223,BUS_43__PILOT_43__AGGREGATE_PV_GENERATOR,Zone-E Edic/Porter proxies; local source regulation aggregated at device proxy,Zone-E Edic/Porter proxies,local source regulation aggregated at device proxy,low,medium
575,1,FAY STREET,C,"Granby",hydro,native_generator,575,FAY STREET,C,1.02,-2.8,3.5,4.901,3.5,2.8,5,68,68,aggregate_pv_generator,0.0174674910583081,1,1,1,0,0,224,BUS_68__PILOT_68__AGGREGATE_PV_GENERATOR,residual Zone-C Hillside/Lapeer proxies; local source regulation aggregated at device proxy,residual Zone-C Hillside/Lapeer proxies,local source regulation aggregated at device proxy,medium,medium
575,2,FAY STREET,C,"Granby",hydro,native_generator,575,FAY STREET,C,1.02,-2.8,3.5,4.901,3.5,2.8,5,72,72,aggregate_pv_generator,0.0261845386533666,1,1,1,0,0,225,BUS_72__PILOT_72__AGGREGATE_PV_GENERATOR,residual Zone-C Hillside/Lapeer proxies; local source regulation aggregated at device proxy,residual Zone-C Hillside/Lapeer proxies,local source regulation aggregated at device proxy,medium,medium
577,1,UNKNOWN130~4,K,"Covanta Babylon Inc",other,native_generator,577,UNKNOWN130~4,K,1.01,-9.4,11.9,16.892,-9.4,1,17,9003,9003,aggregate_pv_generator,0.00507049294475424,1,1,1,0,0,226,BUS_9003__PILOT_9003__AGGREGATE_PV_GENERATOR,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,medium
577,C1,UNKNOWN130~4,K,"Pinelawn Power LLC",ng,native_generator,577,UNKNOWN130~4,K,1.01,-57.4,61.5,81.48,-21.525,45,82,9003,9003,aggregate_pv_generator,0.0283043009920788,1,1,1,0,0,227,BUS_9003__PILOT_9003__AGGREGATE_PV_GENERATOR,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,medium
579,1,UNKNOWN130~6,E,"Ogdensburg Power",dfo,offline,579,UNKNOWN130~6,E,1.02,-14.8,18.8,0,0,5,26.9,43,43,offline_preserved_record,0,0,0,0,0,0,228,BUS_43__PILOT_43__OFFLINE_PRESERVED_RECORD,Zone-E Edic/Porter proxies; local source regulation aggregated at device proxy,Zone-E Edic/Porter proxies,local source regulation aggregated at device proxy,low,high
580,QS,NEWBRIDGE ~1,K,"",,reactive_only_QS,580,NEWBRIDGE ~1,K,1.02,0,500,0,31.186,0,0,9003,9003,controllable_q_device,0.0734753857457752,1,NaN,1,0,0,NaN,BUS_9003__PILOT_9003__CONTROLLABLE_Q_DEVICE,Ward effective-impedance match to source control anchors; local source regulation aggregated at device proxy,Ward effective-impedance match to source control anchors,local source regulation aggregated at device proxy,medium,high
580,x,NEWBRIDGE ~1,K,,import,fixed_import_or_boundary_equivalent,580,NEWBRIDGE ~1,K,1.02,-9900,9900,150,31.186,150,150,9003,9003,boundary_import_equivalent,0.333333333333333,1,1,1,0,0,229,BUS_9003__PILOT_9003__BOUNDARY_IMPORT_EQUIVALENT,boundary/import record kept separate at same-zone proxy; local source regulation aggregated at device proxy,boundary/import record kept separate at same-zone proxy,local source regulation aggregated at device proxy,medium,high
587,QS,WHITESIDE,K,"",,reactive_only_QS,587,WHITESIDE,K,1.01,0,50,0,38.648,0,0,9003,9003,controllable_q_device,0.00734753857457752,1,NaN,1,0,0,NaN,BUS_9003__PILOT_9003__CONTROLLABLE_Q_DEVICE,Ward effective-impedance match to source control anchors; local source regulation aggregated at device proxy,Ward effective-impedance match to source control anchors,local source regulation aggregated at device proxy,medium,high
589,3,EAST GARDE~1,K,"Covanta Hempstead",other,native_generator,589,EAST GARDE~1,K,1.02,-43.2,55,78.102,55,24,78.6,9003,9003,aggregate_pv_generator,0.0233766388345008,1,1,1,0,0,230,BUS_9003__PILOT_9003__AGGREGATE_PV_GENERATOR,residual Zone-K East-Garden-City proxy; local source regulation aggregated at device proxy,residual Zone-K East-Garden-City proxy,local source regulation aggregated at device proxy,medium,medium
