case_id,case_group,scenario_id,zone_j_cost_c1,s4_e_cost_c1,s4_f_cost_c1,s4_g_cost_c1,s4_k_cost_c1,abc_cap_factor,x_spine_multiplier,status,note,scaled_branch_count,added_device_count,boundary_target_p_mw,boundary_target_q_mvar,opf_success,opf_raw_info,objective,classic_interface_objective,balanced_interface_objective,max_abs_interface_residual_mw,mean_abs_interface_residual_mw,bus_count,branch_count,gen_count,total_pd_mw,total_qd_mvar,total_pg_mw,total_qg_mvar,zone_j_equiv_pg_mw,zone_j_equiv_pmax_mw,zone_j_fraction_pmax_used,s4_equiv_pg_mw,s4_equiv_pmax_mw,s4_fraction_pmax_used,s4_e_equiv_pg_mw,s4_f_equiv_pg_mw,s4_g_equiv_pg_mw,s4_k_equiv_pg_mw,min_voltage,max_voltage,voltage_bound_count_high,voltage_bound_count_low,branch_overload_count,max_branch_overload_mva,central_east_residual_mw,total_east_residual_mw,upny_coned_residual_mw,dunwoodie_south_residual_mw,moses_south_residual_mw,total_east_proxy_flow_mw,upny_coned_flow_mw,dunwoodie_south_flow_mw
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S1_2025_SUMMER_PEAK_PUBLIC,120,180,180,180,180,1,1,ok,,12,14,92.7889737289091,23.2551088959784,1,1,659464.086010153,5.30926184945611,1.99170360741096,1486.67193962115,920.44273566356,49,81,43,10902.2197987,1845.27221376401,11469.7599717994,4654.0130073622,2968.78867580861,3000,0.989596225269536,0,6200,0,0,0,0,0,0.9,1.1,17,1,0,0,1258.04708672146,1486.67193962115,-366.26544824712,-956.460801964634,534.768401763434,2551.53943381094,1520.76030944819,57.2735000080865
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S2_2025_WINTER_PEAK_PUBLIC,120,180,180,180,180,1,1,ok,,12,14,1461.85190208034,366.374621967386,1,1,466927.7611224,37.9944592564885,1.23138306025899,1028.81177247142,617.440158264712,49,81,43,10902.2197987,1832.47457485567,11337.1219619798,4100.22384331315,1749.36304736148,3000,0.583121015787159,0,6200,0,0,0,0,0,0.92503280741226,1.1,12,0,0,6.3232960201276e-08,1028.81177247142,712.589423162126,-202.007756991546,-538.691737777173,605.100100921294,2598.2871594229,1984.02149004691,749.114725854767
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,120,180,180,180,180,1,1,ok,,12,14,82.3046423956917,20.6274877783239,1,1,601681.012827932,0.830567042428847,0.381916603410922,2281.59647038179,1007.45223104547,49,81,43,10902.2197987,1949.00701812996,11140.5779747967,2812.37888082298,2607.27382770105,3000,0.869091275900351,0,6200,0,0,0,0,0,1.05439329538516,1.1,14,0,0,0,58.8101931603128,-743.223701495233,-1941.36077971314,-2281.59647038179,-12.2700104768535,2418.1912529356,2004.25477883252,892.169108830093
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,120,180,180,180,180,1,1,ok,,12,14,-47.771236693892,-11.9726004800706,1,1,687301.785402332,5.61457847824432,2.08030906438059,1553.36598744816,941.026604221656,49,81,43,10902.2197987,1854.49425179317,11477.2990515436,4774.53550589069,3000,3000,1,124.699860052018,6200,0.0201128806535513,0,0,14.0381593169604,110.661700735058,0.901063140502845,1.1,16,0,0,0,1340.09265618483,1553.36598744816,-394.739921844612,-948.540020066582,468.394435564089,2614.85742004083,1538.08639382663,113.632476154198
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S5_2025_HIGH_TOTAL_EAST_PUBLIC,120,180,180,180,180,1,1,ok,,12,14,420.059642000211,105.276869922714,1,1,637432.910226914,2.25629031136997,1.36437068200925,1367.27655844795,751.168536910866,49,81,43,10902.2197987,1848.12780101926,11572.504107256,5957.54506448517,2834.50619461516,3000,0.944835398205055,0,6200,0,0,0,0,0,0.916469085146347,1.1,18,0,0,0,1367.27655844795,1012.27293801297,-259.83049111815,-754.851476925597,361.61122004967,2927.49279356105,1741.4429688497,295.599685307403
S4_COST_main_grid_J120_E180_F180_G180_K180_CAP1_X1,main_grid,S6_2025_LOW_TOTAL_EAST_PUBLIC,120,180,180,180,180,1,1,ok,,12,14,-389.215064635112,-97.546490151821,1,1,663361.123704715,199.717101766678,23.2896377607468,2014.24121447888,965.61567851925,49,81,43,10902.2197987,1869.01737679448,11053.8782973489,1647.25581727823,2992.09385728399,3000,0.997364619094664,0,6200,0,0,0,0,0,1.06935728120337,1.1,13,0,0,0,1248.62884044316,2014.24121447888,-125.923835520155,-844.696411043589,594.588091110469,1688.67468504704,1124.65497485276,-70.3097067719216
