audit_group,scenario_id,voltage_reference_set,sweep_direction,start_mode,perturbation_id,boundary_q_mode,reference_weight,external_interface_name,gen_index,bus_id,pg_mw,qg_mvar,target_q_mvar,q_deviation_mvar,qmin_mvar,qmax_mvar
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.805,PJM_NY_RAMAPO,42,75,-19.7467215424155,9.81970058469898e-05,-4.94874429843453,4.94884249544038,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.805,PJM_NY_GOETHALS,43,81,-19.7467215424155,9.69712535670394e-05,-4.94874429843453,4.9488412696881,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8075,HQ_NY_MOSES,36,48,-482.986326633401,-6.74169291910147e-06,-121.047533070407,121.047526328714,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8075,NE_NY_NORTHFIELD,37,37,95.3028474725107,-5.33332845417698e-05,23.8853956683908,-23.8854490016753,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8075,NE_NY_PV,38,73,142.954771208766,9.51320894048319e-05,35.8280935025862,-35.8279983704968,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8075,OH_NY_NIAGARA,39,54,406.012236517478,-3.12175081569152e-05,101.756508871492,-101.756540089,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8075,PJM_NY_WATERCURE,40,66,-27.6450101593817,8.10065595762584e-05,-6.92824201780835,6.92832302436793,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8075,PJM_NY_WRHL,41,67,-11.8484329254493,7.12413367447167e-05,-2.96924657906072,2.96931782039746,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8075,PJM_NY_RAMAPO,42,75,-19.7467215424155,9.80140672922953e-05,-4.94874429843453,4.94884231250182,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8075,PJM_NY_GOETHALS,43,81,-19.7467215424155,9.69672315869748e-05,-4.94874429843453,4.94884126566612,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.81,HQ_NY_MOSES,36,48,-482.986075669401,-2.01465127500661e-08,-121.047533070407,121.04753305026,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.81,NE_NY_NORTHFIELD,37,37,95.3030961967593,-1.77768197197305e-07,23.8853956683908,-23.885395846159,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.81,NE_NY_PV,38,73,142.955003289924,5.41842515019094e-07,35.8280935025862,-35.8280929607437,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.81,OH_NY_NIAGARA,39,54,406.012500570816,-1.04998427632278e-07,101.756508871492,-101.75650897649,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.81,PJM_NY_WATERCURE,40,66,-27.644759291647,1.26708811376336e-07,-6.92824201780835,6.92824214451716,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.81,PJM_NY_WRHL,41,67,-11.8481827215333,1.04151898794823e-07,-2.96924657906072,2.96924668321262,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.81,PJM_NY_RAMAPO,42,75,-19.7464909485886,1.36076695148074e-06,-4.94874429843453,4.94874565920148,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.81,PJM_NY_GOETHALS,43,81,-19.7464941170383,5.74047716043457e-07,-4.94874429843453,4.94874487248225,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8125,HQ_NY_MOSES,36,48,-482.98607712867,-1.97831564801781e-08,-121.047533070407,121.047533050624,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8125,NE_NY_NORTHFIELD,37,37,95.3030951149353,-1.76985589604057e-07,23.8853956683908,-23.8853958453764,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8125,NE_NY_PV,38,73,142.955003154326,5.35196113785609e-07,35.8280935025862,-35.8280929673901,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8125,OH_NY_NIAGARA,39,54,406.012498117844,-1.05186324862437e-07,101.756508871492,-101.756508976678,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8125,PJM_NY_WATERCURE,40,66,-27.6447605305303,1.28218218837348e-07,-6.92824201780835,6.92824214602657,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8125,PJM_NY_WRHL,41,67,-11.8481839160024,1.05637088598259e-07,-2.96924657906072,2.96924668469781,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8125,PJM_NY_RAMAPO,42,75,-19.7464910363505,1.35251964759267e-06,-4.94874429843453,4.94874565095418,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8125,PJM_NY_GOETHALS,43,81,-19.7464940879929,5.69282269496886e-07,-4.94874429843453,4.9487448677168,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.815,HQ_NY_MOSES,36,48,-482.986068688029,-1.5297726333735e-08,-121.047533070407,121.047533055109,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.815,NE_NY_NORTHFIELD,37,37,95.3031026445838,-1.41427437452791e-07,23.8853956683908,-23.8853958098182,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.815,NE_NY_PV,38,73,142.955008223731,4.23644472107256e-07,35.8280935025862,-35.8280930789417,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.815,OH_NY_NIAGARA,39,54,406.012508961762,-8.88216350923059e-08,101.756508871492,-101.756508960314,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.815,PJM_NY_WATERCURE,40,66,-27.6447526757552,9.9837974538261e-08,-6.92824201780835,6.92824211764632,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.815,PJM_NY_WRHL,41,67,-11.8481761800593,8.33504823217211e-08,-2.96924657906072,2.9692466624112,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.815,PJM_NY_RAMAPO,42,75,-19.7464862495196,1.07678943884248e-06,-4.94874429843453,4.94874537522397,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.815,PJM_NY_GOETHALS,43,81,-19.7464897212805,4.52346418561395e-07,-4.94874429843453,4.94874475078095,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8175,HQ_NY_MOSES,36,48,-482.986076082346,-1.87921133346046e-08,-121.047533070407,121.047533051615,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8175,NE_NY_NORTHFIELD,37,37,95.3030958619143,-1.76397376935271e-07,23.8853956683908,-23.8853958447882,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8175,NE_NY_PV,38,73,142.955003034167,5.24051840006344e-07,35.8280935025862,-35.8280929785344,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8175,OH_NY_NIAGARA,39,54,406.012499420827,-7.91727211337012e-07,101.756508871492,-101.756509663219,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8175,PJM_NY_WATERCURE,40,66,-27.6447595661804,1.11591152323503e-07,-6.92824201780835,6.9282421293995,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8175,PJM_NY_WRHL,41,67,-11.8481829527813,8.52807363498746e-08,-2.96924657906072,2.96924666434146,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8175,PJM_NY_RAMAPO,42,75,-19.7464913055982,1.33965010567114e-06,-4.94874429843453,4.94874563808464,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8175,PJM_NY_GOETHALS,43,81,-19.7464945219101,5.61730734762922e-07,-4.94874429843453,4.94874486016526,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.82,HQ_NY_MOSES,36,48,-482.986085726788,-1.46542061282583e-08,-121.047533070407,121.047533055753,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.82,NE_NY_NORTHFIELD,37,37,95.3030874888778,-1.66699523508778e-07,23.8853956683908,-23.8853958350903,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.82,NE_NY_PV,38,73,142.954995287491,5.07484849018936e-07,35.8280935025862,-35.8280929951014,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.82,OH_NY_NIAGARA,39,54,406.012473256652,-1.11764910752928e-05,101.756508871492,-101.756520047983,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.82,PJM_NY_WATERCURE,40,66,-27.6447609731959,2.50512279412281e-07,-6.92824201780835,6.92824226832063,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.82,PJM_NY_WRHL,41,67,-11.848182348138,2.33428503589645e-07,-2.96924657906072,2.96924681248922,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.82,PJM_NY_RAMAPO,42,75,-19.7464991379407,1.33587552062219e-06,-4.94874429843453,4.94874563431005,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.82,PJM_NY_GOETHALS,43,81,-19.7465022920054,5.51845928651777e-07,-4.94874429843453,4.94874485028046,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8225,HQ_NY_MOSES,36,48,-482.986094149169,-1.52447038198804e-08,-121.047533070407,121.047533055162,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8225,NE_NY_NORTHFIELD,37,37,95.3030800691565,-1.54597800437796e-07,23.8853956683908,-23.8853958229886,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8225,NE_NY_PV,38,73,142.954988574095,5.26234397174327e-07,35.8280935025862,-35.8280929763518,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8225,OH_NY_NIAGARA,39,54,406.012453811201,-2.04985205369366e-05,101.756508871492,-101.756529370013,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8225,PJM_NY_WATERCURE,40,66,-27.6447635820076,1.95913675689385e-08,-6.92824201780835,6.92824203739972,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8225,PJM_NY_WRHL,41,67,-11.8481830112126,-5.03391778230231e-08,-2.96924657906072,2.96924652872154,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8225,PJM_NY_RAMAPO,42,75,-19.7465057976587,1.38572499029745e-06,-4.94874429843453,4.94874568415952,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.8225,PJM_NY_GOETHALS,43,81,-19.7465088574165,5.73478942274484e-07,-4.94874429843453,4.94874487191347,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.825,HQ_NY_MOSES,36,48,-482.986103035765,4.33819571811094e-10,-121.047533070407,121.047533070841,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.825,NE_NY_NORTHFIELD,37,37,95.3030730961049,2.07480708145302e-08,23.8853956683908,-23.8853956476427,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.825,NE_NY_PV,38,73,142.954982501182,5.0744503936319e-07,35.8280935025862,-35.8280929951412,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.825,OH_NY_NIAGARA,39,54,406.012424235745,-3.8891814251086e-05,101.756508871492,-101.756547763306,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.825,PJM_NY_WATERCURE,40,66,-27.6447596273763,-3.40108745841031e-07,-6.92824201780835,6.9282416776996,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.825,PJM_NY_WRHL,41,67,-11.8481740690089,-4.12920219924048e-07,-2.96924657906072,2.9692461661405,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.825,PJM_NY_RAMAPO,42,75,-19.7465119658718,1.39764897565854e-06,-4.94874429843453,4.94874569608351,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,no_discretionary_q,0.825,PJM_NY_GOETHALS,43,81,-19.7465150014131,5.71683656755205e-07,-4.94874429843453,4.94874487011819,-0.0001,0.0001
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8,HQ_NY_MOSES,36,48,-482.986326633401,-20.0439414331743,-121.047533070407,101.003591637233,-500,500
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8,NE_NY_NORTHFIELD,37,37,95.3028474725107,-450.871769075129,23.8853956683908,-474.75716474352,-500,500
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8,NE_NY_PV,38,73,142.954771208766,264.235836682106,35.8280935025862,228.40774317952,-500,500
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8,OH_NY_NIAGARA,39,54,406.012236517478,-447.306294872473,101.756508871492,-549.062803743965,-750,750
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8,PJM_NY_WATERCURE,40,66,-27.6450101593817,146.969026418956,-6.92824201780835,153.897268436765,-750,750
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8,PJM_NY_WRHL,41,67,-11.8484329254493,73.3335115111667,-2.96924657906072,76.3027580902274,-500,500
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8,PJM_NY_RAMAPO,42,75,-19.7467215424155,390.90146450166,-4.94874429843453,395.850208800094,-500,500
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8,PJM_NY_GOETHALS,43,81,-19.7467215424155,500,-4.94874429843453,504.948744298435,-500,500
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8025,HQ_NY_MOSES,36,48,-482.986326633401,-18.3266474020485,-121.047533070407,102.720885668358,-500,500
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8025,NE_NY_NORTHFIELD,37,37,95.3028474725107,-458.334535593174,23.8853956683908,-482.219931261565,-500,500
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8025,NE_NY_PV,38,73,142.954771208766,236.20627886469,35.8280935025862,200.378185362104,-500,500
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8025,OH_NY_NIAGARA,39,54,406.012236517478,-445.410892684416,101.756508871492,-547.167401555908,-750,750
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8025,PJM_NY_WATERCURE,40,66,-27.6450101593817,145.65469774554,-6.92824201780835,152.582939763349,-750,750
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8025,PJM_NY_WRHL,41,67,-11.8484329254493,71.83535207588,-2.96924657906072,74.8045986549408,-500,500
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8025,PJM_NY_RAMAPO,42,75,-19.7467215424155,394.628019791081,-4.94874429843453,399.576764089516,-500,500
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8025,PJM_NY_GOETHALS,43,81,-19.7467215424155,500,-4.94874429843453,504.948744298435,-500,500
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.805,HQ_NY_MOSES,36,48,-482.986326633401,-16.578681096105,-121.047533070407,104.468851974302,-500,500
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.805,NE_NY_NORTHFIELD,37,37,95.3028474725107,-465.803992886181,23.8853956683908,-489.689388554572,-500,500
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.805,NE_NY_PV,38,73,142.954771208766,208.14506641367,35.8280935025862,172.316972911084,-500,500
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.805,OH_NY_NIAGARA,39,54,406.012236517478,-443.519330583138,101.756508871492,-545.27583945463,-750,750
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.805,PJM_NY_WATERCURE,40,66,-27.6450101593817,144.351165390169,-6.92824201780835,151.279407407978,-750,750
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.805,PJM_NY_WRHL,41,67,-11.8484329254493,70.3342815400146,-2.96924657906072,73.3035281190753,-500,500
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.805,PJM_NY_RAMAPO,42,75,-19.7467215424155,398.36267307183,-4.94874429843453,403.311417370265,-500,500
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.805,PJM_NY_GOETHALS,43,81,-19.7467215424155,500,-4.94874429843453,504.948744298435,-500,500
