overlay_path_id,source_branch_row,source_from_bus,source_to_bus,source_circuit_id,raw_branch_row,raw_circuit_id,s13_model_branch_row,s13_model_from_bus,s13_model_to_bus,source_pf_mw,source_qf_mvar,source_pt_mw,source_qt_mvar,direct_pf_mw,direct_qf_mvar,direct_pt_mw,direct_qt_mvar,direct_pf_error_mw,direct_qf_error_mvar,direct_pt_error_mw,direct_qt_error_mvar,injection_pf_mw,injection_qf_mvar,injection_pt_mw,injection_qt_mvar,injection_pf_error_mw,injection_qf_error_mvar,injection_pt_error_mw,injection_qt_error_mvar,zero_injection_pf_mw,zero_injection_qf_mvar,zero_injection_pt_mw,zero_injection_qt_mvar,zero_injection_pf_error_mw,zero_injection_qf_error_mvar,zero_injection_pt_error_mw,zero_injection_qt_error_mvar,source_from_terminal_current_ka,source_to_terminal_current_ka,direct_max_p_error_mw,direct_max_q_error_mvar,injection_max_p_error_mw,injection_max_q_error_mvar,orientation_match,raw_circuit_identity_match,s13_parameter_control_identity_match,direct_phasor_identity_pass,injection_solution_branch_pass,zero_injection_acceptance_role
phase1b_pv_wood_mesh,1389,651,858,1,1328,1,254,73,858,522.773841013266,-44.0682133534257,-521.831435483934,44.3667290209333,522.773841013266,-44.0682133534257,-521.831435483934,44.3667290209333,0,0,0,0,522.773841013266,-44.0682133534257,-521.831435483934,44.3667290209333,0,0,0,0,493.205014643484,-45.283829977816,-492.365367147745,44.033380043692,-29.5688263697821,-1.21561662439024,29.4660683361888,-0.333348977241265,0.869261282406546,0.867320056196972,0,0,0,0,1,1,1,1,1,diagnostic_only_not_gating
phase1b_pv_wood_mesh,1390,651,858,2,1329,2,255,73,858,522.773841013266,-44.0687234034263,-521.831435483935,44.366218468549,522.773841013266,-44.0687234034263,-521.831435483935,44.366218468549,0,0,0,0,522.773841013266,-44.0687234034263,-521.831435483935,44.366218468549,0,0,0,0,493.205014643484,-45.2843400278166,-492.365367147744,44.0328693647056,-29.5688263697821,-1.21561662439025,29.466068336191,-0.333349103843439,0.869261353395072,0.867319984568433,0,0,0,0,1,1,1,1,1,diagnostic_only_not_gating
phase1b_pv_wood_mesh,1391,651,902,1,1330,1,256,73,9002,494.201490875673,-45.0020588395324,-492.255628606404,42.0603647462684,494.201490875673,-45.0020588395324,-492.255628606404,42.0603647462684,0,0,0,0,494.201490875673,-45.0020588395324,-492.255628606404,42.0603647462684,0,0,0,0,494.201490875673,-45.0020588395324,-492.255628606404,42.0603647462684,0,0,0,0,0.822235275453922,0.817480061225936,0,0,0,0,1,1,1,1,1,diagnostic_only_not_gating
phase1b_pv_wood_mesh,1392,651,902,2,1331,2,257,73,9002,494.201490875673,-45.0025688895316,-492.255628606405,42.0598533038553,494.201490875673,-45.0025688895316,-492.255628606405,42.0598533038553,0,0,0,0,494.201490875673,-45.0025688895316,-492.255628606405,42.0598533038553,0,0,0,0,494.201490875673,-45.0025688895316,-492.255628606405,42.0598533038553,0,0,0,0,0.822235352092826,0.817479989180944,0,0,0,0,1,1,1,1,1,diagnostic_only_not_gating
phase1b_pv_wood_mesh,1689,858,902,1,1613,1,258,858,9002,470.368040092751,-45.0947722448697,-469.34381399365,41.7991800136469,470.368040092751,-45.0947722448697,-469.34381399365,41.7991800136469,0,0,0,0,470.368040092751,-45.0947722448697,-469.34381399365,41.7991800136469,0,0,0,0,492.365367158493,-44.0336353363209,-491.244285918646,42.2050231350389,21.9973270657429,1.06113690854883,-21.9004719249961,0.405843121391975,0.78254564701536,0.779674820349359,0,0,0,0,1,1,1,1,1,diagnostic_only_not_gating
phase1b_pv_wood_mesh,1690,858,902,2,1614,2,259,858,9002,470.36804009275,-45.0937511401065,-469.343813993649,41.8002028984734,470.36804009275,-45.0937511401065,-469.343813993649,41.8002028984734,0,0,0,0,470.36804009275,-45.0937511401065,-469.343813993649,41.8002028984734,0,0,0,0,492.365367158493,-44.032613978349,-491.244285918646,42.2060460198654,21.9973270657434,1.06113716175749,-21.9004719249961,0.405843121391982,0.782545485634434,0.779674970490627,0,0,0,0,1,1,1,1,1,diagnostic_only_not_gating
phase1b_ramapo_buchanan_path,1577,1519,774,1,1505,1,260,76,774,582.033632432874,-61.328082101684,-581.438952285771,63.06425219133,582.033632432883,-61.3280821016867,-581.438952285779,63.0642521913328,8.18545231595635e-12,-2.64321897702757e-12,-8.18545231595635e-12,2.88480350718601e-12,582.033632432874,-61.328082101684,-581.438952285771,63.06425219133,0,0,0,0,991.784096902352,9.54323156010899,-990.073843653877,9.31589559670027,409.750464469478,70.871313661793,-408.634891368106,-53.7483565946297,0.96250752026239,0.96121723886862,8.18545231595635e-12,2.88480350718601e-12,0,0,1,1,1,1,1,diagnostic_only_not_gating
phase1b_ramapo_buchanan_path,1576,774,900,1,1504,1,261,774,77,1202.09748506138,34.4408099314945,-1197.21338421962,26.6075691949164,1202.09748506138,34.4408099314945,-1197.21338421962,26.6075691949164,0,0,0,0,1202.09748506138,34.4408099314945,-1197.21338421962,26.6075691949164,0,0,0,0,990.073843653881,-9.31589559669534,-986.748908839772,46.2983970571749,-212.023641407499,-43.7567055281898,210.464475379844,19.6908278622586,1.9764947270875,1.97657268619272,0,0,0,0,1,1,1,1,1,diagnostic_only_not_gating
phase1b_ramapo_buchanan_path,1738,1519,900,1,1661,1,262,76,77,983.141283261243,8.6121953104294,-978.098443932235,46.3750923587265,983.141283261246,8.61219531042869,-978.098443932237,46.3750923587277,2.8421709430404e-12,-7.105427357601e-13,-2.61479726759717e-12,1.15107923193136e-12,983.141283261243,8.6121953104294,-978.098443932235,46.3750923587265,0,0,0,0,983.141283261243,8.6121953104294,-978.098443932235,46.3750923587265,0,0,0,0,1.61692934811274,1.61623375591503,2.8421709430404e-12,1.15107923193136e-12,0,0,1,1,1,1,1,diagnostic_only_not_gating
