scenario_id,timestamp,external_interface_name,p32_interface_name,ny_boundary_bus,direction_positive,nyiso_flow_mw,nyiso_limit_mw,scale_factor_gamma,target_flow_mw,target_limit_mw,target_q_mvar,equivalent_type,q_mode,v_setpoint,qmin_mvar,qmax_mvar,note
S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,HQ_NY_MOSES,SCH - HQ - NY,48,import_into_ny,1409,1500,0.447939478799109,631.146725627945,671.909218198664,158.1802798757,boundary_generator,limited_q_support,1.03,-500,500,Mapped to Moses East / northern HVDC proxy; source=20190701ExternalLimitsFlows_csv.zip
S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,NE_NY_NORTHFIELD,SCH - NE - NY,37,import_into_ny,-1400.58,1600,0.447939478799109,-250.950030086583,286.68126643143,-62.8940060719113,boundary_generator,limited_q_support,1.03,-500,500,Approximate New England path via New Scotland/Northfield; source=20190701ExternalLimitsFlows_csv.zip
S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,NE_NY_PV,SCH - NE - NY,73,import_into_ny,-1400.58,1600,0.447939478799109,-376.425045129874,430.021899647145,-94.3410091078669,boundary_generator,limited_q_support,1.03,-500,500,Approximate New England path via Pleasant Valley/Southington; source=20190701ExternalLimitsFlows_csv.zip
S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,OH_NY_NIAGARA,SCH - OH - NY,54,import_into_ny,816.73,1900,0.447939478799109,365.845610519597,851.085009718308,91.6895528622287,boundary_generator,limited_q_support,1.03,-750,750,Approximate Ontario/IESO path at Niagara West; source=20190701ExternalLimitsFlows_csv.zip
S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,PJM_NY_WATERCURE,SCH - PJ - NY,66,import_into_ny,1659.41,2050,0.447939478799109,260.16033767991,321.396576038361,65.2023267423614,boundary_generator,limited_q_support,1.03,-750,750,Approximate PJM path via Homer City/Watcure; source=20190701ExternalLimitsFlows_csv.zip
S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,PJM_NY_WRHL,SCH - PJ - NY,67,import_into_ny,1659.41,2050,0.447939478799109,111.497287577104,137.741389730726,27.9438543181549,boundary_generator,limited_q_support,1.03,-500,500,Approximate PJM path via E Tomano/WRHL; source=20190701ExternalLimitsFlows_csv.zip
S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,PJM_NY_RAMAPO,SCH - PJ - NY,75,import_into_ny,1659.41,2050,0.447939478799109,185.828812628507,229.568982884544,46.5730905302581,boundary_generator,limited_q_support,1.03,-500,500,Approximate PJM path via Branchburg/Ramapo; source=20190701ExternalLimitsFlows_csv.zip
S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,PJM_NY_GOETHALS,SCH - PJ - NY,81,import_into_ny,1659.41,2050,0.447939478799109,185.828812628507,229.568982884544,46.5730905302581,boundary_generator,limited_q_support,1.03,-500,500,Approximate PJM path via Linden/Goethals; source=20190701ExternalLimitsFlows_csv.zip
S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,HQ_NY_MOSES,SCH - HQ - NY,48,import_into_ny,0,0,0.643760912106146,0,0,0,boundary_generator,limited_q_support,1.03,-500,500,Mapped to Moses East / northern HVDC proxy; source=20190701ExternalLimitsFlows_csv.zip
S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,NE_NY_NORTHFIELD,SCH - NE - NY,37,import_into_ny,-87.93,1600,0.643760912106146,-22.6423588005974,412.006983747933,-5.67471002651737,boundary_generator,limited_q_support,1.03,-500,500,Approximate New England path via New Scotland/Northfield; source=20190701ExternalLimitsFlows_csv.zip
S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,NE_NY_PV,SCH - NE - NY,73,import_into_ny,-87.93,1600,0.643760912106146,-33.963538200896,618.0104756219,-8.51206503977605,boundary_generator,limited_q_support,1.03,-500,500,Approximate New England path via Pleasant Valley/Southington; source=20190701ExternalLimitsFlows_csv.zip
S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,OH_NY_NIAGARA,SCH - OH - NY,54,import_into_ny,845.72,1450,0.643760912106146,544.44147858641,933.453322553911,136.449896611687,boundary_generator,limited_q_support,1.03,-750,750,Approximate Ontario/IESO path at Niagara West; source=20190701ExternalLimitsFlows_csv.zip
S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,PJM_NY_WATERCURE,SCH - PJ - NY,66,import_into_ny,75.55,2050,0.643760912106146,17.0226479183668,461.89845443616,4.2662777173941,boundary_generator,limited_q_support,1.03,-750,750,Approximate PJM path via Homer City/Watcure; source=20190701ExternalLimitsFlows_csv.zip
S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,PJM_NY_WRHL,SCH - PJ - NY,67,import_into_ny,75.55,2050,0.643760912106146,7.2954205364429,197.95648047264,1.82840473602604,boundary_generator,limited_q_support,1.03,-500,500,Approximate PJM path via E Tomano/WRHL; source=20190701ExternalLimitsFlows_csv.zip
S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,PJM_NY_RAMAPO,SCH - PJ - NY,75,import_into_ny,75.55,2050,0.643760912106146,12.1590342274048,329.9274674544,3.04734122671007,boundary_generator,limited_q_support,1.03,-500,500,Approximate PJM path via Branchburg/Ramapo; source=20190701ExternalLimitsFlows_csv.zip
S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,PJM_NY_GOETHALS,SCH - PJ - NY,81,import_into_ny,75.55,2050,0.643760912106146,12.1590342274048,329.9274674544,3.04734122671007,boundary_generator,limited_q_support,1.03,-500,500,Approximate PJM path via Linden/Goethals; source=20190701ExternalLimitsFlows_csv.zip
