candidate_id,scenario_id,is_train,pf_success,interface_objective,max_abs_interface_residual_mw,min_voltage_pu,max_voltage_pu,voltage_violation_count,branch_overload_count,max_branch_overload_mva,generator_p_violation_count,max_generator_p_violation_mw,generator_q_violation_count,max_generator_q_violation_mvar,max_external_schedule_error_mw,diagnostic
PERF_GL1p6_PV0p85_WM1_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0896480323367568,429.805364680413,0.898391385723968,1.1,1,1,166.193767832336,0,0,3,511.274741944211,5.6843418860808e-14,
PERF_GL1p6_PV0p85_WM1_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0316285360565956,269.671832172579,0.952721175,1.10095561669261,1,1,34.010614286383,0,0,0,0,0,
PERF_GL1p6_PV0p85_WM1_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0425746894952611,283.395383364777,0.952721175,1.10054220422442,1,1,63.9232478392307,1,50.7448282778307,0,0,1.77635683940025e-15,
PERF_GL1p6_PV0p85_WM1_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0135790707874307,187.032361032348,0.952721175,1.10226812972617,2,1,69.6606850594918,0,0,0,0,0,
PERF_GL1p6_PV1_WM0p8_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0262898289953601,246.860660393185,0.952721175,1.10180254272292,1,1,12.6760289476603,0,0,0,0,1.4210854715202e-14,
PERF_GL1p6_PV1_WM0p8_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0252728218227552,210.878440045946,0.952721175,1.11377435465455,3,1,110.693851438559,0,0,0,0,1.13686837721616e-13,
PERF_GL1p6_PV1_WM0p8_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0904515296519474,432.820809528219,0.896349098440614,1.1,1,1,166.210320523659,0,0,3,532.147210953032,5.6843418860808e-14,
PERF_GL1p6_PV1_WM0p8_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0316607279989316,269.67127004029,0.952721175,1.1009557782456,1,1,34.0105751814066,0,0,0,0,0,
PERF_GL1p6_PV1_WM0p8_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0426368241553752,283.440674475054,0.952721175,1.10053307092025,1,1,63.9246007737361,1,51.1436907350055,0,0,1.77635683940025e-15,
PERF_GL1p6_PV1_WM0p8_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0135809473449229,187.009285933119,0.952721175,1.10227907806219,2,1,69.6581634936471,0,0,0,0,0,
PERF_GL1p6_PV1_WM1_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0263241757463681,246.827897599675,0.952721175,1.10181234570613,1,1,12.6739658358376,0,0,0,0,1.4210854715202e-14,
PERF_GL1p6_PV1_WM1_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0253351347146082,210.86509339486,0.952721175,1.11378793323371,3,1,110.694026136577,0,0,0,0,1.13686837721616e-13,
PERF_GL1p6_PV1_WM1_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0915904322253699,437.098817862669,0.893655415626716,1.1,1,1,166.23218554202,0,0,3,562.59358848865,5.6843418860808e-14,
PERF_GL1p6_PV1_WM1_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0316999725976312,269.639708317896,0.952721175,1.10096485447322,1,1,34.0083782793124,0,0,0,0,0,
PERF_GL1p6_PV1_WM1_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0427139913387942,283.460618179957,0.952721175,1.10052905305559,1,1,63.9251959515771,1,51.675058019396,0,0,1.77635683940025e-15,
PERF_GL1p6_PV1_WM1_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0135823065403676,186.957419670152,0.952721175,1.10230382259536,2,1,69.6524647359414,0,0,0,0,0,
PERF_GL2_PV0p7_WM0p8_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0258546190101311,247.172422130131,0.952721175,1.10188082729911,1,1,12.4544651429367,0,0,0,0,1.4210854715202e-14,
PERF_GL2_PV0p7_WM0p8_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.024764469807738,212.11388130345,0.952721175,1.11422834987389,3,1,110.19576246921,0,0,0,0,1.13686837721616e-13,
PERF_GL2_PV0p7_WM0p8_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0870412636610931,422.726693747782,0.902993305021619,1.1,0,1,165.305214042811,0,0,3,459.049008546881,5.6843418860808e-14,
PERF_GL2_PV0p7_WM0p8_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0311766906646982,269.947804057403,0.952721175,1.10103580242052,1,1,33.787206493316,0,0,0,0,0,
PERF_GL2_PV0p7_WM0p8_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0418887114078485,284.34655565746,0.952721175,1.10066291342907,1,1,63.4649558522725,1,50.1779868712488,0,0,1.77635683940025e-15,
PERF_GL2_PV0p7_WM0p8_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0136525842685019,187.224195582179,0.952721175,1.10230246368794,2,1,69.7276336043149,0,0,0,0,0,
PERF_GL2_PV0p7_WM1_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.025894581295096,247.132409880257,0.952721175,1.10189242436851,1,1,12.4520373957157,0,0,0,0,1.4210854715202e-14,
PERF_GL2_PV0p7_WM1_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0248374130509696,212.09901318681,0.952721175,1.11424294984124,3,1,110.195964442883,0,0,0,0,1.13686837721616e-13,
PERF_GL2_PV0p7_WM1_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0883124422826299,427.609231531383,0.899860598454148,1.1,1,1,165.329188295602,0,0,3,495.046119557231,5.6843418860808e-14,
PERF_GL2_PV0p7_WM1_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0312223913161224,269.909384625553,0.952721175,1.1010465188094,1,1,33.7846259623597,0,0,0,0,0,
PERF_GL2_PV0p7_WM1_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0419803121960474,284.375143789304,0.952721175,1.10065731554202,1,1,63.4657644036865,1,50.8069487769006,0,0,1.77635683940025e-15,
PERF_GL2_PV0p7_WM1_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0136534743841853,187.158106848841,0.952721175,1.10233251560164,2,1,69.720683980245,0,0,0,0,0,
PERF_GL2_PV0p85_WM0p8_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0259245726174638,247.129376715629,0.952721175,1.10189330468461,1,1,12.4518531140078,0,0,0,0,1.4210854715202e-14,
PERF_GL2_PV0p85_WM0p8_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0248876879192613,212.117367208867,0.952721175,1.11422493927368,3,1,110.195715282673,0,0,0,0,1.13686837721616e-13,
PERF_GL2_PV0p85_WM0p8_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0891781607003013,430.87184736654,0.897618898747783,1.1,1,1,165.346371231035,0,0,3,517.999488808413,5.6843418860808e-14,
PERF_GL2_PV0p85_WM0p8_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0312570281661021,269.90826764686,0.952721175,1.10104683077827,1,1,33.7845508415613,0,0,0,0,0,
PERF_GL2_PV0p85_WM0p8_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0420479261952249,284.426351917908,0.952721175,1.10064730024058,1,1,63.4672109978064,1,51.2407415090121,0,0,1.77635683940025e-15,
PERF_GL2_PV0p85_WM0p8_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0136553136088096,187.131509849096,0.952721175,1.10234468916949,2,1,69.7178689444391,0,0,0,0,0,
PERF_GL2_PV0p85_WM1_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0259618245687783,247.093704483739,0.952721175,1.10190367025646,1,1,12.4496832818838,0,0,0,0,1.4210854715202e-14,
PERF_GL2_PV0p85_WM1_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0249554465026743,212.104313504768,0.952721175,1.11423775522665,3,1,110.195892585232,0,0,0,0,1.13686837721616e-13,
PERF_GL2_PV0p85_WM1_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0904108475463799,435.516401134996,0.89464434645627,1.1,1,1,165.369207421066,0,0,3,551.514267930451,5.6843418860808e-14,
PERF_GL2_PV0p85_WM1_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0312996084367413,269.87400065136,0.952721175,1.10105640954488,1,1,33.7822443761994,0,0,0,0,0,
PERF_GL2_PV0p85_WM1_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0421325129581194,284.451767075317,0.952721175,1.1006423351685,1,1,63.4679281435568,1,51.8202388769208,0,0,1.77635683940025e-15,
PERF_GL2_PV0p85_WM1_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0136565391696127,187.073365370478,0.952721175,1.10237146422964,2,1,69.7116777401169,0,0,0,0,0,
PERF_GL2_PV1_WM0p8_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0259899005994429,247.09194571661,0.952721175,1.10190418192482,1,1,12.449576176499,0,0,0,0,1.4210854715202e-14,
PERF_GL2_PV1_WM0p8_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0250023796556433,212.122173042245,0.952721175,1.11422023346751,3,1,110.195650173632,0,0,0,0,1.13686837721616e-13,
PERF_GL2_PV1_WM0p8_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0912537525834237,438.634772729051,0.892507728799659,1.1,2,1,165.385636157985,0,0,3,573.01655396198,5.6843418860808e-14,
PERF_GL2_PV1_WM0p8_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0313320257595956,269.873999548545,0.952721175,1.10105640990445,1,1,33.7822442895643,0,0,0,0,0,
PERF_GL2_PV1_WM0p8_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0421954035634361,284.499260806525,0.952721175,1.10063306682245,1,1,63.4692668437368,1,52.2223590774887,0,0,1.77635683940025e-15,
PERF_GL2_PV1_WM0p8_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0136584670475724,187.050478915534,0.952721175,1.10238206521429,2,1,69.7092265873747,0,0,0,0,0,
PERF_GL2_PV1_WM1_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0260246351203315,247.059877608951,0.952721175,1.10191352105527,1,1,12.4476212979566,0,0,0,0,1.4210854715202e-14,
PERF_GL2_PV1_WM1_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0250654002234374,212.110545727726,0.952721175,1.11423164634097,3,1,110.195808074947,0,0,0,0,1.13686837721616e-13,
PERF_GL2_PV1_WM1_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0924500697767777,443.061153131233,0.889675377977968,1.1,2,1,165.407447806826,0,0,3,604.378236812095,5.6843418860808e-14,
PERF_GL2_PV1_WM1_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0313717109687032,269.843177631896,0.952721175,1.10106504187004,1,1,33.7801659007943,0,0,0,0,0,
PERF_GL2_PV1_WM1_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0422736603764494,284.52191069996,0.952721175,1.10062865128854,1,1,63.469904612946,1,52.7574047852854,0,0,1.77635683940025e-15,
PERF_GL2_PV1_WM1_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0136599114570085,186.998891046951,0.952721175,1.10240609152907,2,1,69.703671481862,0,0,0,0,0,
PERF_GL2p5_PV0p7_WM0p8_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0255836747773448,247.396150564111,0.952721175,1.10197641194929,1,1,12.2426194045923,0,0,0,0,1.4210854715202e-14,
PERF_GL2p5_PV0p7_WM0p8_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0245497266708101,213.311394491361,0.952721175,1.11465241613068,4,1,109.729888233387,0,0,0,0,1.13686837721616e-13,
PERF_GL2p5_PV0p7_WM0p8_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0877939187987137,427.941489433277,0.899779960335687,1.1,1,2,164.533368942558,0,0,3,495.07761050436,5.6843418860808e-14,
PERF_GL2p5_PV0p7_WM0p8_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0308784494280995,270.144084288331,0.952721175,1.10113035556499,1,1,33.5736113466663,0,0,0,0,0,
PERF_GL2p5_PV0p7_WM0p8_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0415128441631548,285.364050495599,0.952721175,1.10075738781359,1,1,63.0389475310384,1,51.2107737652273,0,0,1.77635683940025e-15,
PERF_GL2p5_PV0p7_WM0p8_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0137266778495114,187.26456322609,0.952721175,1.10239977832443,2,1,69.7758604515103,0,0,0,0,0,
PERF_GL2p5_PV0p7_WM1_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0256240704941626,247.356969357269,0.952721175,1.10198748142301,1,1,12.2403124456067,0,0,0,0,1.4210854715202e-14,
PERF_GL2p5_PV0p7_WM1_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0246234743975913,213.298588859204,0.952721175,1.11466457557101,4,1,109.730066999347,0,0,0,0,1.13686837721616e-13,
PERF_GL2p5_PV0p7_WM1_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0891212980366454,432.969094396214,0.896508130597204,1.1,1,2,164.557187258062,0,0,3,531.957852721918,5.6843418860808e-14,
PERF_GL2p5_PV0p7_WM1_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0309246429709021,270.106546181113,0.952721175,1.10114056715298,1,1,33.5711632215812,0,0,0,0,0,
PERF_GL2p5_PV0p7_WM1_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0416056783433942,285.395834994605,0.952721175,1.10075135342266,1,1,63.039799101561,1,51.8439500351409,0,0,1.77635683940025e-15,
PERF_GL2p5_PV0p7_WM1_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0137276645150704,187.198806438391,0.952721175,1.10242899975545,2,1,69.7690740830858,0,0,0,0,0,
PERF_GL2p5_PV0p85_WM0p8_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0256542722859117,247.354500269269,0.952721175,1.10198817989994,1,1,12.2401668812938,0,0,0,0,1.4210854715202e-14,
PERF_GL2p5_PV0p85_WM0p8_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0246743651108522,213.318545718821,0.952721175,1.11464564122444,4,1,109.729788619129,0,0,0,0,1.13686837721616e-13,
PERF_GL2p5_PV0p85_WM0p8_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0900265675888157,436.334089554156,0.894172631267728,1.1,2,2,164.574216734312,0,0,3,555.533446741618,5.6843418860808e-14,
PERF_GL2p5_PV0p85_WM0p8_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0309595117964972,270.106015890949,0.952721175,1.10114071162041,1,1,33.5711285877506,0,0,0,0,0,
PERF_GL2p5_PV0p85_WM0p8_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.041674083986398,285.44935522587,0.952721175,1.10074120504018,1,1,63.0412312207819,1,52.2810914309547,0,0,1.77635683940025e-15,
PERF_GL2p5_PV0p85_WM0p8_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0137295554752205,187.172402896683,0.952721175,1.10244080958142,2,1,69.766331506607,0,0,0,0,0,
PERF_GL2p5_PV0p85_WM1_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0256919116583175,247.319554871928,0.952721175,1.10199807690421,1,1,12.2381043655398,0,0,0,0,1.4210854715202e-14,
PERF_GL2p5_PV0p85_WM1_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0247428617628285,213.307326136111,0.952721175,1.1146562911816,4,1,109.7299452064,0,0,0,0,1.13686837721616e-13,
PERF_GL2p5_PV0p85_WM1_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.091317214691059,441.127160528531,0.89105949805167,1.1,2,2,164.596952500751,0,0,3,589.95872685051,5.6843418860808e-14,
PERF_GL2p5_PV0p85_WM1_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0310025326297973,270.072521484918,0.952721175,1.10114984200651,1,1,33.5689397732262,0,0,0,0,0,
PERF_GL2p5_PV0p85_WM1_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0417597970921562,285.477633394021,0.952721175,1.10073584937145,1,1,63.0419869938763,1,52.8644175210152,0,0,1.77635683940025e-15,
PERF_GL2p5_PV0p85_WM1_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0137308646741823,187.11453684529,0.952721175,1.10246684851773,2,1,69.7602847934302,0,0,0,0,0,
PERF_GL2p5_PV1_WM0p8_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0257201752542193,247.318298780385,0.952721175,1.10199843305674,1,1,12.2380301455613,0,0,0,0,1.4210854715202e-14,
PERF_GL2p5_PV1_WM0p8_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0247903666698219,213.326640227012,0.952721175,1.11463797297891,4,1,109.72967586043,0,0,0,0,1.13686837721616e-13,
PERF_GL2p5_PV1_WM0p8_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0922010597402157,444.350681814194,0.88882885680699,1.1,2,2,164.613268982985,0,0,3,612.103920824336,5.6843418860808e-14,
PERF_GL2p5_PV1_WM0p8_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0310351562881199,270.073043483278,0.952721175,1.10114969962889,1,1,33.5689739044267,0,0,0,0,0,
PERF_GL2p5_PV1_WM0p8_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0418234173135543,285.527229028436,0.952721175,1.10072646692772,1,1,63.0433109977483,1,53.2696281513936,0,0,1.77635683940025e-15,
PERF_GL2p5_PV1_WM0p8_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0137328373967823,187.091815144346,0.952721175,1.10247713265784,2,1,69.7578967305913,0,0,0,0,0,
PERF_GL2p5_PV1_WM1_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0257552584605503,247.286871431619,0.952721175,1.10200735281952,1,1,12.2361713574578,0,0,0,0,1.4210854715202e-14,
PERF_GL2p5_PV1_WM1_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0248540664171716,213.316654116991,0.952721175,1.11464744864941,4,1,109.729815195201,0,0,0,0,1.13686837721616e-13,
PERF_GL2p5_PV1_WM1_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0934571955564476,448.929297051849,0.885857832205095,1.1,2,2,164.635034967709,0,0,3,644.404294268028,5.6843418860808e-14,
PERF_GL2p5_PV1_WM1_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0310752380248098,270.04290413834,0.952721175,1.10115793022897,1,1,33.567000875386,0,0,0,0,0,
PERF_GL2p5_PV1_WM1_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0419027067683007,285.552457546733,0.952721175,1.10072169939243,1,1,63.0439837620571,1,53.8081664490878,0,0,1.77635683940025e-15,
PERF_GL2p5_PV1_WM1_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.0137343549741811,187.040463400085,0.952721175,1.102500501517,2,1,69.752470499996,0,0,0,0,0,
PERF_GL3_PV0p7_WM0p8_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0253861330334284,247.571394725725,0.952721175,1.10204800398597,1,1,12.0829302511132,0,0,0,0,1.4210854715202e-14,
PERF_GL3_PV0p7_WM0p8_B1,S2_2025_WINTER_PEAK_PUBLIC,1,1,0.0244139197209472,214.241345781347,0.952721175,1.11497280417409,4,1,109.378366931029,0,0,0,0,1.13686837721616e-13,
PERF_GL3_PV0p7_WM0p8_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,1,0.0884800705717734,432.035175205527,0.897314151809735,1.1,1,2,163.950382776909,0,0,3,522.690749831054,5.6843418860808e-14,
PERF_GL3_PV0p7_WM0p8_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,1,0.0306601595466509,270.298230690846,0.952721175,1.10120115759442,1,1,33.4126225370676,0,0,0,0,0,
PERF_GL3_PV0p7_WM0p8_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,1,0.0412554224419955,286.156023717415,0.952721175,1.10082858533527,1,1,62.7174540350711,1,52.0145974477579,0,0,1.77635683940025e-15,
PERF_GL3_PV0p7_WM0p8_B1,S6_2025_LOW_TOTAL_EAST_PUBLIC,0,1,0.013783800829838,187.296852753092,0.952721175,1.10247238932408,2,1,69.8128403123063,0,0,0,0,0,
PERF_GL3_PV0p7_WM1_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,1,0.0254268451428407,247.532833511918,0.952721175,1.10205868688595,1,1,12.0807104438545,0,0,0,0,1.4210854715202e-14,
