scenario_id,timestamp,scale_convention,scale_factor_gamma,target_ny_load_mw,zone,target_load_mw,reference_snapshot_pd_mw,reference_snapshot_qd_mvar,reference_q_over_p,reactive_ratio_source,target_reactive_load_mvar,target_generation_mw,target_generation_q_mvar,generation_prior_source,reactive_generation_policy,s12_load_representable,s13_load_representable,s12_generation_representable,s13_generation_representable,s12_generation_capacity_mw,s13_generation_capacity_mw,s12_generator_count,s13_generator_count,scenario_total_internal_generation_mw,scenario_total_external_import_mw,pre_loss_balance_surplus_mw,aggregate_requirement_status,blocker
S1_2019_SUMMER_PEAK_PUBLIC,2019-07-20 16:00,similarity_scaled_2019_pattern_not_raw_MW,0.358662225381536,10902.2197987,K,1902.73897187158,4998.33993351495,14.184643738465,0.00283787095858646,S12_PERFORM_retention_zone_base_P_Q,5.39972767004501,1152.00452449953,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,5644.999924,2384.929342,90,3,9716.68743179039,1227.88012859369,42.3477616840719,representable_before_controls,
S2_2019_WINTER_PEAK_PUBLIC,2019-01-21 18:00,similarity_scaled_2019_pattern_not_raw_MW,0.440892759455022,10902.2197987,A,929.093311999568,2371.58841236087,44.6176793566441,0.0188134159890873,S12_PERFORM_retention_zone_base_P_Q,17.4794189713267,1701.51924698871,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,0,5216.799973,1292.8,50,7,9697.20112477548,1316.20597265627,111.187298731744,not_common_fail_closed,S13_zonal_generation_capacity_or_mapping_missing
S2_2019_WINTER_PEAK_PUBLIC,2019-01-21 18:00,similarity_scaled_2019_pattern_not_raw_MW,0.440892759455022,10902.2197987,B,690.48215058251,1732.44724411169,36.9657146804411,0.0213372815859654,S12_PERFORM_retention_zone_base_P_Q,14.733012077062,341.408688643335,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,0,894.499997,288.8,26,1,9697.20112477548,1316.20597265627,111.187298731744,not_common_fail_closed,S13_zonal_generation_capacity_or_mapping_missing
S2_2019_WINTER_PEAK_PUBLIC,2019-01-21 18:00,similarity_scaled_2019_pattern_not_raw_MW,0.440892759455022,10902.2197987,C,1176.47823932978,2529.25947638544,52.6394863207009,0.0208122127492937,S12_PERFORM_retention_zone_base_P_Q,24.4851154118458,1805.27959681891,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,6515.70001,2511.2,57,6,9697.20112477548,1316.20597265627,111.187298731744,representable_before_controls,
S2_2019_WINTER_PEAK_PUBLIC,2019-01-21 18:00,similarity_scaled_2019_pattern_not_raw_MW,0.440892759455022,10902.2197987,D,329.390980588847,561.132648207642,4.72420903775221,0.0084190592952347,S12_PERFORM_retention_zone_base_P_Q,2.773162196893,233.967703245315,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,913.500013,984.9807077,12,2,9697.20112477548,1316.20597265627,111.187298731744,representable_before_controls,
S2_2019_WINTER_PEAK_PUBLIC,2019-01-21 18:00,similarity_scaled_2019_pattern_not_raw_MW,0.440892759455022,10902.2197987,E,624.436415216147,1237.37657115427,22.3720746488986,0.0180802474933149,S12_PERFORM_retention_zone_base_P_Q,11.2899649309463,682.911645315039,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,0,2307.999994,600,63,2,9697.20112477548,1316.20597265627,111.187298731744,not_common_fail_closed,S13_zonal_generation_capacity_or_mapping_missing
S2_2019_WINTER_PEAK_PUBLIC,2019-01-21 18:00,similarity_scaled_2019_pattern_not_raw_MW,0.440892759455022,10902.2197987,F,910.796262482184,2042.59747229546,48.6277717638092,0.0238068304809765,S12_PERFORM_retention_zone_base_P_Q,21.6831722236204,888.84279134877,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,3846.400002,2168.003995,68,5,9697.20112477548,1316.20597265627,111.187298731744,representable_before_controls,
S2_2019_WINTER_PEAK_PUBLIC,2019-01-21 18:00,similarity_scaled_2019_pattern_not_raw_MW,0.440892759455022,10902.2197987,G,713.232216970389,2040.04614132517,100.597769897816,0.0493115169603322,S12_PERFORM_retention_zone_base_P_Q,35.1705625637907,754.187699234973,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,5182.400025,2200,22,3,9697.20112477548,1316.20597265627,111.187298731744,representable_before_controls,
S2_2019_WINTER_PEAK_PUBLIC,2019-01-21 18:00,similarity_scaled_2019_pattern_not_raw_MW,0.440892759455022,10902.2197987,H,235.348554997091,593.22,0,0,S12_PERFORM_retention_zone_base_P_Q,0,919.445104017563,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,0,2370.69997,0,3,0,9697.20112477548,1316.20597265627,111.187298731744,not_common_fail_closed,nonzero_Zone_H_prior_has_no_S13_generator
S2_2019_WINTER_PEAK_PUBLIC,2019-01-21 18:00,similarity_scaled_2019_pattern_not_raw_MW,0.440892759455022,10902.2197987,I,414.880086647176,1304.57,0,0,S12_PERFORM_retention_zone_base_P_Q,0,2.33856868167966,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,15.4,565.099092,12,1,9697.20112477548,1316.20597265627,111.187298731744,representable_before_controls,
S2_2019_WINTER_PEAK_PUBLIC,2019-01-21 18:00,similarity_scaled_2019_pattern_not_raw_MW,0.440892759455022,10902.2197987,J,3383.36694678189,10415.9421573041,14.2057040942529,0.00136384245224435,S12_PERFORM_retention_zone_base_P_Q,4.6143794735415,1479.75211114362,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,10081.700022,4197.07746,192,5,9697.20112477548,1316.20597265627,111.187298731744,representable_before_controls,
S2_2019_WINTER_PEAK_PUBLIC,2019-01-21 18:00,similarity_scaled_2019_pattern_not_raw_MW,0.440892759455022,10902.2197987,K,1494.71463310442,4998.33993351495,14.184643738465,0.00283787095858646,S12_PERFORM_retention_zone_base_P_Q,4.24180724866124,887.547969337567,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,5644.999924,2384.929342,90,3,9697.20112477548,1316.20597265627,111.187298731744,representable_before_controls,
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,2019-04-21 04:00,similarity_scaled_2019_pattern_not_raw_MW,0.912235676941871,10902.2197987,A,1185.54148575366,2371.58841236087,44.6176793566441,0.0188134159890873,S12_PERFORM_retention_zone_base_P_Q,22.3040851438042,1420.42523174234,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,0,5216.799973,1292.8,50,7,9992.40154630201,1395.75707514814,485.938822750149,not_common_fail_closed,S13_zonal_generation_capacity_or_mapping_missing
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,2019-04-21 04:00,similarity_scaled_2019_pattern_not_raw_MW,0.912235676941871,10902.2197987,B,709.080791686917,1732.44724411169,36.9657146804411,0.0213372815859654,S12_PERFORM_retention_zone_base_P_Q,15.1298565194231,498.575905482275,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,0,894.499997,288.8,26,1,9992.40154630201,1395.75707514814,485.938822750149,not_common_fail_closed,S13_zonal_generation_capacity_or_mapping_missing
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,2019-04-21 04:00,similarity_scaled_2019_pattern_not_raw_MW,0.912235676941871,10902.2197987,C,1151.05897716525,2529.25947638544,52.6394863207009,0.0208122127492937,S12_PERFORM_retention_zone_base_P_Q,23.9560843197476,2532.33228112727,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,0,6515.70001,2511.2,57,6,9992.40154630201,1395.75707514814,485.938822750149,not_common_fail_closed,S13_zonal_generation_capacity_or_mapping_missing
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,2019-04-21 04:00,similarity_scaled_2019_pattern_not_raw_MW,0.912235676941871,10902.2197987,D,417.712716471683,561.132648207642,4.72420903775221,0.0084190592952347,S12_PERFORM_retention_zone_base_P_Q,3.51674812834866,163.589799145288,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,913.500013,984.9807077,12,2,9992.40154630201,1395.75707514814,485.938822750149,representable_before_controls,
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,2019-04-21 04:00,similarity_scaled_2019_pattern_not_raw_MW,0.912235676941871,10902.2197987,E,463.142053183388,1237.37657115427,22.3720746488986,0.0180802474933149,S12_PERFORM_retention_zone_base_P_Q,8.37372294611766,795.823835802733,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,0,2307.999994,600,63,2,9992.40154630201,1395.75707514814,485.938822750149,not_common_fail_closed,S13_zonal_generation_capacity_or_mapping_missing
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,2019-04-21 04:00,similarity_scaled_2019_pattern_not_raw_MW,0.912235676941871,10902.2197987,F,861.332926168515,2042.59747229546,48.6277717638092,0.0238068304809765,S12_PERFORM_retention_zone_base_P_Q,20.5056069609773,896.415410395678,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,3846.400002,2168.003995,68,5,9992.40154630201,1395.75707514814,485.938822750149,representable_before_controls,
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,2019-04-21 04:00,similarity_scaled_2019_pattern_not_raw_MW,0.912235676941871,10902.2197987,G,645.954082842539,2040.04614132517,100.597769897816,0.0493115169603322,S12_PERFORM_retention_zone_base_P_Q,31.8529757116857,468.270307025696,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,5182.400025,2200,22,3,9992.40154630201,1395.75707514814,485.938822750149,representable_before_controls,
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,2019-04-21 04:00,similarity_scaled_2019_pattern_not_raw_MW,0.912235676941871,10902.2197987,H,163.746304011066,593.22,0,0,S12_PERFORM_retention_zone_base_P_Q,0,1767.86531860722,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,0,2370.69997,0,3,0,9992.40154630201,1395.75707514814,485.938822750149,not_common_fail_closed,nonzero_Zone_H_prior_has_no_S13_generator
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,2019-04-21 04:00,similarity_scaled_2019_pattern_not_raw_MW,0.912235676941871,10902.2197987,I,399.011885094375,1304.57,0,0,S12_PERFORM_retention_zone_base_P_Q,0,1.37534599353926,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,15.4,565.099092,12,1,9992.40154630201,1395.75707514814,485.938822750149,representable_before_controls,
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,2019-04-21 04:00,similarity_scaled_2019_pattern_not_raw_MW,0.912235676941871,10902.2197987,J,3565.19947262422,10415.9421573041,14.2057040942529,0.00136384245224435,S12_PERFORM_retention_zone_base_P_Q,4.86237039148408,900.378294371585,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,10081.700022,4197.07746,192,5,9992.40154630201,1395.75707514814,485.938822750149,representable_before_controls,
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,2019-04-21 04:00,similarity_scaled_2019_pattern_not_raw_MW,0.912235676941871,10902.2197987,K,1340.43910369839,4998.33993351495,14.184643738465,0.00283787095858646,S12_PERFORM_retention_zone_base_P_Q,3.80399320413932,547.349816608389,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,5644.999924,2384.929342,90,3,9992.40154630201,1395.75707514814,485.938822750149,representable_before_controls,
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,similarity_scaled_2019_pattern_not_raw_MW,0.371839404860896,10902.2197987,A,846.157749701454,2371.58841236087,44.6176793566441,0.0188134159890873,S12_PERFORM_retention_zone_base_P_Q,15.9191177375234,1105.83979433575,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,5216.799973,1292.8,50,7,9783.86321036539,955.062074597114,-163.29451373749,representable_before_controls,
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,similarity_scaled_2019_pattern_not_raw_MW,0.371839404860896,10902.2197987,B,577.317859987027,1732.44724411169,36.9657146804411,0.0213372815859654,S12_PERFORM_retention_zone_base_P_Q,12.3183937431502,273.803155250804,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,894.499997,288.8,26,1,9783.86321036539,955.062074597114,-163.29451373749,representable_before_controls,
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,similarity_scaled_2019_pattern_not_raw_MW,0.371839404860896,10902.2197987,C,851.437869250479,2529.25947638544,52.6394863207009,0.0208122127492937,S12_PERFORM_retention_zone_base_P_Q,17.7203060776463,1723.43896613905,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,6515.70001,2511.2,57,6,9783.86321036539,955.062074597114,-163.29451373749,representable_before_controls,
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,similarity_scaled_2019_pattern_not_raw_MW,0.371839404860896,10902.2197987,D,212.394668056544,561.132648207642,4.72420903775221,0.0084190592952347,S12_PERFORM_retention_zone_base_P_Q,1.78816330435974,79.8100241486695,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,913.500013,984.9807077,12,2,9783.86321036539,955.062074597114,-163.29451373749,representable_before_controls,
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,similarity_scaled_2019_pattern_not_raw_MW,0.371839404860896,10902.2197987,E,404.784376131571,1237.37657115427,22.3720746488986,0.0180802474933149,S12_PERFORM_retention_zone_base_P_Q,7.31860170188587,416.644453145336,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,2307.999994,600,63,2,9783.86321036539,955.062074597114,-163.29451373749,representable_before_controls,
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,similarity_scaled_2019_pattern_not_raw_MW,0.371839404860896,10902.2197987,F,702.404635782232,2042.59747229546,48.6277717638092,0.0238068304809765,S12_PERFORM_retention_zone_base_P_Q,16.7220280931197,871.129281307508,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,3846.400002,2168.003995,68,5,9783.86321036539,955.062074597114,-163.29451373749,representable_before_controls,
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,similarity_scaled_2019_pattern_not_raw_MW,0.371839404860896,10902.2197987,G,725.533046764579,2040.04614132517,100.597769897816,0.0493115169603322,S12_PERFORM_retention_zone_base_P_Q,35.777135140813,1113.42946587993,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,5182.400025,2200,22,3,9783.86321036539,955.062074597114,-163.29451373749,representable_before_controls,
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,similarity_scaled_2019_pattern_not_raw_MW,0.371839404860896,10902.2197987,H,213.212714747238,593.22,0,0,S12_PERFORM_retention_zone_base_P_Q,0,804.793453082309,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,0,2370.69997,0,3,0,9783.86321036539,955.062074597114,-163.29451373749,not_common_fail_closed,nonzero_Zone_H_prior_has_no_S13_generator
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,similarity_scaled_2019_pattern_not_raw_MW,0.371839404860896,10902.2197987,I,487.778931296523,1304.57,0,0,S12_PERFORM_retention_zone_base_P_Q,0,3.30746811437604,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,15.4,565.099092,12,1,9783.86321036539,955.062074597114,-163.29451373749,representable_before_controls,
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,similarity_scaled_2019_pattern_not_raw_MW,0.371839404860896,10902.2197987,J,4005.11941369719,10415.9421573041,14.2057040942529,0.00136384245224435,S12_PERFORM_retention_zone_base_P_Q,5.46235188270823,2165.25333516034,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,10081.700022,4197.07746,192,5,9783.86321036539,955.062074597114,-163.29451373749,representable_before_controls,
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,similarity_scaled_2019_pattern_not_raw_MW,0.371839404860896,10902.2197987,K,1876.07853328516,4998.33993351495,14.184643738465,0.00283787095858646,S12_PERFORM_retention_zone_base_P_Q,5.32406878563743,1226.41381380132,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,5644.999924,2384.929342,90,3,9783.86321036539,955.062074597114,-163.29451373749,representable_before_controls,
S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,similarity_scaled_2019_pattern_not_raw_MW,0.447939478799109,10902.2197987,A,898.029067096454,2371.58841236087,44.6176793566441,0.0188134159890873,S12_PERFORM_retention_zone_base_P_Q,16.8949944095776,1059.65324057437,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,5216.799973,1292.8,50,7,8867.15838750931,1915.19211797432,-119.86929321637,representable_before_controls,
S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,similarity_scaled_2019_pattern_not_raw_MW,0.447939478799109,10902.2197987,B,634.461477771058,1732.44724411169,36.9657146804411,0.0213372815859654,S12_PERFORM_retention_zone_base_P_Q,13.5376832066488,292.551495995806,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,0,894.499997,288.8,26,1,8867.15838750931,1915.19211797432,-119.86929321637,not_common_fail_closed,S13_zonal_generation_capacity_or_mapping_missing
S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,similarity_scaled_2019_pattern_not_raw_MW,0.447939478799109,10902.2197987,C,964.368903906602,2529.25947638544,52.6394863207009,0.0208122127492937,S12_PERFORM_retention_zone_base_P_Q,20.0706507969074,1747.14890748216,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,6515.70001,2511.2,57,6,8867.15838750931,1915.19211797432,-119.86929321637,representable_before_controls,
S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,similarity_scaled_2019_pattern_not_raw_MW,0.447939478799109,10902.2197987,D,252.055544720259,561.132648207642,4.72420903775221,0.0084190592952347,S12_PERFORM_retention_zone_base_P_Q,2.12207057669254,107.804986823789,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,913.500013,984.9807077,12,2,8867.15838750931,1915.19211797432,-119.86929321637,representable_before_controls,
S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,similarity_scaled_2019_pattern_not_raw_MW,0.447939478799109,10902.2197987,E,502.050567838042,1237.37657115427,22.3720746488986,0.0180802474933149,S12_PERFORM_retention_zone_base_P_Q,9.07719852067108,517.422862114163,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,2307.999994,600,63,2,8867.15838750931,1915.19211797432,-119.86929321637,representable_before_controls,
S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,similarity_scaled_2019_pattern_not_raw_MW,0.447939478799109,10902.2197987,F,812.024687167025,2042.59747229546,48.6277717638092,0.0238068304809765,S12_PERFORM_retention_zone_base_P_Q,19.3317340737534,819.343151953115,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,3846.400002,2168.003995,68,5,8867.15838750931,1915.19211797432,-119.86929321637,representable_before_controls,
S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,similarity_scaled_2019_pattern_not_raw_MW,0.447939478799109,10902.2197987,G,631.818634846144,2040.04614132517,100.597769897816,0.0493115169603322,S12_PERFORM_retention_zone_base_P_Q,31.1559353280696,832.276526718903,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,5182.400025,2200,22,3,8867.15838750931,1915.19211797432,-119.86929321637,representable_before_controls,
S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,similarity_scaled_2019_pattern_not_raw_MW,0.447939478799109,10902.2197987,H,188.627314522305,593.22,0,0,S12_PERFORM_retention_zone_base_P_Q,0,958.235341472698,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,0,2370.69997,0,3,0,8867.15838750931,1915.19211797432,-119.86929321637,not_common_fail_closed,nonzero_Zone_H_prior_has_no_S13_generator
S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,similarity_scaled_2019_pattern_not_raw_MW,0.447939478799109,10902.2197987,I,444.445550864476,1304.57,0,0,S12_PERFORM_retention_zone_base_P_Q,0,2.46718839951462,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,15.4,565.099092,12,1,8867.15838750931,1915.19211797432,-119.86929321637,representable_before_controls,
S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,similarity_scaled_2019_pattern_not_raw_MW,0.447939478799109,10902.2197987,J,4028.27493889251,10415.9421573041,14.2057040942529,0.00136384245224435,S12_PERFORM_retention_zone_base_P_Q,5.49393237097363,1615.15930790031,NaN,NYISO_fuel_mix_allocated_by_source_capability,voltage_controlled_not_observed_dispatch,1,1,1,1,10081.700022,4197.07746,192,5,8867.15838750931,1915.19211797432,-119.86929321637,representable_before_controls,
