scenario_id,external_region,model_bus,allocation_weight,p_injection_mw,q_injection_mvar,landing_assumption,q_assumption
S1_2019_SUMMER_PEAK_PUBLIC,HQ,48,1,537.993338072303,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S1_2019_SUMMER_PEAK_PUBLIC,SCH - HQ_CEDARS,48,1,68.1458228224918,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S1_2019_SUMMER_PEAK_PUBLIC,ISONE,37,0.4,-160.073820485582,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S1_2019_SUMMER_PEAK_PUBLIC,ISONE,73,0.6,-240.110730728374,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S1_2019_SUMMER_PEAK_PUBLIC,SCH - NPX_1385,80,1,71.7324450763071,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S1_2019_SUMMER_PEAK_PUBLIC,SCH - NPX_CSC,80,1,118.358534375907,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S1_2019_SUMMER_PEAK_PUBLIC,ONTARIO,54,1,223.880547705408,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S1_2019_SUMMER_PEAK_PUBLIC,PJM,66,0.35,121.396762087114,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S1_2019_SUMMER_PEAK_PUBLIC,PJM,67,0.15,52.0271837516202,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S1_2019_SUMMER_PEAK_PUBLIC,PJM,75,0.25,86.711972919367,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S1_2019_SUMMER_PEAK_PUBLIC,PJM,81,0.25,86.711972919367,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S1_2019_SUMMER_PEAK_PUBLIC,SCH - PJM_HTP,81,1,53.7993338072303,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S1_2019_SUMMER_PEAK_PUBLIC,SCH - PJM_NEPTUNE,80,1,236.717068751814,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S1_2019_SUMMER_PEAK_PUBLIC,SCH - PJM_VFT,81,1,-29.4103024812859,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
