scenario_id,external_region,model_bus,allocation_weight,p_injection_mw,q_injection_mvar,landing_assumption,q_assumption
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,HQ,48,1,179.331112690768,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,SCH - HQ_CEDARS,48,1,68.1458228224918,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,ISONE,37,0.4,-172.101916875978,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,ISONE,73,0.6,-258.152875313966,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,SCH - NPX_1385,80,1,45.9087648488366,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,SCH - NPX_CSC,80,1,118.358534375907,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,ONTARIO,54,1,249.675534954848,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,PJM,66,0.35,91.3821137560599,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,PJM,67,0.15,39.1637630383114,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,PJM,75,0.25,65.2729383971857,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,PJM,81,0.25,65.2729383971857,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,SCH - PJM_HTP,81,1,125.531778883537,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,SCH - PJM_NEPTUNE,80,1,236.717068751814,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,SCH - PJM_VFT,81,1,66.7111739209656,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
