interface_name,model_flow_mw,target_flow_mw,residual_mw,absolute_residual_mw,used_in_optimizer,exact_public_operator
Dysinger_East,613.673313529298,NaN,NaN,NaN,0,0
West_Central,197.472027260614,NaN,NaN,NaN,0,0
Moses_South,851.54178652375,NaN,NaN,NaN,0,0
Central_East,1191.87873645933,NaN,NaN,NaN,0,0
Total_East_proxy,1557.62027077116,NaN,NaN,NaN,0,0
UPNY_ConEd,1477.46753702874,NaN,NaN,NaN,0,0
Dunwoodie_South,844.533931136384,NaN,NaN,NaN,0,0
