model_bus,zone,parent_pd_mw,pd_gross_mw,qd_gross_mvar,p_boundary_mw,q_boundary_mvar,pd_effective_mw,qd_effective_mvar,within_zone_allocation_weight,assumed_q_over_p
37,F,0,0,0,38.1333323888855,0,-38.1333323888855,0,0,0.250623624353469
38,F,0,0,0,0,0,0,0,0,0.250623624353469
39,G,0,152.626753253475,38.2518700736883,0,0,152.626753253475,38.2518700736883,0.2,0.250623624353469
40,F,0,0,0,0,0,0,0,0,0.250623624353469
41,F,809.143671,695.244198276121,107.404318786935,0,0,695.244198276121,107.404318786935,0.798175598482101,0.154484307892461
42,F,204.597757,175.797461727359,14.6069873550232,0,0,175.797461727359,14.6069873550232,0.201824401517899,0.0830898649587835
43,E,0,0,0,0,0,0,0,0,0.250623624353469
44,E,0,0,0,0,0,0,0,0,0.250623624353469
45,E,295.9154,620.716578688692,35.659454822925,0,0,620.716578688692,35.659454822925,1,0.0574488519353842
46,D,26.5861492,7.80764058982404,-12.4811127241971,0,0,7.80764058982404,-12.4811127241971,0.0303030303168461,-1.59857675063375
47,D,610.325512,179.236270911183,29.3673240569343,0,0,179.236270911183,29.3673240569343,0.695652174150916,0.163846993176323
48,D,0,0,0,-210.430436898994,0,210.430436898994,0,0,0.250623624353469
49,D,240.431262,70.6082278457167,4.99244508967883,0,0,70.6082278457167,4.99244508967883,0.274044795532238,0.0707062794521288
50,C,0,0,0,0,0,0,0,0,0.250623624353469
51,C,844.977176,534.620149147244,47.4527742581811,0,0,534.620149147244,47.4527742581811,0.472527472527473,0.0887597939095103
52,B,0,0,0,0,0,0,0,0,0.250623624353469
53,B,1066.91373,693.312159348906,162.457408657799,0,0,693.312159348906,162.457408657799,1,0.234320726194048
54,A,20,7.10145729426714,0,877.916709748932,0,-870.815252454665,0,0.00763005733397711,0
55,A,939,333.413419965842,46.8696181421631,0,0,333.413419965842,46.8696181421631,0.358231191830225,0.140575079872204
56,A,198.818159,70.5949332731657,15.6232060473877,0,0,70.5949332731657,15.6232060473877,0.0758496976102888,0.221307752879856
57,A,277.420687,98.5045580638375,-2.13043718828014,0,0,98.5045580638375,-2.13043718828014,0.105836787372066,-0.0216278031205366
58,A,97.0972405,34.4765953400968,13.4927688591076,0,0,34.4765953400968,13.4927688591076,0.0370428755992982,0.391360246741513
59,A,814.923268,289.357139290331,70.3044272132447,0,0,289.357139290331,70.3044272132447,0.3108955628816,0.24296766060679
60,A,0,0,0,0,0,0,0,0,0.250623624353469
61,A,273.952928,97.273250941572,2.84058291770685,0,0,97.273250941572,2.84058291770685,0.104513827372545,0.0292020970843575
62,A,0,0,0,0,0,0,0,0,0.250623624353469
63,C,0,0,0,0,0,0,0,0,0.250623624353469
64,C,165.296493,104.583695573307,15.8175914193937,0,0,104.583695573307,15.8175914193937,0.0924369749543922,0.151243378164109
65,C,105.188677,66.553260589303,0,0,0,66.553260589303,0,0.058823529313079,0
66,C,0,0,0,228.438693616214,0,-228.438693616214,0,0,0.250623624353469
67,C,0,0,0,97.9022972640919,0,-97.9022972640919,0,0,0.250623624353469
68,C,243.899021,154.315802470725,25.9408499278057,0,0,154.315802470725,25.9408499278057,0.136393018910436,0.168102355769604
69,C,0,0,0,0,0,0,0,0,0.250623624353469
70,C,0,0,0,0,0,0,0,0,0.250623624353469
71,C,428.846145,271.332524135682,33.5332938091146,0,0,271.332524135682,33.5332938091146,0.23981900429462,0.123587446495526
72,C,0,0,0,0,0,0,0,0,0.250623624353469
73,G,0,381.566883133686,95.6296751842208,57.1999985833283,0,324.366884550358,95.6296751842208,0.5,0.250623624353469
74,H,117.903792,252.133160811041,0,0,0,252.133160811041,0,1,0
75,G,0,0,0,163.170495440153,0,-163.170495440153,0,0,0.250623624353469
76,G,0,228.940129880212,57.3778051105325,0,0,228.940129880212,57.3778051105325,0.3,0.250623624353469
77,H,0,0,0,0,0,0,0,0,0.250623624353469
78,I,2311.83906,450.569665360907,116.937984089837,0,0,450.569665360907,116.937984089837,1,0.259533637259334
79,J,0,1556.79974674031,390.170794920618,0,0,1556.79974674031,390.170794920618,0.45,0.250623624353469
80,K,809.143671,1471.97889003126,45.4795280117585,397.222212384224,0,1074.75667764704,45.4795280117585,1,0.0308968615784922
81,J,0,345.955499275624,86.7046210934706,401.874625402668,0,-55.9191261270444,86.7046210934706,0.1,0.250623624353469
82,J,0,1556.79974674031,390.170794920618,0,0,1556.79974674031,390.170794920618,0.45,0.250623624353469
9001,G,0,0,0,0,0,0,0,0,0
9002,G,0,0,0,0,0,0,0,0,0
9003,K,0,0,0,0,0,0,0,0,0
858,G,0,0,0,0,0,0,0,0,0
774,G,0,0,0,0,0,0,0,0,0
9101,F,0,0,0,0,0,0,0,0,0
9102,F,0,0,0,0,0,0,0,0,0
9103,F,0,0,0,0,0,0,0,0,0
9104,G,0,0,0,0,0,0,0,0,0
1220,E,0,0,0,0,0,0,0,0,0
1130,J,0,0,0,0,0,0,0,0,0
557,J,0,0,0,0,0,0,0,0,0
1529,J,0,0,0,0,0,0,0,0,0
1493,J,0,0,0,0,0,0,0,0,0
601,J,0,0,0,0,0,0,0,0,0
1129,J,0,0,0,0,0,0,0,0,0
9111,J,0,0,0,0,0,0,0,0,0
9112,J,0,0,0,0,0,0,0,0,0
9113,J,0,0,0,0,0,0,0,0,0
9114,J,0,0,0,0,0,0,0,0,0
