source_bus,bus_type,vm_pu,vmin_pu,vmax_pu,p_mismatch_mw,q_mismatch_mvar,voltage_below_min_pu,voltage_above_max_pu,violated,invalid_voltage_bounds
37,1,1.03668813636551,0.9,1.1,-2.01794136955868e-12,-1.24067423001861e-12,0,0,0,0
38,1,1.02344067438862,0.9,1.1,3.41060513164848e-13,2.50632847809129e-12,0,0,0,0
39,1,1.03323591036107,0.9,1.1,2.58637555816676e-12,4.69668748337426e-12,0,0,0,0
40,1,0.999515536948232,0.9,1.1,-2.80984044169631e-14,-7.09642441540337e-13,0,0,0,0
41,1,0.961227031482178,0.9,1.1,8.5265128291212e-14,-1.32160948851379e-12,0,0,0,0
42,3,0.956982196573633,0.9,1.1,0,1.4210854715202e-14,0,0,0,0
43,1,1.0604477161943,0.9,1.1,4.54747350886464e-13,3.78030939884866e-12,0,0,0,0
44,1,1.04482190306156,0.9,1.1,1.13686837721616e-13,1.04256880906206e-13,0,0,0,0
45,1,1.00803429266421,0.9,1.1,0,1.22923893286497e-12,0,0,0,0
46,1,0.951975266668111,0.9,1.1,-2.21156426505331e-13,-4.63629135083465e-13,0,0,0,0
47,2,0.900000419129647,0.9,1.1,1.13686837721616e-13,1.13686837721616e-13,0,0,0,0
48,2,1.05966325089212,0.9,1.1,9.2370555648813e-14,-5.6843418860808e-13,0,0,0,0
49,1,1.02058055164713,0.9,1.1,2.8421709430404e-14,2.29150032282632e-13,0,0,0,0
50,2,1.09999999167311,0.9,1.1,-1.81898940354586e-12,4.66116034658626e-12,0,0,0,0
51,2,0.963097312609749,0.9,1.1,-2.8421709430404e-14,-1.30739863379858e-12,0,0,0,0
52,1,1.09242766688316,0.9,1.1,2.49291638494745e-12,-7.36119610512436e-12,0,0,0,0
53,2,1.07577118175605,0.9,1.1,-7.95807864051312e-13,1.70530256582424e-13,0,0,0,0
54,2,1.09989643928084,0.9,1.1,-3.80850906367414e-12,1.97530880541308e-12,0,0,0,0
55,2,1.0999999730084,0.9,1.1,2.01794136955868e-12,7.8159700933611e-13,0,0,0,0
56,2,1.09999999431226,0.9,1.1,-2.44426701101474e-12,-2.58637555816676e-12,0,0,0,0
57,2,1.08919940713803,0.9,1.1,-1.04805053524615e-13,-8.66862137627322e-13,0,0,0,0
58,1,1.08055005949803,0.9,1.1,-9.45021838560933e-13,1.54010137976002e-12,0,0,0,0
59,1,1.07801594962542,0.9,1.1,1.4210854715202e-12,-1.27897692436818e-12,0,0,0,0
60,2,1.07158939407581,0.9,1.1,-3.76587649952853e-13,8.5265128291212e-14,0,0,0,0
61,2,1.08796467376741,0.9,1.1,-2.55795384873636e-13,1.3855583347322e-13,0,0,0,0
62,1,1.07237283119551,0.9,1.1,1.57545394758878e-12,-5.97836867131039e-13,0,0,0,0
63,1,0.991351469655433,0.9,1.1,3.4237199962161e-14,1.93885432347702e-13,0,0,0,0
64,1,0.977394520482481,0.9,1.1,-2.8421709430404e-14,3.76587649952853e-13,0,0,0,0
65,2,0.982129384644075,0.9,1.1,1.35891298214119e-13,-1.27897692436818e-13,0,0,0,0
66,1,0.947580991955901,0.9,1.1,-8.5265128291212e-14,-2.12052597703405e-12,0,0,0,0
67,1,0.938891135298546,0.9,1.1,5.96855898038484e-13,1.56541446472147e-12,0,0,0,0
68,2,0.900000078470661,0.9,1.1,0,-3.5527136788005e-13,0,0,0,0
69,1,0.952849793417936,0.9,1.1,-1.43103799360051e-13,3.18244417676049e-13,0,0,0,0
70,1,0.919373012674767,0.9,1.1,1.69903148426191e-13,-9.68486950521982e-13,0,0,0,0
71,2,0.904528760242452,0.9,1.1,5.6843418860808e-14,7.67386154620908e-13,0,0,0,0
72,2,0.919458723397356,0.9,1.1,-5.11590769747272e-13,1.12265752250096e-12,0,0,0,0
73,1,1.04585384282381,0.9,1.1,6.48014975013211e-12,4.89990270580165e-11,0,0,0,0
74,1,1.06732968886685,0.9,1.1,4.54747350886464e-13,2.54019028034236e-11,0,0,0,0
75,1,1.06768727740876,0.9,1.1,7.95807864051312e-13,1.96509475358653e-12,0,0,0,0
76,1,1.0675943523542,0.9,1.1,4.20641299569979e-12,1.96820337805548e-12,0,0,0,0
