device_key,source_bus,model_bus,status,source_reference_vg_pu,mapped_vg_pu,policy,raw_remote_control_omitted
PERFORM2019:GEN:570:C1,570,20570,1,1.0250796853882,1.0250796853882,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:571:1,571,20571,1,1.07076951247018,1.07076951247018,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:571:2,571,20571,1,1.07076951247018,1.07076951247018,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:571:3,571,20571,1,1.07076951247018,1.07076951247018,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:573:1,573,20573,1,1.01972308962286,1.01972308962286,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:573:2,573,20573,1,1.01972308962286,1.01972308962286,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:573:3,573,20573,1,1.01972308962286,1.01972308962286,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:575:1,575,68,1,1.0218472812926,1.01964877401686,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:575:2,575,68,1,1.0218472812926,1.01964877401686,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:577:1,577,20577,1,1.03935205198275,1.03935205198275,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:577:C1,577,20577,1,1.03935205198275,1.03935205198275,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:579:1,579,20579,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:589:3,589,20589,1,1.0826087104203,1.0826087104203,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:589:C1,589,20589,1,1.0826087104203,1.0826087104203,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:595:1,595,20595,1,1.06249931072187,1.06249931072187,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:595:2,595,20595,1,1.06249931072187,1.06249931072187,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:595:3,595,20595,1,1.06249931072187,1.06249931072187,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:595:4,595,20595,1,1.06249931072187,1.06249931072187,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:596:1,596,20596,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:596:2,596,20596,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:596:3,596,20596,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:596:4,596,20596,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:600:1,600,20600,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:600:2,600,20600,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:600:3,600,20600,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:600:4,600,20600,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:600:5,600,20600,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:600:6,600,20600,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:600:7,600,20600,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:600:8,600,20600,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:600:9,600,20600,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:600:10,600,20600,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:600:11,600,20600,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:600:12,600,20600,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:600:13,600,20600,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:600:14,600,20600,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:600:15,600,20600,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:600:16,600,20600,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:600:17,600,20600,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:600:18,600,20600,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:600:19,600,20600,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:600:20,600,20600,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:600:21,600,20600,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:600:22,600,20600,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:601:1,601,20601,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:601:2,601,20601,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:601:3,601,20601,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:601:4,601,20601,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:601:5,601,20601,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:601:6,601,20601,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:609:2,609,20609,0,1.01,1.01,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:609:3,609,20609,1,1.05836147207687,1.05836147207687,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:609:4,609,20609,0,1.01,1.01,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:609:5,609,20609,0,1.01,1.01,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:609:6,609,20609,1,1.05836147207687,1.05836147207687,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:609:7,609,20609,0,1.01,1.01,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:609:8,609,20609,1,1.05836147207687,1.05836147207687,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:609:9,609,20609,1,1.05836147207687,1.05836147207687,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:609:10,609,20609,1,1.05836147207687,1.05836147207687,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:609:11,609,20609,1,1.05836147207687,1.05836147207687,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:609:C1,609,20609,1,1.05836147207687,1.05836147207687,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:614:1,614,20614,1,1.04197686370368,1.04197686370368,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:614:2,614,20614,1,1.04197686370368,1.04197686370368,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:614:3,614,20614,1,1.04197686370368,1.04197686370368,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:619:1,619,20619,1,1.04890069471234,1.04890069471234,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:623:1,623,20623,1,1.01681857263604,1.01681857263604,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:623:2,623,20623,1,1.01681857263604,1.01681857263604,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:632:1,632,20632,1,1.03572321332282,1.03572321332282,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:632:2,632,20632,1,1.03572321332282,1.03572321332282,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:632:3,632,20632,1,1.03572321332282,1.03572321332282,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:632:4,632,20632,1,1.03572321332282,1.03572321332282,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:638:1,638,20638,1,1.03968945678,1.03968945678,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:638:2,638,20638,1,1.03968945678,1.03968945678,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:638:3,638,20638,1,1.03968945678,1.03968945678,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:682:1,682,20682,1,1.01449290064834,1.01449290064834,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:682:2,682,20682,1,1.01449290064834,1.01449290064834,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:683:1,683,20683,1,1.01412687984382,1.01412687984382,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:683:2,683,20683,1,1.01412687984382,1.01412687984382,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:685:1,685,20685,1,1.01429322168068,1.01429322168068,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:685:2,685,20685,1,1.01429322168068,1.01429322168068,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:685:3,685,20685,1,1.01429322168068,1.01429322168068,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:685:4,685,20685,1,1.01429322168068,1.01429322168068,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:685:5,685,20685,1,1.01429322168068,1.01429322168068,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:685:6,685,20685,1,1.01429322168068,1.01429322168068,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:685:7,685,20685,1,1.01429322168068,1.01429322168068,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:685:8,685,20685,1,1.01429322168068,1.01429322168068,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:693:1,693,20693,1,1.02016293377777,1.02016293377777,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:705:1,705,20705,1,1.03444997185136,1.03444997185136,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:705:2,705,20705,1,1.03444997185136,1.03444997185136,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:705:3,705,20705,1,1.03444997185136,1.03444997185136,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:705:4,705,20705,1,1.03444997185136,1.03444997185136,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:705:5,705,20705,1,1.03444997185136,1.03444997185136,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:706:1,706,20706,1,1.03385784054734,1.03385784054734,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:706:2,706,20706,1,1.03385784054734,1.03385784054734,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:735:1,735,20735,0,1.01,1.01,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:735:2,735,20735,0,1.01,1.01,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:735:3,735,20735,0,1.01,1.01,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:735:4,735,20735,1,0.979667609250209,0.979667609250209,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:737:1,737,20737,0,1.01,1.01,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:737:2,737,20737,0,1.01,1.01,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:737:3,737,20737,0,1.01,1.01,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:737:4,737,20737,0,1.01,1.01,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:737:5,737,20737,0,1.01,1.01,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:737:6,737,20737,1,0.997765830935187,0.997765830935187,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:737:7,737,20737,1,0.997765830935187,0.997765830935187,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:738:1,738,20738,1,1.00785514226341,1.00785514226341,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:759:1,759,20759,1,1.04997020635519,1.04997020635519,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:759:2,759,20759,1,1.04997020635519,1.04997020635519,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:759:3,759,20759,1,1.04997020635519,1.04997020635519,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:761:1,761,20761,1,1.04107459452403,1.04107459452403,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:768:1,768,20768,1,1.05136965964204,1.05136965964204,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:774:C1,774,20774,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:811:1,811,20811,1,1.03802419645051,1.03802419645051,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:817:C1,817,20817,1,1.07220840010572,1.07220840010572,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:817:C2,817,20817,1,1.07220840010572,1.07220840010572,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:817:C3,817,20817,1,1.07220840010572,1.07220840010572,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:821:1,821,20821,1,1.01000079668179,1.01000079668179,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:828:1,828,20828,1,1.02083544844613,1.02083544844613,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:829:1,829,20829,0,1.01,1.01,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:847:1,847,20847,1,1.05539564261085,1.05539564261085,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:847:2,847,20847,1,1.05539564261085,1.05539564261085,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:848:1,848,20848,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:848:2,848,20848,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:848:3,848,20848,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:848:4,848,20848,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:848:5,848,20848,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:848:6,848,20848,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:867:1,867,20867,1,1.02264358368431,1.02264358368431,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:867:2,867,20867,1,1.02264358368431,1.02264358368431,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:870:1,870,20870,1,1.02528399456735,1.02528399456735,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:870:2,870,20870,1,1.02528399456735,1.02528399456735,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:870:3,870,20870,1,1.02528399456735,1.02528399456735,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:870:4,870,20870,1,1.02528399456735,1.02528399456735,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:899:1,899,20899,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:899:2,899,20899,1,1.06653096852837,1.06653096852837,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:900:1,900,20900,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:900:2,900,20900,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:994:1,994,20994,0,1.01,1.01,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:994:2,994,20994,0,1.01,1.01,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:994:3,994,20994,0,1.01,1.01,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:994:4,994,20994,0,1.01,1.01,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:994:5,994,20994,1,1.04471508724856,1.04471508724856,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:994:6,994,20994,1,1.04471508724856,1.04471508724856,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:994:7,994,20994,1,1.04471508724856,1.04471508724856,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:997:1,997,20997,0,1.01,1.01,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:997:2,997,20997,0,1.01,1.01,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:997:3,997,20997,0,1.01,1.01,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:997:4,997,20997,0,1.01,1.01,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:997:5,997,20997,0,1.01,1.01,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:997:6,997,20997,0,1.01,1.01,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1027:C1,1027,21027,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1039:1,1039,21039,1,1.01474552519865,1.01474552519865,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1052:1,1052,21052,1,1.00104082580163,1.00104082580163,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1052:2,1052,21052,1,1.00104082580163,1.00104082580163,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1052:3,1052,21052,1,1.00104082580163,1.00104082580163,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1052:4,1052,21052,1,1.00104082580163,1.00104082580163,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1053:1,1053,21053,1,1.00667293065447,1.00667293065447,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:1,1129,21129,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:2,1129,21129,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:3,1129,21129,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:4,1129,21129,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:5,1129,21129,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:6,1129,21129,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:7,1129,21129,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:8,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:9,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:10,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:11,1129,21129,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:12,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:13,1129,21129,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:14,1129,21129,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:15,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:16,1129,21129,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:17,1129,21129,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:18,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:19,1129,21129,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:20,1129,21129,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:21,1129,21129,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:22,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:23,1129,21129,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:24,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:25,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:26,1129,21129,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:27,1129,21129,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:28,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:29,1129,21129,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:30,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:31,1129,21129,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:32,1129,21129,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:33,1129,21129,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:34,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:35,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:36,1129,21129,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:37,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:38,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:39,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:40,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:41,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:42,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:43,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:44,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:45,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:46,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:47,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:48,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:49,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:50,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:51,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:52,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:53,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:54,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1129:55,1129,21129,1,1.07391764009277,1.07391764009277,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1130:1,1130,21130,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1130:2,1130,21130,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1130:3,1130,21130,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1130:4,1130,21130,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
PERFORM2019:GEN:1130:5,1130,21130,0,1.02,1.02,local_PV_common_terminal_Q_span_weighted_reference_prior,0
