model_gen_row,device_key,source_gen_row,source_bus,model_bus,source_device_role,zone,mapping_kind,status,prior_pg_mw,prior_qg_mvar,pmin_mw,pmax_mw,qmin_mvar,qmax_mvar,bounded_pg_mw,bounded_qg_mvar,replay_pg_mw,replay_qg_mvar,pg_movement_mw,qg_movement_mvar
374,PERFORM2019:GEN:1129:5,383,1129,21129,native_generation,J,exact_source_region,0,0,0,16,20,-11,14,0,0,0,0,0,0
375,PERFORM2019:GEN:1129:6,384,1129,21129,native_generation,J,exact_source_region,0,0,0,16,20,-11,14,0,0,0,0,0,0
376,PERFORM2019:GEN:1129:7,385,1129,21129,native_generation,J,exact_source_region,0,0,0,16,20,-11,14,0,0,0,0,0,0
377,PERFORM2019:GEN:1129:8,386,1129,21129,native_generation,J,exact_source_region,1,19.8733103508303,1.73962412391847,15.6,20,-11,14,19.8733133331903,1.24050515585101,19.8733133331903,1.16554079192147,2.98235999096619e-06,-0.574083331997002
378,PERFORM2019:GEN:1129:9,387,1129,21129,native_generation,J,exact_source_region,1,19.8733105885157,1.73962412391847,15.899999,20,-11,14,19.87331357217,1.24050515585101,19.87331357217,1.16554079192147,2.98365430495551e-06,-0.574083331997002
379,PERFORM2019:GEN:1129:10,388,1129,21129,native_generation,J,exact_source_region,1,19.8733103508303,1.73962412391847,15.6,20,-11,14,19.8733133331903,1.24050515585101,19.8733133331903,1.16554079192147,2.98235999096619e-06,-0.574083331997002
380,PERFORM2019:GEN:1129:11,389,1129,21129,native_generation,J,exact_source_region,0,0,0,16,20,-11,14,0,0,0,0,0,0
381,PERFORM2019:GEN:1129:12,390,1129,21129,native_generation,J,exact_source_region,1,19.8733097365587,1.73962412391847,14.6,20,-11,14,19.8733127156681,1.24050515585101,19.8733127156681,1.16554079192147,2.97910938584778e-06,-0.574083331997002
382,PERFORM2019:GEN:1129:13,391,1129,21129,native_generation,J,exact_source_region,0,0,0,16,20,-11,14,0,0,0,0,0,0
383,PERFORM2019:GEN:1129:14,392,1129,21129,native_generation,J,exact_source_region,0,0,0,16,20,-11,14,0,0,0,0,0,0
384,PERFORM2019:GEN:1129:15,393,1129,21129,native_generation,J,exact_source_region,1,19.8733106760306,1.73962412391847,16,20,-11,14,19.8733136601609,1.24050515585101,19.8733136601609,1.16554079192147,2.98413031529776e-06,-0.574083331997002
385,PERFORM2019:GEN:1129:16,394,1129,21129,native_generation,J,exact_source_region,0,0,0,16,20,-11,14,0,0,0,0,0,0
386,PERFORM2019:GEN:1129:17,395,1129,21129,native_generation,J,exact_source_region,0,0,0,16,20,-11,14,0,0,0,0,0,0
387,PERFORM2019:GEN:1129:18,396,1129,21129,native_generation,J,exact_source_region,1,19.8733106760306,1.73962412391847,16,20,-11,14,19.8733136601609,1.24050515585101,19.8733136601609,1.16554079192147,2.98413031529776e-06,-0.574083331997002
388,PERFORM2019:GEN:1129:19,397,1129,21129,native_generation,J,exact_source_region,0,0,0,16,20,-11,14,0,0,0,0,0,0
389,PERFORM2019:GEN:1129:20,398,1129,21129,native_generation,J,exact_source_region,0,0,0,16,20,-11,14,0,0,0,0,0,0
390,PERFORM2019:GEN:1129:21,399,1129,21129,native_generation,J,exact_source_region,0,0,0,16,20,-11,14,0,0,0,0,0,0
391,PERFORM2019:GEN:1129:22,400,1129,21129,native_generation,J,exact_source_region,1,19.8733106760306,1.73962412391847,16,20,-11,14,19.8733136601609,1.24050515585101,19.8733136601609,1.16554079192147,2.98413031529776e-06,-0.574083331997002
392,PERFORM2019:GEN:1129:23,401,1129,21129,native_generation,J,exact_source_region,0,0,0,16,20,-11,14,0,0,0,0,0,0
393,PERFORM2019:GEN:1129:24,402,1129,21129,native_generation,J,exact_source_region,1,19.8733106760306,1.73962412391847,16,20,-11,14,19.8733136601609,1.24050515585101,19.8733136601609,1.16554079192147,2.98413031529776e-06,-0.574083331997002
394,PERFORM2019:GEN:1129:25,403,1129,21129,native_generation,J,exact_source_region,1,19.8733106760306,1.73962412391847,16,20,-11,14,19.8733136601609,1.24050515585101,19.8733136601609,1.16554079192147,2.98413031529776e-06,-0.574083331997002
395,PERFORM2019:GEN:1129:26,404,1129,21129,native_generation,J,exact_source_region,0,0,0,15.2,20,-11,14,0,0,0,0,0,0
396,PERFORM2019:GEN:1129:27,405,1129,21129,native_generation,J,exact_source_region,0,0,0,16,20,-11,14,0,0,0,0,0,0
397,PERFORM2019:GEN:1129:28,406,1129,21129,native_generation,J,exact_source_region,1,19.8733106760306,1.73962412391847,16,20,-11,14,19.8733136601609,1.24050515585101,19.8733136601609,1.16554079192147,2.98413031529776e-06,-0.574083331997002
398,PERFORM2019:GEN:1129:29,407,1129,21129,native_generation,J,exact_source_region,0,0,0,16,20,-11,14,0,0,0,0,0,0
399,PERFORM2019:GEN:1129:30,408,1129,21129,native_generation,J,exact_source_region,1,19.8733106760306,1.73962412391847,16,20,-11,14,19.8733136601609,1.24050515585101,19.8733136601609,1.16554079192147,2.98413031529776e-06,-0.574083331997002
400,PERFORM2019:GEN:1129:31,409,1129,21129,native_generation,J,exact_source_region,0,0,0,16,20,-11,14,0,0,0,0,0,0
401,PERFORM2019:GEN:1129:32,410,1129,21129,native_generation,J,exact_source_region,0,0,0,16,20,-11,14,0,0,0,0,0,0
402,PERFORM2019:GEN:1129:33,411,1129,21129,native_generation,J,exact_source_region,0,0,0,15.700001,20,-11,14,0,0,0,0,0,0
403,PERFORM2019:GEN:1129:34,412,1129,21129,native_generation,J,exact_source_region,1,19.8733106760306,1.73962412391847,16,20,-11,14,19.8733136601609,1.24050515585101,19.8733136601609,1.16554079192147,2.98413031529776e-06,-0.574083331997002
404,PERFORM2019:GEN:1129:35,413,1129,21129,native_generation,J,exact_source_region,1,19.8733106760306,1.73962412391847,16,20,-11,14,19.8733136601609,1.24050515585101,19.8733136601609,1.16554079192147,2.98413031529776e-06,-0.574083331997002
405,PERFORM2019:GEN:1129:36,414,1129,21129,native_generation,J,exact_source_region,0,0,0,16,20,-11,14,0,0,0,0,0,0
406,PERFORM2019:GEN:1129:37,415,1129,21129,native_generation,J,exact_source_region,1,21.860645065054,1.94289734856229,16,22,-12.1,15.4,21.860648095102,1.33651724536418,21.860648095102,1.28209487111362,3.03004796009532e-06,-0.660802477448676
407,PERFORM2019:GEN:1129:38,416,1129,21129,native_generation,J,exact_source_region,1,21.860645065054,1.94289734856229,16,22,-12.1,15.4,21.860648095102,1.33651724536418,21.860648095102,1.28209487111362,3.03004796009532e-06,-0.660802477448676
408,PERFORM2019:GEN:1129:39,417,1129,21129,native_generation,J,exact_source_region,1,21.860645065054,1.94289734856229,16,22,-12.1,15.4,21.860648095102,1.33651724536418,21.860648095102,1.28209487111362,3.03004796009532e-06,-0.660802477448676
409,PERFORM2019:GEN:1129:40,418,1129,21129,native_generation,J,exact_source_region,1,21.860645065054,1.94289734856229,16,22,-12.1,15.4,21.860648095102,1.33651724536418,21.860648095102,1.28209487111362,3.03004796009532e-06,-0.660802477448676
410,PERFORM2019:GEN:1129:41,419,1129,21129,native_generation,J,exact_source_region,1,21.860645065054,1.94289734856229,16,22,-12.1,15.4,21.860648095102,1.33651724536418,21.860648095102,1.28209487111362,3.03004796009532e-06,-0.660802477448676
411,PERFORM2019:GEN:1129:42,420,1129,21129,native_generation,J,exact_source_region,1,21.8606450564835,1.94289734856229,15.700001,22,-12.1,15.4,21.8606480859224,1.33651724536418,21.8606480859224,1.28209487111362,3.02943886865137e-06,-0.660802477448676
412,PERFORM2019:GEN:1129:43,421,1129,21129,native_generation,J,exact_source_region,1,21.860645055444,1.94289734856229,15.6,22,-12.1,15.4,21.8606480846928,1.33651724536418,21.8606480846928,1.28209487111362,3.02924880202227e-06,-0.660802477448676
413,PERFORM2019:GEN:1129:44,422,1129,21129,native_generation,J,exact_source_region,1,21.860645065054,1.94289734856229,16,22,-12.1,15.4,21.860648095102,1.33651724536418,21.860648095102,1.28209487111362,3.03004796009532e-06,-0.660802477448676
414,PERFORM2019:GEN:1129:45,423,1129,21129,native_generation,J,exact_source_region,1,21.860645065054,1.94289734856229,16,22,-12.1,15.4,21.860648095102,1.33651724536418,21.860648095102,1.28209487111362,3.03004796009532e-06,-0.660802477448676
415,PERFORM2019:GEN:1129:46,424,1129,21129,native_generation,J,exact_source_region,1,21.860645065054,1.94289734856229,16,22,-12.1,15.4,21.860648095102,1.33651724536418,21.860648095102,1.28209487111362,3.03004796009532e-06,-0.660802477448676
416,PERFORM2019:GEN:1129:47,425,1129,21129,native_generation,J,exact_source_region,1,21.860645065054,1.94289734856229,16,22,-12.1,15.4,21.860648095102,1.33651724536418,21.860648095102,1.28209487111362,3.03004796009532e-06,-0.660802477448676
417,PERFORM2019:GEN:1129:48,426,1129,21129,native_generation,J,exact_source_region,1,21.860645065054,1.94289734856229,16,22,-12.1,15.4,21.860648095102,1.33651724536418,21.860648095102,1.28209487111362,3.03004796009532e-06,-0.660802477448676
418,PERFORM2019:GEN:1129:49,427,1129,21129,native_generation,J,exact_source_region,1,21.860645065054,1.94289734856229,16,22,-12.1,15.4,21.860648095102,1.33651724536418,21.860648095102,1.28209487111362,3.03004796009532e-06,-0.660802477448676
419,PERFORM2019:GEN:1129:50,428,1129,21129,native_generation,J,exact_source_region,1,21.8606450556127,1.94289734856229,15.4,22,-12.1,15.4,21.860648084499,1.33651724536418,21.860648084499,1.28209487111362,3.02888631154019e-06,-0.660802477448676
420,PERFORM2019:GEN:1129:51,429,1129,21129,native_generation,J,exact_source_region,1,21.860645065054,1.94289734856229,16,22,-12.1,15.4,21.860648095102,1.33651724536418,21.860648095102,1.28209487111362,3.03004796009532e-06,-0.660802477448676
421,PERFORM2019:GEN:1129:52,430,1129,21129,native_generation,J,exact_source_region,1,21.8606450583751,1.94289734856229,15.800001,22,-12.1,15.4,21.8606480880103,1.33651724536418,21.8606480880103,1.28209487111362,3.02963519871469e-06,-0.660802477448676
422,PERFORM2019:GEN:1129:53,431,1129,21129,native_generation,J,exact_source_region,1,46.7022802776454,4.94330882126181,1,47,-25.9,32.9,46.7022835755991,2.09825429917214,46.7022835755991,2.71335194259929,3.29795368969599e-06,-2.22995687866252
423,PERFORM2019:GEN:1129:54,432,1129,21129,native_generation,J,exact_source_region,1,46.7022802776454,4.94330882126181,1,47,-25.9,32.9,46.7022835755991,2.09825429917214,46.7022835755991,2.71335194259929,3.29795368969599e-06,-2.22995687866252
424,PERFORM2019:GEN:1129:55,433,1129,21129,native_generation,J,exact_source_region,1,46.7022802776454,4.94330882126181,1,47,-25.9,32.9,46.7022835755991,2.09825429917215,46.7022835755991,2.71335194259929,3.29795368969599e-06,-2.22995687866252
425,PERFORM2019:GEN:1130:1,434,1130,21130,native_generation,J,exact_source_region,0,0,0,0.1,0.4,-0.2,0.3,0,0,0,0,0,0
426,PERFORM2019:GEN:1130:2,435,1130,21130,native_generation,J,exact_source_region,0,0,0,0.1,0.6,-0.3,0.4,0,0,0,0,0,0
427,PERFORM2019:GEN:1130:3,436,1130,21130,native_generation,J,exact_source_region,0,0,0,0.3,0.9,-0.5,0.6,0,0,0,0,0,0
428,PERFORM2019:GEN:1130:4,437,1130,21130,native_generation,J,exact_source_region,0,0,0,0.3,0.9,-0.5,0.6,0,0,0,0,0,0
429,PERFORM2019:GEN:1130:5,438,1130,21130,native_generation,J,exact_source_region,0,0,0,0.3,0.9,-0.5,0.6,0,0,0,0,0,0
430,PERFORM2019:GEN:1130:6,439,1130,21130,native_generation,J,exact_source_region,0,0,0,0.3,1,-0.6,0.7,0,0,0,0,0,0
431,PERFORM2019:GEN:1130:7,440,1130,21130,native_generation,J,exact_source_region,0,0,0,0.3,1,-0.6,0.7,0,0,0,0,0,0
432,PERFORM2019:GEN:1130:8,441,1130,21130,native_generation,J,exact_source_region,0,0,0,0.3,1,-0.6,0.7,0,0,0,0,0,0
433,PERFORM2019:GEN:1130:9,442,1130,21130,native_generation,J,exact_source_region,0,0,0,0.3,1,-0.6,0.7,0,0,0,0,0,0
434,PERFORM2019:GEN:1130:10,443,1130,21130,native_generation,J,exact_source_region,0,0,0,0.4,1.5,-0.8,1.1,0,0,0,0,0,0
435,PERFORM2019:GEN:1130:11,444,1130,21130,native_generation,J,exact_source_region,0,0,0,0.4,1.5,-0.8,1.1,0,0,0,0,0,0
436,PERFORM2019:GEN:1130:12,445,1130,21130,native_generation,J,exact_source_region,0,0,0,0.4,1.5,-0.8,1.1,0,0,0,0,0,0
437,PERFORM2019:GEN:1130:13,446,1130,21130,native_generation,J,exact_source_region,0,0,0,0.4,1.5,-0.8,1.1,0,0,0,0,0,0
438,PERFORM2019:GEN:1130:14,447,1130,21130,native_generation,J,exact_source_region,0,0,0,0.7,2.5,-1.4,1.8,0,0,0,0,0,0
439,PERFORM2019:GEN:1130:15,448,1130,21130,native_generation,J,exact_source_region,0,0,0,0.7,2.5,-1.4,1.8,0,0,0,0,0,0
440,PERFORM2019:GEN:1130:16,449,1130,21130,native_generation,J,exact_source_region,1,18.3827970220774,1.69388597729753,8,18.5,-10.2,13,18.3827999551168,1.40168786368227,18.3827999551168,1.40168810815168,2.93303938292411e-06,-0.292197869145857
441,PERFORM2019:GEN:1130:17,450,1130,21130,native_generation,J,exact_source_region,1,18.3827970220774,1.69388597729753,8,18.5,-10.2,13,18.3827999551168,1.40168786368227,18.3827999551168,1.40168810815168,2.93303938292411e-06,-0.292197869145857
442,PERFORM2019:GEN:1131:1,451,1131,21131,native_generation,J,exact_source_region,0,0,0,11,16.3,-9,11.4,0,0,0,0,0,0
443,PERFORM2019:GEN:1131:2,452,1131,21131,native_generation,J,exact_source_region,0,0,0,11,16.3,-9,11.4,0,0,0,0,0,0
444,PERFORM2019:GEN:1131:C2,453,1131,21131,native_generation,J,exact_source_region,0,0,0,125,161.000001,-112.699997,120.749998,0,0,0,0,0,0
445,PERFORM2019:GEN:1131:C3,454,1131,21131,native_generation,J,exact_source_region,1,160.158605129116,61.0783241963191,125,161.000001,-112.699997,120.749998,160.158608641872,93.6470370869767,160.158608641872,93.6470382093367,3.51275610910307e-06,32.5687140130175
446,PERFORM2019:GEN:1133:1,456,1133,21133,native_generation,J,exact_source_region,0,0,0,0.1,1.4,-0.8,1,0,0,0,0,0,0
447,PERFORM2019:GEN:1133:2,457,1133,21133,native_generation,J,exact_source_region,0,0,0,0.1,1.4,-0.8,1,0,0,0,0,0,0
448,PERFORM2019:GEN:1133:3,458,1133,21133,native_generation,J,exact_source_region,0,0,0,0.1,1.4,-0.8,1,0,0,0,0,0,0
449,PERFORM2019:GEN:1133:4,459,1133,21133,native_generation,J,exact_source_region,0,0,0,0.1,1.5,-0.8,1.1,0,0,0,0,0,0
450,PERFORM2019:GEN:1133:5,460,1133,21133,native_generation,J,exact_source_region,0,0,0,0.1,1.5,-0.8,1.1,0,0,0,0,0,0
451,PERFORM2019:GEN:1133:6,461,1133,21133,native_generation,J,exact_source_region,0,0,0,0.1,1.5,-0.8,1.1,0,0,0,0,0,0
452,PERFORM2019:GEN:1133:7,462,1133,21133,native_generation,J,exact_source_region,0,0,0,0.1,1.5,-0.8,1.1,0,0,0,0,0,0
453,PERFORM2019:GEN:1133:8,463,1133,21133,native_generation,J,exact_source_region,0,0,0,0.3,2.5,-1.4,1.8,0,0,0,0,0,0
454,PERFORM2019:GEN:1133:9,464,1133,21133,native_generation,J,exact_source_region,0,0,0,0.3,2.5,-1.4,1.8,0,0,0,0,0,0
455,PERFORM2019:GEN:1133:10,465,1133,21133,native_generation,J,exact_source_region,0,0,0,0.7,7.7,-4.2,5.4,0,0,0,0,0,0
456,PERFORM2019:GEN:1133:11,466,1133,21133,native_generation,J,exact_source_region,0,0,0,7,16,-8.8,11.2,0,0,0,0,0,0
457,PERFORM2019:GEN:1133:12,467,1133,21133,native_generation,J,exact_source_region,0,0,0,7,21.1,-11.6,14.8,0,0,0,0,0,0
458,PERFORM2019:GEN:1133:13,468,1133,21133,native_generation,J,exact_source_region,0,0,0,7,21.1,-11.6,14.8,0,0,0,0,0,0
459,PERFORM2019:GEN:1133:14,469,1133,21133,native_generation,J,exact_source_region,1,21.8606474779479,1.65899253176077,7,22,-12.1,15.4,21.8606505514475,1.66931759999033,21.8606505514475,2.0694163924596,3.07349959882686e-06,0.410423860698826
460,PERFORM2019:GEN:1133:15,470,1133,21133,native_generation,J,exact_source_region,1,24.8416456650671,1.85925805561384,10,25,-13.8,17.5,24.8416488014138,1.87292796742379,24.8416488014138,2.32737211214493,3.13634669879548e-06,0.46811405653109
461,PERFORM2019:GEN:1133:16,471,1133,21133,native_generation,J,exact_source_region,1,24.8416456650671,1.85925805561384,10,25,-13.8,17.5,24.8416488014138,1.87292796742379,24.8416488014138,2.32737211214493,3.13634669879548e-06,0.46811405653109
462,PERFORM2019:GEN:1133:17,472,1133,21133,native_generation,J,exact_source_region,0,0,0,10,25,-13.8,17.5,0,0,0,0,0,0
463,PERFORM2019:GEN:1133:18,473,1133,21133,native_generation,J,exact_source_region,0,0,0,10,42.899999,-23.6,30.000001,0,0,0,0,0,0
464,PERFORM2019:GEN:1133:19,474,1133,21133,native_generation,J,exact_source_region,1,42.6282555495857,3.21156806176837,10,42.899999,-23.6,30.000001,42.6282588757281,3.25212387646487,42.6282588757281,4.01748119291821,3.32614243347962e-06,0.805913131149839
465,PERFORM2019:GEN:1133:20,475,1133,21133,native_generation,J,exact_source_region,0,0,0,10,42.899999,-23.6,30.000001,0,0,0,0,0,0
466,PERFORM2019:GEN:1133:21,476,1133,21133,native_generation,J,exact_source_region,0,0,0,10,42.899999,-23.6,30.000001,0,0,0,0,0,0
467,PERFORM2019:GEN:1133:22,477,1133,21133,native_generation,J,exact_source_region,0,0,0,10,42.899999,-23.6,30.000001,0,0,0,0,0,0
468,PERFORM2019:GEN:1133:23,478,1133,21133,native_generation,J,exact_source_region,0,0,0,10,42.899999,-23.6,30.000001,0,0,0,0,0,0
469,PERFORM2019:GEN:1133:24,479,1133,21133,native_generation,J,exact_source_region,0,0,0,10,42.899999,-23.6,30.000001,0,0,0,0,0,0
470,PERFORM2019:GEN:1133:25,480,1133,21133,native_generation,J,exact_source_region,1,46.7022824361008,3.51262903766056,1,47,-25.9,32.9,46.7022857850742,3.5611526125697,46.7022857850742,4.39678850460452,3.34897335818596e-06,0.884159466943967
471,PERFORM2019:GEN:1133:26,481,1133,21133,native_generation,J,exact_source_region,1,46.7022824361008,3.51262903766056,1,47,-25.9,32.9,46.7022857850742,3.5611526125697,46.7022857850742,4.39678850460452,3.34897335818596e-06,0.884159466943967
472,PERFORM2019:GEN:1133:29,482,1133,21133,native_generation,J,exact_source_region,1,399.971346643139,31.7696787048634,75,400,-220.000005,279.999995,399.971349652852,34.6409552924276,399.971349652852,37.6257475901746,3.00971333899724e-06,5.85606888531117
473,PERFORM2019:GEN:1133:30,483,1133,21133,native_generation,J,exact_source_region,1,399.971346643139,31.7696787048634,75,400,-220.000005,279.999995,399.971349652852,34.6409552924276,399.971349652852,37.6257475901746,3.00971333899724e-06,5.85606888531117
474,PERFORM2019:GEN:1133:31,484,1133,21133,native_generation,J,exact_source_region,1,1026.93637222909,91.8504578785703,150,1027.00005,-564.900017,718.900013,1026.93642136904,109.479800251735,1026.93642136904,96.5798808080773,4.91399503061984e-05,4.72942292950698
475,PERFORM2019:GEN:1133:C1,485,1133,21133,native_generation,J,exact_source_region,1,266.79873876296,7.68338584091786,114.999998,268.499994,-187.950003,201.375008,266.798742313624,9.46556787489282,266.798742313624,12.650294922106,3.55066407564664e-06,4.96690908118809
476,PERFORM2019:GEN:1135:1,486,1135,21135,native_generation,J,exact_source_region,1,16.9916442765406,1.78773972221253,3,17.1,-9.4,12,16.9916471973894,4.10935598006347,16.9916471973894,4.10935517549297,2.92084876818421e-06,2.32161545328044
477,PERFORM2019:GEN:1146:1,488,1146,21146,native_generation,K,exact_source_region,1,27.8226451734342,-7.70237179543348,8,28,-15.4,19.599999,27.8226483590202,-10.4827908770807,27.8226483590202,-10.4827912026408,3.1855859461416e-06,-2.78041940720735
478,PERFORM2019:GEN:1147:1,489,1147,21147,native_generation,K,exact_source_region,1,78.9963610280129,-33.2316068698511,68.099999,79.500002,-43.700001,55.699998,78.9963644793293,-39.7073842536775,78.9963644793293,-39.707385287452,3.45131633139317e-06,-6.47577841760089
479,PERFORM2019:GEN:1147:2,490,1147,21147,native_generation,K,exact_source_region,1,78.9963608242411,-33.2316068698511,66.399997,79.500002,-43.700001,55.699998,78.9963642746496,-39.7073842536775,78.9963642746496,-39.707385287452,3.45040854199397e-06,-6.47577841760089
480,PERFORM2019:GEN:1147:3,491,1147,21147,native_generation,K,exact_source_region,1,78.9963607743917,-33.2316068698511,65.899998,79.500002,-43.700001,55.699998,78.9963642245781,-39.7073842536775,78.9963642245781,-39.707385287452,3.45018642633477e-06,-6.47577841760089
481,PERFORM2019:GEN:1148:1,492,1148,21148,native_generation,K,exact_source_region,0,0,0,39.899999,50,-27.500001,34.999999,0,0,0,0,0,0
482,PERFORM2019:GEN:1148:2,493,1148,21148,native_generation,K,exact_source_region,0,0,0,39.899999,50,-27.500001,34.999999,0,0,0,0,0,0
483,PERFORM2019:GEN:1162:1,495,1162,21162,native_generation,K,exact_source_region,0,0,0,23,47,-25.9,32.9,0,0,0,0,0,0
484,PERFORM2019:GEN:1164:1,496,1164,21164,native_generation,K,exact_source_region,1,31.3004750181575,-7.86269250002315,0,31.5,-17.299999,22.1,31.3004782562358,-12.7639274632332,31.3004782562358,-12.7639270880114,3.23807831748013e-06,-4.90123458798827
485,PERFORM2019:GEN:1169:1,497,1169,21169,native_generation,K,exact_source_region,1,24.7422779562506,-7.49536797876499,0,24.9,-13.699999,17.399999,24.7422810751075,-10.6838366115148,24.7422810751075,-10.6838371884455,3.11885694515013e-06,-3.18846920968048
486,PERFORM2019:GEN:1170:1,498,1170,21170,native_generation,K,exact_source_region,1,19.87331223677,-3.75944540788885,0,20,-11,14,19.8733152841861,-7.22473116769281,19.8733152841861,-7.22473067010885,3.04741610790416e-06,-3.46528526222
487,PERFORM2019:GEN:1172:1,499,1172,68,native_generation,C,assumed_same_zone_source_distance_aggregation,1,15.8985134158231,-4.43981725490478,0,16,-8.8,11.2,15.8985163490763,2.6352621988679,15.8985163490763,5.50928685360021,2.93325315148252e-06,9.94910410850499
488,PERFORM2019:GEN:1173:1,500,1173,72,native_generation,C,assumed_same_zone_source_distance_aggregation,1,17.8859218318266,-4.29202265422023,0,18.000001,-9.9,12.6,17.8859244425209,6.20825192614109,17.8859244425209,8.83911039591317,2.61069427409666e-06,13.1311330501334
489,PERFORM2019:GEN:1181:1,501,1181,68,native_generation,C,assumed_same_zone_source_distance_aggregation,1,2.74313434288686,0.195075126201514,0.7,2.8,-1.5,2,2.74313674511995,0.298531049392846,2.74313674511995,1.00412519938004,2.40223308889398e-06,0.809050073178523
490,PERFORM2019:GEN:1181:2,502,1181,68,native_generation,C,assumed_same_zone_source_distance_aggregation,1,2.74313434288686,0.195075126201514,0.7,2.8,-1.5,2,2.74313674511995,0.298531049392846,2.74313674511995,1.00412519938004,2.40223308889398e-06,0.809050073178523
491,PERFORM2019:GEN:1181:3,503,1181,68,native_generation,C,assumed_same_zone_source_distance_aggregation,1,2.74313434288686,0.195075126201514,0.7,2.8,-1.5,2,2.74313674511995,0.298531049392846,2.74313674511995,1.00412519938004,2.40223308889398e-06,0.809050073178523
492,PERFORM2019:GEN:1181:4,504,1181,68,native_generation,C,assumed_same_zone_source_distance_aggregation,1,3.43011427568796,0.201968150820059,0.7,3.5,-1.9,2.5,3.43011690691792,0.37515605755317,3.43011690691792,1.24804310779205,2.63122996635445e-06,1.04607495697199
493,PERFORM2019:GEN:1194:1,505,1194,21194,native_generation,E,exact_source_region,1,6.37147257702652,0.179045459383091,0.8,6.5,-3.6,4.6,6.37147557448215,-0.405451646356816,6.37147557448215,-0.405451742316883,2.99745562948317e-06,-0.584497201699975
494,PERFORM2019:GEN:1194:2,506,1194,21194,native_generation,E,exact_source_region,1,6.37147257702652,0.179045459383091,0.8,6.5,-3.6,4.6,6.37147557448215,-0.405451646356816,6.37147557448215,-0.405451742316883,2.99745562948317e-06,-0.584497201699975
495,PERFORM2019:GEN:1213:1,507,1213,21213,native_generation,F,exact_source_region,1,9.80227803227979,-0.371136693576585,4,10,-5.5,7,9.80228124188153,-1.96133975381207,9.80228124188153,-1.96133972465601,3.20960174349239e-06,-1.59020303107943
496,PERFORM2019:GEN:1213:2,508,1213,21213,native_generation,F,exact_source_region,1,9.80227803227979,-0.371136693576585,4,10,-5.5,7,9.80228124188153,-1.96133975381207,9.80228124188153,-1.96133972465601,3.20960174349239e-06,-1.59020303107943
497,PERFORM2019:GEN:1223:1,509,1223,21223,native_generation,E,exact_source_region,1,24.5056155329894,-7.26250573832035,1,25,-13.8,17.5,24.5056187984243,-9.21776198267139,24.5056187984243,-9.21776216222789,3.26543488426978e-06,-1.95525642390754
498,PERFORM2019:GEN:1227:1,510,1227,21227,native_pumped_storage,F,exact_source_region,1,245.05522744443,2.00940248368427,1,250,-137.5,175,245.055232614501,-6.55541626323063,245.055232614501,-6.55541770222824,5.17007063649544e-06,-8.56482018591251
499,PERFORM2019:GEN:1227:2,511,1227,21227,native_pumped_storage,F,exact_source_region,1,245.05522744443,2.00940248368424,1,250,-137.5,175,245.055232614501,-6.55541626323063,245.055232614501,-6.55541770222824,5.17007063649544e-06,-8.56482018591248
500,PERFORM2019:GEN:1227:3,512,1227,21227,native_pumped_storage,F,exact_source_region,1,245.05522744443,2.00940248368424,1,250,-137.5,175,245.055232614501,-6.55541626323063,245.055232614501,-6.55541770222824,5.17007063649544e-06,-8.56482018591248
501,PERFORM2019:GEN:1227:4,513,1227,21227,native_pumped_storage,F,exact_source_region,1,245.05522744443,2.00940248368424,1,250,-137.5,175,245.055232614501,-6.55541626323063,245.055232614501,-6.55541770222824,5.17007063649544e-06,-8.56482018591248
502,PERFORM2019:GEN:1230:1,514,1230,21230,native_generation,E,exact_source_region,1,34.3407617622526,-13.9100009556801,1,56.999999,-31.400001,39.899999,34.3407648896854,-23.3607751316848,34.3407648896854,-23.3607744293924,3.12743276253968e-06,-9.45077347371237
503,PERFORM2019:GEN:1230:2,515,1230,21230,native_generation,E,exact_source_region,1,34.3407617622526,-13.9100009556801,1,56.999999,-31.400001,39.899999,34.3407648896854,-23.3607751316848,34.3407648896854,-23.3607744293924,3.12743276253968e-06,-9.45077347371238
504,PERFORM2019:GEN:1230:3,516,1230,21230,native_generation,E,exact_source_region,1,34.3407617622526,-13.9100009556801,1,56.999999,-31.400001,39.899999,34.3407648896854,-23.3607751316848,34.3407648896854,-23.3607744293924,3.12743276253968e-06,-9.45077347371238
505,PERFORM2019:GEN:1230:4,517,1230,21230,native_generation,E,exact_source_region,1,34.3407617622526,-13.9100009556801,1,56.999999,-31.400001,39.899999,34.3407648896854,-23.3607751316848,34.3407648896854,-23.3607744293924,3.12743276253968e-06,-9.45077347371238
506,PERFORM2019:GEN:1230:5,518,1230,21230,native_generation,E,exact_source_region,1,34.3407617622526,-13.9100009556801,1,56.999999,-31.400001,39.899999,34.3407648896854,-23.3607751316848,34.3407648896854,-23.3607744293924,3.12743276253968e-06,-9.45077347371238
507,PERFORM2019:GEN:1230:6,519,1230,21230,native_generation,E,exact_source_region,1,34.3407617622526,-13.9100009556801,1,56.999999,-31.400001,39.899999,34.3407648896854,-23.3607751316848,34.3407648896854,-23.3607744293924,3.12743276253968e-06,-9.45077347371238
508,PERFORM2019:GEN:1230:7,520,1230,21230,native_generation,E,exact_source_region,1,34.3407617622526,-13.9100009556801,1,56.999999,-31.400001,39.899999,34.3407648896854,-23.3607751316848,34.3407648896854,-23.3607744293924,3.12743276253968e-06,-9.45077347371238
