source_bus,model_bus,device_key,base_kv,source_vm_pu,regional_vm_pu,delta_vm_pu,source_va_deg,regional_va_deg,source_va_aligned_deg,regional_va_aligned_deg,delta_va_deg
459,20459,PERFORM2019:BUS:459,115,1.02919783530213,1.06022977955334,0.0310319442512037,2.20402949652557,1.57413810359221,2.20402949652557,1.57413810359221,-0.629891392933359
460,20460,PERFORM2019:BUS:460,115,1.01918936384306,1.05211872840144,0.032929364558381,1.25421145966521,0.281604302865831,1.25421145966521,0.281604302865831,-0.97260715679937
461,20461,PERFORM2019:BUS:461,115,1.01170736633771,1.04335281697998,0.0316454506422688,-4.85091398008163,-4.6072927294502,-4.85091398008163,-4.6072927294502,0.243621250631435
462,20462,PERFORM2019:BUS:462,115,1.01325705391792,1.04803920377367,0.034782149855745,4.79784279152031,4.44670248350135,4.79784279152031,4.44670248350135,-0.351140308018955
463,20463,PERFORM2019:BUS:463,115,1.01420855874659,1.05012938459891,0.0359208258523243,5.67987412929746,5.2444374679025,5.67987412929746,5.2444374679025,-0.435436661394959
464,20464,PERFORM2019:BUS:464,115,1.01280112979854,1.04875051303358,0.0359493832350424,5.57315587274855,5.14718623108564,5.57315587274855,5.14718623108564,-0.425969641662903
465,20465,PERFORM2019:BUS:465,115,1.01328373158918,1.04832017097599,0.0350364393868021,5.12029488353366,4.73942487579494,5.12029488353366,4.73942487579494,-0.380870007738707
466,20466,PERFORM2019:BUS:466,115,1.01391129064948,1.04821287344448,0.0343015827950028,5.02750575696468,4.66778068502325,5.02750575696468,4.66778068502325,-0.359725071941426
467,20467,PERFORM2019:BUS:467,115,1.01371066078014,1.04810927894817,0.03439861816803,4.92454549821096,4.57051619197699,4.92454549821096,4.57051619197699,-0.354029306233969
468,20468,PERFORM2019:BUS:468,115,1.01232808429007,1.04768934301528,0.0353612587252057,4.12156602757229,3.82367688404172,4.12156602757229,3.82367688404172,-0.297889143530568
469,20469,PERFORM2019:BUS:469,115,1.01380834110966,1.04821759575231,0.0344092546426504,4.7822143266114,4.43892903654904,4.7822143266114,4.43892903654904,-0.343285290062369
470,20470,PERFORM2019:BUS:470,115,1.01436058731386,1.04878495240365,0.0344243650897806,4.79043104875992,4.44640035637125,4.79043104875992,4.44640035637125,-0.344030692388657
471,20471,PERFORM2019:BUS:471,115,1.02019120200293,1.05391787877721,0.0337266767742743,4.28105237249221,3.99350273212594,4.28105237249221,3.99350273212594,-0.287549640366279
472,20472,PERFORM2019:BUS:472,115,1.01307540287247,1.04777807653425,0.0347026736617804,4.60251308336939,4.268313347831,4.60251308336939,4.268313347831,-0.334199735538391
473,20473,PERFORM2019:BUS:473,115,1.015608202783,1.05115057725466,0.0355423744716608,3.48233015866651,3.17013308690676,3.48233015866651,3.17013308690676,-0.312197071759755
474,20474,PERFORM2019:BUS:474,115,1.01387959698411,1.0496395333986,0.0357599364144903,5.40031244404366,4.98395077353157,5.40031244404366,4.98395077353157,-0.416361670512089
475,20475,PERFORM2019:BUS:475,115,1.01122540720186,1.04711747077936,0.0358920635774937,2.78731163932661,2.51943482579551,2.78731163932661,2.51943482579551,-0.267876813531103
476,20476,PERFORM2019:BUS:476,115,1.01132398984498,1.04721143167162,0.0358874418266451,2.81476924081758,2.54505889229438,2.81476924081758,2.54505889229438,-0.269710348523205
477,20477,PERFORM2019:BUS:477,115,1.03539492767254,1.07098710146782,0.0355921737952756,5.36863899511068,5.05974253090928,5.36863899511068,5.05974253090928,-0.30889646420141
478,20478,PERFORM2019:BUS:478,115,1.0023410064776,1.04045835978786,0.0381173533102606,-0.0645486499270135,-1.38667992105712,-0.0645486499270135,-1.38667992105712,-1.3221312711301
479,20479,PERFORM2019:BUS:479,69,1.0059690424116,1.04402545875256,0.0380564163409625,-0.177934018929282,-1.45209127990368,-0.177934018929282,-1.45209127990368,-1.27415726097439
480,20480,PERFORM2019:BUS:480,115,1.00004669414211,1.03827246707739,0.0382257729352788,1.83724890347733,-0.278809180935205,1.83724890347733,-0.278809180935205,-2.11605808441254
481,20481,PERFORM2019:BUS:481,115,0.999538951121001,1.03798546469367,0.0384465135726715,1.21599782433768,-0.732858941289332,1.21599782433768,-0.732858941289332,-1.948856765627
482,20482,PERFORM2019:BUS:482,115,0.999567142343712,1.03803810509448,0.0384709627507663,1.14882292609081,-0.774842661959121,1.14882292609081,-0.774842661959121,-1.92366558804994
483,20483,PERFORM2019:BUS:483,115,1.01205981420741,1.0486746391844,0.0366148249769951,1.57041393757393,0.843908313676414,1.57041393757393,0.843908313676414,-0.726505623897509
484,20484,PERFORM2019:BUS:484,115,1.00169567205922,1.03971328974644,0.0380176176872178,-0.0956865376539012,-1.35662699155244,-0.0956865376539012,-1.35662699155244,-1.26094045389854
485,20485,PERFORM2019:BUS:485,115,1.02631070182169,1.06308025639601,0.0367695545743147,12.2630445886819,11.4753780596132,12.2630445886819,11.4753780596132,-0.787666529068645
486,20486,PERFORM2019:BUS:486,115,1.02250694669718,1.05196726614458,0.0294603194473999,18.8545398595396,16.8827244301594,18.8545398595396,16.8827244301594,-1.9718154293802
487,20487,PERFORM2019:BUS:487,115,1.02183456947739,1.0513220021872,0.0294874327098147,18.6659117517112,16.7044167538148,18.6659117517112,16.7044167538148,-1.96149499789641
488,20488,PERFORM2019:BUS:488,115,1.0217761669526,1.05126553722889,0.0294893702762848,18.651070770299,16.6903927499416,18.651070770299,16.6903927499416,-1.96067802035736
489,20489,PERFORM2019:BUS:489,115,1.01720210522408,1.05438275591,0.0371806506859251,5.08189258078333,4.7424291836283,5.08189258078333,4.7424291836283,-0.339463397155043
490,20490,PERFORM2019:BUS:490,115,1.018858949322,1.05600007581978,0.0371411264977819,9.20159165715204,8.60756083978924,9.20159165715204,8.60756083978924,-0.594030817362807
491,20491,PERFORM2019:BUS:491,115,1.01646370071279,1.05372719674024,0.0372634960274512,6.22921101608733,5.82096909245596,6.22921101608733,5.82096909245596,-0.40824192363138
492,20492,PERFORM2019:BUS:492,115,1.01639996262839,1.05363703601632,0.0372370733879299,5.35714708065862,5.00238236054604,5.35714708065862,5.00238236054604,-0.35476472011257
493,20493,PERFORM2019:BUS:493,115,1.01305278497538,1.04453874102615,0.0314859560507732,-3.9645459453844,-3.77483682972764,-3.9645459453844,-3.77483682972764,0.189709115656768
494,20494,PERFORM2019:BUS:494,115,1.02112250408308,1.05193630865233,0.0308138045692454,-1.22572271933669,-1.19265494858046,-1.22572271933669,-1.19265494858046,0.0330677707562188
495,20495,PERFORM2019:BUS:495,115,1.03949348887751,1.06878138326958,0.029287894392072,3.28294683664164,3.06995110752123,3.28294683664164,3.06995110752123,-0.212995729120422
496,20496,PERFORM2019:BUS:496,115,1.05470027344207,1.08162248024125,0.0269222067991814,2.72252531403904,3.06054863467423,2.72252531403904,3.06054863467423,0.338023320635187
497,20497,PERFORM2019:BUS:497,115,1.05548811553652,1.08171820707683,0.0262300915403058,2.57096290719779,2.71959063767233,2.57096290719779,2.71959063767233,0.148627730474544
498,20498,PERFORM2019:BUS:498,115,1.05410159931065,1.08009270306616,0.0259911037555143,2.30892225292319,2.4161942601311,2.30892225292319,2.4161942601311,0.107272007207911
499,20499,PERFORM2019:BUS:499,115,1.0561454474065,1.08215412091402,0.0260086735075262,2.56287963063581,2.64159334388791,2.56287963063581,2.64159334388791,0.0787137132521138
500,20500,PERFORM2019:BUS:500,69,1.04249847225421,1.06933545005926,0.0268369778050439,1.03980232148924,1.30078898769172,1.03980232148924,1.30078898769172,0.260986666202484
501,20501,PERFORM2019:BUS:501,115,1.05564082902849,1.08258687129258,0.0269460422640899,2.89026135628068,3.18018821707294,2.89026135628068,3.18018821707294,0.289926860792264
502,20502,PERFORM2019:BUS:502,115,1.0268542424356,1.06292165017536,0.0360674077397636,4.18541573282234,3.85459781634584,4.18541573282234,3.85459781634584,-0.330817916476491
503,20503,PERFORM2019:BUS:503,115,1.02915772347641,1.0655503259948,0.0363926025183863,4.75727298620189,4.43983705191995,4.75727298620189,4.43983705191995,-0.317435934281946
504,20504,PERFORM2019:BUS:504,115,1.02934509824904,1.06606564546794,0.0367205472188996,5.03482169215871,4.69884245734824,5.03482169215871,4.69884245734824,-0.33597923481048
505,20505,PERFORM2019:BUS:505,115,1.0344536626854,1.07216372445758,0.0377100617721846,6.75116870870897,6.29898602868717,6.75116870870897,6.29898602868717,-0.452182680021792
506,20506,PERFORM2019:BUS:506,115,1.03179395448938,1.06899597003583,0.0372020155464572,4.74502539797685,4.41620334326306,4.74502539797685,4.41620334326306,-0.328822054713783
507,20507,PERFORM2019:BUS:507,115,1.03377980821658,1.0707513306524,0.0369715224358209,5.3129606953493,4.95981095250645,5.3129606953493,4.95981095250645,-0.353149742842845
508,20508,PERFORM2019:BUS:508,115,1.03749567212756,1.07575921156978,0.0382635394422259,7.55728571568838,7.03328976235978,7.55728571568838,7.03328976235978,-0.523995953328608
509,20509,PERFORM2019:BUS:509,115,1.03736717512167,1.07559173169224,0.0382245565705694,7.49821119545464,6.97891165129183,7.49821119545464,6.97891165129183,-0.519299544162806
510,20510,PERFORM2019:BUS:510,115,1.03364378729847,1.07093226513526,0.0372884778367901,6.43389300179313,6.01561792851638,6.43389300179313,6.01561792851638,-0.41827507327676
511,20511,PERFORM2019:BUS:511,115,1.02919851388857,1.06557142789365,0.036372914005077,4.75411535195702,4.43688436183584,4.75411535195702,4.43688436183584,-0.317230990121175
512,20512,PERFORM2019:BUS:512,115,1.03465842464511,1.06911379568646,0.034455371041354,-2.69025743461137,-2.54583866374044,-2.69025743461137,-2.54583866374044,0.144418770870942
513,20513,PERFORM2019:BUS:513,115,1.03460826995139,1.068789478064,0.0341812081126174,5.51607034935755,5.2034386085166,5.51607034935755,5.2034386085166,-0.312631740840942
514,20514,PERFORM2019:BUS:514,69,1.02902588680531,1.06015019277774,0.0311243059724253,-6.51059599112042,-6.14784420018551,-6.51059599112042,-6.14784420018551,0.362751790934908
515,20515,PERFORM2019:BUS:515,115,1.00664978466516,1.03858761530323,0.0319378306380673,-7.19546150117202,-6.80840325072598,-7.19546150117202,-6.80840325072598,0.387058250446046
516,20516,PERFORM2019:BUS:516,115,1.0086321915066,1.04062843878608,0.0319962472794748,-7.04882681942674,-6.67729666562561,-7.04882681942674,-6.67729666562561,0.371530153801132
517,20517,PERFORM2019:BUS:517,115,1.02566246668407,1.06136561993822,0.035703153254151,0.0616209869275843,0.0459366188940037,0.0616209869275843,0.0459366188940037,-0.0156843680335896
518,20518,PERFORM2019:BUS:518,115,1.01080205839016,1.04284739872046,0.0320453403303012,-7.35862016095125,-6.97197728522768,-7.35862016095125,-6.97197728522768,0.386642875723567
519,20519,PERFORM2019:BUS:519,115,1.00741075423328,1.03937003113728,0.0319592769040031,-6.69302271770235,-6.34341848273986,-6.69302271770235,-6.34341848273986,0.349604234962499
520,20520,PERFORM2019:BUS:520,69,1.04931849916004,1.07715941950148,0.0278409203414349,-4.84903454976298,-4.55793382619696,-4.84903454976298,-4.55793382619696,0.291100723566018
521,20521,PERFORM2019:BUS:521,115,1.02641521645853,1.06041600611012,0.0340007896515895,-2.14976273058452,-2.0358451045908,-2.14976273058452,-2.0358451045908,0.113917625993707
522,20522,PERFORM2019:BUS:522,115,1.02853478260921,1.06086442379041,0.0323296411811986,-4.55256987150779,-4.29429791984129,-4.55256987150779,-4.29429791984129,0.258271951666501
523,20523,PERFORM2019:BUS:523,115,1.02701339029174,1.06309582833838,0.0360824380466434,1.14261623549658,1.05851783676655,1.14261623549658,1.05851783676655,-0.0840983987300206
524,20524,PERFORM2019:BUS:524,115,1.05068919164486,1.07738631797193,0.0266971263270783,-7.15528586717728,-6.78325790223738,-7.15528586717728,-6.78325790223738,0.372027964939889
525,20525,PERFORM2019:BUS:525,115,1.05166220294429,1.07817578687571,0.0265135839314226,-7.53309380184338,-7.14288381379067,-7.53309380184338,-7.14288381379067,0.390209988052703
526,20526,PERFORM2019:BUS:526,69,1.04413606784011,1.07305625270733,0.0289201848672247,-3.70084530183563,-3.41742247635999,-3.70084530183563,-3.41742247635999,0.28342282547564
527,20527,PERFORM2019:BUS:527,69,1.03427094484179,1.06189529185553,0.0276243470137365,-8.26059490551928,-7.78861409853344,-8.26059490551928,-7.78861409853344,0.47198080698584
528,20528,PERFORM2019:BUS:528,115,1.04052496121268,1.06821618579123,0.027691224578545,-9.13585578236033,-8.65343608328112,-9.13585578236033,-8.65343608328112,0.482419699079202
529,20529,PERFORM2019:BUS:529,345,1.06239749886301,1.08518078647613,0.0227832876131193,-5.98167094823076,-5.67240002405042,-5.98167094823076,-5.67240002405042,0.309270924180339
530,20530,PERFORM2019:BUS:530,345,1.06213394044343,1.08426258875909,0.0221286483156655,-7.4734742144526,-7.10023099104802,-7.4734742144526,-7.10023099104802,0.373243223404586
531,20531,PERFORM2019:BUS:531,115,1.05019683635769,1.0725425237643,0.0223456874066112,-15.7633305716034,-15.0540231033003,-15.7633305716034,-15.0540231033003,0.709307468303081
532,20532,PERFORM2019:BUS:532,115,1.04401405664267,1.06682486364738,0.0228108070047055,-16.8128660988297,-16.0562731938568,-16.8128660988297,-16.0562731938568,0.756592904972877
533,20533,PERFORM2019:BUS:533,69,1.03250358425368,1.06012880418505,0.0276252199313733,-0.184982243099224,0.0551039672940225,-0.184982243099224,0.0551039672940225,0.240086210393258
534,20534,PERFORM2019:BUS:534,69,1.03696529383335,1.06568559389843,0.0287203000650704,0.253357313738375,0.365557925058044,0.253357313738375,0.365557925058044,0.112200611319679
535,20535,PERFORM2019:BUS:535,138,1.05028453199001,1.0798545831273,0.0295700511372832,3.1394559155029,2.99511314283839,3.1394559155029,2.99511314283839,-0.144342772664515
536,20536,PERFORM2019:BUS:536,138,1.04935289639009,1.07794885071059,0.0285959543204939,1.87228030565921,1.80463387228248,1.87228030565921,1.80463387228248,-0.0676464333767228
537,20537,PERFORM2019:BUS:537,115,1.04773809017838,1.07452131348118,0.0267832233028027,-6.45108022863642,-6.11124076458886,-6.45108022863642,-6.11124076458886,0.339839464047571
538,20538,PERFORM2019:BUS:538,115,1.04883902648459,1.07547107955815,0.0266320530735633,-5.85033039102104,-5.5427096331385,-5.85033039102104,-5.5427096331385,0.307620757882546
539,20539,PERFORM2019:BUS:539,69,1.04955571739008,1.07890042413928,0.0293447067491979,1.76995334612322,1.71297852892058,1.76995334612322,1.71297852892058,-0.0569748172026436
540,20540,PERFORM2019:BUS:540,69,1.05108915503925,1.08043891131736,0.0293497562781071,2.06175884582724,1.98494620622105,2.06175884582724,1.98494620622105,-0.076812639606203
541,20541,PERFORM2019:BUS:541,138,1.05022296283963,1.07979252080786,0.0295695579682291,3.11686221690221,2.97391810246725,3.11686221690221,2.97391810246725,-0.142944114434982
542,20542,PERFORM2019:BUS:542,115,1.05132978695538,1.07771380204889,0.0263840150935073,-4.86047819123242,-4.60459357380079,-4.86047819123242,-4.60459357380079,0.255884617431633
543,20543,PERFORM2019:BUS:543,115,1.05103561961895,1.07743573403619,0.0264001144172448,-4.96602179319524,-4.70514018592172,-4.96602179319524,-4.70514018592172,0.260881607273518
544,20544,PERFORM2019:BUS:544,138,1.04990523529236,1.07906432997407,0.0291590946817146,2.55761190444692,2.44839800746962,2.55761190444692,2.44839800746962,-0.109213896977309
545,20545,PERFORM2019:BUS:545,138,1.04950213761437,1.07828336706619,0.0287812294518208,2.07384605486563,1.99386272601499,2.07384605486563,1.99386272601499,-0.0799833288506591
546,20546,PERFORM2019:BUS:546,138,1.04970885257032,1.07709070182612,0.0273818492557976,1.20180853021986,1.18184373988623,1.20180853021986,1.18184373988623,-0.0199647903336313
547,20547,PERFORM2019:BUS:547,345,1.06546652637257,1.08338421840778,0.0179176920352093,-11.3062276600959,-10.786676409142,-11.3062276600959,-10.786676409142,0.519551250953867
548,20548,PERFORM2019:BUS:548,69,0.977277597039695,0.997398388240675,0.0201207912009801,-48.1619154900377,-45.9034515932755,-48.1619154900377,-45.9034515932755,2.25846389676218
549,20549,PERFORM2019:BUS:549,69,0.997286631407641,1.01999748882807,0.0227108574204322,-42.3168780977508,-40.3857749608336,-42.3168780977508,-40.3857749608336,1.93110313691722
550,20550,PERFORM2019:BUS:550,138,1.05051501853571,1.07170179581146,0.0211867772757512,-23.2919193322736,-22.3112938338547,-23.2919193322736,-22.3112938338547,0.980625498418959
551,20551,PERFORM2019:BUS:551,69,1.06122938772407,1.08789787341124,0.0266684856871748,-26.5084647342877,-25.3973369222348,-26.5084647342877,-25.3973369222348,1.11112781205284
552,20552,PERFORM2019:BUS:552,138,1.04753590853958,1.06883821904027,0.0213023105006898,-21.6942078023723,-20.7861177167155,-21.6942078023723,-20.7861177167155,0.908090085656823
553,20553,PERFORM2019:BUS:553,138,1.0570275345384,1.0787530703788,0.0217255358404058,-20.9494518610707,-20.0915144072388,-20.9494518610707,-20.0915144072388,0.85793745383188
554,20554,PERFORM2019:BUS:554,138,1.04656835401861,1.06793174208126,0.021363388062652,-22.3119635746647,-21.3768661705902,-22.3119635746647,-21.3768661705902,0.935097404074583
555,20555,PERFORM2019:BUS:555,138,1.04927698643208,1.07125588703499,0.0219789006029061,-21.9593618442163,-21.0499751257762,-21.9593618442163,-21.0499751257762,0.909386718440061
556,20556,PERFORM2019:BUS:556,138,1.06331961868747,1.08107110994167,0.0177514912541992,-26.1220682543235,-25.1500219550704,-26.1220682543235,-25.1500219550704,0.972046299253122
557,20557,PERFORM2019:BUS:557,345,1.07518496865236,1.08405700442484,0.0088720357724732,-12.5328533634331,-11.9224952968833,-12.5328533634331,-11.9224952968833,0.610358066549793
558,20558,PERFORM2019:BUS:558,69,1.04470243091777,1.06244868809071,0.0177462571729454,-26.7253442361205,-25.7112235888695,-26.7253442361205,-25.7112235888695,1.01412064725093
559,20559,PERFORM2019:BUS:559,69,1.03564428980612,1.05328722597827,0.0176429361721455,-28.7896539366428,-27.7077183866511,-28.7896539366428,-27.7077183866511,1.0819355499917
560,20560,PERFORM2019:BUS:560,345,1.06659278140819,1.08302170710809,0.0164289256999046,-13.3584481200027,-12.7566374794509,-13.3584481200027,-12.7566374794509,0.601810640551804
561,20561,PERFORM2019:BUS:561,69,1.05375615337089,1.0700292662579,0.0162731128870044,-22.0200756227831,-21.1573469526238,-22.0200756227831,-21.1573469526238,0.862728670159299
562,20562,PERFORM2019:BUS:562,230,1.04880014429603,1.07748453752838,0.0286843932323473,29.9265831051107,28.1831690851958,29.9265831051107,28.1831690851958,-1.74341401991495
563,20563,PERFORM2019:BUS:563,115,1.02897739481534,1.06653402639416,0.0375566315788196,4.79730506240525,4.47432451694648,4.79730506240525,4.47432451694648,-0.322980545458762
564,20564,PERFORM2019:BUS:564,69,1.03762531688237,1.05416876579075,0.0165434489083833,-18.9458427235925,-18.0988417329801,-18.9458427235925,-18.0988417329801,0.847000990612457
565,20565,PERFORM2019:BUS:565,115,1.05401704179938,1.07635926279445,0.0223422209950632,-15.0816674869865,-14.4057567451826,-15.0816674869865,-14.4057567451826,0.675910741803875
567,20567,PERFORM2019:BUS:567,69,1.06349870772932,1.08083304766319,0.0173343399338739,-22.1733826235478,-21.3109923147177,-22.1733826235478,-21.3109923147177,0.862390308830129
568,20568,PERFORM2019:BUS:568,69,1.04444035655691,1.0614059877916,0.0169656312346973,-21.93363105365,-21.027265767701,-21.93363105365,-21.027265767701,0.906365285949079
569,20569,PERFORM2019:BUS:569,69,1.05530636937311,1.07063434167767,0.015327972304559,-19.5888531185312,-18.7249824474728,-19.5888531185312,-18.7249824474728,0.863870671058436
570,20570,PERFORM2019:BUS:570,69,1.0250796853882,1.04259676115716,0.017517075768962,-30.5038140140734,-29.3626373410683,-30.5038140140734,-29.3626373410683,1.14117667300502
571,20571,PERFORM2019:BUS:571,345,1.07076951247018,1.08751259118737,0.0167430787171923,2.84421704409534,3.02440593824868,2.84421704409534,3.02440593824868,0.180188894153332
572,20572,PERFORM2019:BUS:572,138,1.05149647032608,1.07505710367624,0.0235606333501541,-21.0541968160837,-20.2023773584799,-21.0541968160837,-20.2023773584799,0.851819457603767
573,20573,PERFORM2019:BUS:573,115,1.01972308962286,1.05615107343198,0.0364279838091175,20.0716471872455,7.9949132382157,20.0716471872455,7.9949132382157,-12.0767339490298
574,20574,PERFORM2019:BUS:574,115,0.99813550511762,1.04017594746788,0.0420404423502598,5.38271533964381,1.78059797098486,5.38271533964381,1.78059797098486,-3.60211736865895
576,20576,PERFORM2019:BUS:576,115,1.00666885743702,1.05116261180253,0.0444937543655157,11.7797266085671,6.60730667637331,11.7797266085671,6.60730667637331,-5.17241993219383
577,20577,PERFORM2019:BUS:577,69,1.03935205198275,1.06193140679099,0.022579354808232,-21.3360324735105,-20.5236136760442,-21.3360324735105,-20.5236136760442,0.812418797466307
578,20578,PERFORM2019:BUS:578,69,1.03882032389586,1.06135303459063,0.0225327106947717,-21.4230063059493,-20.6055626197151,-21.4230063059493,-20.6055626197151,0.817443686234157
579,20579,PERFORM2019:BUS:579,115,1.01786352403483,1.04223589270334,0.0243723686685073,21.5932769347463,17.6508031581141,21.5932769347463,17.6508031581141,-3.94247377663223
580,20580,PERFORM2019:BUS:580,345,1.08100148669869,1.09851278898053,0.0175113022818396,-15.3067550699264,-14.6514083482026,-15.3067550699264,-14.6514083482026,0.655346721723845
581,20581,PERFORM2019:BUS:581,69,1.05501945972363,1.07088951498184,0.0158700552582141,-19.4659034777709,-18.6671724403877,-19.4659034777709,-18.6671724403877,0.798731037383163
582,20582,PERFORM2019:BUS:582,69,1.06094055848691,1.07483054769935,0.0138899892124404,-17.6741175530968,-16.9154769501099,-17.6741175530968,-16.9154769501099,0.758640602986873
583,20583,PERFORM2019:BUS:583,69,1.06402246943358,1.07739841540913,0.0133759459755483,-17.056091418844,-16.3107160674768,-17.056091418844,-16.3107160674768,0.745375351367215
584,20584,PERFORM2019:BUS:584,69,1.05702120784123,1.07501885859932,0.0179976507580875,-20.4013729230881,-19.5847077727287,-20.4013729230881,-19.5847077727287,0.816665150359341
585,20585,PERFORM2019:BUS:585,69,1.06362880269196,1.07700536008824,0.0133765573962783,-17.2419329671168,-16.492951256453,-17.2419329671168,-16.492951256453,0.74898171066377
586,20586,PERFORM2019:BUS:586,69,1.05547097800753,1.07003958978967,0.0145686117821355,-19.2121438386176,-18.4196765137283,-19.2121438386176,-18.4196765137283,0.792467324889259
587,20587,PERFORM2019:BUS:587,69,1.05028753844159,1.0675532638274,0.017265725385806,-25.5021522042676,-24.5396250674502,-25.5021522042676,-24.5396250674502,0.962527136817471
588,20588,PERFORM2019:BUS:588,69,1.05170030737812,1.06928367410944,0.0175833667313248,-24.349160060596,-23.4184453815918,-24.349160060596,-23.4184453815918,0.930714679004211
589,20589,PERFORM2019:BUS:589,345,1.08260870997761,1.09997449452973,0.0173657845521138,-15.0448604115264,-14.3982798600022,-15.0448604115264,-14.3982798600022,0.646580551524238
590,20590,PERFORM2019:BUS:590,345,1.08078205065984,1.09828729766082,0.0175052470009762,-15.3587938254012,-14.7015386389489,-15.3587938254012,-14.7015386389489,0.657255186452289
591,20591,PERFORM2019:BUS:591,69,1.05248976212341,1.06874578402256,0.016256021899147,-20.4116663433142,-19.5419935904549,-20.4116663433142,-19.5419935904549,0.869672752859287
592,20592,PERFORM2019:BUS:592,69,1.05979736885639,1.07604401374041,0.0162466448840271,-19.5455169359896,-18.7134361620444,-19.5455169359896,-18.7134361620444,0.832080773945194
593,20593,PERFORM2019:BUS:593,345,1.06615902208936,1.08334323644174,0.0171842143523744,-12.6879222299916,-12.118009947715,-12.6879222299916,-12.118009947715,0.569912282276533
594,20594,PERFORM2019:BUS:594,345,1.06644164524744,1.08356154023762,0.0171198949901741,-12.6588026056366,-12.0896351628367,-12.6588026056366,-12.0896351628367,0.569167442799852
595,20595,PERFORM2019:BUS:595,138,1.06249931070191,1.08027388682339,0.0177745761214851,-26.2245519201381,-25.2488304615703,-26.2245519201381,-25.2488304615703,0.975721458567818
596,20596,PERFORM2019:BUS:596,138,1.05550676477884,1.07345289913846,0.0179461343596203,-26.7638410720389,-25.7651111061315,-26.7638410720389,-25.7651111061315,0.998729965907472
597,20597,PERFORM2019:BUS:597,138,1.06312448388984,1.08082898196966,0.0177044980798138,-26.1479568829149,-25.1748208124411,-26.1479568829149,-25.1748208124411,0.973136070473828
598,20598,PERFORM2019:BUS:598,69,1.04938106469795,1.06547021600051,0.0160891513025625,-21.5103068278396,-20.6625508992612,-21.5103068278396,-20.6625508992612,0.847755928578408
599,20599,PERFORM2019:BUS:599,138,1.05553106499541,1.0734765856112,0.0179455206157939,-26.7640556122943,-25.7653434005221,-26.7640556122943,-25.7653434005221,0.998712211772215
600,20600,PERFORM2019:BUS:600,138,1.05907720907373,1.07694342564812,0.0178662165743873,-26.4911728620962,-25.5040446171968,-26.4911728620962,-25.5040446171968,0.987128244899424
601,20601,PERFORM2019:BUS:601,138,1.06154166220258,1.07917241713615,0.0176307549335657,-26.3455407963992,-25.365111329433,-26.3455407963992,-25.365111329433,0.980429466966143
602,20602,PERFORM2019:BUS:602,69,1.04537829793862,1.06677415871427,0.0213958607756519,-23.4004164096613,-22.4221636665294,-23.4004164096613,-22.4221636665294,0.978252743131861
603,20603,PERFORM2019:BUS:603,69,1.04840333580182,1.07758041369287,0.0291770778910496,-24.0068965944381,-23.0515958427342,-24.0068965944381,-23.0515958427342,0.955300751703902
604,20604,PERFORM2019:BUS:604,69,1.05195389447075,1.08227851815419,0.0303246236834389,-21.9235234889258,-21.095488169966,-21.9235234889258,-21.095488169966,0.828035318959763
605,20605,PERFORM2019:BUS:605,69,1.04545236675692,1.07319895130404,0.0277465845471241,-24.6657655523867,-23.667352663206,-24.6657655523867,-23.667352663206,0.998412889180685
606,20606,PERFORM2019:BUS:606,69,1.03637757192756,1.06115262545779,0.0247750535302351,-31.0698186953898,-29.7313467439563,-31.0698186953898,-29.7313467439563,1.33847195143352
607,20607,PERFORM2019:BUS:607,69,1.05268701945336,1.0789209657454,0.0262339462920416,-27.8675374823937,-26.6880521591613,-27.8675374823937,-26.6880521591613,1.1794853232324
608,20608,PERFORM2019:BUS:608,138,1.04925795766441,1.07120985330256,0.0219518956381468,-21.9570055776125,-21.0471973655035,-21.9570055776125,-21.0471973655035,0.909808212109056
609,20609,PERFORM2019:BUS:609,69,1.05836147207687,1.08951997570631,0.0311585036294488,-19.8512884180083,-19.1511500984269,-19.8512884180083,-19.1511500984269,0.700138319581413
610,20610,PERFORM2019:BUS:610,69,1.0483250281743,1.07744319997184,0.0291181717975399,-24.1342764235113,-23.171352892926,-24.1342764235113,-23.171352892926,0.962923530585272
611,20611,PERFORM2019:BUS:611,69,1.04848544241784,1.07759925830361,0.0291138158857691,-24.1143145117667,-23.152454791976,-24.1143145117667,-23.152454791976,0.961859719790709
612,20612,PERFORM2019:BUS:612,69,1.04837877948382,1.07755652286392,0.0291777433800942,-24.0099444525851,-23.0544808925845,-24.0099444525851,-23.0544808925845,0.955463560000624
613,20613,PERFORM2019:BUS:613,69,1.03671479566803,1.05895974827334,0.0222449526053068,-21.8046525479112,-20.9634121005728,-21.8046525479112,-20.9634121005728,0.841240447338464
614,20614,PERFORM2019:BUS:614,69,1.04197686370368,1.06382023107971,0.0218433673760245,-21.3270661643363,-20.4752185763814,-21.3270661643363,-20.4752185763814,0.851847587954921
615,20615,PERFORM2019:BUS:615,69,1.02965272779026,1.05095908394425,0.0213063561539937,-23.3335622197202,-22.4002813538017,-23.3335622197202,-22.4002813538017,0.933280865918448
616,20616,PERFORM2019:BUS:616,69,1.02971485887823,1.05144770249065,0.0217328436124173,-23.8370956006672,-22.8763258077325,-23.8370956006672,-22.8763258077325,0.960769792934741
617,20617,PERFORM2019:BUS:617,69,1.02807133496993,1.04966605408205,0.0215947191121164,-23.8394594159072,-22.8815268792478,-23.8394594159072,-22.8815268792478,0.957932536659399
