model_bus,zone,parent_pd_mw,pd_gross_mw,qd_gross_mvar,p_boundary_mw,q_boundary_mvar,pd_effective_mw,qd_effective_mvar,within_zone_allocation_weight,assumed_q_over_p
37,F,0,0,0,-93.9786306883043,0,93.9786306883043,0,0,0.250623624353469
38,F,0,0,0,0,0,0,0,0,0.250623624353469
39,G,0,85.843888742181,21.5145065251613,0,0,85.843888742181,21.5145065251613,0.2,0.250623624353469
40,F,0,0,0,0,0,0,0,0,0.250623624353469
41,F,809.143671,435.818982379356,67.3271938592713,0,0,435.818982379356,67.3271938592713,0.798175598482101,0.154484307892461
42,F,204.597757,110.199942789689,9.1564983648609,0,0,110.199942789689,9.1564983648609,0.201824401517899,0.0830898649587835
43,E,0,0,0,0,0,0,0,0,0.250623624353469
44,E,0,0,0,0,0,0,0,0,0.250623624353469
45,E,295.9154,330.216860376313,18.9705795183262,0,0,330.216860376313,18.9705795183262,1,0.0574488519353842
46,D,26.5861492,6.20236440068233,-9.91495552988919,0,0,6.20236440068233,-9.91495552988919,0.0303030303168461,-1.59857675063375
47,D,610.325512,142.384713182044,23.329307129151,0,0,142.384713182044,23.329307129151,0.695652174150916,0.163846993176323
48,D,0,0,0,-259.585235657518,0,259.585235657518,0,0,0.250623624353469
49,D,240.431262,56.0909475464738,3.96598221195568,0,0,56.0909475464738,3.96598221195568,0.274044795532238,0.0707062794521288
50,C,0,0,0,0,0,0,0,0,0.250623624353469
51,C,844.977176,309.35521046921,27.4583047260803,0,0,309.35521046921,27.4583047260803,0.472527472527473,0.0887597939095103
52,B,0,0,0,0,0,0,0,0,0.250623624353469
53,B,1066.91373,452.288400570298,105.980546470777,0,0,452.288400570298,105.980546470777,1,0.234320726194048
54,A,20,5.22155689754366,0,498.143355709457,0,-492.921798811914,0,0.00763005733397711,0
55,A,939,245.152096339675,34.4622755237882,0,0,245.152096339675,34.4622755237882,0.358231191830225,0.140575079872204
56,A,198.818159,51.9070164741691,11.4874251745961,0,0,51.9070164741691,11.4874251745961,0.0758496976102888,0.221307752879856
57,A,277.420687,72.4283950863076,-1.5664670692631,0,0,72.4283950863076,-1.5664670692631,0.105836787372066,-0.0216278031205366
58,A,97.0972405,25.3499382932616,9.92095810533296,0,0,25.3499382932616,9.92095810533296,0.0370428755992982,0.391360246741513
59,A,814.923268,212.758410549711,51.6934132856823,0,0,212.758410549711,51.6934132856823,0.3108955628816,0.24296766060679
60,A,0,0,0,0,0,0,0,0,0.250623624353469
61,A,273.952928,71.5230400400341,2.08862275901747,0,0,71.5230400400341,2.08862275901747,0.104513827372545,0.0292020970843575
62,A,0,0,0,0,0,0,0,0,0.250623624353469
63,C,0,0,0,0,0,0,0,0,0.250623624353469
64,C,165.296493,60.516819665952,9.15276824202676,0,0,60.516819665952,9.15276824202676,0.0924369749543922,0.151243378164109
65,C,105.188677,38.5107032906564,0,0,0,38.5107032906564,0,0.058823529313079,0
66,C,0,0,0,172.518862325581,0,-172.518862325581,0,0,0.250623624353469
67,C,0,0,0,73.9366552823917,0,-73.9366552823917,0,0,0.250623624353469
68,C,243.899021,89.2940485468088,15.0105399169239,0,0,89.2940485468088,15.0105399169239,0.136393018910436,0.168102355769604
69,C,0,0,0,0,0,0,0,0,0.250623624353469
70,C,0,0,0,0,0,0,0,0,0.250623624353469
71,C,428.846145,157.005175066864,19.4038686730967,0,0,157.005175066864,19.4038686730967,0.23981900429462,0.123587446495526
72,C,0,0,0,0,0,0,0,0,0.250623624353469
73,G,0,214.609721855453,53.7862663129033,-140.967946032456,0,355.577667887909,53.7862663129033,0.5,0.250623624353469
74,H,117.903792,101.143681254576,0,0,0,101.143681254576,0,1,0
75,G,0,0,0,123.227758803986,0,-123.227758803986,0,0,0.250623624353469
76,G,0,128.765833113272,32.271759787742,0,0,128.765833113272,32.271759787742,0.3,0.250623624353469
77,H,0,0,0,0,0,0,0,0,0.250623624353469
78,I,2311.83906,258.077862497404,66.9798863500656,0,0,258.077862497404,66.9798863500656,1,0.259533637259334
79,J,0,984.061085816953,246.628955912654,0,0,984.061085816953,246.628955912654,0.45,0.250623624353469
80,K,809.143671,879.710800561409,27.1803028340504,338.711890976147,0,540.998909585261,27.1803028340504,1,0.0308968615784922
81,J,0,218.680241292656,54.8064346472565,470.092452407568,0,-251.412211114912,54.8064346472565,0.1,0.250623624353469
82,J,0,984.061085816953,246.628955912654,0,0,984.061085816953,246.628955912654,0.45,0.250623624353469
9001,G,0,0,0,0,0,0,0,0,0
9002,G,0,0,0,0,0,0,0,0,0
9003,K,0,0,0,0,0,0,0,0,0
858,G,0,0,0,0,0,0,0,0,0
774,G,0,0,0,0,0,0,0,0,0
9101,F,0,0,0,0,0,0,0,0,0
9102,F,0,0,0,0,0,0,0,0,0
9103,F,0,0,0,0,0,0,0,0,0
9104,G,0,0,0,0,0,0,0,0,0
1220,E,0,0,0,0,0,0,0,0,0
1130,J,0,0,0,0,0,0,0,0,0
557,J,0,0,0,0,0,0,0,0,0
1529,J,0,0,0,0,0,0,0,0,0
1493,J,0,0,0,0,0,0,0,0,0
601,J,0,0,0,0,0,0,0,0,0
1129,J,0,0,0,0,0,0,0,0,0
9111,J,0,0,0,0,0,0,0,0,0
9112,J,0,0,0,0,0,0,0,0,0
9113,J,0,0,0,0,0,0,0,0,0
9114,J,0,0,0,0,0,0,0,0,0
