source_bus,bus_type,vm_pu,vmin_pu,vmax_pu,p_mismatch_mw,q_mismatch_mvar,voltage_below_min_pu,voltage_above_max_pu,violated,invalid_voltage_bounds
37,1,1.06856470569623,0.9,1.1,-4.83169060316868e-13,4.37393177232792e-12,0,0,0,0
38,1,1.08246469320676,0.9,1.1,3.41060513164848e-13,5.90985593795779e-12,0,0,0,0
39,1,1.07431923086508,0.9,1.1,-1.02318153949454e-12,-2.49258391704643e-11,0,0,0,0
40,1,0.988988796081204,0.9,1.1,2.04217731455986e-13,2.80894606099284e-12,0,0,0,0
41,1,0.923418128745291,0.9,1.1,-2.8421709430404e-14,-4.51905179943424e-12,0,0,0,0
42,3,0.900000294246221,0.9,1.1,2.27373675443232e-13,0,0,0,0,0
43,1,1.07097235990944,0.9,1.1,1.70530256582424e-12,2.55351295663786e-12,0,0,0,0
44,1,1.04478514627981,0.9,1.1,3.12638803734444e-13,-2.63677968348475e-12,0,0,0,0
45,1,1.01272211314767,0.9,1.1,1.70530256582424e-13,-9.98312543742941e-13,0,0,0,0
46,1,0.921974780433093,0.9,1.1,-2.66453525910038e-15,1.66977542903624e-13,0,0,0,0
47,2,0.900000579671517,0.9,1.1,0,3.41060513164848e-13,0,0,0,0
48,2,1.09999985154451,0.9,1.1,3.19191267655287e-13,4.54747350886464e-13,0,0,0,0
49,1,1.05743459480358,0.9,1.1,-7.105427357601e-15,-3.14859249783694e-13,0,0,0,0
50,2,1.08567906065854,0.9,1.1,1.25055521493778e-12,2.50111042987555e-12,0,0,0,0
51,2,0.924036191673806,0.9,1.1,2.75690581474919e-12,-1.13686837721616e-13,0,0,0,0
52,1,1.04691335739819,0.9,1.1,7.35883567058284e-14,2.23815592303085e-12,0,0,0,0
53,2,1.08048687899334,0.9,1.1,9.9475983006414e-12,0,0,0,0,0
54,2,0.979312942215627,0.9,1.1,-1.88720150617883e-11,-3.18323145620525e-12,0,0,0,0
55,2,1.05270715667881,0.9,1.1,6.82121026329696e-12,1.13686837721616e-12,0,0,0,0
56,2,1.00134990393361,0.9,1.1,-1.29034560814034e-11,1.83320025826106e-12,0,0,0,0
57,2,1.03610420951408,0.9,1.1,4.44799752585823e-12,-1.84741111297626e-13,0,0,0,0
58,1,1.00016671710794,0.9,1.1,1.442401753593e-12,-1.36264333150393e-11,0,0,0,0
59,1,1.00331334904674,0.9,1.1,1.48361323226709e-11,1.15676357381744e-11,0,0,0,0
60,2,0.995874761891784,0.9,1.1,-3.02691205433803e-12,-1.56319401867222e-13,0,0,0,0
61,2,1.02288208672501,0.9,1.1,-1.87583282240666e-12,-7.105427357601e-15,0,0,0,0
62,1,1.0005929356309,0.9,1.1,1.59005299086596e-12,-1.01380027278221e-12,0,0,0,0
63,1,1.01450887175739,0.9,1.1,2.54474938388791e-12,-1.90630054850586e-13,0,0,0,0
64,1,0.98356761538152,0.9,1.1,6.53699316899292e-13,1.63424829224823e-12,0,0,0,0
65,2,0.900000185496612,0.9,1.1,6.83986201011066e-12,1.70530256582424e-13,0,0,0,0
66,1,1.09554645696771,0.9,1.1,-1.17239551400417e-13,-3.29747080335396e-12,0,0,0,0
67,1,1.08862936436731,0.9,1.1,1.58095758706622e-13,2.42604330721874e-12,0,0,0,0
68,2,1.09999980158277,0.9,1.1,-1.13686837721616e-13,-1.13686837721616e-13,0,0,0,0
69,1,1.09999982148839,0.9,1.1,1.11178408363414e-13,1.17348393823654e-12,0,0,0,0
70,1,1.09533566960135,0.9,1.1,8.83310410632685e-15,-3.89041137583336e-13,0,0,0,0
71,2,1.09606339034473,0.9,1.1,1.81898940354586e-12,2.38742359215394e-12,0,0,0,0
72,2,0.973290491649321,0.9,1.1,-1.10844666778576e-12,4.54747350886464e-13,0,0,0,0
73,1,1.07709421809795,0.9,1.1,4.54747350886464e-12,4.08562073062058e-11,0,0,0,0
74,1,1.08248861760486,0.9,1.1,4.54747350886464e-13,5.55111512312578e-12,0,0,0,0
75,1,1.0821532162121,0.9,1.1,-1.88649096344307e-12,-3.03229663600746e-12,0,0,0,0
76,1,1.08217174641404,0.9,1.1,3.18323145620525e-12,-9.25837184695411e-12,0,0,0,0
77,1,1.08280464649523,0.9,1.1,-7.4205931531097e-12,-4.55012421088288e-12,0,0,0,0
78,2,1.08289680696261,0.9,1.1,2.09752215596382e-11,1.08002495835535e-11,0,0,0,0
79,2,1.09999997155057,0.9,1.1,-2.27373675443232e-12,0,0,0,0,0
80,2,0.900000013791586,0.9,1.1,-1.13686837721616e-13,-2.27373675443232e-13,0,0,0,0
81,1,1.04349901930078,0.9,1.1,4.54747350886464e-12,-1.89004367712187e-12,0,0,0,0
82,2,1.09999996559029,0.9,1.1,-1.36424205265939e-12,2.27373675443232e-13,0,0,0,0
9001,1,1.07900427117698,0.9,1.1,-7.57885300185246e-13,1.64171433004749e-12,0,0,0,0
9002,1,1.08032993766899,0.9,1.1,-1.64075977644831e-11,-7.18581669733456e-11,0,0,0,0
9003,1,0.991568191832178,0.9,1.1,-8.5265128291212e-13,-3.5527136788005e-13,0,0,0,0
858,1,1.07876028936004,0.9,1.1,8.08926502748179e-12,3.59246969572594e-11,0,0,0,0
774,1,1.08257608281034,0.9,1.1,5.33140167444064e-12,3.66647861979012e-11,0,0,0,0
9101,1,1.06929682650832,0.9,1.1,1.69168620725843e-12,3.65014723291696e-11,0,0,0,0
9102,1,1.06769495931766,0.9,1.1,-1.99510539790911e-12,-9.14627612511132e-12,0,0,0,0
9103,1,1.03509942421419,0.9,1.1,0,0,0,0,0,0
9104,1,1.07961238746369,0.9,1.1,8.10543535043389e-13,2.98420443036284e-12,0,0,0,0
1220,1,1.05410581308237,0.9,1.1,-1.44632963919569e-12,-3.8994621021354e-13,0,0,0,0
1130,1,1.0902141405084,0.9,1.1,-2.36829494750713e-12,2.28691848846531e-12,0,0,0,0
557,1,1.09030768696381,0.9,1.1,-1.57695143495745e-12,2.05906705872915e-11,0,0,0,0
1529,1,1.08044247315509,0.9,1.1,-6.28550006675902e-12,-1.09908841219426e-11,0,0,0,0
1493,1,1.07960340733147,0.9,1.1,1.40279872529318e-11,2.15553324866085e-11,0,0,0,0
