branch_row,device_key,from_bus,to_bus,online,rate_a_mva,from_mva,to_mva,from_overload_mva,to_overload_mva,angle_deg,angle_min_deg,angle_max_deg,angle_below_min_deg,angle_above_max_deg,violated,invalid_limit_bounds,stored_terminal_flow_error_mva,stored_terminal_flow_inconsistent
1,NPCC_S7:BRANCH_ROW:33,37,38,1,2500,88.6314247808694,99.5523845575489,0,0,-0.805019374107741,-360,360,0,0,0,0,1.58882185807825e-14,0
2,NPCC_S7:BRANCH_ROW:34,37,39,1,3388,952.93955596613,942.191896303174,0,0,3.8578644786184,-360,360,0,0,0,0,1.17185710042169e-13,0
3,NPCC_S7:BRANCH_ROW:35,37,40,1,2500,221.895126323729,223.998043799666,0,0,-3.7965331103502,-360,360,0,0,0,0,2.92964275105423e-14,0
4,NPCC_S7:BRANCH_ROW:36,37,43,1,3745.98196383403,658.281083872742,648.113464824658,0,0,-6.33977532905248,-360,360,0,0,0,0,1.13686837721616e-13,0
5,NPCC_S7:BRANCH_ROW:37,38,69,1,1216,195.054931980135,208.720564922211,0,0,-5.55798146920531,-360,360,0,0,0,0,2.8421709430404e-14,0
6,NPCC_S7:BRANCH_ROW:38,39,73,1,2500,675.040095217257,661.556562750992,0,0,7.26439598899963,-360,360,0,0,0,0,1.15667977213006e-13,0
7,NPCC_S7:BRANCH_ROW:39,39,73,1,2500,675.040095217257,661.556562750992,0,0,7.26439598899963,-360,360,0,0,0,0,1.15667977213006e-13,0
8,NPCC_S7:BRANCH_ROW:40,40,44,1,1328.76341358641,119.207232994506,129.926820605065,0,0,-3.60930829563796,-360,360,0,0,0,0,1.4210854715202e-14,0
9,NPCC_S7:BRANCH_ROW:41,41,42,1,2500,514.594134761685,523.330829284274,0,0,-2.13255032360022,-360,360,0,0,0,0,3.41060513164848e-13,0
10,NPCC_S7:BRANCH_ROW:42,41,45,1,314.254622579561,7.97085889776234,19.2852641290544,0,0,0.222481288464183,-360,360,0,0,0,0,1.25607396694702e-15,0
11,NPCC_S7:BRANCH_ROW:43,43,44,1,2500,352.636151319549,341.981093264738,0,0,-1.06606607693569,-360,360,0,0,0,0,8.03887338846093e-14,0
12,NPCC_S7:BRANCH_ROW:44,43,50,1,3463.47124449306,241.08258237692,211.72527277279,0,0,-1.20621200925577,-360,360,0,0,0,0,2.8421709430404e-14,0
13,NPCC_S7:BRANCH_ROW:45,43,50,1,3463.47124449306,241.08258237692,211.72527277279,0,0,-1.20621200925577,-360,360,0,0,0,0,2.8421709430404e-14,0
14,NPCC_S7:BRANCH_ROW:46,44,45,1,2500,264.05859394418,261.085342558004,0,0,2.95114683049358,-360,360,0,0,0,0,5.72857867687912e-14,0
15,NPCC_S7:BRANCH_ROW:47,44,48,1,6896.14528055676,518.477995011463,482.24133639655,0,0,-33.6317480274841,-360,360,0,0,0,0,5.6843418860808e-14,0
16,NPCC_S7:BRANCH_ROW:48,45,46,1,2040.85471944324,135.495331773884,136.887865720984,0,0,-30.7361782526312,-360,360,0,0,0,0,3.17764371615651e-14,0
17,NPCC_S7:BRANCH_ROW:49,45,51,1,489.56239109923,49.6663968182253,46.1083934720491,0,0,-1.02186744417491,-360,360,0,0,0,0,7.94410929039127e-15,0
18,NPCC_S7:BRANCH_ROW:50,45,71,1,166.495119914644,13.5370001547743,21.7591007791199,0,0,-4.78208452114409,-360,360,0,0,0,0,3.97205464519564e-15,0
19,NPCC_S7:BRANCH_ROW:51,46,47,1,2500,147.214431303508,159.384738158298,0,0,-10.9543437076968,-360,360,0,0,0,0,2.86428933843956e-14,0
20,NPCC_S7:BRANCH_ROW:52,46,49,1,2500,8.97015099485967,13.0805576834619,0,0,0.208477780063287,-360,360,0,0,0,0,1.83102671940889e-15,0
21,NPCC_S7:BRANCH_ROW:53,47,48,1,2500,546.294633050892,468.902030843773,0,0,5.10762710235031,-360,360,0,0,0,0,6.35528743231302e-14,0
22,NPCC_S7:BRANCH_ROW:54,50,51,1,2500,212.887474333198,211.740535222658,0,0,2.06942531863877,-360,360,0,0,0,0,2.86428933843956e-14,0
23,NPCC_S7:BRANCH_ROW:55,50,52,1,2858.06690137886,226.413523959648,275.167425200002,0,0,2.30828130587728,-360,360,0,0,0,0,7.86234079079296e-13,0
24,NPCC_S7:BRANCH_ROW:56,51,53,1,290.964700741948,65.4982101624309,68.3444255859092,0,0,5.70371975304919,-360,360,0,0,0,0,0,0
25,NPCC_S7:BRANCH_ROW:57,51,72,1,2500,937.815957054597,798.08740887646,0,0,-4.23873358091522,-360,360,0,0,0,0,1.14571573537582e-13,0
26,NPCC_S7:BRANCH_ROW:58,52,53,1,2500,373.487453747472,341.634858340841,0,0,5.46486376581068,-360,360,0,0,0,0,7.97835403296756e-13,0
27,NPCC_S7:BRANCH_ROW:59,53,55,1,997.983883346124,127.136439347013,117.901145128887,0,0,-3.60549426948414,-360,360,0,0,0,0,2.00971834711523e-14,0
28,NPCC_S7:BRANCH_ROW:60,53,65,1,785.968397879188,100.798946652617,96.2625731201228,0,0,-1.92570400591643,-360,360,0,0,0,0,1.4238583238574e-14,0
29,NPCC_S7:BRANCH_ROW:61,54,56,1,789.941803,26.4228508962174,29.1413346951573,0,0,0.0547616953670367,-360,360,0,0,0,0,2.81328996751407e-12,0
30,NPCC_S7:BRANCH_ROW:62,54,62,1,789.941803,55.313619251619,63.5656368594885,0,0,1.38143700449699,-360,360,0,0,0,0,4.03713975366103e-13,0
31,NPCC_S7:BRANCH_ROW:65,55,57,1,789.941803,540.613246036748,444.106355243948,0,0,-0.697300218954451,-360,360,0,0,0,0,4.2632564145606e-14,0
32,NPCC_S7:BRANCH_ROW:66,55,59,1,789.941803,59.4532931070274,61.1636034060138,0,0,0.517117182411967,-360,360,0,0,0,0,3.90216718464728e-13,0
33,NPCC_S7:BRANCH_ROW:67,56,58,1,2500,275.051343895226,275.608519488153,0,0,1.59675521172904,-360,360,0,0,0,0,4.01943669423046e-14,0
34,NPCC_S7:BRANCH_ROW:68,57,59,1,2500,203.078056609566,234.821730768782,0,0,1.21441740136642,-360,360,0,0,0,0,4.69617147845804e-13,0
35,NPCC_S7:BRANCH_ROW:69,58,60,1,2500,98.4203108901031,68.7327330403776,0,0,0.0160774895465341,-360,360,0,0,0,0,2.78752218223048e-14,0
