model_bus,zone,parent_pd_mw,pd_gross_mw,qd_gross_mvar,p_boundary_mw,q_boundary_mvar,pd_effective_mw,qd_effective_mvar,within_zone_allocation_weight,assumed_q_over_p
37,F,0,0,0,-178.424907386072,0,178.424907386072,0,0,0.250623624353469
38,F,0,0,0,0,0,0,0,0,0.250623624353469
39,G,0,145.106609352916,36.3671443536707,0,0,145.106609352916,36.3671443536707,0.2,0.250623624353469
40,F,0,0,0,0,0,0,0,0,0.250623624353469
41,F,809.143671,560.642240542085,86.6104285054226,0,0,560.642240542085,86.6104285054226,0.798175598482101,0.154484307892461
42,F,204.597757,141.762395240147,11.7790182767375,0,0,141.762395240147,11.7790182767375,0.201824401517899,0.0830898649587835
43,E,0,0,0,0,0,0,0,0,0.250623624353469
44,E,0,0,0,0,0,0,0,0,0.250623624353469
45,E,295.9154,404.784376131571,23.2543976901395,0,0,404.784376131571,23.2543976901395,1,0.0574488519353842
46,D,26.5861492,6.43620206525391,-10.2887629838958,0,0,6.43620206525391,-10.2887629838958,0.0303030303168461,-1.59857675063375
47,D,610.325512,147.752812611597,24.2088540797548,0,0,147.752812611597,24.2088540797548,0.695652174150916,0.163846993176323
48,D,0,0,0,256.569189354018,0,-256.569189354018,0,0,0.250623624353469
49,D,240.431262,58.205653379693,4.11550519355832,0,0,58.205653379693,4.11550519355832,0.274044795532238,0.0707062794521288
50,C,0,0,0,0,0,0,0,0,0.250623624353469
51,C,844.977176,402.327784371105,35.7105312248492,0,0,402.327784371105,35.7105312248492,0.472527472527473,0.0887597939095103
52,B,0,0,0,0,0,0,0,0,0.250623624353469
53,B,1066.91373,577.317859987027,135.277540196954,0,0,577.317859987027,135.277540196954,1,0.234320726194048
54,A,20,6.45623214381114,0,258.848564905815,0,-252.392332762004,0,0.00763005733397711,0
55,A,939,303.120099151933,42.6111321491536,0,0,303.120099151933,42.6111321491536,0.358231191830225,0.140575079872204
56,A,198.818159,64.1808094454578,14.2037107163845,0,0,64.1808094454578,14.2037107163845,0.0758496976102888,0.221307752879856
57,A,277.420687,89.5546178383785,-1.93686964314334,0,0,89.5546178383785,-1.93686964314334,0.105836787372066,-0.0216278031205366
58,A,97.0972405,31.3441162595731,12.2668410732412,0,0,31.3441162595731,12.2668410732412,0.0370428755992982,0.391360246741513
59,A,814.923268,263.066689880061,63.9166982237303,0,0,263.066689880061,63.9166982237303,0.3108955628816,0.24296766060679
60,A,0,0,0,0,0,0,0,0,0.250623624353469
61,A,273.952928,88.435184982239,2.58249285752446,0,0,88.435184982239,2.58249285752446,0.104513827372545,0.0292020970843575
62,A,0,0,0,0,0,0,0,0,0.250623624353469
63,C,0,0,0,0,0,0,0,0,0.250623624353469
64,C,165.296493,78.7043409951276,11.9035104082831,0,0,78.7043409951276,11.9035104082831,0.0924369749543922,0.151243378164109
65,C,105.188677,50.084580460121,0,0,0,50.084580460121,0,0.058823529313079,0
66,C,0,0,0,94.7394746068881,0,-94.7394746068881,0,0,0.250623624353469
67,C,0,0,0,40.6026319743806,0,-40.6026319743806,0,0,0.250623624353469
68,C,243.899021,116.130181401742,19.5217570695842,0,0,116.130181401742,19.5217570695842,0.136393018910436,0.168102355769604
69,C,0,0,0,0,0,0,0,0,0.250623624353469
70,C,0,0,0,0,0,0,0,0,0.250623624353469
71,C,428.846145,204.190982022383,25.2354420655601,0,0,204.190982022383,25.2354420655601,0.23981900429462,0.123587446495526
72,C,0,0,0,0,0,0,0,0,0.250623624353469
73,G,0,362.76652338229,90.9178608841767,-267.637361079107,0,630.403884461397,90.9178608841767,0.5,0.250623624353469
74,H,117.903792,213.212714747238,0,0,0,213.212714747238,0,1,0
75,G,0,0,0,67.6710532906344,0,-67.6710532906344,0,0,0.250623624353469
76,G,0,217.659914029374,54.5507165305061,0,0,217.659914029374,54.5507165305061,0.3,0.250623624353469
77,H,0,0,0,0,0,0,0,0,0.250623624353469
78,I,2311.83906,487.778931296523,126.595040217857,0,0,487.778931296523,126.595040217857,1,0.259533637259334
79,J,0,1802.30373616374,451.699894543153,0,0,1802.30373616374,451.699894543153,0.45,0.250623624353469
80,K,809.143671,1876.07853328516,57.9649387532923,415.716454634481,0,1460.36207865068,57.9649387532923,1,0.0308968615784922
81,J,0,400.511941369719,100.377754342923,266.976974296074,0,133.534967073645,100.377754342923,0.1,0.250623624353469
82,J,0,1802.30373616374,451.699894543153,0,0,1802.30373616374,451.699894543153,0.45,0.250623624353469
9001,G,0,0,0,0,0,0,0,0,0
9002,G,0,0,0,0,0,0,0,0,0
9003,K,0,0,0,0,0,0,0,0,0
858,G,0,0,0,0,0,0,0,0,0
774,G,0,0,0,0,0,0,0,0,0
