branch_row,branch_key,temperature_c,series_phase_current_amp,subconductor_current_amp,from_terminal_current_amp,to_terminal_current_amp,series_loss_mw,total_conductor_joule_mw,heating_identity_error_mw
82,PERFORM2019:AC:651:858:1,55.3749851091359,602.064772152201,301.0323860761,603.574200824288,600.588113469591,0.423688416997249,0.423688416997249,5.55111512312578e-17
83,PERFORM2019:AC:651:858:2,55.3749851091359,602.064772152201,301.0323860761,603.574320823208,600.588014151319,0.423688416997249,0.423688416997249,5.55111512312578e-17
84,PERFORM2019:AC:651:902:1,55.3701603016125,601.606937804877,300.803468902439,604.737002885222,598.666652885726,0.97902867813933,0.97902867813933,1.11022302462516e-16
85,PERFORM2019:AC:651:902:2,55.3701603016125,601.606937804877,300.803468902439,604.737122196123,598.666582652423,0.97902867813933,0.97902867813933,1.11022302462516e-16
86,PERFORM2019:AC:858:902:1,55.3426320894675,598.987914708532,299.493957354266,600.588163129233,597.45594653075,0.563088333773098,0.563088333773098,0
87,PERFORM2019:AC:858:902:2,55.3426320894675,598.987914708532,299.493957354266,600.587964492689,597.456087646279,0.563088333773098,0.563088333773098,0
88,PERFORM2019:AC:897:902:1,64.8959197632139,1195.17054962793,597.585274813966,1196.12342519287,1193.87265272207,1.82430940012597,1.82430940012597,0
89,PERFORM2019:AC:897:902:2,64.8959197632139,1195.17054962793,597.585274813966,1196.12180609934,1193.8745879969,1.82430940012597,1.82430940012597,0
90,PERFORM2019:AC:774:1519:1,52.8213311993121,263.015427728779,131.50771386439,264.096953835964,262.062990186837,0.0412095227688691,0.0412095227688691,0
91,PERFORM2019:AC:774:900:1,52.8106056352367,260.649588973196,130.324794486598,262.062990186842,259.750974975052,0.0786915657097192,0.0786915657097192,1.38777878078145e-17
92,PERFORM2019:AC:900:1519:1,52.8034845526457,259.066830578634,129.533415289317,261.865758638326,257.46102023012,0.119936792196955,0.119936792196955,1.38777878078145e-17
93,NY2025:CEEC:351,53.3816326771167,365.807702561835,182.903851280917,375.471667808488,363.220953530533,0.775704328756094,0.775704328756094,0
94,NY2025:CEEC:352,53.3816326771167,365.807702561835,182.903851280917,375.471667808488,363.220953530533,0.775704328756094,0.775704328756094,0
95,NY2025:CEEC:361,54.8467891019106,549.622512752375,274.811256376188,551.269280126695,548.273483932539,0.683081451158276,0.683081451158276,1.11022302462516e-16
96,NY2025:CEEC:362,54.8467891019106,549.622512752375,274.811256376188,551.269280126695,548.273483932539,0.683081451158276,0.683081451158276,1.11022302462516e-16
97,NY2025:CEEC:14,53.0741166707847,313.622806122159,156.81140306108,324.109660383067,313.859119638856,0.612052721535347,0.612052721535347,0
98,NY2025:CEEC:371,53.5835861994438,396.325351590747,198.162675795373,394.757339188464,397.921177329417,0.0679987405246897,0.0679987405246897,1.38777878078145e-17
102,NY2025:NYES:1,53.0073826210363,301.095470474822,150.547735237411,303.029584906742,300.257458932942,0.172333264921148,0.172333264921148,0
103,NY2025:NYES:2,53.009721217825,301.543428280185,150.771714140093,300.257458932942,305.126046137392,0.251415076660952,0.251415076660952,0
104,NY2025:SMART_PATH:1,74.2113840129495,720.303848358725,720.303848358725,715.431346749156,713.144925024995,9.49368771090145,9.49368771090146,1.77635683940025e-15
105,NY2025:SMART_PATH:2,74.1983787117999,720.102905807358,720.102905807358,715.227731841807,712.945603370408,9.49495988239334,9.49495988239334,0
106,NY2025:SMART_PATH:3,73.8350574483269,714.462759101062,714.462759101062,715.329539295108,709.268781022854,6.57690469837921,6.57690469837921,2.66453525910038e-15
107,NY2025:SMART_PATH:4,73.8350574483269,714.462759101062,714.462759101062,715.329539295108,709.268781022854,6.57690469837921,6.57690469837921,2.66453525910038e-15
