Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
04/23/2019 00:00,CENTRAL EAST - VC,23330,2046.82,2290,-9999
04/23/2019 00:00,DYSINGER EAST,23326,1138.45,3150,-9999
04/23/2019 00:00,MOSES SOUTH,23319,941.58,2650,-1600
04/23/2019 00:00,SCH - HQ - NY,23324,543,1399,-800
04/23/2019 00:00,SCH - HQ_CEDARS,325274,137,199,-100
04/23/2019 00:00,SCH - HQ_IMPORT_EXPORT,325376,433,1310,-9999
04/23/2019 00:00,SCH - NE - NY,23318,-536.71,600,-800
04/23/2019 00:00,SCH - NPX_1385,325277,-49,100,-100
04/23/2019 00:00,SCH - NPX_CSC,325154,50,330,-330
04/23/2019 00:00,SCH - OH - NY,23317,1305.39,2050,-1900
04/23/2019 00:00,SCH - PJ - NY,23316,-55.89,2000,-1300
04/23/2019 00:00,SCH - PJM_HTP,325905,0,660,-660
04/23/2019 00:00,SCH - PJM_NEPTUNE,325305,612,660,-660
04/23/2019 00:00,SCH - PJM_VFT,325658,241,315,-315
04/23/2019 00:00,SPR/DUN-SOUTH,23320,2413.92,4600,-9999
04/23/2019 00:00,TOTAL EAST,23314,3189.15,6800,-9999
04/23/2019 00:00,UPNY CONED,23315,1685.21,5700,-9999
04/23/2019 00:00,WEST CENTRAL,23312,886.19,9999,-9999
04/23/2019 00:05,CENTRAL EAST - VC,23330,1895.16,2290,-9999
04/23/2019 00:05,DYSINGER EAST,23326,956.6,3150,-9999
04/23/2019 00:05,MOSES SOUTH,23319,888.65,2650,-1600
04/23/2019 00:05,SCH - HQ - NY,23324,440,1399,-800
04/23/2019 00:05,SCH - HQ_CEDARS,325274,125,199,-100
04/23/2019 00:05,SCH - HQ_IMPORT_EXPORT,325376,330,1310,-9999
04/23/2019 00:05,SCH - NE - NY,23318,-529.99,600,-800
04/23/2019 00:05,SCH - NPX_1385,325277,0,100,-100
04/23/2019 00:05,SCH - NPX_CSC,325154,100,330,-330
04/23/2019 00:05,SCH - OH - NY,23317,1445.47,2050,-1900
04/23/2019 00:05,SCH - PJ - NY,23316,-100.3,2000,-1300
04/23/2019 00:05,SCH - PJM_HTP,325905,0,660,-660
04/23/2019 00:05,SCH - PJM_NEPTUNE,325305,565,660,-660
04/23/2019 00:05,SCH - PJM_VFT,325658,250,315,-315
04/23/2019 00:05,SPR/DUN-SOUTH,23320,2334.34,4600,-9999
04/23/2019 00:05,TOTAL EAST,23314,3041.57,6800,-9999
04/23/2019 00:05,UPNY CONED,23315,1537.62,5700,-9999
04/23/2019 00:05,WEST CENTRAL,23312,712.14,9999,-9999
04/23/2019 00:10,CENTRAL EAST - VC,23330,1837.55,2290,-9999
04/23/2019 00:10,DYSINGER EAST,23326,837.96,3150,-9999
04/23/2019 00:10,MOSES SOUTH,23319,870.35,2650,-1600
04/23/2019 00:10,SCH - HQ - NY,23324,440,1399,-800
04/23/2019 00:10,SCH - HQ_CEDARS,325274,125,199,-100
04/23/2019 00:10,SCH - HQ_IMPORT_EXPORT,325376,330,1310,-9999
04/23/2019 00:10,SCH - NE - NY,23318,-529.99,600,-800
04/23/2019 00:10,SCH - NPX_1385,325277,0,100,-100
04/23/2019 00:10,SCH - NPX_CSC,325154,100,330,-330
04/23/2019 00:10,SCH - OH - NY,23317,1445.44,2050,-1900
04/23/2019 00:10,SCH - PJ - NY,23316,-103.19,2000,-1300
04/23/2019 00:10,SCH - PJM_HTP,325905,0,660,-660
04/23/2019 00:10,SCH - PJM_NEPTUNE,325305,565,660,-660
04/23/2019 00:10,SCH - PJM_VFT,325658,250,315,-315
04/23/2019 00:10,SPR/DUN-SOUTH,23320,2203.46,4600,-9999
04/23/2019 00:10,TOTAL EAST,23314,2903.75,6800,-9999
04/23/2019 00:10,UPNY CONED,23315,1386.87,5700,-9999
04/23/2019 00:10,WEST CENTRAL,23312,594.96,9999,-9999
04/23/2019 00:15,CENTRAL EAST - VC,23330,1834.06,2290,-9999
04/23/2019 00:15,DYSINGER EAST,23326,838.98,3150,-9999
04/23/2019 00:15,MOSES SOUTH,23319,921.94,2650,-1600
04/23/2019 00:15,SCH - HQ - NY,23324,440,1399,-800
04/23/2019 00:15,SCH - HQ_CEDARS,325274,125,199,-100
04/23/2019 00:15,SCH - HQ_IMPORT_EXPORT,325376,330,1310,-9999
04/23/2019 00:15,SCH - NE - NY,23318,-554.97,600,-800
04/23/2019 00:15,SCH - NPX_1385,325277,0,100,-100
04/23/2019 00:15,SCH - NPX_CSC,325154,100,330,-330
04/23/2019 00:15,SCH - OH - NY,23317,1445.47,2050,-1900
04/23/2019 00:15,SCH - PJ - NY,23316,-104.39,2000,-1300
04/23/2019 00:15,SCH - PJM_HTP,325905,0,660,-660
04/23/2019 00:15,SCH - PJM_NEPTUNE,325305,565,660,-660
04/23/2019 00:15,SCH - PJM_VFT,325658,254,315,-315
04/23/2019 00:15,SPR/DUN-SOUTH,23320,2246.67,4600,-9999
04/23/2019 00:15,TOTAL EAST,23314,2961.06,6800,-9999
04/23/2019 00:15,UPNY CONED,23315,1444.89,5700,-9999
04/23/2019 00:15,WEST CENTRAL,23312,594.88,9999,-9999
04/23/2019 00:20,CENTRAL EAST - VC,23330,1915.18,2290,-9999
04/23/2019 00:20,DYSINGER EAST,23326,996.89,3150,-9999
04/23/2019 00:20,MOSES SOUTH,23319,898.1,2650,-1600
04/23/2019 00:20,SCH - HQ - NY,23324,440,1399,-800
