Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
04/10/2019 00:00,CENTRAL EAST - VC,23330,1635.02,2130,-9999
04/10/2019 00:00,DYSINGER EAST,23326,456.35,3150,-9999
04/10/2019 00:00,MOSES SOUTH,23319,1498.06,3150,-1600
04/10/2019 00:00,SCH - HQ - NY,23324,1321,1450,-1000
04/10/2019 00:00,SCH - HQ_CEDARS,325274,0,199,-100
04/10/2019 00:00,SCH - HQ_IMPORT_EXPORT,325376,1219,1310,-9999
04/10/2019 00:00,SCH - NE - NY,23318,-567.96,600,-800
04/10/2019 00:00,SCH - NPX_1385,325277,-50,100,-100
04/10/2019 00:00,SCH - NPX_CSC,325154,330,330,-330
04/10/2019 00:00,SCH - OH - NY,23317,716.66,1300,-1750
04/10/2019 00:00,SCH - PJ - NY,23316,462.87,2000,-1300
04/10/2019 00:00,SCH - PJM_HTP,325905,200,660,-660
04/10/2019 00:00,SCH - PJM_NEPTUNE,325305,0,0,0
04/10/2019 00:00,SCH - PJM_VFT,325658,0,0,0
04/10/2019 00:00,SPR/DUN-SOUTH,23320,1868.98,4600,-9999
04/10/2019 00:00,TOTAL EAST,23314,3388.1,6800,-9999
04/10/2019 00:00,UPNY CONED,23315,2133.07,5700,-9999
04/10/2019 00:00,WEST CENTRAL,23312,182.72,9999,-9999
04/10/2019 00:05,CENTRAL EAST - VC,23330,1702.87,2130,-9999
04/10/2019 00:05,DYSINGER EAST,23326,554.49,3150,-9999
04/10/2019 00:05,MOSES SOUTH,23319,1400.58,3150,-1600
04/10/2019 00:05,SCH - HQ - NY,23324,1228,1450,-1000
04/10/2019 00:05,SCH - HQ_CEDARS,325274,0,199,-100
04/10/2019 00:05,SCH - HQ_IMPORT_EXPORT,325376,1128,1310,-9999
04/10/2019 00:05,SCH - NE - NY,23318,-553.96,600,-800
04/10/2019 00:05,SCH - NPX_1385,325277,-50,100,-100
04/10/2019 00:05,SCH - NPX_CSC,325154,330,330,-330
04/10/2019 00:05,SCH - OH - NY,23317,748.51,1300,-1750
04/10/2019 00:05,SCH - PJ - NY,23316,661.72,2000,-1300
04/10/2019 00:05,SCH - PJM_HTP,325905,400,660,-660
04/10/2019 00:05,SCH - PJM_NEPTUNE,325305,0,0,0
04/10/2019 00:05,SCH - PJM_VFT,325658,0,0,0
04/10/2019 00:05,SPR/DUN-SOUTH,23320,1904.71,4600,-9999
04/10/2019 00:05,TOTAL EAST,23314,3479.08,6800,-9999
04/10/2019 00:05,UPNY CONED,23315,2195.99,5700,-9999
04/10/2019 00:05,WEST CENTRAL,23312,284.26,9999,-9999
04/10/2019 00:10,CENTRAL EAST - VC,23330,1736.94,2130,-9999
04/10/2019 00:10,DYSINGER EAST,23326,600.47,3150,-9999
04/10/2019 00:10,MOSES SOUTH,23319,1433.12,3150,-1600
04/10/2019 00:10,SCH - HQ - NY,23324,1228,1450,-1000
04/10/2019 00:10,SCH - HQ_CEDARS,325274,0,199,-100
04/10/2019 00:10,SCH - HQ_IMPORT_EXPORT,325376,1128,1310,-9999
04/10/2019 00:10,SCH - NE - NY,23318,-553.97,600,-800
04/10/2019 00:10,SCH - NPX_1385,325277,-50,100,-100
04/10/2019 00:10,SCH - NPX_CSC,325154,330,330,-330
04/10/2019 00:10,SCH - OH - NY,23317,748.64,1300,-1750
04/10/2019 00:10,SCH - PJ - NY,23316,659.76,2000,-1300
04/10/2019 00:10,SCH - PJM_HTP,325905,400,660,-660
04/10/2019 00:10,SCH - PJM_NEPTUNE,325305,0,0,0
04/10/2019 00:10,SCH - PJM_VFT,325658,0,0,0
04/10/2019 00:10,SPR/DUN-SOUTH,23320,1967.65,4600,-9999
04/10/2019 00:10,TOTAL EAST,23314,3464.9,6800,-9999
04/10/2019 00:10,UPNY CONED,23315,2261.12,5700,-9999
04/10/2019 00:10,WEST CENTRAL,23312,332.2,9999,-9999
04/10/2019 00:15,CENTRAL EAST - VC,23330,1703.16,2070,-9999
04/10/2019 00:15,DYSINGER EAST,23326,638.39,3150,-9999
04/10/2019 00:15,MOSES SOUTH,23319,1465.29,3150,-1600
04/10/2019 00:15,SCH - HQ - NY,23324,1228,1450,-1000
04/10/2019 00:15,SCH - HQ_CEDARS,325274,0,199,-100
04/10/2019 00:15,SCH - HQ_IMPORT_EXPORT,325376,1128,1310,-9999
04/10/2019 00:15,SCH - NE - NY,23318,-541.97,600,-800
04/10/2019 00:15,SCH - NPX_1385,325277,-50,100,-100
04/10/2019 00:15,SCH - NPX_CSC,325154,330,330,-330
04/10/2019 00:15,SCH - OH - NY,23317,748.79,1300,-1750
04/10/2019 00:15,SCH - PJ - NY,23316,696.61,2000,-1300
04/10/2019 00:15,SCH - PJM_HTP,325905,400,660,-660
04/10/2019 00:15,SCH - PJM_NEPTUNE,325305,0,0,0
04/10/2019 00:15,SCH - PJM_VFT,325658,0,0,0
04/10/2019 00:15,SPR/DUN-SOUTH,23320,2049.34,4600,-9999
04/10/2019 00:15,TOTAL EAST,23314,3517.58,6800,-9999
