Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
04/19/2019 00:00,CENTRAL EAST - VC,23330,2087.39,2205,-9999
04/19/2019 00:00,DYSINGER EAST,23326,809.34,3150,-9999
04/19/2019 00:00,MOSES SOUTH,23319,1255.31,3150,-1600
04/19/2019 00:00,SCH - HQ - NY,23324,165,1399,-800
04/19/2019 00:00,SCH - HQ_CEDARS,325274,150,199,-100
04/19/2019 00:00,SCH - HQ_IMPORT_EXPORT,325376,55,1310,-9999
04/19/2019 00:00,SCH - NE - NY,23318,-598.64,600,-800
04/19/2019 00:00,SCH - NPX_1385,325277,-24,100,-100
04/19/2019 00:00,SCH - NPX_CSC,325154,0,330,-330
04/19/2019 00:00,SCH - OH - NY,23317,1174.28,2050,-1900
04/19/2019 00:00,SCH - PJ - NY,23316,-323.2,2000,-1300
04/19/2019 00:00,SCH - PJM_HTP,325905,0,660,-660
04/19/2019 00:00,SCH - PJM_NEPTUNE,325305,416,660,-660
04/19/2019 00:00,SCH - PJM_VFT,325658,146,315,-315
04/19/2019 00:00,SPR/DUN-SOUTH,23320,2418.46,4600,-9999
04/19/2019 00:00,TOTAL EAST,23314,3373.44,6800,-9999
04/19/2019 00:00,UPNY CONED,23315,1941.1,5700,-9999
04/19/2019 00:00,WEST CENTRAL,23312,576.95,9999,-9999
04/19/2019 00:05,CENTRAL EAST - VC,23330,2097.37,2205,-9999
04/19/2019 00:05,DYSINGER EAST,23326,957.32,3150,-9999
04/19/2019 00:05,MOSES SOUTH,23319,1104.21,3150,-1600
04/19/2019 00:05,SCH - HQ - NY,23324,165,1399,-800
04/19/2019 00:05,SCH - HQ_CEDARS,325274,150,199,-100
04/19/2019 00:05,SCH - HQ_IMPORT_EXPORT,325376,55,1310,-9999
04/19/2019 00:05,SCH - NE - NY,23318,-599.62,600,-800
04/19/2019 00:05,SCH - NPX_1385,325277,0,100,-100
04/19/2019 00:05,SCH - NPX_CSC,325154,0,330,-330
04/19/2019 00:05,SCH - OH - NY,23317,1370.84,2050,-1900
04/19/2019 00:05,SCH - PJ - NY,23316,-299.49,2000,-1300
04/19/2019 00:05,SCH - PJM_HTP,325905,0,660,-660
04/19/2019 00:05,SCH - PJM_NEPTUNE,325305,337,660,-660
04/19/2019 00:05,SCH - PJM_VFT,325658,199,315,-315
04/19/2019 00:05,SPR/DUN-SOUTH,23320,2365.39,4600,-9999
04/19/2019 00:05,TOTAL EAST,23314,3319.41,6800,-9999
04/19/2019 00:05,UPNY CONED,23315,1868.93,5700,-9999
04/19/2019 00:05,WEST CENTRAL,23312,726.24,9999,-9999
04/19/2019 00:10,CENTRAL EAST - VC,23330,2102.77,2205,-9999
04/19/2019 00:10,DYSINGER EAST,23326,833.8,3150,-9999
04/19/2019 00:10,MOSES SOUTH,23319,1245.72,3150,-1600
04/19/2019 00:10,SCH - HQ - NY,23324,165,1399,-800
04/19/2019 00:10,SCH - HQ_CEDARS,325274,150,199,-100
04/19/2019 00:10,SCH - HQ_IMPORT_EXPORT,325376,55,1310,-9999
04/19/2019 00:10,SCH - NE - NY,23318,-599.63,600,-800
04/19/2019 00:10,SCH - NPX_1385,325277,0,100,-100
04/19/2019 00:10,SCH - NPX_CSC,325154,0,330,-330
04/19/2019 00:10,SCH - OH - NY,23317,1370.91,2050,-1900
04/19/2019 00:10,SCH - PJ - NY,23316,-300.7,2000,-1300
04/19/2019 00:10,SCH - PJM_HTP,325905,0,660,-660
04/19/2019 00:10,SCH - PJM_NEPTUNE,325305,337,660,-660
04/19/2019 00:10,SCH - PJM_VFT,325658,199,315,-315
04/19/2019 00:10,SPR/DUN-SOUTH,23320,2322.99,4600,-9999
04/19/2019 00:10,TOTAL EAST,23314,3407.18,6800,-9999
04/19/2019 00:10,UPNY CONED,23315,1834.44,5700,-9999
04/19/2019 00:10,WEST CENTRAL,23312,607.77,9999,-9999
04/19/2019 00:15,CENTRAL EAST - VC,23330,2069.27,2205,-9999
04/19/2019 00:15,DYSINGER EAST,23326,673.37,3150,-9999
04/19/2019 00:15,MOSES SOUTH,23319,1302.55,3150,-1600
04/19/2019 00:15,SCH - HQ - NY,23324,165,1399,-800
04/19/2019 00:15,SCH - HQ_CEDARS,325274,150,199,-100
04/19/2019 00:15,SCH - HQ_IMPORT_EXPORT,325376,55,1310,-9999
04/19/2019 00:15,SCH - NE - NY,23318,-599.95,600,-800
04/19/2019 00:15,SCH - NPX_1385,325277,0,100,-100
04/19/2019 00:15,SCH - NPX_CSC,325154,0,330,-330
04/19/2019 00:15,SCH - OH - NY,23317,1371.01,2050,-1900
04/19/2019 00:15,SCH - PJ - NY,23316,-300.47,2000,-1300
04/19/2019 00:15,SCH - PJM_HTP,325905,0,660,-660
04/19/2019 00:15,SCH - PJM_NEPTUNE,325305,337,660,-660
04/19/2019 00:15,SCH - PJM_VFT,325658,257,315,-315
04/19/2019 00:15,SPR/DUN-SOUTH,23320,2233.53,4600,-9999
04/19/2019 00:15,TOTAL EAST,23314,3420.95,6800,-9999
04/19/2019 00:15,UPNY CONED,23315,1755.78,5700,-9999
04/19/2019 00:15,WEST CENTRAL,23312,455.9,9999,-9999
04/19/2019 00:20,CENTRAL EAST - VC,23330,2093.26,2205,-9999
04/19/2019 00:20,DYSINGER EAST,23326,686.24,3150,-9999
04/19/2019 00:20,MOSES SOUTH,23319,1251.28,3150,-1600
04/19/2019 00:20,SCH - HQ - NY,23324,165,1399,-800
04/19/2019 00:20,SCH - HQ_CEDARS,325274,150,199,-100
04/19/2019 00:20,SCH - HQ_IMPORT_EXPORT,325376,55,1310,-9999
04/19/2019 00:20,SCH - NE - NY,23318,-599.94,600,-800
04/19/2019 00:20,SCH - NPX_1385,325277,0,100,-100
04/19/2019 00:20,SCH - NPX_CSC,325154,0,330,-330
04/19/2019 00:20,SCH - OH - NY,23317,1370.98,2050,-1900
04/19/2019 00:20,SCH - PJ - NY,23316,-300.35,2000,-1300
04/19/2019 00:20,SCH - PJM_HTP,325905,0,660,-660
04/19/2019 00:20,SCH - PJM_NEPTUNE,325305,337,660,-660
04/19/2019 00:20,SCH - PJM_VFT,325658,315,315,-315
04/19/2019 00:20,SPR/DUN-SOUTH,23320,2168.81,4600,-9999
04/19/2019 00:20,TOTAL EAST,23314,3375.88,6800,-9999
04/19/2019 00:20,UPNY CONED,23315,1673.45,5700,-9999
04/19/2019 00:20,WEST CENTRAL,23312,472.6,9999,-9999
04/19/2019 00:25,CENTRAL EAST - VC,23330,2093.78,2205,-9999
04/19/2019 00:25,DYSINGER EAST,23326,668.8,3150,-9999
04/19/2019 00:25,MOSES SOUTH,23319,1272.19,3150,-1600
04/19/2019 00:25,SCH - HQ - NY,23324,165,1399,-800
04/19/2019 00:25,SCH - HQ_CEDARS,325274,150,199,-100
04/19/2019 00:25,SCH - HQ_IMPORT_EXPORT,325376,55,1310,-9999
04/19/2019 00:25,SCH - NE - NY,23318,-599.95,600,-800
04/19/2019 00:25,SCH - NPX_1385,325277,0,100,-100
04/19/2019 00:25,SCH - NPX_CSC,325154,0,330,-330
04/19/2019 00:25,SCH - OH - NY,23317,1370.99,2050,-1900
04/19/2019 00:25,SCH - PJ - NY,23316,-300.16,2000,-1300
04/19/2019 00:25,SCH - PJM_HTP,325905,0,660,-660
04/19/2019 00:25,SCH - PJM_NEPTUNE,325305,337,660,-660
04/19/2019 00:25,SCH - PJM_VFT,325658,315,315,-315
04/19/2019 00:25,SPR/DUN-SOUTH,23320,2170.85,4600,-9999
04/19/2019 00:25,TOTAL EAST,23314,3355.58,6800,-9999
04/19/2019 00:25,UPNY CONED,23315,1680.12,5700,-9999
