Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
04/30/2019 00:00,CENTRAL EAST - VC,23330,1870.89,2195,-9999
04/30/2019 00:00,DYSINGER EAST,23326,1010.83,2350,-9999
04/30/2019 00:00,MOSES SOUTH,23319,858.74,2850,-1600
04/30/2019 00:00,SCH - HQ - NY,23324,344,1399,-500
04/30/2019 00:00,SCH - HQ_CEDARS,325274,125,199,-100
04/30/2019 00:00,SCH - HQ_IMPORT_EXPORT,325376,234,1310,-9999
04/30/2019 00:00,SCH - NE - NY,23318,-407.99,600,-800
04/30/2019 00:00,SCH - NPX_1385,325277,0,100,-100
04/30/2019 00:00,SCH - NPX_CSC,325154,75,330,-330
04/30/2019 00:00,SCH - OH - NY,23317,1408.79,2050,-1900
04/30/2019 00:00,SCH - PJ - NY,23316,82.44,2000,-1300
04/30/2019 00:00,SCH - PJM_HTP,325905,0,660,-660
04/30/2019 00:00,SCH - PJM_NEPTUNE,325305,643,660,-660
04/30/2019 00:00,SCH - PJM_VFT,325658,200,315,-315
04/30/2019 00:00,SPR/DUN-SOUTH,23320,2667.78,4600,-9999
04/30/2019 00:00,TOTAL EAST,23314,2964.78,6800,-9999
04/30/2019 00:00,UPNY CONED,23315,1955.16,4800,-9999
04/30/2019 00:00,WEST CENTRAL,23312,717.87,9999,-9999
04/30/2019 00:05,CENTRAL EAST - VC,23330,1968.33,2195,-9999
04/30/2019 00:05,DYSINGER EAST,23326,998.38,2350,-9999
04/30/2019 00:05,MOSES SOUTH,23319,961.81,2850,-1600
04/30/2019 00:05,SCH - HQ - NY,23324,445,1399,-500
04/30/2019 00:05,SCH - HQ_CEDARS,325274,125,199,-100
04/30/2019 00:05,SCH - HQ_IMPORT_EXPORT,325376,335,1310,-9999
04/30/2019 00:05,SCH - NE - NY,23318,-491.73,600,-800
04/30/2019 00:05,SCH - NPX_1385,325277,0,100,-100
04/30/2019 00:05,SCH - NPX_CSC,325154,100,330,-330
04/30/2019 00:05,SCH - OH - NY,23317,1417.71,2050,-1900
04/30/2019 00:05,SCH - PJ - NY,23316,98.02,2000,-1300
04/30/2019 00:05,SCH - PJM_HTP,325905,0,660,-660
04/30/2019 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
04/30/2019 00:05,SCH - PJM_VFT,325658,168,315,-315
04/30/2019 00:05,SPR/DUN-SOUTH,23320,2694.89,4600,-9999
04/30/2019 00:05,TOTAL EAST,23314,2991.76,6800,-9999
04/30/2019 00:05,UPNY CONED,23315,1921.23,4800,-9999
04/30/2019 00:05,WEST CENTRAL,23312,709.77,9999,-9999
04/30/2019 00:10,CENTRAL EAST - VC,23330,2047.87,2195,-9999
04/30/2019 00:10,DYSINGER EAST,23326,1130.09,2350,-9999
04/30/2019 00:10,MOSES SOUTH,23319,920.32,2850,-1600
04/30/2019 00:10,SCH - HQ - NY,23324,445,1399,-500
04/30/2019 00:10,SCH - HQ_CEDARS,325274,125,199,-100
04/30/2019 00:10,SCH - HQ_IMPORT_EXPORT,325376,335,1310,-9999
04/30/2019 00:10,SCH - NE - NY,23318,-491.72,600,-800
04/30/2019 00:10,SCH - NPX_1385,325277,0,100,-100
04/30/2019 00:10,SCH - NPX_CSC,325154,100,330,-330
04/30/2019 00:10,SCH - OH - NY,23317,1417.7,2050,-1900
04/30/2019 00:10,SCH - PJ - NY,23316,101.38,2000,-1300
04/30/2019 00:10,SCH - PJM_HTP,325905,0,660,-660
04/30/2019 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
04/30/2019 00:10,SCH - PJM_VFT,325658,168,315,-315
04/30/2019 00:10,SPR/DUN-SOUTH,23320,2661.07,4600,-9999
04/30/2019 00:10,TOTAL EAST,23314,3026.94,6800,-9999
04/30/2019 00:10,UPNY CONED,23315,1871.69,4800,-9999
04/30/2019 00:10,WEST CENTRAL,23312,833.3,9999,-9999
04/30/2019 00:15,CENTRAL EAST - VC,23330,2072.07,2195,-9999
04/30/2019 00:15,DYSINGER EAST,23326,1164.71,2350,-9999
04/30/2019 00:15,MOSES SOUTH,23319,844.21,2850,-1600
