"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"07/10/2025 00:00:00","EDT","CAPITL",61757,1556.4408
"07/10/2025 00:00:00","EDT","CENTRL",61754,1777.9317
"07/10/2025 00:00:00","EDT","DUNWOD",61760,884.3207
"07/10/2025 00:00:00","EDT","GENESE",61753,1140.956
"07/10/2025 00:00:00","EDT","HUD VL",61758,1390.0071
"07/10/2025 00:00:00","EDT","LONGIL",61762,3215.2309
"07/10/2025 00:00:00","EDT","MHK VL",61756,906.4951
"07/10/2025 00:00:00","EDT","MILLWD",61759,377.8619
"07/10/2025 00:00:00","EDT","N.Y.C.",61761,7287.2799
"07/10/2025 00:00:00","EDT","NORTH",61755,590.526
"07/10/2025 00:00:00","EDT","WEST",61752,1897.6429
"07/10/2025 01:00:00","EDT","CAPITL",61757,1481.8087
"07/10/2025 01:00:00","EDT","CENTRL",61754,1689.6348
"07/10/2025 01:00:00","EDT","DUNWOD",61760,831.6706
"07/10/2025 01:00:00","EDT","GENESE",61753,1077.0207
"07/10/2025 01:00:00","EDT","HUD VL",61758,1309.1805
"07/10/2025 01:00:00","EDT","LONGIL",61762,2975.7
"07/10/2025 01:00:00","EDT","MHK VL",61756,862.3566
"07/10/2025 01:00:00","EDT","MILLWD",61759,357.6926
"07/10/2025 01:00:00","EDT","N.Y.C.",61761,6933.0064
"07/10/2025 01:00:00","EDT","NORTH",61755,564.392
"07/10/2025 01:00:00","EDT","WEST",61752,1821.8954
"07/10/2025 02:00:00","EDT","CAPITL",61757,1424.1426
"07/10/2025 02:00:00","EDT","CENTRL",61754,1640.8615
"07/10/2025 02:00:00","EDT","DUNWOD",61760,791.3171
"07/10/2025 02:00:00","EDT","GENESE",61753,1035.5833
"07/10/2025 02:00:00","EDT","HUD VL",61758,1246.3314
"07/10/2025 02:00:00","EDT","LONGIL",61762,2779.3077
"07/10/2025 02:00:00","EDT","MHK VL",61756,828.5638
"07/10/2025 02:00:00","EDT","MILLWD",61759,337.2237
"07/10/2025 02:00:00","EDT","N.Y.C.",61761,6679.3897
"07/10/2025 02:00:00","EDT","NORTH",61755,556.5003
"07/10/2025 02:00:00","EDT","WEST",61752,1764.244
"07/10/2025 03:00:00","EDT","CAPITL",61757,1401.6122
"07/10/2025 03:00:00","EDT","CENTRL",61754,1614.0406
"07/10/2025 03:00:00","EDT","DUNWOD",61760,747.4677
"07/10/2025 03:00:00","EDT","GENESE",61753,1012.0434
"07/10/2025 03:00:00","EDT","HUD VL",61758,1194.0496
"07/10/2025 03:00:00","EDT","LONGIL",61762,2643.4747
"07/10/2025 03:00:00","EDT","MHK VL",61756,804.7724
"07/10/2025 03:00:00","EDT","MILLWD",61759,317.0447
"07/10/2025 03:00:00","EDT","N.Y.C.",61761,6469.1724
"07/10/2025 03:00:00","EDT","NORTH",61755,508.2013
"07/10/2025 03:00:00","EDT","WEST",61752,1735.1702
"07/10/2025 04:00:00","EDT","CAPITL",61757,1460.541
"07/10/2025 04:00:00","EDT","CENTRL",61754,1627.892
"07/10/2025 04:00:00","EDT","DUNWOD",61760,734.9224
"07/10/2025 04:00:00","EDT","GENESE",61753,1014.4397
"07/10/2025 04:00:00","EDT","HUD VL",61758,1170.0975
"07/10/2025 04:00:00","EDT","LONGIL",61762,2590.9971
"07/10/2025 04:00:00","EDT","MHK VL",61756,799.9343
"07/10/2025 04:00:00","EDT","MILLWD",61759,307.7787
"07/10/2025 04:00:00","EDT","N.Y.C.",61761,6402.2807
"07/10/2025 04:00:00","EDT","NORTH",61755,562.1878
"07/10/2025 04:00:00","EDT","WEST",61752,1733.6316
"07/10/2025 05:00:00","EDT","CAPITL",61757,1419.324
"07/10/2025 05:00:00","EDT","CENTRL",61754,1663.9272
