"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"07/05/2025 00:00:00","EDT","CAPITL",61757,1219.2347
"07/05/2025 00:00:00","EDT","CENTRL",61754,1471.487
"07/05/2025 00:00:00","EDT","DUNWOD",61760,655.0173
"07/05/2025 00:00:00","EDT","GENESE",61753,959.6174
"07/05/2025 00:00:00","EDT","HUD VL",61758,1033.3207
"07/05/2025 00:00:00","EDT","LONGIL",61762,2475.5652
"07/05/2025 00:00:00","EDT","MHK VL",61756,740.1999
"07/05/2025 00:00:00","EDT","MILLWD",61759,276.0058
"07/05/2025 00:00:00","EDT","N.Y.C.",61761,5860.8072
"07/05/2025 00:00:00","EDT","NORTH",61755,570.9427
"07/05/2025 00:00:00","EDT","WEST",61752,1660.9173
"07/05/2025 01:00:00","EDT","CAPITL",61757,1158.2584
"07/05/2025 01:00:00","EDT","CENTRL",61754,1391.5648
"07/05/2025 01:00:00","EDT","DUNWOD",61760,625.3087
"07/05/2025 01:00:00","EDT","GENESE",61753,909.5789
"07/05/2025 01:00:00","EDT","HUD VL",61758,959.3183
"07/05/2025 01:00:00","EDT","LONGIL",61762,2285.7687
"07/05/2025 01:00:00","EDT","MHK VL",61756,702.416
"07/05/2025 01:00:00","EDT","MILLWD",61759,260.4987
"07/05/2025 01:00:00","EDT","N.Y.C.",61761,5625.8816
"07/05/2025 01:00:00","EDT","NORTH",61755,540.4109
"07/05/2025 01:00:00","EDT","WEST",61752,1585.9696
"07/05/2025 02:00:00","EDT","CAPITL",61757,1118.2851
"07/05/2025 02:00:00","EDT","CENTRL",61754,1326.4527
"07/05/2025 02:00:00","EDT","DUNWOD",61760,591.6636
"07/05/2025 02:00:00","EDT","GENESE",61753,870.7241
"07/05/2025 02:00:00","EDT","HUD VL",61758,909.0782
"07/05/2025 02:00:00","EDT","LONGIL",61762,2145.6457
"07/05/2025 02:00:00","EDT","MHK VL",61756,674.8762
"07/05/2025 02:00:00","EDT","MILLWD",61759,243.5347
"07/05/2025 02:00:00","EDT","N.Y.C.",61761,5423.1918
"07/05/2025 02:00:00","EDT","NORTH",61755,534.5267
"07/05/2025 02:00:00","EDT","WEST",61752,1543.9186
"07/05/2025 03:00:00","EDT","CAPITL",61757,1089.953
"07/05/2025 03:00:00","EDT","CENTRL",61754,1318.5212
"07/05/2025 03:00:00","EDT","DUNWOD",61760,563.4193
"07/05/2025 03:00:00","EDT","GENESE",61753,846.4882
"07/05/2025 03:00:00","EDT","HUD VL",61758,875.8003
"07/05/2025 03:00:00","EDT","LONGIL",61762,2052.2018
"07/05/2025 03:00:00","EDT","MHK VL",61756,661.4877
"07/05/2025 03:00:00","EDT","MILLWD",61759,232.7793
"07/05/2025 03:00:00","EDT","N.Y.C.",61761,5264.7118
"07/05/2025 03:00:00","EDT","NORTH",61755,537.4107
"07/05/2025 03:00:00","EDT","WEST",61752,1518.2651
"07/05/2025 04:00:00","EDT","CAPITL",61757,1080.1891
"07/05/2025 04:00:00","EDT","CENTRL",61754,1311.2144
"07/05/2025 04:00:00","EDT","DUNWOD",61760,549.4509
"07/05/2025 04:00:00","EDT","GENESE",61753,836.8679
"07/05/2025 04:00:00","EDT","HUD VL",61758,858.7947
"07/05/2025 04:00:00","EDT","LONGIL",61762,2007.7626
"07/05/2025 04:00:00","EDT","MHK VL",61756,662.3362
"07/05/2025 04:00:00","EDT","MILLWD",61759,221.0898
"07/05/2025 04:00:00","EDT","N.Y.C.",61761,5169.7256
"07/05/2025 04:00:00","EDT","NORTH",61755,535.7962
"07/05/2025 04:00:00","EDT","WEST",61752,1513.8396
"07/05/2025 05:00:00","EDT","CAPITL",61757,1074.7002
"07/05/2025 05:00:00","EDT","CENTRL",61754,1290.2129
"07/05/2025 05:00:00","EDT","DUNWOD",61760,540.1349
"07/05/2025 05:00:00","EDT","GENESE",61753,832.8539
"07/05/2025 05:00:00","EDT","HUD VL",61758,842.6864
"07/05/2025 05:00:00","EDT","LONGIL",61762,1974.8276
"07/05/2025 05:00:00","EDT","MHK VL",61756,661.8115
"07/05/2025 05:00:00","EDT","MILLWD",61759,215.1051
"07/05/2025 05:00:00","EDT","N.Y.C.",61761,5120.4713
"07/05/2025 05:00:00","EDT","NORTH",61755,534.0449
"07/05/2025 05:00:00","EDT","WEST",61752,1505.646
"07/05/2025 06:00:00","EDT","CAPITL",61757,1046.6313
"07/05/2025 06:00:00","EDT","CENTRL",61754,1286.812
"07/05/2025 06:00:00","EDT","DUNWOD",61760,539.6163
"07/05/2025 06:00:00","EDT","GENESE",61753,820.5979
"07/05/2025 06:00:00","EDT","HUD VL",61758,831.6886
"07/05/2025 06:00:00","EDT","LONGIL",61762,1974.3238
"07/05/2025 06:00:00","EDT","MHK VL",61756,641.4329
"07/05/2025 06:00:00","EDT","MILLWD",61759,220.8489
"07/05/2025 06:00:00","EDT","N.Y.C.",61761,5187.7008
"07/05/2025 06:00:00","EDT","NORTH",61755,527.6292
"07/05/2025 06:00:00","EDT","WEST",61752,1495.2669
"07/05/2025 07:00:00","EDT","CAPITL",61757,1013.45
"07/05/2025 07:00:00","EDT","CENTRL",61754,1230.61
