"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"07/02/2025 00:00:00","EDT","CAPITL",61757,1500.1444
"07/02/2025 00:00:00","EDT","CENTRL",61754,1818.1285
"07/02/2025 00:00:00","EDT","DUNWOD",61760,792.5401
"07/02/2025 00:00:00","EDT","GENESE",61753,1186.6517
"07/02/2025 00:00:00","EDT","HUD VL",61758,1238.7675
"07/02/2025 00:00:00","EDT","LONGIL",61762,2801.9718
"07/02/2025 00:00:00","EDT","MHK VL",61756,888.8121
"07/02/2025 00:00:00","EDT","MILLWD",61759,329.6673
"07/02/2025 00:00:00","EDT","N.Y.C.",61761,6793.6429
"07/02/2025 00:00:00","EDT","NORTH",61755,576.7586
"07/02/2025 00:00:00","EDT","WEST",61752,1841.8403
"07/02/2025 01:00:00","EDT","CAPITL",61757,1452.5941
"07/02/2025 01:00:00","EDT","CENTRL",61754,1737.7399
"07/02/2025 01:00:00","EDT","DUNWOD",61760,756.7038
"07/02/2025 01:00:00","EDT","GENESE",61753,1109.8256
"07/02/2025 01:00:00","EDT","HUD VL",61758,1169.1925
"07/02/2025 01:00:00","EDT","LONGIL",61762,2627.0292
"07/02/2025 01:00:00","EDT","MHK VL",61756,850.5588
"07/02/2025 01:00:00","EDT","MILLWD",61759,318.514
"07/02/2025 01:00:00","EDT","N.Y.C.",61761,6540.554
"07/02/2025 01:00:00","EDT","NORTH",61755,569.0751
"07/02/2025 01:00:00","EDT","WEST",61752,1784.2156
"07/02/2025 02:00:00","EDT","CAPITL",61757,1416.2627
"07/02/2025 02:00:00","EDT","CENTRL",61754,1665.4154
"07/02/2025 02:00:00","EDT","DUNWOD",61760,709.6617
"07/02/2025 02:00:00","EDT","GENESE",61753,1053.2826
"07/02/2025 02:00:00","EDT","HUD VL",61758,1123.0966
"07/02/2025 02:00:00","EDT","LONGIL",61762,2519.36
"07/02/2025 02:00:00","EDT","MHK VL",61756,821.8804
"07/02/2025 02:00:00","EDT","MILLWD",61759,306.7408
"07/02/2025 02:00:00","EDT","N.Y.C.",61761,6354.5976
"07/02/2025 02:00:00","EDT","NORTH",61755,595.0784
"07/02/2025 02:00:00","EDT","WEST",61752,1715.597
"07/02/2025 03:00:00","EDT","CAPITL",61757,1392.0823
"07/02/2025 03:00:00","EDT","CENTRL",61754,1619.3536
"07/02/2025 03:00:00","EDT","DUNWOD",61760,702.6055
"07/02/2025 03:00:00","EDT","GENESE",61753,1016.8132
"07/02/2025 03:00:00","EDT","HUD VL",61758,1091.1868
"07/02/2025 03:00:00","EDT","LONGIL",61762,2447.6183
"07/02/2025 03:00:00","EDT","MHK VL",61756,801.012
"07/02/2025 03:00:00","EDT","MILLWD",61759,287.5451
"07/02/2025 03:00:00","EDT","N.Y.C.",61761,6224.8432
"07/02/2025 03:00:00","EDT","NORTH",61755,568.0513
"07/02/2025 03:00:00","EDT","WEST",61752,1677.7529
"07/02/2025 04:00:00","EDT","CAPITL",61757,1397.0756
"07/02/2025 04:00:00","EDT","CENTRL",61754,1611.4321
"07/02/2025 04:00:00","EDT","DUNWOD",61760,701.5597
"07/02/2025 04:00:00","EDT","GENESE",61753,1007.031
"07/02/2025 04:00:00","EDT","HUD VL",61758,1081.4307
"07/02/2025 04:00:00","EDT","LONGIL",61762,2435.9789
"07/02/2025 04:00:00","EDT","MHK VL",61756,802.9236
"07/02/2025 04:00:00","EDT","MILLWD",61759,284.4825
"07/02/2025 04:00:00","EDT","N.Y.C.",61761,6199.2477
"07/02/2025 04:00:00","EDT","NORTH",61755,567.5061
"07/02/2025 04:00:00","EDT","WEST",61752,1677.324
"07/02/2025 05:00:00","EDT","CAPITL",61757,1422.5108
"07/02/2025 05:00:00","EDT","CENTRL",61754,1629.7949
"07/02/2025 05:00:00","EDT","DUNWOD",61760,722.4598
"07/02/2025 05:00:00","EDT","GENESE",61753,1020.9322
"07/02/2025 05:00:00","EDT","HUD VL",61758,1099.3287
"07/02/2025 05:00:00","EDT","LONGIL",61762,2484.6617
"07/02/2025 05:00:00","EDT","MHK VL",61756,814.4485
"07/02/2025 05:00:00","EDT","MILLWD",61759,292.7457
"07/02/2025 05:00:00","EDT","N.Y.C.",61761,6318.7157
"07/02/2025 05:00:00","EDT","NORTH",61755,568.4653
"07/02/2025 05:00:00","EDT","WEST",61752,1696.9864
"07/02/2025 06:00:00","EDT","CAPITL",61757,1459.8314
"07/02/2025 06:00:00","EDT","CENTRL",61754,1694.456
"07/02/2025 06:00:00","EDT","DUNWOD",61760,720.3141
"07/02/2025 06:00:00","EDT","GENESE",61753,1057.0454
"07/02/2025 06:00:00","EDT","HUD VL",61758,1141.2838
"07/02/2025 06:00:00","EDT","LONGIL",61762,2579.9425
"07/02/2025 06:00:00","EDT","MHK VL",61756,815.6039
"07/02/2025 06:00:00","EDT","MILLWD",61759,316.0141
"07/02/2025 06:00:00","EDT","N.Y.C.",61761,6715.9317
"07/02/2025 06:00:00","EDT","NORTH",61755,572.7674
"07/02/2025 06:00:00","EDT","WEST",61752,1760.7777
"07/02/2025 07:00:00","EDT","CAPITL",61757,1470.3755
"07/02/2025 07:00:00","EDT","CENTRL",61754,1687.9015
"07/02/2025 07:00:00","EDT","DUNWOD",61760,793.5212
"07/02/2025 07:00:00","EDT","GENESE",61753,1076.1837
"07/02/2025 07:00:00","EDT","HUD VL",61758,1199.8191
"07/02/2025 07:00:00","EDT","LONGIL",61762,2733.7194
"07/02/2025 07:00:00","EDT","MHK VL",61756,770.2572
"07/02/2025 07:00:00","EDT","MILLWD",61759,328.4191
"07/02/2025 07:00:00","EDT","N.Y.C.",61761,7099.4676
"07/02/2025 07:00:00","EDT","NORTH",61755,560.3932
"07/02/2025 07:00:00","EDT","WEST",61752,1835.1644
"07/02/2025 08:00:00","EDT","CAPITL",61757,1432.0276
"07/02/2025 08:00:00","EDT","CENTRL",61754,1622.8147
"07/02/2025 08:00:00","EDT","DUNWOD",61760,841.35
"07/02/2025 08:00:00","EDT","GENESE",61753,1075.4683
"07/02/2025 08:00:00","EDT","HUD VL",61758,1238.6589
