"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"07/01/2025 00:00:00","EDT","CAPITL",61757,1618.7514
"07/01/2025 00:00:00","EDT","CENTRL",61754,1850.5197
"07/01/2025 00:00:00","EDT","DUNWOD",61760,857.5266
"07/01/2025 00:00:00","EDT","GENESE",61753,1225.8182
"07/01/2025 00:00:00","EDT","HUD VL",61758,1347.9789
"07/01/2025 00:00:00","EDT","LONGIL",61762,3059.6645
"07/01/2025 00:00:00","EDT","MHK VL",61756,947.6288
"07/01/2025 00:00:00","EDT","MILLWD",61759,376.1467
"07/01/2025 00:00:00","EDT","N.Y.C.",61761,7139.1662
"07/01/2025 00:00:00","EDT","NORTH",61755,597.9832
"07/01/2025 00:00:00","EDT","WEST",61752,1831.225
"07/01/2025 01:00:00","EDT","CAPITL",61757,1560.4032
"07/01/2025 01:00:00","EDT","CENTRL",61754,1784.6541
"07/01/2025 01:00:00","EDT","DUNWOD",61760,824.5635
"07/01/2025 01:00:00","EDT","GENESE",61753,1168.8192
"07/01/2025 01:00:00","EDT","HUD VL",61758,1272.1134
"07/01/2025 01:00:00","EDT","LONGIL",61762,2869.4206
"07/01/2025 01:00:00","EDT","MHK VL",61756,911.3265
"07/01/2025 01:00:00","EDT","MILLWD",61759,354.9378
"07/01/2025 01:00:00","EDT","N.Y.C.",61761,6864.5743
"07/01/2025 01:00:00","EDT","NORTH",61755,587.874
"07/01/2025 01:00:00","EDT","WEST",61752,1776.8249
"07/01/2025 02:00:00","EDT","CAPITL",61757,1520.6203
"07/01/2025 02:00:00","EDT","CENTRL",61754,1728.7509
"07/01/2025 02:00:00","EDT","DUNWOD",61760,780.8969
"07/01/2025 02:00:00","EDT","GENESE",61753,1136.5689
"07/01/2025 02:00:00","EDT","HUD VL",61758,1215.4892
"07/01/2025 02:00:00","EDT","LONGIL",61762,2712.5827
"07/01/2025 02:00:00","EDT","MHK VL",61756,879.3313
"07/01/2025 02:00:00","EDT","MILLWD",61759,335.2443
"07/01/2025 02:00:00","EDT","N.Y.C.",61761,6656.1881
"07/01/2025 02:00:00","EDT","NORTH",61755,578.3665
"07/01/2025 02:00:00","EDT","WEST",61752,1772.4968
"07/01/2025 03:00:00","EDT","CAPITL",61757,1496.3001
"07/01/2025 03:00:00","EDT","CENTRL",61754,1701.6516
"07/01/2025 03:00:00","EDT","DUNWOD",61760,753.6014
"07/01/2025 03:00:00","EDT","GENESE",61753,1121.0187
"07/01/2025 03:00:00","EDT","HUD VL",61758,1182.9557
"07/01/2025 03:00:00","EDT","LONGIL",61762,2591.5836
"07/01/2025 03:00:00","EDT","MHK VL",61756,865.7555
"07/01/2025 03:00:00","EDT","MILLWD",61759,309.9016
"07/01/2025 03:00:00","EDT","N.Y.C.",61761,6490.4417
"07/01/2025 03:00:00","EDT","NORTH",61755,577.7065
"07/01/2025 03:00:00","EDT","WEST",61752,1756.2429
"07/01/2025 04:00:00","EDT","CAPITL",61757,1498.6445
"07/01/2025 04:00:00","EDT","CENTRL",61754,1728.057
"07/01/2025 04:00:00","EDT","DUNWOD",61760,742.6602
"07/01/2025 04:00:00","EDT","GENESE",61753,1128.9446
"07/01/2025 04:00:00","EDT","HUD VL",61758,1171.0475
"07/01/2025 04:00:00","EDT","LONGIL",61762,2564.8778
"07/01/2025 04:00:00","EDT","MHK VL",61756,867.2659
"07/01/2025 04:00:00","EDT","MILLWD",61759,307.1804
"07/01/2025 04:00:00","EDT","N.Y.C.",61761,6435.2205
"07/01/2025 04:00:00","EDT","NORTH",61755,581.6301
"07/01/2025 04:00:00","EDT","WEST",61752,1768.2839
"07/01/2025 05:00:00","EDT","CAPITL",61757,1533.3119
"07/01/2025 05:00:00","EDT","CENTRL",61754,1797.2518
"07/01/2025 05:00:00","EDT","DUNWOD",61760,755.573
"07/01/2025 05:00:00","EDT","GENESE",61753,1153.3917
"07/01/2025 05:00:00","EDT","HUD VL",61758,1185.4894
"07/01/2025 05:00:00","EDT","LONGIL",61762,2612.6368
"07/01/2025 05:00:00","EDT","MHK VL",61756,901.1538
"07/01/2025 05:00:00","EDT","MILLWD",61759,314.8497
"07/01/2025 05:00:00","EDT","N.Y.C.",61761,6579.7601
"07/01/2025 05:00:00","EDT","NORTH",61755,603.5642
"07/01/2025 05:00:00","EDT","WEST",61752,1817.3274
"07/01/2025 06:00:00","EDT","CAPITL",61757,1596.7571
"07/01/2025 06:00:00","EDT","CENTRL",61754,1880.669
"07/01/2025 06:00:00","EDT","DUNWOD",61760,795.7115
"07/01/2025 06:00:00","EDT","GENESE",61753,1206.8345
"07/01/2025 06:00:00","EDT","HUD VL",61758,1223.1199
"07/01/2025 06:00:00","EDT","LONGIL",61762,2708.4892
"07/01/2025 06:00:00","EDT","MHK VL",61756,949.4534
"07/01/2025 06:00:00","EDT","MILLWD",61759,326.3029
"07/01/2025 06:00:00","EDT","N.Y.C.",61761,7020.6895
"07/01/2025 06:00:00","EDT","NORTH",61755,628.3302
"07/01/2025 06:00:00","EDT","WEST",61752,1899.5538
"07/01/2025 07:00:00","EDT","CAPITL",61757,1665.658
"07/01/2025 07:00:00","EDT","CENTRL",61754,1928.2161
"07/01/2025 07:00:00","EDT","DUNWOD",61760,841.0173
"07/01/2025 07:00:00","EDT","GENESE",61753,1279.626
"07/01/2025 07:00:00","EDT","HUD VL",61758,1277.1724
"07/01/2025 07:00:00","EDT","LONGIL",61762,2873.3423
"07/01/2025 07:00:00","EDT","MHK VL",61756,976.5637
"07/01/2025 07:00:00","EDT","MILLWD",61759,342.0145
"07/01/2025 07:00:00","EDT","N.Y.C.",61761,7470.6068
"07/01/2025 07:00:00","EDT","NORTH",61755,629.0684
"07/01/2025 07:00:00","EDT","WEST",61752,1995.4862
"07/01/2025 08:00:00","EDT","CAPITL",61757,1676.0584
"07/01/2025 08:00:00","EDT","CENTRL",61754,1962.162
"07/01/2025 08:00:00","EDT","DUNWOD",61760,866.5165
"07/01/2025 08:00:00","EDT","GENESE",61753,1346.0661
"07/01/2025 08:00:00","EDT","HUD VL",61758,1332.0031
"07/01/2025 08:00:00","EDT","LONGIL",61762,2991.6371
"07/01/2025 08:00:00","EDT","MHK VL",61756,982.4432
