"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"07/20/2025 00:00:00","EDT","CAPITL",61757,1502.0412
"07/20/2025 00:00:00","EDT","CENTRL",61754,1774.7409
"07/20/2025 00:00:00","EDT","DUNWOD",61760,772.041
"07/20/2025 00:00:00","EDT","GENESE",61753,1045.1464
"07/20/2025 00:00:00","EDT","HUD VL",61758,1243.7545
"07/20/2025 00:00:00","EDT","LONGIL",61762,2824.8619
"07/20/2025 00:00:00","EDT","MHK VL",61756,886.6821
"07/20/2025 00:00:00","EDT","MILLWD",61759,324.0303
"07/20/2025 00:00:00","EDT","N.Y.C.",61761,6533.0209
"07/20/2025 00:00:00","EDT","NORTH",61755,579.8304
"07/20/2025 00:00:00","EDT","WEST",61752,1806.5787
"07/20/2025 01:00:00","EDT","CAPITL",61757,1441.3019
"07/20/2025 01:00:00","EDT","CENTRL",61754,1700.3395
"07/20/2025 01:00:00","EDT","DUNWOD",61760,743.3903
"07/20/2025 01:00:00","EDT","GENESE",61753,995.7573
"07/20/2025 01:00:00","EDT","HUD VL",61758,1182.2735
"07/20/2025 01:00:00","EDT","LONGIL",61762,2674.5031
"07/20/2025 01:00:00","EDT","MHK VL",61756,850.0569
"07/20/2025 01:00:00","EDT","MILLWD",61759,309.6355
"07/20/2025 01:00:00","EDT","N.Y.C.",61761,6356.022
"07/20/2025 01:00:00","EDT","NORTH",61755,574.7188
"07/20/2025 01:00:00","EDT","WEST",61752,1733.8201
"07/20/2025 02:00:00","EDT","CAPITL",61757,1400.0347
"07/20/2025 02:00:00","EDT","CENTRL",61754,1656.2676
"07/20/2025 02:00:00","EDT","DUNWOD",61760,720.6607
"07/20/2025 02:00:00","EDT","GENESE",61753,959.2178
"07/20/2025 02:00:00","EDT","HUD VL",61758,1132.6432
"07/20/2025 02:00:00","EDT","LONGIL",61762,2562.0146
"07/20/2025 02:00:00","EDT","MHK VL",61756,819.13
"07/20/2025 02:00:00","EDT","MILLWD",61759,295.6199
"07/20/2025 02:00:00","EDT","N.Y.C.",61761,6179.7895
"07/20/2025 02:00:00","EDT","NORTH",61755,569.1849
"07/20/2025 02:00:00","EDT","WEST",61752,1684.8427
"07/20/2025 03:00:00","EDT","CAPITL",61757,1366.4164
"07/20/2025 03:00:00","EDT","CENTRL",61754,1635.3478
"07/20/2025 03:00:00","EDT","DUNWOD",61760,700.9875
"07/20/2025 03:00:00","EDT","GENESE",61753,939.0263
"07/20/2025 03:00:00","EDT","HUD VL",61758,1095.4637
"07/20/2025 03:00:00","EDT","LONGIL",61762,2482.8819
"07/20/2025 03:00:00","EDT","MHK VL",61756,797.0591
"07/20/2025 03:00:00","EDT","MILLWD",61759,284.4164
"07/20/2025 03:00:00","EDT","N.Y.C.",61761,6055.0448
"07/20/2025 03:00:00","EDT","NORTH",61755,565.1195
"07/20/2025 03:00:00","EDT","WEST",61752,1643.7908
"07/20/2025 04:00:00","EDT","CAPITL",61757,1348.8758
"07/20/2025 04:00:00","EDT","CENTRL",61754,1606.4344
"07/20/2025 04:00:00","EDT","DUNWOD",61760,687.3029
"07/20/2025 04:00:00","EDT","GENESE",61753,929.1583
"07/20/2025 04:00:00","EDT","HUD VL",61758,1076.9497
"07/20/2025 04:00:00","EDT","LONGIL",61762,2449.6872
"07/20/2025 04:00:00","EDT","MHK VL",61756,789.9436
"07/20/2025 04:00:00","EDT","MILLWD",61759,276.213
"07/20/2025 04:00:00","EDT","N.Y.C.",61761,6001.9461
"07/20/2025 04:00:00","EDT","NORTH",61755,558.0291
"07/20/2025 04:00:00","EDT","WEST",61752,1624.3041
"07/20/2025 05:00:00","EDT","CAPITL",61757,1345.75
"07/20/2025 05:00:00","EDT","CENTRL",61754,1573.3505
"07/20/2025 05:00:00","EDT","DUNWOD",61760,685.5835
"07/20/2025 05:00:00","EDT","GENESE",61753,933.4218
"07/20/2025 05:00:00","EDT","HUD VL",61758,1072.3565
"07/20/2025 05:00:00","EDT","LONGIL",61762,2446.41
"07/20/2025 05:00:00","EDT","MHK VL",61756,793.3394
"07/20/2025 05:00:00","EDT","MILLWD",61759,274.4865
"07/20/2025 05:00:00","EDT","N.Y.C.",61761,6014.8444
"07/20/2025 05:00:00","EDT","NORTH",61755,543.2927
"07/20/2025 05:00:00","EDT","WEST",61752,1630.7386
"07/20/2025 06:00:00","EDT","CAPITL",61757,1358.5948
"07/20/2025 06:00:00","EDT","CENTRL",61754,1597.5774
"07/20/2025 06:00:00","EDT","DUNWOD",61760,685.1688
"07/20/2025 06:00:00","EDT","GENESE",61753,945.1829
"07/20/2025 06:00:00","EDT","HUD VL",61758,1074.8725
"07/20/2025 06:00:00","EDT","LONGIL",61762,2457.4159
"07/20/2025 06:00:00","EDT","MHK VL",61756,795.1226
"07/20/2025 06:00:00","EDT","MILLWD",61759,278.2709
"07/20/2025 06:00:00","EDT","N.Y.C.",61761,6065.0139
"07/20/2025 06:00:00","EDT","NORTH",61755,540.4076
"07/20/2025 06:00:00","EDT","WEST",61752,1629.8759
"07/20/2025 07:00:00","EDT","CAPITL",61757,1372.6474
"07/20/2025 07:00:00","EDT","CENTRL",61754,1632.1051
"07/20/2025 07:00:00","EDT","DUNWOD",61760,702.2121
"07/20/2025 07:00:00","EDT","GENESE",61753,959.3188
"07/20/2025 07:00:00","EDT","HUD VL",61758,1097.1046
"07/20/2025 07:00:00","EDT","LONGIL",61762,2555.2168
"07/20/2025 07:00:00","EDT","MHK VL",61756,815.2097
"07/20/2025 07:00:00","EDT","MILLWD",61759,289.0236
"07/20/2025 07:00:00","EDT","N.Y.C.",61761,6256.2659
"07/20/2025 07:00:00","EDT","NORTH",61755,540.6523
"07/20/2025 07:00:00","EDT","WEST",61752,1650.6974
"07/20/2025 08:00:00","EDT","CAPITL",61757,1376.8647
"07/20/2025 08:00:00","EDT","CENTRL",61754,1650.0909
"07/20/2025 08:00:00","EDT","DUNWOD",61760,738.6813
"07/20/2025 08:00:00","EDT","GENESE",61753,990.5335
