interface_name,model_flow_mw,target_flow_mw,residual_mw,absolute_residual_mw,used_in_optimizer,exact_public_operator
Dysinger_East,501.952999781845,NaN,NaN,NaN,0,0
West_Central,229.503769451135,NaN,NaN,NaN,0,0
Moses_South,657.961465597189,NaN,NaN,NaN,0,0
Central_East,1206.07979798843,NaN,NaN,NaN,0,0
Total_East_proxy,1609.87139527423,NaN,NaN,NaN,0,0
UPNY_ConEd,1474.62048835529,NaN,NaN,NaN,0,0
Dunwoodie_South,990.749190044969,NaN,NaN,NaN,0,0
