scenario_id,external_region,model_bus,allocation_weight,p_injection_mw,q_injection_mvar,landing_assumption,q_assumption
V1_2025_JAN15_EVENING,HQ,48,1,368.921730530169,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
V1_2025_JAN15_EVENING,ONTARIO,54,1,399.714421355664,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
V1_2025_JAN15_EVENING,ISONE,37,0.4,-226.099214602579,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
V1_2025_JAN15_EVENING,ISONE,73,0.6,-339.148821903868,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
V1_2025_JAN15_EVENING,PJM,66,0.35,175.987034916736,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
V1_2025_JAN15_EVENING,PJM,67,0.15,75.4230149643156,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
V1_2025_JAN15_EVENING,PJM,75,0.25,125.705024940526,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
V1_2025_JAN15_EVENING,PJM,81,0.25,125.705024940526,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
V1_2025_JAN15_EVENING,SCH - HQ_CEDARS,48,1,96.0548382286843,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
V1_2025_JAN15_EVENING,SCH - NPX_CSC,80,1,53.3637990159357,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
V1_2025_JAN15_EVENING,SCH - NPX_1385,80,1,-3.70581937610665,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
V1_2025_JAN15_EVENING,SCH - PJM_NEPTUNE,80,1,234.800715670117,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
V1_2025_JAN15_EVENING,SCH - PJM_VFT,81,1,112.063977933465,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
V1_2025_JAN15_EVENING,SCH - PJM_HTP,81,1,71.1517320212476,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
