model_bus,zone,parent_pd_mw,pd_gross_mw,qd_gross_mvar,p_boundary_mw,q_boundary_mvar,pd_effective_mw,qd_effective_mvar,within_zone_allocation_weight,assumed_q_over_p
37,F,0,0,0,-226.099214602579,0,226.099214602579,0,0,0.250623624353469
38,F,0,0,0,0,0,0,0,0,0.250623624353469
39,G,0,106.65751357583,26.7308926169039,0,0,106.65751357583,26.7308926169039,0.2,0.250623624353469
40,F,0,0,0,0,0,0,0,0,0.250623624353469
41,F,809.143671,515.511137099692,79.6383812257015,0,0,515.511137099692,79.6383812257015,0.798175598482101,0.154484307892461
42,F,204.597757,130.350673359115,10.8308198466954,0,0,130.350673359115,10.8308198466954,0.201824401517899,0.0830898649587835
43,E,0,0,0,0,0,0,0,0,0.250623624353469
44,E,0,0,0,0,0,0,0,0,0.250623624353469
45,E,295.9154,467.287968349429,26.8451573048929,0,0,467.287968349429,26.8451573048929,1,0.0574488519353842
46,D,26.5861492,7.60739980965959,-12.1610124684974,0,0,7.60739980965959,-12.1610124684974,0.0303030303168461,-1.59857675063375
47,D,610.325512,174.639439088802,28.6141469846998,0,0,174.639439088802,28.6141469846998,0.695652174150916,0.163846993176323
48,D,0,0,0,464.976568758853,0,-464.976568758853,0,0,0.250623624353469
49,D,240.431262,68.7973547058486,4.86440498739896,0,0,68.7973547058486,4.86440498739896,0.274044795532238,0.0707062794521288
50,C,0,0,0,0,0,0,0,0,0.250623624353469
51,C,844.977176,377.574806198026,33.5134619835601,0,0,377.574806198026,33.5134619835601,0.472527472527473,0.0887597939095103
52,B,0,0,0,0,0,0,0,0,0.250623624353469
53,B,1066.91373,502.055728563622,117.642062906909,0,0,502.055728563622,117.642062906909,1,0.234320726194048
54,A,20,5.57368520187678,0,399.714421355664,0,-394.140736153787,0,0.00763005733397711,0
55,A,939,261.684520228115,36.7863223323868,0,0,261.684520228115,36.7863223323868,0.358231191830225,0.140575079872204
56,A,198.818159,55.4074915341343,12.2621074441289,0,0,55.4074915341343,12.2621074441289,0.0758496976102888,0.221307752879856
57,A,277.420687,77.3127788913196,-1.67210556056304,0,0,77.3127788913196,-1.67210556056304,0.105836787372066,-0.0216278031205366
58,A,97.0972405,27.0594726258961,10.5900018835659,0,0,27.0594726258961,10.5900018835659,0.0370428755992982,0.391360246741513
59,A,814.923268,227.106287975833,55.1794834985802,0,0,227.106287975833,55.1794834985802,0.3108955628816,0.24296766060679
60,A,0,0,0,0,0,0,0,0,0.250623624353469
61,A,273.952928,76.3463690402208,2.22947408075071,0,0,76.3463690402208,2.22947408075071,0.104513827372545,0.0292020970843575
62,A,0,0,0,0,0,0,0,0,0.250623624353469
63,C,0,0,0,0,0,0,0,0,0.250623624353469
64,C,165.296493,73.862103122284,11.17115399452,0,0,73.862103122284,11.17115399452,0.0924369749543922,0.151243378164109
65,C,105.188677,47.0031563698731,0,0,0,47.0031563698731,0,0.058823529313079,0
66,C,0,0,0,175.987034916736,0,-175.987034916736,0,0,0.250623624353469
67,C,0,0,0,75.4230149643156,0,-75.4230149643156,0,0,0.250623624353469
68,C,243.899021,108.985340908147,18.3206925510128,0,0,108.985340908147,18.3206925510128,0.136393018910436,0.168102355769604
69,C,0,0,0,0,0,0,0,0,0.250623624353469
70,C,0,0,0,0,0,0,0,0,0.250623624353469
71,C,428.846145,191.628253030051,23.6828464683825,0,0,191.628253030051,23.6828464683825,0.23981900429462,0.123587446495526
72,C,0,0,0,0,0,0,0,0,0.250623624353469
73,G,0,266.643783939576,66.8272315422598,-339.148821903868,0,605.792605843444,66.8272315422598,0.5,0.250623624353469
74,H,117.903792,166.004888647825,0,0,0,166.004888647825,0,1,0
75,G,0,0,0,125.705024940526,0,-125.705024940526,0,0,0.250623624353469
76,G,0,159.986270363746,40.0963389253559,0,0,159.986270363746,40.0963389253559,0.3,0.250623624353469
77,H,0,0,0,0,0,0,0,0,0.250623624353469
78,I,2311.83906,328.759566176919,85.3241659936967,0,0,328.759566176919,85.3241659936967,1,0.259533637259334
79,J,0,1107.07518723537,277.459195856723,0,0,1107.07518723537,277.459195856723,0.45,0.250623624353469
80,K,809.143671,1049.07746624377,32.4132012596491,284.458695309946,0,764.618770933827,32.4132012596491,1,0.0308968615784922
81,J,0,246.016708274527,61.6575990792718,308.920734895239,0,-62.904026620712,61.6575990792718,0.1,0.250623624353469
82,J,0,1107.07518723537,277.459195856723,0,0,1107.07518723537,277.459195856723,0.45,0.250623624353469
9001,G,0,0,0,0,0,0,0,0,0
9002,G,0,0,0,0,0,0,0,0,0
9003,K,0,0,0,0,0,0,0,0,0
858,G,0,0,0,0,0,0,0,0,0
774,G,0,0,0,0,0,0,0,0,0
9101,F,0,0,0,0,0,0,0,0,0
9102,F,0,0,0,0,0,0,0,0,0
9103,F,0,0,0,0,0,0,0,0,0
9104,G,0,0,0,0,0,0,0,0,0
1220,E,0,0,0,0,0,0,0,0,0
1130,J,0,0,0,0,0,0,0,0,0
557,J,0,0,0,0,0,0,0,0,0
1529,J,0,0,0,0,0,0,0,0,0
1493,J,0,0,0,0,0,0,0,0,0
601,J,0,0,0,0,0,0,0,0,0
1129,J,0,0,0,0,0,0,0,0,0
9111,J,0,0,0,0,0,0,0,0,0
9112,J,0,0,0,0,0,0,0,0,0
9113,J,0,0,0,0,0,0,0,0,0
9114,J,0,0,0,0,0,0,0,0,0
