variant,success,wape_pct,max_interface_error_mw,max_voltage_pu,voltage_violation_count,branch29_loading_pct,branch29_overload_mva,branch63_loading_pct,branch63_overload_mva,branch_overload_count,max_branch_overload_mva,note
BASELINE,1,0.458010706359936,25.1097837523123,1.10845722340888,3,111.926957816772,94.216025620855,102.176247701466,17.1910903307063,2,94.216025620855,
BOUNDARY_PV_1P03,1,0.55448827478222,18.5325325345038,1.1,0,111.553912699035,91.2691862918057,102.860385159208,22.5953780993932,2,91.2691862918057,
BOUNDARY_FIXED_Q_ZERO,1,0.419272659193296,23.8760998952613,1.1,0,111.855642709552,93.6526777770739,102.306695557993,18.2215524805329,2,93.6526777770739,
HUNTLEY_VG_1P03,1,3.17405132322427,53.8179799949648,1.10516099556887,2,10.3430217476905,0,105.826061584272,46.0224959226914,1,46.0224959226914,
INTERNAL_VG_CAP_1P05,1,2.64273162351341,46.0413552692864,1.06183011089421,0,36.7614728904828,0,100.570447357081,4.50620213769184,1,4.50620213769184,
BOUNDARY_PV_AND_INTERNAL_CAP,1,3.04733788534155,56.9466414707515,1.05016644686457,0,36.5503748904328,0,100.927590496482,7.32742509236573,1,7.32742509236573,
SHIFT_100MW_NIAGARA_TO_RAMAPO,1,4.78847839109847,103.005948997834,1.11048009716392,3,110.492591384436,82.885365563635,93.9863514358648,0,1,82.885365563635,
