gen_row,device_key,source_bus,online,pg_mw,pmin_mw,pmax_mw,qg_mvar,qmin_mvar,qmax_mvar,p_below_min_mw,p_above_max_mw,q_below_min_mvar,q_above_max_mvar,violated,invalid_capability_bounds
1,NPCC_S7:GEN_ROW:10:BUS:42,42,1,360.785079710945,0,568.003995,-24.0222443077901,-999,999,0,0,0,0,0,0
2,NPCC_S7:GEN_ROW:11:BUS:47,47,1,401.199048485952,0,944.920662,12.1842571831263,-999,999,0,0,0,0,0,0
3,NPCC_S7:GEN_ROW:12:BUS:48,48,1,17.0097366164504,0,40.0600457,-82.7555281925123,-999,999,0,0,0,0,0,0
4,NPCC_S7:GEN_ROW:13:BUS:50,50,1,661.487352335059,0,1105.24857748821,-367.987187830846,-999,999,0,0,0,0,0,0
5,NPCC_S7:GEN_ROW:14:BUS:51,51,1,175.274209348253,0,292.878562141814,5.91682537200371,-999,999,0,0,0,0,0,0
6,NPCC_S7:GEN_ROW:15:BUS:53,53,1,248.37993678441,0,288.8,131.10824485969,-999,999,0,0,0,0,0,0
7,NPCC_S7:GEN_ROW:16:BUS:54,54,1,146.528289431001,0,197.192650893643,5.24099353345406,-999,999,0,0,0,0,0,0
8,NPCC_S7:GEN_ROW:17:BUS:54,54,1,146.528289431001,0,197.192650893643,52.4571514924996,-9999,9999,0,0,0,0,0,0
9,NPCC_S7:GEN_ROW:18:BUS:55,55,1,146.525847238598,0,197.192650893643,-10.4697750424953,-999,999,0,0,0,0,0,0
10,NPCC_S7:GEN_ROW:19:BUS:56,56,1,367.85136378445,0,495.093851384339,36.0725985152384,-999,999,0,0,0,0,0,0
11,NPCC_S7:GEN_ROW:20:BUS:57,57,1,10.6384304228045,0,14.3166985641929,-2.63675552443919,-999,999,0,0,0,0,0,0
12,NPCC_S7:GEN_ROW:21:BUS:60,60,1,44.2360773586007,0,59.5351288283759,15.0707560253147,-999,999,0,0,0,0,0,0
13,NPCC_S7:GEN_ROW:22:BUS:61,61,1,98.2798047354181,0,132.276368542162,-14.613542052917,-999,999,0,0,0,0,0,0
14,NPCC_S7:GEN_ROW:23:BUS:65,65,1,4.48110846964292,0,7.481832143219,-2.61411721977967,-999,999,0,0,0,0,0,0
15,NPCC_S7:GEN_ROW:24:BUS:68,68,1,162.11947614804,0,271.054008885173,-16.4092267525219,-999,999,0,0,0,0,0,0
16,NPCC_S7:GEN_ROW:25:BUS:71,71,1,385.040936813489,0,643.677757785503,-95.9129165392237,-999,999,0,0,0,0,0,0
17,NPCC_S7:GEN_ROW:26:BUS:72,72,1,114.186881924077,0,190.859261556085,-19.8488647689123,-999,999,0,0,0,0,0,0
18,NPCC_S7:GEN_ROW:27:BUS:78,78,1,1.33568427859881,0,565.099092,-82.7466824287097,-999,999,0,0,0,0,0,0
19,NPCC_S7:GEN_ROW:28:BUS:79,79,1,304.981872823013,0,577.453484,375.655392511823,-999,999,0,0,0,0,0,0
20,NPCC_S7:GEN_ROW:29:BUS:80,80,1,314.272397497834,0,584.929342,47.2528170859823,-999,999,0,0,0,0,0,0
21,NPCC_S7:GEN_ROW:30:BUS:82,82,1,327.266042668453,0,619.623976,394.443974570571,-999,999,0,0,0,0,0,0
22,NPCC_S7:GEN_ROW:49:BUS:79,79,1,534.571677783228,0,1012.15942746391,0,-0,0,0,0,-0,0,0,0
23,NPCC_S7:GEN_ROW:50:BUS:82,82,1,475.351906656631,0,900,0,-0,0,0,0,-0,0,0,0
24,NPCC_S7:GEN_ROW:51:BUS:81,81,1,475.259290514525,0,900,0,-0,0,0,0,-0,0,0,0
25,NPCC_S7:GEN_ROW:52:BUS:43,43,1,97.1607030042753,0,400,0,-0,0,0,0,-0,0,0,0
26,NPCC_S7:GEN_ROW:53:BUS:44,44,1,48.5806177602838,0,200,0,-0,0,0,0,-0,0,0,0
27,NPCC_S7:GEN_ROW:54:BUS:38,38,1,317.660790735333,0,500,0,-0,0,0,0,-0,0,0,0
28,NPCC_S7:GEN_ROW:55:BUS:42,42,1,317.590259239132,0,500,0,-0,0,0,0,-0,0,0,0
29,NPCC_S7:GEN_ROW:56:BUS:41,41,1,190.602830969817,0,300,0,-0,0,0,0,-0,0,0,0
30,NPCC_S7:GEN_ROW:57:BUS:37,37,1,190.609247559539,0,300,0,-0,0,0,0,-0,0,0,0
31,NPCC_S7:GEN_ROW:58:BUS:73,73,1,214.166998931291,0,508.665473883138,0,-0,0,0,0,-0,0,0,0
32,NPCC_S7:GEN_ROW:59:BUS:76,76,1,294.745915629154,0,700,0,-0,0,0,0,-0,0,0,0
33,NPCC_S7:GEN_ROW:60:BUS:39,39,1,252.576266351577,0,600,0,-0,0,0,0,-0,0,0,0
34,NPCC_S7:GEN_ROW:61:BUS:80,80,1,644.73920167553,0,1200,0,-0,0,0,0,-0,0,0,0
35,NPCC_S7:GEN_ROW:62:BUS:9003,9003,1,297.124612206385,0,553.039856865977,0,-0,0,0,0,-0,0,0,0
36,NY2025:GEN:CRICKET_VALLEY:PV73,73,1,248.913303479267,0,391.334526116862,0,0,0,0,0,0,0,0,0
37,NY2025:GEN:SOUTH_FORK:K9003,9003,1,1.98662311038556,0,46.9601431340234,0,0,0,0,0,0,0,0,0
