model_bus,zone,parent_pd_mw,pd_gross_mw,qd_gross_mvar,p_boundary_mw,q_boundary_mvar,pd_effective_mw,qd_effective_mvar,within_zone_allocation_weight,assumed_q_over_p
37,F,0,0,0,-139.443105122131,0,139.443105122131,0,0,0.250623624353469
38,F,0,0,0,0,0,0,0,0,0.250623624353469
39,G,0,143.902734407964,36.0654248516984,0,0,143.902734407964,36.0654248516984,0.2,0.250623624353469
40,F,0,0,0,0,0,0,0,0,0.250623624353469
41,F,809.143671,606.137487586122,93.6387302574171,0,0,606.137487586122,93.6387302574171,0.798175598482101,0.154484307892461
42,F,204.597757,153.266193431964,12.7348673150087,0,0,153.266193431964,12.7348673150087,0.201824401517899,0.0830898649587835
43,E,0,0,0,0,0,0,0,0,0.250623624353469
44,E,0,0,0,0,0,0,0,0,0.250623624353469
45,E,295.9154,405.803301975115,23.3129338100584,0,0,405.803301975115,23.3129338100584,1,0.0574488519353842
46,D,26.5861492,5.17822254034975,-8.27778616261073,0,0,5.17822254034975,-8.27778616261073,0.0303030303168461,-1.59857675063375
47,D,610.325512,118.873978304045,19.4771439120253,0,0,118.873978304045,19.4771439120253,0.695652174150916,0.163846993176323
48,D,0,0,0,152.620465185576,0,-152.620465185576,0,0,0.250623624353469
49,D,240.431262,46.8291429092385,3.31111446504429,0,0,46.8291429092385,3.31111446504429,0.274044795532238,0.0707062794521288
50,C,0,0,0,0,0,0,0,0,0.250623624353469
51,C,844.977176,417.513166296695,37.0583825950017,0,0,417.513166296695,37.0583825950017,0.472527472527473,0.0887597939095103
52,B,0,0,0,0,0,0,0,0,0.250623624353469
53,B,1066.91373,617.509303858847,144.695228511786,0,0,617.509303858847,144.695228511786,1,0.234320726194048
54,A,20,6.90604888728322,0,-161.365665275198,0,168.271714162481,0,0.00763005733397711,0
55,A,939,324.238995257947,45.5799226560693,0,0,324.238995257947,45.5799226560693,0.358231191830225,0.140575079872204
56,A,198.818159,68.6523962866824,15.1933075520231,0,0,68.6523962866824,15.1933075520231,0.0758496976102888,0.221307752879856
57,A,277.420687,95.7940413382848,-2.07181466618497,0,0,95.7940413382848,-2.07181466618497,0.105836787372066,-0.0216278031205366
58,A,97.0972405,33.5279144856648,13.1214928858381,0,0,33.5279144856648,13.1214928858381,0.0370428755992982,0.391360246741513
59,A,814.923268,281.39499640963,68.3698839841039,0,0,281.39499640963,68.3698839841039,0.3108955628816,0.24296766060679
60,A,0,0,0,0,0,0,0,0,0.250623624353469
61,A,273.952928,94.596615679119,2.76241955491329,0,0,94.596615679119,2.76241955491329,0.104513827372545,0.0292020970843575
62,A,0,0,0,0,0,0,0,0,0.250623624353469
63,C,0,0,0,0,0,0,0,0,0.250623624353469
64,C,165.296493,81.6749423894137,12.3527941983339,0,0,81.6749423894137,12.3527941983339,0.0924369749543922,0.151243378164109
65,C,105.188677,51.9749631590408,0,0,0,51.9749631590408,0,0.058823529313079,0
66,C,0,0,0,207.086936686183,0,-207.086936686183,0,0,0.250623624353469
67,C,0,0,0,88.7515442940786,0,-88.7515442940786,0,0,0.250623624353469
68,C,243.899021,120.513376463525,20.2585824852676,0,0,120.513376463525,20.2585824852676,0.136393018910436,0.168102355769604
69,C,0,0,0,0,0,0,0,0,0.250623624353469
70,C,0,0,0,0,0,0,0,0,0.250623624353469
71,C,428.846145,211.897926877354,26.1879237004679,0,0,211.897926877354,26.1879237004679,0.23981900429462,0.123587446495526
72,C,0,0,0,0,0,0,0,0,0.250623624353469
73,G,0,359.756836019909,90.163562129246,-209.164657683197,0,568.921493703106,90.163562129246,0.5,0.250623624353469
74,H,117.903792,193.362373851335,0,0,0,193.362373851335,0,1,0
75,G,0,0,0,147.919240490131,0,-147.919240490131,0,0,0.250623624353469
76,G,0,215.854101611945,54.0981372775476,0,0,215.854101611945,54.0981372775476,0.3,0.250623624353469
77,H,0,0,0,0,0,0,0,0,0.250623624353469
78,I,2311.83906,426.288241382692,110.636137806935,0,0,426.288241382692,110.636137806935,1,0.259533637259334
79,J,0,1457.65760864327,365.323432944587,0,0,1457.65760864327,365.323432944587,0.45,0.250623624353469
80,K,809.143671,1579.98468850402,48.8165682168458,347.724443698839,0,1232.26024480518,48.8165682168458,1,0.0308968615784922
81,J,0,323.923913031839,81.1829850987972,494.783934093713,0,-170.860021061874,81.1829850987972,0.1,0.250623624353469
82,J,0,1457.65760864327,365.323432944587,0,0,1457.65760864327,365.323432944587,0.45,0.250623624353469
9001,G,0,0,0,0,0,0,0,0,0
9002,G,0,0,0,0,0,0,0,0,0
9003,K,0,0,0,0,0,0,0,0,0
858,G,0,0,0,0,0,0,0,0,0
774,G,0,0,0,0,0,0,0,0,0
9101,F,0,0,0,0,0,0,0,0,0
9102,F,0,0,0,0,0,0,0,0,0
9103,F,0,0,0,0,0,0,0,0,0
9104,G,0,0,0,0,0,0,0,0,0
1220,E,0,0,0,0,0,0,0,0,0
1130,J,0,0,0,0,0,0,0,0,0
557,J,0,0,0,0,0,0,0,0,0
1529,J,0,0,0,0,0,0,0,0,0
1493,J,0,0,0,0,0,0,0,0,0
601,J,0,0,0,0,0,0,0,0,0
1129,J,0,0,0,0,0,0,0,0,0
9111,J,0,0,0,0,0,0,0,0,0
9112,J,0,0,0,0,0,0,0,0,0
9113,J,0,0,0,0,0,0,0,0,0
9114,J,0,0,0,0,0,0,0,0,0
