source_bus,bus_type,vm_pu,vmin_pu,vmax_pu,p_mismatch_mw,q_mismatch_mvar,voltage_below_min_pu,voltage_above_max_pu,violated,invalid_voltage_bounds
37,1,1.08547884087223,0.9,1.1,9.09494701772928e-13,1.23926910400307e-11,0,0,0,0
38,1,1.0911085772261,0.9,1.1,-2.27373675443232e-13,-3.58046925441613e-12,0,0,0,0
39,1,1.08581964697092,0.9,1.1,1.59161572810262e-12,-2.55084842137876e-12,0,0,0,0
40,1,1.07676741889702,0.9,1.1,-1.07392311458034e-13,-1.52939841631677e-12,0,0,0,0
41,1,1.08152628540017,0.9,1.1,2.27373675443232e-13,-6.67910171614494e-13,0,0,0,0
42,3,1.09999999996757,0.9,1.1,-5.6843418860808e-14,0,0,0,0,0
43,1,1.06681801614006,0.9,1.1,5.11590769747272e-13,1.06331610183474e-11,0,0,0,0
44,1,1.03449707664081,0.9,1.1,-3.41060513164848e-13,1.0019762797242e-12,0,0,0,0
45,1,1.01038764354135,0.9,1.1,2.27373675443232e-13,-1.85806925401266e-12,0,0,0,0
46,1,0.945023511213457,0.9,1.1,-5.32907051820075e-15,-2.91322521661641e-13,0,0,0,0
47,2,0.998147359520446,0.9,1.1,5.11590769747272e-13,7.95807864051312e-13,0,0,0,0
48,2,0.932672536592468,0.9,1.1,-5.72883048363358e-13,1.13686837721616e-13,0,0,0,0
49,1,0.926151142923386,0.9,1.1,1.20792265079217e-13,-2.48689957516035e-14,0,0,0,0
50,2,1.06504284915297,0.9,1.1,-1.13686837721616e-13,1.13686837721616e-13,0,0,0,0
51,2,0.900000000025068,0.9,1.1,-3.41060513164848e-13,1.13686837721616e-13,0,0,0,0
52,1,0.999978278771329,0.9,1.1,-2.66271988298572e-13,-9.67602427929809e-15,0,0,0,0
53,2,1.01091900118996,0.9,1.1,-2.27373675443232e-13,0,0,0,0,0
54,2,0.918884227179786,0.9,1.1,1.53477230924182e-12,0,0,0,0,0
55,2,0.993274499900982,0.9,1.1,3.12638803734444e-13,5.6843418860808e-13,0,0,0,0
56,2,0.940164421023113,0.9,1.1,-1.25055521493778e-12,1.03739239420975e-12,0,0,0,0
57,2,0.975899398043736,0.9,1.1,-2.25597318603832e-13,-2.62900812231237e-13,0,0,0,0
58,1,0.94085404196804,0.9,1.1,-6.3948846218409e-14,9.11271058612328e-13,0,0,0,0
59,1,0.94339616552972,0.9,1.1,1.70530256582424e-13,1.67688085639384e-12,0,0,0,0
60,2,0.936247180291184,0.9,1.1,-5.6843418860808e-14,3.26849658449646e-13,0,0,0,0
61,2,0.964192880966596,0.9,1.1,-5.6843418860808e-14,-2.70006239588838e-13,0,0,0,0
62,1,0.945682579751627,0.9,1.1,-2.13811864802656e-13,8.38968542133101e-13,0,0,0,0
63,1,0.986758437822602,0.9,1.1,-1.50250249549312e-13,-5.2079368862271e-13,0,0,0,0
64,1,0.968108149152266,0.9,1.1,1.56319401867222e-13,3.94351218346856e-13,0,0,0,0
65,2,0.90000000004154,0.9,1.1,-1.78523862359725e-13,1.4210854715202e-13,0,0,0,0
66,1,1.07259144950855,0.9,1.1,-4.9737991503207e-14,8.55912563046957e-13,0,0,0,0
67,1,1.06750583822771,0.9,1.1,-6.3948846218409e-14,-2.77217485078474e-12,0,0,0,0
68,2,1.09999999996842,0.9,1.1,1.70530256582424e-13,1.02318153949454e-12,0,0,0,0
69,1,1.07579209359497,0.9,1.1,3.58296665407815e-14,-3.176471960994e-16,0,0,0,0
70,1,1.05790178457193,0.9,1.1,3.42562107110912e-14,7.517296797662e-13,0,0,0,0
71,2,1.04539988294729,0.9,1.1,-7.95807864051312e-13,4.54747350886464e-13,0,0,0,0
72,2,0.900302984039735,0.9,1.1,-5.6843418860808e-14,1.13686837721616e-13,0,0,0,0
73,1,1.0835831624567,0.9,1.1,-1.26192389870994e-11,2.16857642953983e-11,0,0,0,0
74,1,1.08519245385964,0.9,1.1,-9.9475983006414e-12,-1.3988810110277e-12,0,0,0,0
75,1,1.08471082658195,0.9,1.1,9.9475983006414e-14,2.00117700188684e-12,0,0,0,0
76,1,1.08475472987273,0.9,1.1,-3.29691829392686e-12,-3.46034312315169e-12,0,0,0,0
77,1,1.08533616808954,0.9,1.1,4.37459688095045e-12,1.481025502068e-11,0,0,0,0
78,2,1.08443412143138,0.9,1.1,7.04858393874019e-12,-7.95807864051312e-12,0,0,0,0
79,2,1.09999999998883,0.9,1.1,7.27595761418343e-12,8.75388650456443e-12,0,0,0,0
80,2,0.900000000006572,0.9,1.1,1.13686837721616e-13,-2.27373675443232e-13,0,0,0,0
81,1,1.04450111816216,0.9,1.1,-3.75166564481333e-12,-5.17275111633353e-12,0,0,0,0
82,2,1.09999999998722,0.9,1.1,0,-3.41060513164848e-13,0,0,0,0
9001,1,1.08742471894263,0.9,1.1,-1.5381392807674e-12,-1.36032478914008e-12,0,0,0,0
9002,1,1.0848264206071,0.9,1.1,4.0229651795191e-12,-7.13830829569677e-12,0,0,0,0
9003,1,0.992380994002182,0.9,1.1,7.105427357601e-13,-1.0991207943789e-12,0,0,0,0
858,1,1.08440160384483,0.9,1.1,4.54700639105419e-12,-8.35237046249089e-13,0,0,0,0
774,1,1.08514049555473,0.9,1.1,-4.50536695754593e-12,1.05056782078483e-12,0,0,0,0
9101,1,1.08088831277178,0.9,1.1,-3.9686154812333e-12,-4.92088701914458e-11,0,0,0,0
9102,1,1.07957367225478,0.9,1.1,6.94729160128431e-13,5.90865358760107e-11,0,0,0,0
9103,1,1.0643381849126,0.9,1.1,-3.77954088890293e-13,-1.14960310364552e-14,0,0,0,0
9104,1,1.0872555900503,0.9,1.1,1.96852371390156e-12,2.83924702524817e-12,0,0,0,0
1220,1,0.969390061773457,0.9,1.1,4.07090752180026e-13,-1.31606256438853e-12,0,0,0,0
1130,1,1.09099338176656,0.9,1.1,-4.62604938609806e-12,2.14241328931535e-12,0,0,0,0
557,1,1.09108556141663,0.9,1.1,-6.07402808584334e-12,-1.47421215270328e-12,0,0,0,0
1529,1,1.08135674672241,0.9,1.1,-4.27115491435811e-12,-5.17419928723245e-12,0,0,0,0
1493,1,1.08052889104504,0.9,1.1,1.03383029530089e-11,-2.94165634895354e-12,0,0,0,0
601,1,1.08006773106195,0.9,1.1,-8.12003196997058e-12,2.30839363104518e-12,0,0,0,0
1129,1,1.06514853979483,0.9,1.1,5.41365094587058e-12,-1.95447295566385e-11,0,0,0,0
9111,1,1.07504347955283,0.9,1.1,3.83312490351531e-11,5.07536463399271e-12,0,0,0,0
9112,1,1.07482764541266,0.9,1.1,-2.64544916742863e-11,5.82231921481497e-11,0,0,0,0
9113,1,1.06597141698678,0.9,1.1,1.01105805856339e-12,-3.42668863737728e-12,0,0,0,0
9114,1,1.07051560391158,0.9,1.1,-1.65477705419005e-12,6.78287652810608e-12,0,0,0,0
