point_id,source_flow_value,actual_positive_limit_mw,actual_negative_limit_mw,source_csv_line,source_field,unit_interpretation,source_limit_is_equipment_rating,public_interface_name,actual_import_mw,target_import_mw,actual_q_mvar,target_q_mvar,target_positive_limit_mw,target_negative_limit_mw,actual_limit_mw,target_limit_mw,directional_limit_is_placeholder,scenario_id,timestamp,timestamp_utc,vintage,dataset_split,campaign_role,scale_factor_gamma,source_id,target_use,provenance_class,direction_positive,quantity_scope,coverage_role,default_primary_scope,include_in_unreviewed_total,overlap_resolved,default_channel_include,accounting_policy,accounting_evidence_url,external_region,accounting_scope
23324,500,500,-800,3461,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - HQ - NY,500,185.919702430448,NaN,NaN,185.919702430448,-297.471523888716,500,185.919702430448,0,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,2019-07-17T20:00:00Z,2019,training,historical_validation,0.371839404860896,NYISO:P32:20190717,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_gross_Chateauguay_interface_with_wheel_throughs,https://www.nyiso.com/documents/20142/1409680/Seams_Closed.pdf/e523b0d3-907c-e7a6-fe27-628875cfafad,HQ,ten_distinct_P32_channels_HQ_net_subreport_excluded
325274,190,190,-40,3462,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - HQ_CEDARS,190,70.6494869235702,NaN,NaN,70.6494869235702,-14.8735761944358,190,70.6494869235702,0,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,2019-07-17T20:00:00Z,2019,training,historical_validation,0.371839404860896,NYISO:P32:20190717,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_Cedars_interface,0,0,1,1,include_separate_Cedars_interface,https://eta-publications.lbl.gov/sites/default/files/assessment-of-historic-transmission-schedules-and-flows-2014.pdf,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
23318,-1199.61,1400,-1600,3464,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - NE - NY,-1199.61,-446.062268465179,NaN,NaN,520.575166805254,-594.943047777433,1600,594.943047777433,0,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,2019-07-17T20:00:00Z,2019,training,historical_validation,0.371839404860896,NYISO:P32:20190717,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,ISONE,ten_distinct_P32_channels_HQ_net_subreport_excluded
325277,128,200,-200,3465,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - NPX_1385,128,47.5954438221946,NaN,NaN,74.3678809721791,-74.3678809721791,200,74.3678809721791,0,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,2019-07-17T20:00:00Z,2019,training,historical_validation,0.371839404860896,NYISO:P32:20190717,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
325154,330,330,-330,3466,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - NPX_CSC,330,122.707003604096,NaN,NaN,122.707003604096,-122.707003604096,330,122.707003604096,0,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,2019-07-17T20:00:00Z,2019,training,historical_validation,0.371839404860896,NYISO:P32:20190717,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
23317,696.13,1900,-1700,3467,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - OH - NY,696.13,258.848564905815,NaN,NaN,706.494869235702,-632.126988263523,1900,706.494869235702,0,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,2019-07-17T20:00:00Z,2019,training,historical_validation,0.371839404860896,NYISO:P32:20190717,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,ONTARIO,ten_distinct_P32_channels_HQ_net_subreport_excluded
23316,727.96,2050,-1150,3468,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - PJ - NY,727.96,270.684213162538,NaN,NaN,762.270779964836,-427.61531559003,2050,762.270779964836,0,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,2019-07-17T20:00:00Z,2019,training,historical_validation,0.371839404860896,NYISO:P32:20190717,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,PJM,ten_distinct_P32_channels_HQ_net_subreport_excluded
325905,350,660,-660,3469,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - PJM_HTP,350,130.143791701313,NaN,NaN,245.414007208191,-245.414007208191,660,245.414007208191,0,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,2019-07-17T20:00:00Z,2019,training,historical_validation,0.371839404860896,NYISO:P32:20190717,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/1407325/Constraint%20Reliability%20Margin%20CRM.pdf/b9de3cb5-855a-ca32-b66e-86c6933c88ef,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
325305,660,660,-660,3470,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - PJM_NEPTUNE,660,245.414007208191,NaN,NaN,245.414007208191,-245.414007208191,660,245.414007208191,0,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,2019-07-17T20:00:00Z,2019,training,historical_validation,0.371839404860896,NYISO:P32:20190717,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
325658,186,315,-315,3471,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - PJM_VFT,186,69.1621293041266,NaN,NaN,117.129412531182,-117.129412531182,315,117.129412531182,0,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019-07-17 16:00,2019-07-17T20:00:00Z,2019,training,historical_validation,0.371839404860896,NYISO:P32:20190717,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
23324,1409,1500,-800,1733,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - HQ - NY,1409,631.146725627945,NaN,NaN,671.909218198664,-358.351583039287,1500,671.909218198664,0,S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,2019-07-17T12:00:00Z,2019,heldout,historical_validation,0.447939478799109,NYISO:P32:20190717,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_gross_Chateauguay_interface_with_wheel_throughs,https://www.nyiso.com/documents/20142/1409680/Seams_Closed.pdf/e523b0d3-907c-e7a6-fe27-628875cfafad,HQ,ten_distinct_P32_channels_HQ_net_subreport_excluded
325274,190,190,-40,1734,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - HQ_CEDARS,190,85.1085009718308,NaN,NaN,85.1085009718308,-17.9175791519644,190,85.1085009718308,0,S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,2019-07-17T12:00:00Z,2019,heldout,historical_validation,0.447939478799109,NYISO:P32:20190717,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_Cedars_interface,0,0,1,1,include_separate_Cedars_interface,https://eta-publications.lbl.gov/sites/default/files/assessment-of-historic-transmission-schedules-and-flows-2014.pdf,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
23318,-1400.58,1400,-1600,1736,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - NE - NY,-1400.58,-627.375075216456,NaN,NaN,627.115270318753,-716.703166078575,1600,716.703166078575,0,S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,2019-07-17T12:00:00Z,2019,heldout,historical_validation,0.447939478799109,NYISO:P32:20190717,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,ISONE,ten_distinct_P32_channels_HQ_net_subreport_excluded
325277,49,200,-200,1737,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - NPX_1385,49,21.9490344611564,NaN,NaN,89.5878957598219,-89.5878957598219,200,89.5878957598219,0,S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,2019-07-17T12:00:00Z,2019,heldout,historical_validation,0.447939478799109,NYISO:P32:20190717,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
325154,330,330,-330,1738,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - NPX_CSC,330,147.820028003706,NaN,NaN,147.820028003706,-147.820028003706,330,147.820028003706,0,S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,2019-07-17T12:00:00Z,2019,heldout,historical_validation,0.447939478799109,NYISO:P32:20190717,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
23317,816.73,1900,-1700,1739,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - OH - NY,816.73,365.845610519597,NaN,NaN,851.085009718308,-761.497113958486,1900,851.085009718308,0,S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,2019-07-17T12:00:00Z,2019,heldout,historical_validation,0.447939478799109,NYISO:P32:20190717,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,ONTARIO,ten_distinct_P32_channels_HQ_net_subreport_excluded
23316,1659.41,2050,-1150,1740,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - PJ - NY,1659.41,743.31525051403,NaN,NaN,918.275931538174,-515.130400618976,2050,918.275931538174,0,S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,2019-07-17T12:00:00Z,2019,heldout,historical_validation,0.447939478799109,NYISO:P32:20190717,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,PJM,ten_distinct_P32_channels_HQ_net_subreport_excluded
325905,247,660,-660,1741,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - PJM_HTP,247,110.64105126338,NaN,NaN,295.640056007412,-295.640056007412,660,295.640056007412,0,S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,2019-07-17T12:00:00Z,2019,heldout,historical_validation,0.447939478799109,NYISO:P32:20190717,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/1407325/Constraint%20Reliability%20Margin%20CRM.pdf/b9de3cb5-855a-ca32-b66e-86c6933c88ef,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
325305,660,660,-660,1742,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - PJM_NEPTUNE,660,295.640056007412,NaN,NaN,295.640056007412,-295.640056007412,660,295.640056007412,0,S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,2019-07-17T12:00:00Z,2019,heldout,historical_validation,0.447939478799109,NYISO:P32:20190717,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
325658,315,315,-315,1743,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - PJM_VFT,315,141.100935821719,NaN,NaN,141.100935821719,-141.100935821719,315,141.100935821719,0,S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019-07-17 08:00,2019-07-17T12:00:00Z,2019,heldout,historical_validation,0.447939478799109,NYISO:P32:20190717,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
23324,0,0,0,437,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - HQ - NY,0,0,NaN,NaN,0,0,0,0,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,2019-07-27T06:00:00Z,2019,heldout,historical_validation,0.643760912106146,NYISO:P32:20190727,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_gross_Chateauguay_interface_with_wheel_throughs,https://www.nyiso.com/documents/20142/1409680/Seams_Closed.pdf/e523b0d3-907c-e7a6-fe27-628875cfafad,HQ,ten_distinct_P32_channels_HQ_net_subreport_excluded
325274,190,190,-40,438,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - HQ_CEDARS,190,122.314573300168,NaN,NaN,122.314573300168,-25.7504364842458,190,122.314573300168,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,2019-07-27T06:00:00Z,2019,heldout,historical_validation,0.643760912106146,NYISO:P32:20190727,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_Cedars_interface,0,0,1,1,include_separate_Cedars_interface,https://eta-publications.lbl.gov/sites/default/files/assessment-of-historic-transmission-schedules-and-flows-2014.pdf,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
23318,-87.93,1400,-1600,440,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - NE - NY,-87.93,-56.6058970014934,NaN,NaN,901.265276948604,-1030.01745936983,1600,1030.01745936983,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,2019-07-27T06:00:00Z,2019,heldout,historical_validation,0.643760912106146,NYISO:P32:20190727,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,ISONE,ten_distinct_P32_channels_HQ_net_subreport_excluded
325277,63,200,-200,441,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - NPX_1385,63,40.5569374626872,NaN,NaN,128.752182421229,-128.752182421229,200,128.752182421229,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,2019-07-27T06:00:00Z,2019,heldout,historical_validation,0.643760912106146,NYISO:P32:20190727,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
325154,157,330,-330,442,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - NPX_CSC,157,101.070463200665,NaN,NaN,212.441100995028,-212.441100995028,330,212.441100995028,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,2019-07-27T06:00:00Z,2019,heldout,historical_validation,0.643760912106146,NYISO:P32:20190727,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
23317,845.72,1450,-1700,443,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - OH - NY,845.72,544.44147858641,NaN,NaN,933.453322553911,-1094.39355058045,1450,933.453322553911,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,2019-07-27T06:00:00Z,2019,heldout,historical_validation,0.643760912106146,NYISO:P32:20190727,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,ONTARIO,ten_distinct_P32_channels_HQ_net_subreport_excluded
23316,75.55,2050,-1150,444,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - PJ - NY,75.55,48.6361369096193,NaN,NaN,1319.7098698176,-740.325048922068,2050,1319.7098698176,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,2019-07-27T06:00:00Z,2019,heldout,historical_validation,0.643760912106146,NYISO:P32:20190727,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,PJM,ten_distinct_P32_channels_HQ_net_subreport_excluded
325905,100,660,-660,445,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - PJM_HTP,100,64.3760912106146,NaN,NaN,424.882201990056,-424.882201990056,660,424.882201990056,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,2019-07-27T06:00:00Z,2019,heldout,historical_validation,0.643760912106146,NYISO:P32:20190727,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/1407325/Constraint%20Reliability%20Margin%20CRM.pdf/b9de3cb5-855a-ca32-b66e-86c6933c88ef,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
325305,660,660,-660,446,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - PJM_NEPTUNE,660,424.882201990056,NaN,NaN,424.882201990056,-424.882201990056,660,424.882201990056,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,2019-07-27T06:00:00Z,2019,heldout,historical_validation,0.643760912106146,NYISO:P32:20190727,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
325658,315,315,-315,447,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - PJM_VFT,315,202.784687313436,NaN,NaN,202.784687313436,-202.784687313436,315,202.784687313436,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,2019-07-27T06:00:00Z,2019,heldout,historical_validation,0.643760912106146,NYISO:P32:20190727,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
23324,1450,1450,-715,3965,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - HQ - NY,1450,515.850057154045,NaN,NaN,515.850057154045,-254.36744197596,1450,515.850057154045,0,S1_2025_SUMMER_PEAK_PUBLIC,2025-07-29 18:00,2025-07-29T22:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_gross_Chateauguay_interface_with_wheel_throughs,https://www.nyiso.com/documents/20142/1409680/Seams_Closed.pdf/e523b0d3-907c-e7a6-fe27-628875cfafad,HQ,ten_distinct_P32_channels_HQ_net_subreport_excluded
325274,125,125,-40,3966,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - HQ_CEDARS,125,44.4698325132797,NaN,NaN,44.4698325132797,-14.2303464042495,125,44.4698325132797,0,S1_2025_SUMMER_PEAK_PUBLIC,2025-07-29 18:00,2025-07-29T22:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_Cedars_interface,0,0,1,1,include_separate_Cedars_interface,https://eta-publications.lbl.gov/sites/default/files/assessment-of-historic-transmission-schedules-and-flows-2014.pdf,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
23318,-587.36,1400,-1600,3968,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - NE - NY,-587.36,-208.9584066,NaN,NaN,498.062124148733,-569.21385616998,1600,569.21385616998,0,S1_2025_SUMMER_PEAK_PUBLIC,2025-07-29 18:00,2025-07-29T22:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,primary_interregional_interface,1,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,ISONE,ten_distinct_P32_channels_HQ_net_subreport_excluded
325277,-90,125,-125,3969,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,SCH - NPX_1385,-90,-32.0182794095614,NaN,NaN,44.4698325132797,-44.4698325132797,125,44.4698325132797,0,S1_2025_SUMMER_PEAK_PUBLIC,2025-07-29 18:00,2025-07-29T22:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,operating_input,source_verified_public_record,into_NY_per_published_interface_orientation,P32_SCH_labelled_interface_flow_not_terminal_PQ,additional_controllable_interface,0,0,1,1,include_distinct_additional_or_primary_P32_channel,https://www.nyiso.com/documents/20142/2926255/2010Report_NYISO_2011-08-02_NMB.pdf/b532cb34-64b9-86e7-f794-25870de8d717,UNALLOCATED_COMPONENT,ten_distinct_P32_channels_HQ_net_subreport_excluded
