source_bus,model_bus,zone,mapping_kind,allocation_anchor_source_bus,source_path_impedance_distance_pu,source_base_kv,is_external_boundary_proxy
1550,53,B,assumed_same_zone_source_distance_aggregation,128,0.0957001593520094,115,0
1551,53,B,assumed_same_zone_source_distance_aggregation,250,0.0621351210946776,115,0
1552,68,C,assumed_same_zone_source_distance_aggregation,1460,0.0121077988393725,115,0
1553,51,C,assumed_same_zone_source_distance_aggregation,1553,0,115,0
1554,50,C,assumed_same_zone_source_distance_aggregation,34,0.0510408250037065,115,0
1555,50,C,assumed_same_zone_source_distance_aggregation,1240,0.0524034350019157,115,0
1556,50,C,assumed_same_zone_source_distance_aggregation,34,0.0376378260829953,115,0
1557,50,C,assumed_same_zone_source_distance_aggregation,1240,0.0528344802431607,115,0
1558,66,C,assumed_same_zone_source_distance_aggregation,1244,0.0234141346199256,230,1
1559,71,C,assumed_same_zone_source_distance_aggregation,116,0.0253093362220347,115,0
1560,66,C,assumed_same_zone_source_distance_aggregation,1244,0.0473350564249063,230,0
1561,59,A,assumed_same_zone_source_distance_aggregation,1561,0,115,0
1562,57,A,assumed_same_zone_source_distance_aggregation,37,0.017974811893018,115,0
1563,59,A,assumed_same_zone_source_distance_aggregation,1561,0.0781594386771667,115,0
1564,61,A,assumed_same_zone_source_distance_aggregation,1296,0.0168488812684997,230,0
1565,56,A,assumed_same_zone_source_distance_aggregation,138,0.110990347056874,115,0
1566,57,A,assumed_same_zone_source_distance_aggregation,1566,0,115,0
1567,1567,E,assumed_same_zone_source_distance_aggregation,1567,0,345,0
1568,68,C,assumed_same_zone_source_distance_aggregation,1568,0,115,0
1569,54,A,assumed_same_zone_source_distance_aggregation,1428,0.0102766058819659,115,0
1570,56,A,assumed_same_zone_source_distance_aggregation,1570,0,230,1
1571,56,A,assumed_same_zone_source_distance_aggregation,284,0.0100218429200758,115,0
1572,60,A,assumed_same_zone_source_distance_aggregation,1321,0.107039787498217,115,0
1573,61,A,assumed_same_zone_source_distance_aggregation,1573,0,115,0
1574,21574,G,exact_source_region,1574,0,138,0
1575,56,A,assumed_same_zone_source_distance_aggregation,33,0.0375213728770026,115,0
1576,61,A,assumed_same_zone_source_distance_aggregation,1330,0.0392483235342577,115,0
