source_bus,bus_type,vm_pu,vmin_pu,vmax_pu,p_mismatch_mw,q_mismatch_mvar,voltage_below_min_pu,voltage_above_max_pu,violated,invalid_voltage_bounds
37,2,1.08833686105752,0.9,1.1,17.855045897226,-2.131507932972,0,0,1,0
38,2,1.10947731817555,0.9,1.1,2.1596268152781,-1.33329885040433,0,0.00947731817555209,1,0
40,1,1.04290291835802,0.9,1.1,1.39451791427427,-0.0150654272715415,0,0,1,0
41,2,1.06117093516236,0.9,1.1,2.19948099322086,0.0127518864754279,0,0,1,0
42,2,1.09866657662472,0.9,1.1,-5.57611083265044,-2.72456282279165,0,0,1,0
43,2,0.93498788004301,0.9,1.1,17.1645967576746,20.2689652232942,0,0,1,0
44,2,0.908697763682842,0.9,1.1,5.60783459350987,4.37506361118179,0,0,1,0
45,2,0.918858469355487,0.9,1.1,2.83478228002564,0.517743152766251,0,0,1,0
50,2,0.890522729826548,0.9,1.1,-44.3592527868745,65.9619903596824,0.00947727017345212,0,1,0
51,2,0.894768606162771,0.9,1.1,-1.01746013932757,6.66275347083922,0.00523139383722893,0,1,0
52,1,0.996438906825972,0.9,1.1,-5.60640619360169,12.1630295158209,0,0,1,0
53,2,1.07937865485065,0.9,1.1,-0.934452251473203,4.35527890418416,0,0,1,0
54,2,1.10947666080754,0.9,1.1,-8.4651530538963,1.05816036035793,0,0.00947666080753673,1,0
55,1,1.10947695881729,0.9,1.1,-0.443995922015256,1.34531827345795,0,0.0094769588172896,1,0
56,2,1.10144897508097,0.9,1.1,0.961215017038114,2.41974035070905,0,0.00144897508097386,1,0
57,2,1.10423799479205,0.9,1.1,1.84340908498604,0.602563900154493,0,0.00423799479204701,1,0
58,1,1.08916793723253,0.9,1.1,1.02058260947862,0.417490136961784,0,0,1,0
59,1,1.09316992519034,0.9,1.1,0.921139499841161,-0.0680010586154967,0,0,1,0
60,2,1.10947716751043,0.9,1.1,-0.412429713561195,0.134625493301954,0,0.00947716751042949,1,0
61,2,1.10946634988668,0.9,1.1,-0.213578295965306,-0.442824395154349,0,0.00946634988668427,1,0
62,1,1.06232606261735,0.9,1.1,-2.16025165146183,1.82730053722213,0,0,1,0
63,1,0.939821542979516,0.9,1.1,-1.53052961195548,3.34765873868544,0,0,1,0
64,1,0.970996787582332,0.9,1.1,-0.552427903680686,1.04963667750212,0,0,1,0
65,2,1.06339448802912,0.9,1.1,-0.779356626604084,0.0145419017054564,0,0,1,0
66,1,0.940539050011936,0.9,1.1,-0.00337506839135873,0.40012679657229,0,0,1,0
67,1,0.903518997477051,0.9,1.1,0.232079427701241,2.13065099881966,0,0,1,0
68,2,0.890523308299535,0.9,1.1,11.9135470513268,-1.53253169152015,0.00947669170046483,0,1,0
69,1,0.982730374271537,0.9,1.1,1.71506922497932,0.896490028558796,0,0,1,0
