branch_row,device_key,from_bus,to_bus,online,rate_a_mva,from_mva,to_mva,from_overload_mva,to_overload_mva,angle_deg,angle_min_deg,angle_max_deg,angle_below_min_deg,angle_above_max_deg,violated,invalid_limit_bounds,stored_terminal_flow_error_mva,stored_terminal_flow_inconsistent
1,NPCC_S7:BRANCH_ROW:33,37,38,1,2500,23.8300125500518,6.92521559501978,0,0,-0.0142399331257863,-360,360,0,0,0,0,1.95241739036738e-13,0
2,NPCC_S7:BRANCH_ROW:34,37,39,1,3388,802.55795366311,798.036540255564,0,0,2.84228099398451,-360,360,0,0,0,0,1.14464801466721e-13,0
3,NPCC_S7:BRANCH_ROW:35,37,40,1,2500,188.008268177133,186.708714335289,0,0,-2.35104726327532,-360,360,0,0,0,0,3.17764371615651e-14,0
4,NPCC_S7:BRANCH_ROW:36,37,43,0,3745.98196383403,0,0,0,0,-3.53988197071092,-360,360,0,0,0,0,0,0
5,NPCC_S7:BRANCH_ROW:37,38,69,1,1216,169.343071339234,194.537732563891,0,0,-4.09003254389688,-360,360,0,0,0,0,5.85928550210846e-14,0
6,NPCC_S7:BRANCH_ROW:38,39,73,1,2500,504.129289284744,499.962844809381,0,0,4.45995760466805,-360,360,0,0,0,0,1.14571573537582e-13,0
7,NPCC_S7:BRANCH_ROW:39,39,73,1,2500,504.129289284744,499.962844809381,0,0,4.45995760466805,-360,360,0,0,0,0,1.14571573537582e-13,0
8,NPCC_S7:BRANCH_ROW:40,40,44,0,1328.76341358641,0,0,0,0,-0.6915462095297,-360,360,0,0,0,0,0,0
9,NPCC_S7:BRANCH_ROW:41,41,42,1,2500,321.233655305186,321.613241200158,0,0,-1.38001673789776,-360,360,0,0,0,0,4.01943669423046e-14,0
10,NPCC_S7:BRANCH_ROW:42,41,45,1,314.254622579561,31.9103149475124,18.6847700449117,0,0,1.23830150068636,-360,360,0,0,0,0,3.5527136788005e-15,0
11,NPCC_S7:BRANCH_ROW:43,43,44,1,2500,100.419978021934,100.124053913003,0,0,0.497288497905906,-360,360,0,0,0,0,1.4210854715202e-14,0
12,NPCC_S7:BRANCH_ROW:44,43,50,1,3463.47124449306,246.51200876569,258.864549851272,0,0,-3.17112129975276,-360,360,0,0,0,0,1.4210854715202e-14,0
13,NPCC_S7:BRANCH_ROW:45,43,50,1,3463.47124449306,246.51200876569,258.864549851272,0,0,-3.17112129975276,-360,360,0,0,0,0,1.4210854715202e-14,0
14,NPCC_S7:BRANCH_ROW:46,44,45,1,2500,95.9828024911882,94.9926458129222,0,0,0.734430077821423,-360,360,0,0,0,0,1.4210854715202e-14,0
15,NPCC_S7:BRANCH_ROW:47,44,48,0,6896.14528055676,0,0,0,0,0.850671789662902,-360,360,0,0,0,0,0,0
16,NPCC_S7:BRANCH_ROW:48,45,46,1,2040.85471944324,9.99318563971349,11.0003664567774,0,0,-0.836727666271738,-360,360,0,0,0,0,8.88178419700125e-16,0
17,NPCC_S7:BRANCH_ROW:49,45,51,1,489.56239109923,47.0613980564049,51.7256174737949,0,0,-3.95299974057388,-360,360,0,0,0,0,7.94410929039127e-15,0
18,NPCC_S7:BRANCH_ROW:50,45,71,1,166.495119914644,11.3410142589336,19.7324982761059,0,0,-3.96645247102483,-360,360,0,0,0,0,3.97205464519564e-15,0
