Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
07/22/2025 00:00,CENTRAL EAST - VC,23330,1672.81,3065,-9999
07/22/2025 00:00,DYSINGER EAST,23326,626.91,2850,-9999
07/22/2025 00:00,MOSES SOUTH,23319,313.28,3150,-1600
07/22/2025 00:00,SCH - HQ - NY,23324,214,1500,-980
07/22/2025 00:00,SCH - HQ_CEDARS,325274,0,270,-40
07/22/2025 00:00,SCH - HQ_IMPORT_EXPORT,325376,214,1310,-9999
07/22/2025 00:00,SCH - NE - NY,23318,-573.15,1400,-1600
07/22/2025 00:00,SCH - NPX_1385,325277,17,125,-125
07/22/2025 00:00,SCH - NPX_CSC,325154,292,330,-330
07/22/2025 00:00,SCH - OH - NY,23317,1245.96,2000,-1600
07/22/2025 00:00,SCH - PJ - NY,23316,703.05,2000,-1050
07/22/2025 00:00,SCH - PJM_HTP,325905,660,660,-660
07/22/2025 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
07/22/2025 00:00,SCH - PJM_VFT,325658,315,315,-315
07/22/2025 00:00,SPR/DUN-SOUTH,23320,2288.46,4600,-9999
07/22/2025 00:00,TOTAL EAST,23314,2500.32,7550,-9999
07/22/2025 00:00,UPNY CONED,23315,3961.24,6615,-9999
07/22/2025 00:00,WEST CENTRAL,23312,243.13,9999,-9999
07/22/2025 00:05,CENTRAL EAST - VC,23330,1939.52,3065,-9999
07/22/2025 00:05,DYSINGER EAST,23326,807.25,2850,-9999
07/22/2025 00:05,MOSES SOUTH,23319,438.52,3150,-1600
07/22/2025 00:05,SCH - HQ - NY,23324,337,1500,-980
07/22/2025 00:05,SCH - HQ_CEDARS,325274,0,270,-40
07/22/2025 00:05,SCH - HQ_IMPORT_EXPORT,325376,337,1310,-9999
07/22/2025 00:05,SCH - NE - NY,23318,-723.04,1400,-1600
07/22/2025 00:05,SCH - NPX_1385,325277,20,125,-125
07/22/2025 00:05,SCH - NPX_CSC,325154,255,330,-330
07/22/2025 00:05,SCH - OH - NY,23317,1399.98,2000,-1600
07/22/2025 00:05,SCH - PJ - NY,23316,854.46,2000,-1050
07/22/2025 00:05,SCH - PJM_HTP,325905,660,660,-660
07/22/2025 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
07/22/2025 00:05,SCH - PJM_VFT,325658,315,315,-315
07/22/2025 00:05,SPR/DUN-SOUTH,23320,2277.38,4600,-9999
07/22/2025 00:05,TOTAL EAST,23314,2869.41,7550,-9999
07/22/2025 00:05,UPNY CONED,23315,3980.89,6615,-9999
07/22/2025 00:05,WEST CENTRAL,23312,424.55,9999,-9999
07/22/2025 00:10,CENTRAL EAST - VC,23330,1889.19,3065,-9999
07/22/2025 00:10,DYSINGER EAST,23326,678.79,2850,-9999
07/22/2025 00:10,MOSES SOUTH,23319,439.54,3150,-1600
07/22/2025 00:10,SCH - HQ - NY,23324,337,1500,-980
07/22/2025 00:10,SCH - HQ_CEDARS,325274,0,270,-40
07/22/2025 00:10,SCH - HQ_IMPORT_EXPORT,325376,337,1310,-9999
07/22/2025 00:10,SCH - NE - NY,23318,-718.07,1400,-1600
07/22/2025 00:10,SCH - NPX_1385,325277,20,125,-125
07/22/2025 00:10,SCH - NPX_CSC,325154,255,330,-330
07/22/2025 00:10,SCH - OH - NY,23317,1399.94,2000,-1600
07/22/2025 00:10,SCH - PJ - NY,23316,846.56,2000,-1050
07/22/2025 00:10,SCH - PJM_HTP,325905,660,660,-660
07/22/2025 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
07/22/2025 00:10,SCH - PJM_VFT,325658,315,315,-315
07/22/2025 00:10,SPR/DUN-SOUTH,23320,2236.52,4600,-9999
07/22/2025 00:10,TOTAL EAST,23314,2848.57,7550,-9999
07/22/2025 00:10,UPNY CONED,23315,3912.98,6615,-9999
07/22/2025 00:10,WEST CENTRAL,23312,303.94,9999,-9999
07/22/2025 00:15,CENTRAL EAST - VC,23330,1739.81,3065,-9999
07/22/2025 00:15,DYSINGER EAST,23326,516.34,2850,-9999
07/22/2025 00:15,MOSES SOUTH,23319,394.82,3150,-1600
07/22/2025 00:15,SCH - HQ - NY,23324,337,1500,-980
07/22/2025 00:15,SCH - HQ_CEDARS,325274,0,270,-40
07/22/2025 00:15,SCH - HQ_IMPORT_EXPORT,325376,337,1310,-9999
07/22/2025 00:15,SCH - NE - NY,23318,-816.98,1400,-1600
07/22/2025 00:15,SCH - NPX_1385,325277,20,125,-125
07/22/2025 00:15,SCH - NPX_CSC,325154,255,330,-330
07/22/2025 00:15,SCH - OH - NY,23317,1397.97,2000,-1600
07/22/2025 00:15,SCH - PJ - NY,23316,849.66,2000,-1050
07/22/2025 00:15,SCH - PJM_HTP,325905,660,660,-660
07/22/2025 00:15,SCH - PJM_NEPTUNE,325305,660,660,-660
07/22/2025 00:15,SCH - PJM_VFT,325658,315,315,-315
07/22/2025 00:15,SPR/DUN-SOUTH,23320,2127.68,4600,-9999
07/22/2025 00:15,TOTAL EAST,23314,2895.61,7550,-9999
07/22/2025 00:15,UPNY CONED,23315,3773.73,6615,-9999
07/22/2025 00:15,WEST CENTRAL,23312,152.18,9999,-9999
07/22/2025 00:20,CENTRAL EAST - VC,23330,1799.21,3065,-9999
