Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
07/01/2025 00:00,CENTRAL EAST - VC,23330,1104.82,3025,-9999
07/01/2025 00:00,DYSINGER EAST,23326,81.08,3200,-9999
07/01/2025 00:00,MOSES SOUTH,23319,51.05,3150,-1600
07/01/2025 00:00,SCH - HQ - NY,23324,-521,1200,-680
07/01/2025 00:00,SCH - HQ_CEDARS,325274,-20,270,-40
07/01/2025 00:00,SCH - HQ_IMPORT_EXPORT,325376,-521,1310,-9999
07/01/2025 00:00,SCH - NE - NY,23318,480.43,1400,-1600
07/01/2025 00:00,SCH - NPX_1385,325277,5,125,-125
07/01/2025 00:00,SCH - NPX_CSC,325154,330,330,-330
07/01/2025 00:00,SCH - OH - NY,23317,940.38,2000,-1600
07/01/2025 00:00,SCH - PJ - NY,23316,782.89,2000,-1050
07/01/2025 00:00,SCH - PJM_HTP,325905,660,660,-660
07/01/2025 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
07/01/2025 00:00,SCH - PJM_VFT,325658,315,315,-315
07/01/2025 00:00,SPR/DUN-SOUTH,23320,2463.43,4600,-9999
07/01/2025 00:00,TOTAL EAST,23314,1613.55,7550,-9999
07/01/2025 00:00,UPNY CONED,23315,3880.75,6405,-9999
07/01/2025 00:00,WEST CENTRAL,23312,-569.97,9999,-9999
07/01/2025 00:05,CENTRAL EAST - VC,23330,1113.6,3025,-9999
07/01/2025 00:05,DYSINGER EAST,23326,-137.18,3200,-9999
07/01/2025 00:05,MOSES SOUTH,23319,162.48,3150,-1600
07/01/2025 00:05,SCH - HQ - NY,23324,-380,1200,-680
07/01/2025 00:05,SCH - HQ_CEDARS,325274,-40,270,-40
07/01/2025 00:05,SCH - HQ_IMPORT_EXPORT,325376,-380,1310,-9999
07/01/2025 00:05,SCH - NE - NY,23318,431.96,1400,-1600
07/01/2025 00:05,SCH - NPX_1385,325277,25,125,-125
07/01/2025 00:05,SCH - NPX_CSC,325154,330,330,-330
07/01/2025 00:05,SCH - OH - NY,23317,814.69,2000,-1600
07/01/2025 00:05,SCH - PJ - NY,23316,1035.6,2000,-1050
07/01/2025 00:05,SCH - PJM_HTP,325905,660,660,-660
07/01/2025 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
07/01/2025 00:05,SCH - PJM_VFT,325658,315,315,-315
07/01/2025 00:05,SPR/DUN-SOUTH,23320,2478.68,4600,-9999
07/01/2025 00:05,TOTAL EAST,23314,1769.22,7550,-9999
07/01/2025 00:05,UPNY CONED,23315,3939.8,6405,-9999
07/01/2025 00:05,WEST CENTRAL,23312,-785.78,9999,-9999
07/01/2025 00:10,CENTRAL EAST - VC,23330,1107.18,3025,-9999
07/01/2025 00:10,DYSINGER EAST,23326,-34.89,3200,-9999
07/01/2025 00:10,MOSES SOUTH,23319,127.72,3150,-1600
07/01/2025 00:10,SCH - HQ - NY,23324,-380,1200,-680
07/01/2025 00:10,SCH - HQ_CEDARS,325274,-40,270,-40
07/01/2025 00:10,SCH - HQ_IMPORT_EXPORT,325376,-380,1310,-9999
07/01/2025 00:10,SCH - NE - NY,23318,430.03,1400,-1600
07/01/2025 00:10,SCH - NPX_1385,325277,25,125,-125
07/01/2025 00:10,SCH - NPX_CSC,325154,330,330,-330
07/01/2025 00:10,SCH - OH - NY,23317,814.44,2000,-1600
07/01/2025 00:10,SCH - PJ - NY,23316,1036.93,2000,-1050
07/01/2025 00:10,SCH - PJM_HTP,325905,660,660,-660
07/01/2025 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
07/01/2025 00:10,SCH - PJM_VFT,325658,315,315,-315
07/01/2025 00:10,SPR/DUN-SOUTH,23320,2411.9,4600,-9999
07/01/2025 00:10,TOTAL EAST,23314,1793.83,7550,-9999
07/01/2025 00:10,UPNY CONED,23315,3922.8,6405,-9999
07/01/2025 00:10,WEST CENTRAL,23312,-673.69,9999,-9999
07/01/2025 00:15,CENTRAL EAST - VC,23330,1074.44,3025,-9999
07/01/2025 00:15,DYSINGER EAST,23326,74.62,3200,-9999
07/01/2025 00:15,MOSES SOUTH,23319,15.76,3150,-1600
07/01/2025 00:15,SCH - HQ - NY,23324,-380,1200,-680
07/01/2025 00:15,SCH - HQ_CEDARS,325274,-40,270,-40
07/01/2025 00:15,SCH - HQ_IMPORT_EXPORT,325376,-380,1310,-9999
07/01/2025 00:15,SCH - NE - NY,23318,278.76,1400,-1600
07/01/2025 00:15,SCH - NPX_1385,325277,25,125,-125
07/01/2025 00:15,SCH - NPX_CSC,325154,330,330,-330
07/01/2025 00:15,SCH - OH - NY,23317,814.23,2000,-1600
07/01/2025 00:15,SCH - PJ - NY,23316,1053.16,2000,-1050
07/01/2025 00:15,SCH - PJM_HTP,325905,660,660,-660
07/01/2025 00:15,SCH - PJM_NEPTUNE,325305,660,660,-660
07/01/2025 00:15,SCH - PJM_VFT,325658,315,315,-315
07/01/2025 00:15,SPR/DUN-SOUTH,23320,2259.54,4600,-9999
07/01/2025 00:15,TOTAL EAST,23314,1788.72,7550,-9999
07/01/2025 00:15,UPNY CONED,23315,3765.33,6405,-9999
07/01/2025 00:15,WEST CENTRAL,23312,-555.31,9999,-9999
07/01/2025 00:20,CENTRAL EAST - VC,23330,1105.97,3025,-9999
07/01/2025 00:20,DYSINGER EAST,23326,119.1,3200,-9999
07/01/2025 00:20,MOSES SOUTH,23319,25.36,3150,-1600
07/01/2025 00:20,SCH - HQ - NY,23324,-380,1200,-680
07/01/2025 00:20,SCH - HQ_CEDARS,325274,-40,270,-40
