Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
07/10/2025 00:00,CENTRAL EAST - VC,23330,983,3040,-9999
07/10/2025 00:00,DYSINGER EAST,23326,365.77,3200,-9999
07/10/2025 00:00,MOSES SOUTH,23319,-250.64,3150,-1600
07/10/2025 00:00,SCH - HQ - NY,23324,-553,1200,-680
07/10/2025 00:00,SCH - HQ_CEDARS,325274,0,200,-40
07/10/2025 00:00,SCH - HQ_IMPORT_EXPORT,325376,-553,1310,-9999
07/10/2025 00:00,SCH - NE - NY,23318,38.45,1400,-1600
07/10/2025 00:00,SCH - NPX_1385,325277,19,125,-125
07/10/2025 00:00,SCH - NPX_CSC,325154,330,330,-330
07/10/2025 00:00,SCH - OH - NY,23317,714.99,2000,-1600
07/10/2025 00:00,SCH - PJ - NY,23316,1266.36,2000,-1050
07/10/2025 00:00,SCH - PJM_HTP,325905,660,660,-660
07/10/2025 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
07/10/2025 00:00,SCH - PJM_VFT,325658,315,315,-315
07/10/2025 00:00,SPR/DUN-SOUTH,23320,1626.41,4600,-9999
07/10/2025 00:00,TOTAL EAST,23314,1867.53,7550,-9999
07/10/2025 00:00,UPNY CONED,23315,3033.13,6845,-9999
07/10/2025 00:00,WEST CENTRAL,23312,-207.42,9999,-9999
07/10/2025 00:05,CENTRAL EAST - VC,23330,1108.13,3040,-9999
07/10/2025 00:05,DYSINGER EAST,23326,556.35,3200,-9999
07/10/2025 00:05,MOSES SOUTH,23319,-163.87,3150,-1600
07/10/2025 00:05,SCH - HQ - NY,23324,-509,1200,-680
07/10/2025 00:05,SCH - HQ_CEDARS,325274,0,200,-40
07/10/2025 00:05,SCH - HQ_IMPORT_EXPORT,325376,-509,1310,-9999
07/10/2025 00:05,SCH - NE - NY,23318,-112.38,1400,-1600
07/10/2025 00:05,SCH - NPX_1385,325277,57,125,-125
07/10/2025 00:05,SCH - NPX_CSC,325154,330,330,-330
07/10/2025 00:05,SCH - OH - NY,23317,887.96,2000,-1600
07/10/2025 00:05,SCH - PJ - NY,23316,1100.04,2000,-1050
07/10/2025 00:05,SCH - PJM_HTP,325905,660,660,-660
07/10/2025 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
07/10/2025 00:05,SCH - PJM_VFT,325658,315,315,-315
07/10/2025 00:05,SPR/DUN-SOUTH,23320,1538.67,4600,-9999
07/10/2025 00:05,TOTAL EAST,23314,1976.88,7550,-9999
07/10/2025 00:05,UPNY CONED,23315,2967.39,6845,-9999
07/10/2025 00:05,WEST CENTRAL,23312,-12.59,9999,-9999
07/10/2025 00:07,CENTRAL EAST - VC,23330,1023.1,3040,-9999
07/10/2025 00:07,DYSINGER EAST,23326,320.57,3200,-9999
07/10/2025 00:07,MOSES SOUTH,23319,-243.56,3150,-1600
07/10/2025 00:07,SCH - HQ - NY,23324,-509,1200,-680
07/10/2025 00:07,SCH - HQ_CEDARS,325274,0,200,-40
07/10/2025 00:07,SCH - HQ_IMPORT_EXPORT,325376,-509,1310,-9999
07/10/2025 00:07,SCH - NE - NY,23318,-114.34,1400,-1600
07/10/2025 00:07,SCH - NPX_1385,325277,57,125,-125
07/10/2025 00:07,SCH - NPX_CSC,325154,330,330,-330
07/10/2025 00:07,SCH - OH - NY,23317,885.83,2000,-1600
07/10/2025 00:07,SCH - PJ - NY,23316,1102.21,2000,-1050
07/10/2025 00:07,SCH - PJM_HTP,325905,660,660,-660
07/10/2025 00:07,SCH - PJM_NEPTUNE,325305,660,660,-660
07/10/2025 00:07,SCH - PJM_VFT,325658,315,315,-315
07/10/2025 00:07,SPR/DUN-SOUTH,23320,1761.28,4600,-9999
07/10/2025 00:07,TOTAL EAST,23314,1649.19,7550,-9999
07/10/2025 00:07,UPNY CONED,23315,3188.45,7205,-9999
07/10/2025 00:07,WEST CENTRAL,23312,-249.38,9999,-9999
07/10/2025 00:09,CENTRAL EAST - VC,23330,948.99,3040,-9999
07/10/2025 00:09,DYSINGER EAST,23326,273.45,3200,-9999
07/10/2025 00:09,MOSES SOUTH,23319,-286.13,3150,-1600
07/10/2025 00:09,SCH - HQ - NY,23324,-509,1200,-680
