Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
07/05/2025 00:00,CENTRAL EAST - VC,23330,1344.72,3025,-9999
07/05/2025 00:00,DYSINGER EAST,23326,-111.28,3200,-9999
07/05/2025 00:00,MOSES SOUTH,23319,514.84,3150,-1600
07/05/2025 00:00,SCH - HQ - NY,23324,-107,1500,-480
07/05/2025 00:00,SCH - HQ_CEDARS,325274,-19,220,-40
07/05/2025 00:00,SCH - HQ_IMPORT_EXPORT,325376,-107,1310,-9999
07/05/2025 00:00,SCH - NE - NY,23318,180.45,1400,-1600
07/05/2025 00:00,SCH - NPX_1385,325277,51,125,-125
07/05/2025 00:00,SCH - NPX_CSC,325154,324,330,-330
07/05/2025 00:00,SCH - OH - NY,23317,839.67,2000,-1600
07/05/2025 00:00,SCH - PJ - NY,23316,380.14,2000,-1050
07/05/2025 00:00,SCH - PJM_HTP,325905,660,660,-660
07/05/2025 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
07/05/2025 00:00,SCH - PJM_VFT,325658,315,315,-315
07/05/2025 00:00,SPR/DUN-SOUTH,23320,2166.55,4600,-9999
07/05/2025 00:00,TOTAL EAST,23314,1735.86,7550,-9999
07/05/2025 00:00,UPNY CONED,23315,3186.16,6615,-9999
07/05/2025 00:00,WEST CENTRAL,23312,-499.03,9999,-9999
07/05/2025 00:05,CENTRAL EAST - VC,23330,1449.69,3025,-9999
07/05/2025 00:05,DYSINGER EAST,23326,-187.21,3200,-9999
07/05/2025 00:05,MOSES SOUTH,23319,826.31,3150,-1600
07/05/2025 00:05,SCH - HQ - NY,23324,188,1500,-480
07/05/2025 00:05,SCH - HQ_CEDARS,325274,0,220,-40
07/05/2025 00:05,SCH - HQ_IMPORT_EXPORT,325376,188,1310,-9999
07/05/2025 00:05,SCH - NE - NY,23318,181.36,1400,-1600
07/05/2025 00:05,SCH - NPX_1385,325277,50,125,-125
07/05/2025 00:05,SCH - NPX_CSC,325154,318,330,-330
07/05/2025 00:05,SCH - OH - NY,23317,902.82,2000,-1600
07/05/2025 00:05,SCH - PJ - NY,23316,193.06,2000,-1050
07/05/2025 00:05,SCH - PJM_HTP,325905,660,660,-660
07/05/2025 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
07/05/2025 00:05,SCH - PJM_VFT,325658,315,315,-315
07/05/2025 00:05,SPR/DUN-SOUTH,23320,2191.99,4600,-9999
07/05/2025 00:05,TOTAL EAST,23314,1862.2,7550,-9999
07/05/2025 00:05,UPNY CONED,23315,3252.4,6615,-9999
07/05/2025 00:05,WEST CENTRAL,23312,-570.72,9999,-9999
07/05/2025 00:10,CENTRAL EAST - VC,23330,1477.07,3025,-9999
07/05/2025 00:10,DYSINGER EAST,23326,-112.87,3200,-9999
07/05/2025 00:10,MOSES SOUTH,23319,815.15,3150,-1600
07/05/2025 00:10,SCH - HQ - NY,23324,188,1500,-480
07/05/2025 00:10,SCH - HQ_CEDARS,325274,0,220,-40
07/05/2025 00:10,SCH - HQ_IMPORT_EXPORT,325376,188,1310,-9999
07/05/2025 00:10,SCH - NE - NY,23318,181.5,1400,-1600
07/05/2025 00:10,SCH - NPX_1385,325277,50,125,-125
07/05/2025 00:10,SCH - NPX_CSC,325154,318,330,-330
07/05/2025 00:10,SCH - OH - NY,23317,902.7,2000,-1600
07/05/2025 00:10,SCH - PJ - NY,23316,194.6,2000,-1050
07/05/2025 00:10,SCH - PJM_HTP,325905,660,660,-660
07/05/2025 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
07/05/2025 00:10,SCH - PJM_VFT,325658,315,315,-315
07/05/2025 00:10,SPR/DUN-SOUTH,23320,2203.77,4600,-9999
07/05/2025 00:10,TOTAL EAST,23314,1908.96,7550,-9999
07/05/2025 00:10,UPNY CONED,23315,3302.32,6615,-9999
07/05/2025 00:10,WEST CENTRAL,23312,-486.77,9999,-9999
