scenario_id,external_region,model_bus,allocation_weight,p_injection_mw,q_injection_mvar,landing_assumption,q_assumption
S2_2025_WINTER_PEAK_PUBLIC,HQ,48,1,-125.938565677608,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2025_WINTER_PEAK_PUBLIC,SCH - HQ_CEDARS,48,1,-35.5758660106238,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2025_WINTER_PEAK_PUBLIC,ISONE,37,0.4,29.2689764842604,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2025_WINTER_PEAK_PUBLIC,ISONE,73,0.6,43.9034647263906,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2025_WINTER_PEAK_PUBLIC,SCH - NPX_1385,80,1,54.4310749962544,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2025_WINTER_PEAK_PUBLIC,SCH - NPX_CSC,80,1,26.3261408478616,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2025_WINTER_PEAK_PUBLIC,ONTARIO,54,1,673.838920520624,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2025_WINTER_PEAK_PUBLIC,PJM,66,0.35,175.33654503001,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2025_WINTER_PEAK_PUBLIC,PJM,67,0.15,75.1442335842898,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2025_WINTER_PEAK_PUBLIC,PJM,75,0.25,125.24038930715,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2025_WINTER_PEAK_PUBLIC,PJM,81,0.25,125.24038930715,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2025_WINTER_PEAK_PUBLIC,SCH - PJM_HTP,81,1,71.1517320212475,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2025_WINTER_PEAK_PUBLIC,SCH - PJM_NEPTUNE,80,1,224.12795586693,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2025_WINTER_PEAK_PUBLIC,SCH - PJM_VFT,81,1,112.063977933465,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
