pf_converged,all_limits_passed,violated_buses,violated_generators,violated_branches,max_nodal_p_mismatch_mw,max_nodal_q_mismatch_mvar,max_voltage_violation_pu,max_generator_p_violation_mw,max_generator_q_violation_mvar,max_branch_overload_mva,max_angle_violation_deg,branch_loss_mw,shunt_loss_mw,active_balance_error_mw,generator_p_mw,effective_load_mw,excluded_injection_present,finite_ordered_generator_bounds,finite_ordered_voltage_bounds,valid_branch_limit_bounds,stored_terminal_flows_consistent,excluded_online_generator_present,excluded_active_branch_present,max_stored_terminal_flow_error_mva
1,1,0,0,0,2.6659563445719e-11,5.25678979415828e-11,0,0,0,0,0,240.231204109023,0,-4.29167812399101e-12,10629.7294161602,10389.4982120512,0,1,1,1,1,0,0,3.88130676834257e-12
