scenario_id,external_region,model_bus,allocation_weight,p_injection_mw,q_injection_mvar,landing_assumption,q_assumption
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,HQ,48,1,190.657256480851,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,SCH - HQ_CEDARS,48,1,136.835351541281,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,ISONE,37,0.4,-218.896424096264,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,ISONE,73,0.6,-328.344636144396,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,SCH - NPX_1385,80,1,-61.1197903551054,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,SCH - NPX_CSC,80,1,0,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,ONTARIO,54,1,1318.67316044655,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,PJM,66,0.35,-39.4665082093747,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,PJM,67,0.15,-16.9142178040177,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,PJM,75,0.25,-28.1903630066962,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,PJM,81,0.25,-28.1903630066962,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,SCH - PJM_HTP,81,1,0,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,SCH - PJM_NEPTUNE,80,1,385.875691346412,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,SCH - PJM_VFT,81,1,84.8379179555941,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
