scenario_id,vintage,timestamp_local_requested,timestamp_utc_requested,scale_factor_gamma,fuel_category,window_policy,window_start_local,window_end_local,duration_weighted_generation_mw,coverage_seconds,interval_count,max_source_gap_seconds,coverage_qualified,statewide_generation_observed,zonal_generation_observed,source_id,source_sha256,integration_assumption
S1_2019_SUMMER_PEAK_PUBLIC,2019,2019-07-20 16:00,2019-07-20T20:00:00Z,0.358662225381536,Dual Fuel,hour_ending,2019-07-20 15:00:00,2019-07-20 16:00:00,9580.25,3600.0,12,300.0,1,1,0,NYISO:P63:20190720,667f047faf5033e5790047f100e51fd047ae3f0637f1aa35101d2522f3679383,Sample value represents preceding interval ending at its timestamp (declared integration assumption); both trailing and leading one-hour bins retained.
S1_2019_SUMMER_PEAK_PUBLIC,2019,2019-07-20 16:00,2019-07-20T20:00:00Z,0.358662225381536,Dual Fuel,hour_beginning,2019-07-20 16:00:00,2019-07-20 17:00:00,10246.355,3600.0,14,300.0,1,1,0,NYISO:P63:20190720,667f047faf5033e5790047f100e51fd047ae3f0637f1aa35101d2522f3679383,Sample value represents preceding interval ending at its timestamp (declared integration assumption); both trailing and leading one-hour bins retained.
S1_2019_SUMMER_PEAK_PUBLIC,2019,2019-07-20 16:00,2019-07-20T20:00:00Z,0.358662225381536,Hydro,hour_ending,2019-07-20 15:00:00,2019-07-20 16:00:00,4352.5,3600.0,12,300.0,1,1,0,NYISO:P63:20190720,667f047faf5033e5790047f100e51fd047ae3f0637f1aa35101d2522f3679383,Sample value represents preceding interval ending at its timestamp (declared integration assumption); both trailing and leading one-hour bins retained.
S1_2019_SUMMER_PEAK_PUBLIC,2019,2019-07-20 16:00,2019-07-20T20:00:00Z,0.358662225381536,Hydro,hour_beginning,2019-07-20 16:00:00,2019-07-20 17:00:00,4323.745833333333,3600.0,14,300.0,1,1,0,NYISO:P63:20190720,667f047faf5033e5790047f100e51fd047ae3f0637f1aa35101d2522f3679383,Sample value represents preceding interval ending at its timestamp (declared integration assumption); both trailing and leading one-hour bins retained.
S1_2019_SUMMER_PEAK_PUBLIC,2019,2019-07-20 16:00,2019-07-20T20:00:00Z,0.358662225381536,Natural Gas,hour_ending,2019-07-20 15:00:00,2019-07-20 16:00:00,5422.083333333333,3600.0,12,300.0,1,1,0,NYISO:P63:20190720,667f047faf5033e5790047f100e51fd047ae3f0637f1aa35101d2522f3679383,Sample value represents preceding interval ending at its timestamp (declared integration assumption); both trailing and leading one-hour bins retained.
S1_2019_SUMMER_PEAK_PUBLIC,2019,2019-07-20 16:00,2019-07-20T20:00:00Z,0.358662225381536,Natural Gas,hour_beginning,2019-07-20 16:00:00,2019-07-20 17:00:00,5412.85,3600.0,14,300.0,1,1,0,NYISO:P63:20190720,667f047faf5033e5790047f100e51fd047ae3f0637f1aa35101d2522f3679383,Sample value represents preceding interval ending at its timestamp (declared integration assumption); both trailing and leading one-hour bins retained.
S1_2019_SUMMER_PEAK_PUBLIC,2019,2019-07-20 16:00,2019-07-20T20:00:00Z,0.358662225381536,Nuclear,hour_ending,2019-07-20 15:00:00,2019-07-20 16:00:00,5211.333333333333,3600.0,12,300.0,1,1,0,NYISO:P63:20190720,667f047faf5033e5790047f100e51fd047ae3f0637f1aa35101d2522f3679383,Sample value represents preceding interval ending at its timestamp (declared integration assumption); both trailing and leading one-hour bins retained.
S1_2019_SUMMER_PEAK_PUBLIC,2019,2019-07-20 16:00,2019-07-20T20:00:00Z,0.358662225381536,Nuclear,hour_beginning,2019-07-20 16:00:00,2019-07-20 17:00:00,5219.031666666667,3600.0,14,300.0,1,1,0,NYISO:P63:20190720,667f047faf5033e5790047f100e51fd047ae3f0637f1aa35101d2522f3679383,Sample value represents preceding interval ending at its timestamp (declared integration assumption); both trailing and leading one-hour bins retained.
S1_2019_SUMMER_PEAK_PUBLIC,2019,2019-07-20 16:00,2019-07-20T20:00:00Z,0.358662225381536,Other Fossil Fuels,hour_ending,2019-07-20 15:00:00,2019-07-20 16:00:00,1010.5,3600.0,12,300.0,1,1,0,NYISO:P63:20190720,667f047faf5033e5790047f100e51fd047ae3f0637f1aa35101d2522f3679383,Sample value represents preceding interval ending at its timestamp (declared integration assumption); both trailing and leading one-hour bins retained.
S1_2019_SUMMER_PEAK_PUBLIC,2019,2019-07-20 16:00,2019-07-20T20:00:00Z,0.358662225381536,Other Fossil Fuels,hour_beginning,2019-07-20 16:00:00,2019-07-20 17:00:00,1024.6225,3600.0,14,300.0,1,1,0,NYISO:P63:20190720,667f047faf5033e5790047f100e51fd047ae3f0637f1aa35101d2522f3679383,Sample value represents preceding interval ending at its timestamp (declared integration assumption); both trailing and leading one-hour bins retained.
