timestamp,hour_index,source_bus,gross_pd_mw,gross_qd_mvar,wind_injection_mw,other_renewable_injection_mw,recorded_thermal_pg_bus_mw,allocated_thermal_pg_bus_mw,thermal_residual_pg_bus_mw,nuclear_input_pg_bus_mw,hydro_input_pg_bus_mw,ward_net_load_adjustment_mw,net_pd_mw,native_input_pg_mw,native_solved_pg_mw,slack_adjustment_mw,boundary_ac_mw,boundary_dc_mw,boundary_hq_mw,boundary_total_mw
2019-01-08T15:00:00,184,51,974.9186813186813,197.96568165564094,3.79582806573957,21.916754293725898,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,949.2060989592162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08T15:00:00,184,52,259.03521126760563,52.599343057046305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0127011996228248e-12,259.03521126760864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08T15:00:00,184,53,967.0647887323943,196.37088074630617,1.1134428992836074,0.0,0.0,0.0,0.0,581.7,47.76024605920801,5.684341886080801e-13,965.9513458331112,629.4602460592081,629.4602460592081,0.0,0.0,0.0,0.0,0.0
2019-01-08T15:00:00,184,54,15.364205256570711,3.1198349411051747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.743139462945692e-12,15.364205256562968,0.0,0.0,0.0,932.963714100363,0.0,0.0,932.963714100363
2019-01-08T15:00:00,184,55,721.3494367959951,146.476250484888,0.0,0.0,0.0,0.0,0.0,0.0,2073.965860215054,2.3874235921539366e-12,721.3494367959975,2073.965860215054,2073.965860215054,0.0,0.0,0.0,0.0,0.0
2019-01-08T15:00:00,184,56,132.13216520650812,26.830580493504502,0.0,0.0,173.0,173.0,0.0,0.0,0.0,6.622258297284134e-12,132.13216520651474,173.0,173.0,0.0,0.0,0.0,0.0,0.0
2019-01-08T15:00:00,184,57,184.37046307884853,37.438019293262094,4.428466076696165,20.86253066947073,0.0,0.0,0.0,0.0,0.0,-5.400124791776761e-13,159.0794663326811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08T15:00:00,184,58,64.529662077597,13.103306752641735,9.91976401179941,0.0,0.0,0.0,0.0,0.0,0.0,1.1105782959930366e-11,54.60989806580869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08T15:00:00,184,59,541.5882352941176,109.97418167395742,12.71602402022756,8.877672625306692,0.0,0.0,0.0,0.0,0.0,-2.5011104298755527e-12,519.9945386485808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08T15:00:00,184,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-12,1.7763568394002505e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08T15:00:00,184,61,182.06583229036295,36.97004405209633,0.0,0.0,72.0,72.0,0.0,0.0,0.0,-2.8421709430404007e-13,182.06583229036266,72.0,72.0,0.0,0.0,0.0,0.0,0.0
2019-01-08T15:00:00,184,62,0.0,0.0,0.8350821744627054,2.6633017875920078,0.0,0.0,0.0,0.0,0.0,6.497025140106416e-13,-3.4983839620540635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08T15:00:00,184,63,0.0,0.0,15.942477876106194,0.0,0.0,0.0,0.0,0.0,0.0,-9.254819133275305e-13,-15.94247787610712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08T15:00:00,184,64,190.7159663865546,38.726528695973535,24.875326590813316,0.0,0.0,0.0,0.0,0.0,0.0,9.663381206337363e-13,165.84063979574228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08T15:00:00,184,65,121.36470588235294,24.64415462471043,26.82385166455963,16.423694356817382,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-14,78.11715986097596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08T15:00:00,184,66,0.0,0.0,0.0,2.4968454258675075,0.0,0.0,0.0,0.0,0.0,-8.362199821476679e-13,-2.4968454258683437,0.0,0.0,0.0,1072.4331129651573,0.0,0.0,1072.4331129651573
2019-01-08T15:00:00,184,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-12,-1.7763568394002505e-12,0.0,0.0,0.0,-379.2856318832291,0.0,0.0,-379.2856318832291
2019-01-08T15:00:00,184,68,281.4060762766645,57.14194094300991,0.0,0.0,0.0,0.0,0.0,0.0,28.44654153996715,2.8421709430404007e-13,281.4060762766648,28.44654153996715,28.44654153996715,0.0,0.0,0.0,0.0,0.0
2019-01-08T15:00:00,184,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-12,3.552713678800501e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08T15:00:00,184,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-13,3.552713678800501e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08T15:00:00,184,71,494.7945701357466,100.47232270074254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.126388037344441e-12,494.7945701357497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08T15:00:00,184,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4210854715202004e-12,-1.4210854715202004e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08T15:00:00,184,73,237.74,48.27516597912815,0.0,5.104661759551348,0.0,0.0,0.0,0.0,0.0,-8.526512829121202e-14,232.6353382404486,0.0,0.0,0.0,-635.8675735941775,0.0,0.0,-635.8675735941775
2019-01-08T15:00:00,184,74,333.7,67.76067505356718,0.0,33.1248159831756,0.0,0.0,0.0,1994.1708333333443,0.0,-9.663381206337363e-13,300.5751840168234,1994.1708333333443,1994.1708333333463,2.0463630789890885e-12,0.0,0.0,0.0,0.0
2019-01-08T15:00:00,184,75,118.87,24.137582989564073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5579538487363607e-13,118.86999999999975,0.0,0.0,0.0,-251.0483144152487,0.0,0.0,-251.0483144152487
2019-01-08T15:00:00,184,76,118.87,24.137582989564073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-13,118.86999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08T15:00:00,184,77,475.48,96.5503319582563,0.0,0.0,331.0,331.0,0.0,0.0,56.74336444025027,4.547473508864641e-13,475.4800000000005,387.7433644402503,387.7433644402503,0.0,0.0,0.0,0.0,0.0
2019-01-08T15:00:00,184,78,737.1,149.67453875332447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.547473508864641e-13,737.0999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08T15:00:00,184,79,1018.3285714285713,206.7804357996245,0.0,68.5800210304942,317.0,317.0,0.0,0.0,0.0,-3.410605131648481e-13,949.7485503980768,317.0,317.0,0.0,0.0,660.0,0.0,660.0
2019-01-08T15:00:00,184,80,1357.7714285714285,275.7072477328327,47.94130847029077,24.413599719593407,468.0,468.0,0.0,0.0,0.0,2.2737367544323206e-13,1285.4165203815446,468.0,468.0,0.0,0.0,100.0,0.0,100.0
2019-01-08T15:00:00,184,81,3207.95,651.4020303808536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4569682106375694e-12,3207.9500000000053,0.0,0.0,0.0,0.0,668.0833333333333,0.0,668.0833333333333
2019-01-08T15:00:00,184,82,3207.95,651.4020303808536,0.0,0.0,2392.0,3328.3333333333308,936.3333333333308,0.0,0.0,-1.3642420526593924e-12,3207.9499999999985,3328.3333333333308,3328.3333333333308,0.0,0.0,0.0,0.0,0.0
