model_bus,zone,parent_pd_mw,pd_gross_mw,qd_gross_mvar,p_boundary_mw,q_boundary_mvar,pd_effective_mw,qd_effective_mvar,within_zone_allocation_weight,assumed_q_over_p
37,F,0,0,0,-250.950030086583,0,250.950030086583,0,0,0.250623624353469
38,F,0,0,0,0,0,0,0,0,0.250623624353469
39,G,0,126.363726969229,31.6697352398402,0,0,126.363726969229,31.6697352398402,0.2,0.250623624353469
40,F,0,0,0,0,0,0,0,0,0.250623624353469
41,F,809.143671,648.138290661781,100.127195251488,0,0,648.138290661781,100.127195251488,0.798175598482101,0.154484307892461
42,F,204.597757,163.886396505244,13.6172985542024,0,0,163.886396505244,13.6172985542024,0.201824401517899,0.0830898649587835
43,E,0,0,0,0,0,0,0,0,0.250623624353469
44,E,0,0,0,0,0,0,0,0,0.250623624353469
45,E,295.9154,502.050567838042,28.8422287358032,0,0,502.050567838042,28.8422287358032,1,0.0574488519353842
46,D,26.5861492,7.63804681318717,-12.2100040558132,0,0,7.63804681318717,-12.2100040558132,0.0303030303168461,-1.59857675063375
47,D,610.325512,175.342987691441,28.7294213077957,0,0,175.342987691441,28.7294213077957,0.695652174150916,0.163846993176323
48,D,0,0,0,716.255226599776,0,-716.255226599776,0,0,0.250623624353469
49,D,240.431262,69.0745102156302,4.88400162232528,0,0,69.0745102156302,4.88400162232528,0.274044795532238,0.0707062794521288
50,C,0,0,0,0,0,0,0,0,0.250623624353469
51,C,844.977176,455.690800747076,40.4470215607702,0,0,455.690800747076,40.4470215607702,0.472527472527473,0.0887597939095103
52,B,0,0,0,0,0,0,0,0,0.250623624353469
53,B,1066.91373,634.461477771058,148.667474213463,0,0,634.461477771058,148.667474213463,1,0.234320726194048
54,A,20,6.85201326952392,0,365.845610519597,0,-358.993597250073,0,0.00763005733397711,0
55,A,939,321.702023004148,45.2232875788579,0,0,321.702023004148,45.2232875788579,0.358231191830225,0.140575079872204
56,A,198.818159,68.1152331845158,15.0744291929526,0,0,68.1152331845158,15.0744291929526,0.0758496976102888,0.221307752879856
57,A,277.420687,95.0445114282221,-2.05560398085718,0,0,95.0445114282221,-2.05560398085718,0.105836787372066,-0.0216278031205366
58,A,97.0972405,33.2655790170078,13.0188252120955,0,0,33.2655790170078,13.0188252120955,0.0370428755992982,0.391360246741513
59,A,814.923268,279.19325229899,67.8349313682868,0,0,279.19325229899,67.8349313682868,0.3108955628816,0.24296766060679
60,A,0,0,0,0,0,0,0,0,0.250623624353469
61,A,273.952928,93.8564548940466,2.74080530780957,0,0,93.8564548940466,2.74080530780957,0.104513827372545,0.0292020970843575
62,A,0,0,0,0,0,0,0,0,0.250623624353469
63,C,0,0,0,0,0,0,0,0,0.250623624353469
64,C,165.296493,89.1433442172093,13.4823405202567,0,0,89.1433442172093,13.4823405202567,0.0924369749543922,0.151243378164109
65,C,105.188677,56.7275824875719,0,0,0,56.7275824875719,0,0.058823529313079,0
66,C,0,0,0,260.16033767991,0,-260.16033767991,0,0,0.250623624353469
67,C,0,0,0,111.497287577104,0,-111.497287577104,0,0,0.250623624353469
68,C,243.899021,131.53318614717,22.111038453221,0,0,131.53318614717,22.111038453221,0.136393018910436,0.168102355769604
69,C,0,0,0,0,0,0,0,0,0.250623624353469
70,C,0,0,0,0,0,0,0,0,0.250623624353469
71,C,428.846145,231.273990307576,28.5825619029443,0,0,231.273990307576,28.5825619029443,0.23981900429462,0.123587446495526
72,C,0,0,0,0,0,0,0,0,0.250623624353469
73,G,0,315.909317423072,79.1743380996006,-376.425045129874,0,692.334362552946,79.1743380996006,0.5,0.250623624353469
74,H,117.903792,188.627314522305,0,0,0,188.627314522305,0,1,0
75,G,0,0,0,185.828812628507,0,-185.828812628507,0,0,0.250623624353469
76,G,0,189.545590453843,47.5046028597604,0,0,189.545590453843,47.5046028597604,0.3,0.250623624353469
77,H,0,0,0,0,0,0,0,0,0.250623624353469
78,I,2311.83906,444.445550864476,115.348570379586,0,0,444.445550864476,115.348570379586,1,0.259533637259334
79,J,0,1812.72372250163,454.31138928487,0,0,1812.72372250163,454.31138928487,0.45,0.250623624353469
80,K,809.143671,1546.06311107513,47.7684979345011,465.409118472274,0,1080.65399260285,47.7684979345011,1,0.0308968615784922
81,J,0,402.827493889251,100.958086507749,437.570799713607,0,-34.7433058243559,100.958086507749,0.1,0.250623624353469
82,J,0,1812.72372250163,454.31138928487,0,0,1812.72372250163,454.31138928487,0.45,0.250623624353469
9001,G,0,0,0,0,0,0,0,0,0
9002,G,0,0,0,0,0,0,0,0,0
9003,K,0,0,0,0,0,0,0,0,0
858,G,0,0,0,0,0,0,0,0,0
774,G,0,0,0,0,0,0,0,0,0
