source_bus,bus_type,vm_pu,vmin_pu,vmax_pu,p_mismatch_mw,q_mismatch_mvar,voltage_below_min_pu,voltage_above_max_pu,violated,invalid_voltage_bounds
37,1,1.00160862806679,0.9,1.1,-6.53699316899292e-13,4.81212292235966e-13,0,0,0,0
38,1,0.997984878129751,0.9,1.1,1.70530256582424e-13,2.89213097914853e-12,0,0,0,0
39,1,0.995141835550451,0.9,1.1,-1.36424205265939e-12,-6.26698692940408e-12,0,0,0,0
40,1,1.03378649866638,0.9,1.1,1.757211080789e-13,-7.36483350293367e-13,0,0,0,0
41,1,1.06621086158117,0.9,1.1,8.81072992342524e-13,5.86908299737843e-12,0,0,0,0
42,3,1.09999973959331,0.9,1.1,-1.13686837721616e-13,0,0,0,0,0
43,1,0.973794753509067,0.9,1.1,0,6.45178355185294e-12,0,0,0,0
44,1,0.979655769515095,0.9,1.1,5.6843418860808e-14,-5.21631349226226e-13,0,0,0,0
45,1,0.971586882756087,0.9,1.1,-1.13686837721616e-13,-8.88178419700125e-14,0,0,0,0
46,1,0.925167827727996,0.9,1.1,-4.44089209850063e-15,-7.105427357601e-14,0,0,0,0
47,2,0.900001070054736,0.9,1.1,0,-1.49213974509621e-13,0,0,0,0
48,2,0.923247593289581,0.9,1.1,1.24344978758018e-14,2.43083331241678e-13,0,0,0,0
49,1,0.900000499584602,0.9,1.1,1.4210854715202e-14,-6.3948846218409e-14,0,0,0,0
50,2,0.914842706404194,0.9,1.1,2.27373675443232e-13,1.93267624126747e-12,0,0,0,0
51,2,0.970928235263095,0.9,1.1,-2.8421709430404e-14,-7.95807864051312e-13,0,0,0,0
52,1,0.974271630440659,0.9,1.1,5.17010867047948e-13,-4.75865585336104e-14,0,0,0,0
53,2,1.02970997696073,0.9,1.1,-6.25277607468888e-13,0,0,0,0,0
54,2,1.01262552017149,0.9,1.1,1.87583282240666e-12,3.86535248253495e-12,0,0,0,0
55,2,0.900000128147461,0.9,1.1,-1.13686837721616e-13,-3.86535248253495e-12,0,0,0,0
56,2,1.01582836039149,0.9,1.1,-7.95807864051312e-13,4.54747350886464e-13,0,0,0,0
57,2,0.935765578292321,0.9,1.1,9.59232693276135e-14,2.55795384873636e-13,0,0,0,0
58,1,0.969275963898766,0.9,1.1,1.57029944602982e-12,-7.21200876796502e-13,0,0,0,0
59,1,0.958525851974431,0.9,1.1,-7.38964445190504e-13,3.83693077310454e-13,0,0,0,0
60,2,0.900000208367862,0.9,1.1,-4.19220214098459e-13,0,0,0,0,0
61,2,1.09999981877622,0.9,1.1,8.5265128291212e-14,2.27373675443232e-13,0,0,0,0
62,1,0.979880367454744,0.9,1.1,-4.8488827605724e-13,-2.74649870489514e-13,0,0,0,0
63,1,0.979085415269168,0.9,1.1,-1.47973199401942e-13,3.70648570440198e-13,0,0,0,0
64,1,1.00532765595234,0.9,1.1,8.5265128291212e-14,8.11795075605914e-13,0,0,0,0
65,2,1.0999999262958,0.9,1.1,5.59552404411079e-14,2.27373675443232e-13,0,0,0,0
66,1,0.941264686761114,0.9,1.1,-9.2370555648813e-14,-1.91140506200504e-12,0,0,0,0
67,1,0.933587867223065,0.9,1.1,4.9737991503207e-14,-7.59049940957102e-13,0,0,0,0
68,2,0.900000172836454,0.9,1.1,5.6843418860808e-14,-3.12638803734444e-13,0,0,0,0
69,1,0.948595543387678,0.9,1.1,2.17627916830194e-13,1.69675213519659e-12,0,0,0,0
70,1,0.917617067123312,0.9,1.1,1.01713037289873e-13,5.75926937786658e-15,0,0,0,0
71,2,0.900000081765718,0.9,1.1,-5.6843418860808e-14,9.66338120633736e-13,0,0,0,0
72,2,0.918868447983069,0.9,1.1,-5.40012479177676e-13,-5.6843418860808e-14,0,0,0,0
73,1,0.985676858261364,0.9,1.1,1.25055521493778e-12,1.0203393685515e-11,0,0,0,0
74,1,0.979640478892577,0.9,1.1,-6.53699316899292e-13,2.20157225783169e-11,0,0,0,0
75,1,0.978357754766137,0.9,1.1,-5.71986902286881e-13,-2.69506639227757e-12,0,0,0,0
76,1,0.978375935523447,0.9,1.1,2.38742359215394e-12,7.68807240092428e-12,0,0,0,0
77,1,0.979143074601562,0.9,1.1,-1.37002745782326e-12,2.43201006904882e-13,0,0,0,0
78,2,0.976735591705058,0.9,1.1,-4.40536496171262e-12,-1.72235559148248e-11,0,0,0,0
79,2,1.00936756446909,0.9,1.1,2.61479726759717e-12,-4.77484718430787e-12,0,0,0,0
80,2,1.09999961736802,0.9,1.1,6.82121026329696e-13,7.95807864051312e-13,0,0,0,0
81,1,0.999182367410409,0.9,1.1,1.76214598468505e-12,6.08224581810646e-12,0,0,0,0
82,2,0.900000127795315,0.9,1.1,-1.13686837721616e-13,1.08002495835535e-12,0,0,0,0
9001,1,0.992373991771438,0.9,1.1,-6.3561168062529e-13,-1.36545705701813e-12,0,0,0,0
9002,1,0.982915187347096,0.9,1.1,-1.2811719950994e-12,-1.1106255725831e-11,0,0,0,0
9003,1,1.03934592181598,0.9,1.1,-1.36424205265939e-12,-5.52891066263328e-12,0,0,0,0
858,1,0.984778275672745,0.9,1.1,2.04726366493712e-12,2.23084536614142e-11,0,0,0,0
774,1,0.978801677157358,0.9,1.1,-3.21686954342117e-12,-1.07429946785481e-11,0,0,0,0
9101,1,0.997084146413599,0.9,1.1,2.67681854562253e-13,3.40129288568181e-11,0,0,0,0
9102,1,0.996896845459209,0.9,1.1,-1.66328133191199e-14,-1.84185347850461e-11,0,0,0,0
9103,1,1.0055779301423,0.9,1.1,-3.57253032671626e-13,1.00300845154163e-16,0,0,0,0
9104,1,0.990975278184597,0.9,1.1,8.6290268112544e-13,2.75096106127927e-12,0,0,0,0
1220,1,0.969921299011649,0.9,1.1,3.131256331795e-14,6.88458820343306e-13,0,0,0,0
1130,1,0.992936313797747,0.9,1.1,-1.01366992900103e-12,-6.28377032268288e-12,0,0,0,0
557,1,0.992985603139467,0.9,1.1,-2.76609054170206e-12,-3.70138590774121e-12,0,0,0,0
