scenario_id,timestamp,external_interface_name,p32_interface_name,ny_boundary_bus,direction_positive,nyiso_flow_mw,nyiso_limit_mw,scale_factor_gamma,target_flow_mw,target_limit_mw,target_q_mvar,equivalent_type,q_mode,v_setpoint,qmin_mvar,qmax_mvar,note,added_gen_index,actual_pg_mw,actual_qg_mvar,pg_error_mw
S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,HQ_NY_MOSES,SCH - HQ - NY,48,import_into_ny,-354,980,0.463503164975757,-164.080120401418,454.233101676242,-41.1223544593569,boundary_generator,limited_q_support,1.03,-500,500,Mapped to Moses East / northern HVDC proxy; source=20250101ExternalLimitsFlows_csv.zip,36,-164.080120401418,-91.3270514865617,0
S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,NE_NY_NORTHFIELD,SCH - NE - NY,37,import_into_ny,205.68,1400,0.463503164975757,38.1333323888855,259.561772386424,9.557113971978,boundary_generator,limited_q_support,1.03,-500,500,Approximate New England path via New Scotland/Northfield; source=20250101ExternalLimitsFlows_csv.zip,37,38.1333323888855,9.557113971978,0
S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,NE_NY_PV,SCH - NE - NY,73,import_into_ny,205.68,1400,0.463503164975757,57.1999985833283,389.342658579636,14.335670957967,boundary_generator,limited_q_support,1.03,-500,500,Approximate New England path via Pleasant Valley/Southington; source=20250101ExternalLimitsFlows_csv.zip,38,57.1999985833283,14.335670957967,0
S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,OH_NY_NIAGARA,SCH - OH - NY,54,import_into_ny,1894.09,2200,0.463503164975757,877.916709748932,1019.70696294667,220.026667677749,boundary_generator,limited_q_support,1.03,-750,750,Approximate Ontario/IESO path at Niagara West; source=20250101ExternalLimitsFlows_csv.zip,39,877.916709748932,-99.6208949849937,1.13686837721616e-13
S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,PJM_NY_WATERCURE,SCH - PJ - NY,66,import_into_ny,1408.15,1700,0.463503164975757,228.438693616214,275.784383160576,57.2521333366672,boundary_generator,limited_q_support,1.03,-750,750,Approximate PJM path via Homer City/Watcure; source=20250101ExternalLimitsFlows_csv.zip,40,228.438693616214,57.2521333366672,2.8421709430404e-14
S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,PJM_NY_WRHL,SCH - PJ - NY,67,import_into_ny,1408.15,1700,0.463503164975757,97.9022972640919,118.193307068818,24.5366285728574,boundary_generator,limited_q_support,1.03,-500,500,Approximate PJM path via E Tomano/WRHL; source=20250101ExternalLimitsFlows_csv.zip,41,97.9022972640919,24.5366285728574,0
S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,PJM_NY_RAMAPO,SCH - PJ - NY,75,import_into_ny,1408.15,1700,0.463503164975757,163.170495440153,196.988845114697,40.8943809547623,boundary_generator,limited_q_support,1.03,-500,500,Approximate PJM path via Branchburg/Ramapo; source=20250101ExternalLimitsFlows_csv.zip,42,163.170495440153,40.8943809547623,0
S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,PJM_NY_GOETHALS,SCH - PJ - NY,81,import_into_ny,1408.15,1700,0.463503164975757,163.170495440153,196.988845114697,40.8943809547623,boundary_generator,limited_q_support,1.03,-500,500,Approximate PJM path via Linden/Goethals; source=20250101ExternalLimitsFlows_csv.zip,43,163.170495440153,40.8943809547623,0
