branch_row,device_key,from_bus,to_bus,online,rate_a_mva,from_mva,to_mva,from_overload_mva,to_overload_mva,angle_deg,angle_min_deg,angle_max_deg,angle_below_min_deg,angle_above_max_deg,violated,invalid_limit_bounds,stored_terminal_flow_error_mva,stored_terminal_flow_inconsistent
1,NPCC_S7:BRANCH_ROW:33,37,38,1,2500,87.312163518371,59.0908014463275,0,0,0.0158731348274657,-360,360,0,0,0,0,9.41469124882133e-14,0
2,NPCC_S7:BRANCH_ROW:34,37,39,1,3388,783.758593768674,777.087178261461,0,0,2.88469802353528,-360,360,0,0,0,0,2.27817331817184e-13,0
3,NPCC_S7:BRANCH_ROW:35,37,40,1,2500,4.88767917830086,10.7958864857685,0,0,-0.0596435518456395,-360,360,0,0,0,0,4.44089209850063e-16,0
4,NPCC_S7:BRANCH_ROW:36,37,43,0,3745.98196383403,0,0,0,0,-5.15613017417504,-360,360,0,0,0,0,0,0
5,NPCC_S7:BRANCH_ROW:37,38,69,1,1216,87.861023490809,67.4692080989849,0,0,-1.39301715069357,-360,360,0,0,0,0,1.00485917355762e-14,0
6,NPCC_S7:BRANCH_ROW:38,39,73,1,2500,600.650308255513,597.18976777229,0,0,5.47044001600033,-360,360,0,0,0,0,1.4210854715202e-14,0
7,NPCC_S7:BRANCH_ROW:39,39,73,1,2500,600.650308255513,597.18976777229,0,0,5.47044001600033,-360,360,0,0,0,0,1.4210854715202e-14,0
8,NPCC_S7:BRANCH_ROW:40,40,44,0,1328.76341358641,0,0,0,0,-5.8633324971898,-360,360,0,0,0,0,0,0
9,NPCC_S7:BRANCH_ROW:41,41,42,1,2500,358.343720151452,360.734498309833,0,0,-1.15095816186864,-360,360,0,0,0,0,0,0
10,NPCC_S7:BRANCH_ROW:42,41,45,1,314.254622579561,31.8923145129021,42.7092154039151,0,0,-3.16662871856747,-360,360,0,0,0,0,1.05764113176606e-13,0
11,NPCC_S7:BRANCH_ROW:43,43,44,1,2500,209.784482129535,206.458640424791,0,0,-0.766845874860402,-360,360,0,0,0,0,2.00971834711523e-13,0
12,NPCC_S7:BRANCH_ROW:44,43,50,1,3463.47124449306,142.891433046196,143.499547206572,0,0,-1.94621217861995,-360,360,0,0,0,0,8.86564020482023e-13,0
