interface_name,model_flow_mw,target_flow_mw,residual_mw,absolute_residual_mw,used_in_optimizer,exact_public_operator
Dysinger_East,726.071217049176,NaN,NaN,NaN,0,0
West_Central,684.559091690025,NaN,NaN,NaN,0,0
Moses_South,357.259910227655,NaN,NaN,NaN,0,0
Central_East,1291.58892369687,NaN,NaN,NaN,0,0
Total_East_proxy,1690.45334489905,NaN,NaN,NaN,0,0
UPNY_ConEd,1322.3298106398,NaN,NaN,NaN,0,0
Dunwoodie_South,986.701892708498,NaN,NaN,NaN,0,0
